Points,Position,Probability,Cumulative
9,20,5e-06,5e-06
10,20,3.9e-05,4.4e-05
11,20,0.000183,0.000227
12,20,0.000616,0.000843
13,20,0.001527,0.0023699999999999997
14,20,0.003411,0.005781
15,19,1e-06,1e-06
15,20,0.006795,0.012576
16,19,2e-06,3e-06
16,20,0.011949,0.024524999999999998
17,19,1.8e-05,2.1000000000000002e-05
17,20,0.019159,0.043684
18,19,0.000127,0.000148
18,20,0.029057,0.072741
19,20,0.041651,0.114392
19,19,0.000441,0.000589
20,18,5e-06,5e-06
20,19,0.001521,0.00211
20,20,0.056058,0.17045
21,18,2.4e-05,2.9e-05
21,19,0.003939,0.006049
21,20,0.072493,0.242943
22,18,0.000109,0.000138
22,19,0.009421,0.015470000000000001
22,20,0.088582,0.33152499999999996
23,18,0.000452,0.00059
23,19,0.019855,0.035324999999999995
23,20,0.102412,0.433937
24,20,0.111039,0.544976
24,19,0.037765,0.07309
24,18,0.001768,0.002358
24,17,1.1e-05,1.1e-05
25,16,1e-06,1e-06
25,17,0.0001,0.000111
25,18,0.005593,0.007951
25,19,0.062591,0.135681
25,20,0.11148,0.6564559999999999
26,16,4e-06,4.9999999999999996e-06
26,17,0.000496,0.000607
26,18,0.014731,0.022682
26,19,0.093952,0.22963299999999998
26,20,0.104322,0.760778
27,20,0.086963,0.847741
27,18,0.033096,0.055778
27,19,0.124189,0.35382199999999997
27,16,3e-05,3.5e-05
27,17,0.002223,0.00283
28,16,0.000209,0.00024400000000000002
28,17,0.007292,0.010121999999999999
28,18,0.0624,0.118178
28,19,0.144636,0.49845799999999996
28,20,0.065304,0.913045
29,15,1.4e-05,1.4e-05
29,16,0.001125,0.001369
29,17,0.020057,0.030178999999999997
29,18,0.100223,0.218401
29,19,0.146885,0.645343
29,20,0.042972,0.956017
30,19,0.13052,0.775863
30,18,0.137793,0.356194
30,20,0.024703,0.98072
30,16,0.004297,0.005665999999999999
30,15,0.000118,0.00013199999999999998
30,17,0.04381,0.073989
31,19,0.098792,0.874655
