Club,Position,Probability,Cumulative
Vitória / BA,20,0.230396,0.230396
Athletico Paranaense / PR,20,4.6e-05,4.6e-05
Figueirense / SC,20,0.017531,0.017531
Goiás / GO,20,0.000903,0.000903
Criciúma / SC,20,0.497878,0.497878
Coritiba / PR,20,0.034027,0.034027
Palmeiras / SP,20,0.087684,0.087684
Botafogo / RJ,20,1.7e-05,1.7e-05
Santos / SP,20,1.1e-05,1.1e-05
Bahia / BA,20,0.106483,0.106483
Sport / PE,20,2.9e-05,2.9e-05
Chapecoense / SC,20,0.024636,0.024636
Flamengo / RJ,20,0.000359,0.000359
Goiás / GO,19,0.004474,0.005377
Santos / SP,19,5.7e-05,6.8e-05
Sport / PE,19,0.000306,0.000335
Figueirense / SC,19,0.048767,0.066298
Vitória / BA,19,0.25254,0.482936
Botafogo / RJ,19,0.000136,0.000153
Grêmio / RS,19,1e-06,1e-06
Coritiba / PR,19,0.072468,0.106495
Palmeiras / SP,19,0.143232,0.230916
Flamengo / RJ,19,0.002233,0.002592
Athletico Paranaense / PR,19,0.000295,0.000341
Bahia / BA,19,0.175869,0.282352
Chapecoense / SC,19,0.063536,0.088172
Criciúma / SC,19,0.236086,0.733964
Santos / SP,18,0.000279,0.000347
Vitória / BA,18,0.187816,0.670752
Criciúma / SC,18,0.126759,0.860723
Sport / PE,18,0.001281,0.001616
Atlético / MG,18,1.2e-05,1.2e-05
Goiás / GO,18,0.012438,0.017814999999999998
Bahia / BA,18,0.197633,0.479985
Grêmio / RS,18,1.3e-05,1.4e-05
Coritiba / PR,18,0.108429,0.214924
Figueirense / SC,18,0.084583,0.15088100000000002
Botafogo / RJ,18,0.00059,0.0007430000000000001
Palmeiras / SP,18,0.167662,0.398578
Flamengo / RJ,18,0.006983,0.009575
Athletico Paranaense / PR,18,0.001008,0.001349
Chapecoense / SC,18,0.104514,0.192686
Santos / SP,17,0.000847,0.0011940000000000002
Bahia / BA,17,0.174452,0.6544369999999999
Botafogo / RJ,17,0.001892,0.002635
Grêmio / RS,17,7.7e-05,9.1e-05
Criciúma / SC,17,0.069758,0.930481
Palmeiras / SP,17,0.167175,0.565753
Coritiba / PR,17,0.138879,0.353803
Chapecoense / SC,17,0.141985,0.334671
Figueirense / SC,17,0.121108,0.27198900000000004
Goiás / GO,17,0.026959,0.044774
Athletico Paranaense / PR,17,0.002852,0.004201
Flamengo / RJ,17,0.01674,0.026315
São Paulo / SP,17,1e-06,1e-06
Sport / PE,17,0.004257,0.005873000000000001
Atlético / MG,17,7.4e-05,8.6e-05
Fluminense / RJ,17,1e-06,1e-06
Vitória / BA,17,0.132943,0.803695
Chapecoense / SC,16,0.16642,0.501091
Athletico Paranaense / PR,16,0.006995,0.011196000000000001
Flamengo / RJ,16,0.034298,0.060613
Palmeiras / SP,16,0.145936,0.711689
Santos / SP,16,0.002435,0.0036290000000000003
Coritiba / PR,16,0.160211,0.514014
Fluminense / RJ,16,9e-06,1e-05
Botafogo / RJ,16,0.004907,0.007542
Figueirense / SC,16,0.152311,0.4243
Goiás / GO,16,0.050801,0.095575
Sport / PE,16,0.010786,0.016659
Criciúma / SC,16,0.037554,0.968035
Grêmio / RS,16,0.000421,0.000512
Bahia / BA,16,0.137646,0.792083
Atlético / MG,16,0.000282,0.00036800000000000005
Vitória / BA,16,0.088988,0.892683
Coritiba / PR,15,0.162534,0.676548
Flamengo / RJ,15,0.063247,0.12386
Figueirense / SC,15,0.170045,0.594345
Goiás / GO,15,0.084977,0.180552
Grêmio / RS,15,0.001419,0.001931
Criciúma / SC,15,0.019313,0.987348
Vitória / BA,15,0.055311,0.947994
Fluminense / RJ,15,1.4e-05,2.4e-05
Athletico Paranaense / PR,15,0.015421,0.026617000000000002
Palmeiras / SP,15,0.117,0.828689
Chapecoense / SC,15,0.167647,0.668738
Bahia / BA,15,0.098418,0.890501
São Paulo / SP,15,2e-06,3e-06
Santos / SP,15,0.006611,0.010239999999999999
Botafogo / RJ,15,0.012015,0.019556999999999998
Atlético / MG,15,0.001176,0.001544
Sport / PE,15,0.02485,0.041509000000000004
Vitória / BA,14,0.03046,0.9784539999999999
Botafogo / RJ,14,0.027219,0.046776
Criciúma / SC,14,0.008467,0.995815
Sport / PE,14,0.05155,0.093059
Chapecoense / SC,14,0.141986,0.810724
Grêmio / RS,14,0.005118,0.007049
Bahia / BA,14,0.060569,0.95107
Santos / SP,14,0.016251,0.026491
Goiás / GO,14,0.13189,0.312442
Figueirense / SC,14,0.161367,0.755712
Atlético / MG,14,0.004158,0.0057020000000000005
São Paulo / SP,14,1.6e-05,1.9e-05
Fluminense / RJ,14,8.4e-05,0.000108
Flamengo / RJ,14,0.107319,0.231179
Coritiba / PR,14,0.13893,0.815478
Athletico Paranaense / PR,14,0.031907,0.058524
Palmeiras / SP,14,0.082706,0.911395
Internacional / RS,14,1e-06,1e-06
Corinthians / SP,14,2e-06,2e-06
Vitória / BA,13,0.013382,0.9918359999999999
Grêmio / RS,13,0.015435,0.022484
Palmeiras / SP,13,0.045979,0.957374
Santos / SP,13,0.036101,0.06259200000000001
Sport / PE,13,0.096179,0.18923800000000002
Corinthians / SP,13,1.5e-05,1.7e-05
Criciúma / SC,13,0.002872,0.998687
Goiás / GO,13,0.180938,0.49338
Flamengo / RJ,13,0.161419,0.392598
Fluminense / RJ,13,0.000344,0.00045200000000000004
Chapecoense / SC,13,0.090363,0.901087
São Paulo / SP,13,6.9e-05,8.8e-05
Botafogo / RJ,13,0.055811,0.102587
Figueirense / SC,13,0.109347,0.865059
Internacional / RS,13,7e-06,8e-06
Coritiba / PR,13,0.088004,0.903482
Atlético / MG,13,0.012687,0.018389000000000003
Athletico Paranaense / PR,13,0.062152,0.120676
Bahia / BA,13,0.028896,0.979966
Figueirense / SC,12,0.065251,0.93031
