Club,Position,Probability,Cumulative
Vitória / BA,20,0.063924,0.063924
Botafogo / RJ,20,0.001041,0.001041
Athletico Paranaense / PR,20,0.000239,0.000239
Cruzeiro / MG,20,1e-05,1e-05
Fluminense / RJ,20,0.000142,0.000142
Chapecoense / SC,20,0.005565,0.005565
Paraná / PR,20,0.797567,0.797567
Ceará / CE,20,0.118045,0.118045
Santos / SP,20,0.001907,0.001907
América / MG,20,0.00115,0.00115
Corinthians / SP,20,1e-06,1e-06
Sport / PE,20,0.005434,0.005434
Bahia / BA,20,3.5e-05,3.5e-05
Vasco da Gama / RJ,20,0.00494,0.00494
Vitória / BA,19,0.258036,0.32195999999999997
Cruzeiro / MG,19,0.000442,0.00045200000000000004
Bahia / BA,19,0.001134,0.0011690000000000001
Corinthians / SP,19,1.4e-05,1.5e-05
Fluminense / RJ,19,0.003071,0.003213
Chapecoense / SC,19,0.04809,0.053655
Sport / PE,19,0.046027,0.051461
Vasco da Gama / RJ,19,0.039394,0.044334
Santos / SP,19,0.020666,0.022573
Athletico Paranaense / PR,19,0.004541,0.0047799999999999995
América / MG,19,0.015807,0.016957
Ceará / CE,19,0.402387,0.520432
Botafogo / RJ,19,0.013271,0.014312
Paraná / PR,19,0.14712,0.944687
Chapecoense / SC,18,0.102553,0.156208
Botafogo / RJ,18,0.038003,0.052315
Corinthians / SP,18,8.3e-05,9.8e-05
Ceará / CE,18,0.234793,0.755225
Fluminense / RJ,18,0.011644,0.014857
Athletico Paranaense / PR,18,0.016384,0.021164
Santos / SP,18,0.052263,0.074836
Vitória / BA,18,0.267332,0.5892919999999999
Vasco da Gama / RJ,18,0.084578,0.128912
Sport / PE,18,0.099701,0.151162
Cruzeiro / MG,18,0.002404,0.002856
América / MG,18,0.046016,0.062973
Paraná / PR,18,0.039181,0.9838680000000001
Bahia / BA,18,0.005065,0.006234
Santos / SP,17,0.085748,0.160584
Chapecoense / SC,17,0.14363,0.29983800000000005
Paraná / PR,17,0.010547,0.994415
Sport / PE,17,0.141076,0.292238
Ceará / CE,17,0.112126,0.867351
Corinthians / SP,17,0.000312,0.00041
Vasco da Gama / RJ,17,0.119529,0.248441
Bahia / BA,17,0.012971,0.019205
Botafogo / RJ,17,0.069172,0.121487
Vitória / BA,17,0.153083,0.742375
