Club,Position,Probability,Cumulative
Vila Nova / GO,20,0.188822,0.188822
Náutico / PE,20,0.000516,0.000516
Sport / PE,20,9e-06,9e-06
CSA / AL,20,0.053371,0.053371
Chapecoense / SC,20,0.000386,0.000386
Sampaio Corrêa / MA,20,0.000159,0.000159
Criciúma / SC,20,8e-06,8e-06
Ponte Preta / SP,20,1e-06,1e-06
CRB / AL,20,0.009308,0.009308
Tombense / MG,20,8e-06,8e-06
Brusque / SC,20,5e-06,5e-06
Guarani / SP,20,0.741506,0.741506
Operário / PR,20,1.2e-05,1.2e-05
Ituano / SP,20,0.001919,0.001919
Grêmio / RS,20,2e-06,2e-06
Novorizontino / SP,20,0.003967,0.003967
Londrina / PR,20,1e-06,1e-06
Sampaio Corrêa / MA,19,0.002991,0.00315
Londrina / PR,19,0.00011,0.000111
Novorizontino / SP,19,0.032734,0.036701
Brusque / SC,19,0.000183,0.00018800000000000002
Tombense / MG,19,0.000255,0.000263
Chapecoense / SC,19,0.004088,0.004474
Guarani / SP,19,0.200078,0.941584
Operário / PR,19,0.000276,0.000288
CSA / AL,19,0.218996,0.272367
Grêmio / RS,19,3.3e-05,3.5000000000000004e-05
Ponte Preta / SP,19,1e-05,1.1000000000000001e-05
Vila Nova / GO,19,0.449886,0.638708
Sport / PE,19,0.000481,0.00049
Ituano / SP,19,0.017246,0.019165
CRB / AL,19,0.066022,0.07533
Náutico / PE,19,0.006282,0.006798
Criciúma / SC,19,0.000329,0.00033699999999999995
Sampaio Corrêa / MA,18,0.017033,0.020183
Criciúma / SC,18,0.002415,0.002752
Grêmio / RS,18,0.00037,0.000405
Tombense / MG,18,0.001956,0.0022189999999999996
CRB / AL,18,0.170959,0.24628899999999998
Ponte Preta / SP,18,9.3e-05,0.000104
Náutico / PE,18,0.027214,0.034012
Novorizontino / SP,18,0.101127,0.137828
Vila Nova / GO,18,0.217659,0.856367
Bahia / BA,18,1e-06,1e-06
Sport / PE,18,0.003716,0.004206
Vasco da Gama / RJ,18,2e-06,2e-06
Ituano / SP,18,0.057979,0.077144
Chapecoense / SC,18,0.018691,0.023164999999999998
Londrina / PR,18,0.000727,0.000838
Operário / PR,18,0.002017,0.002305
CSA / AL,18,0.331344,0.603711
Brusque / SC,18,0.001446,0.001634
Guarani / SP,18,0.045251,0.986835
Novorizontino / SP,17,0.168184,0.306012
Vila Nova / GO,17,0.086806,0.943173
Sampaio Corrêa / MA,17,0.04834,0.068523
CSA / AL,17,0.186407,0.790118
Sport / PE,17,0.014117,0.018323
Criciúma / SC,17,0.008904,0.011656
Chapecoense / SC,17,0.046284,0.069449
Tombense / MG,17,0.007337,0.009555999999999999
Guarani / SP,17,0.01002,0.996855
Náutico / PE,17,0.062158,0.09616999999999999
Vasco da Gama / RJ,17,3.3e-05,3.5000000000000004e-05
Ituano / SP,17,0.109586,0.18673
Operário / PR,17,0.006502,0.008807
Londrina / PR,17,0.00298,0.003818
CRB / AL,17,0.234537,0.480826
Brusque / SC,17,0.005425,0.007059
Grêmio / RS,17,0.002052,0.002457
Bahia / BA,17,1e-05,1.1000000000000001e-05
Ponte Preta / SP,17,0.000318,0.00042199999999999996
Guarani / SP,16,0.002335,0.99919
Chapecoense / SC,16,0.075336,0.144785
Londrina / PR,16,0.007749,0.011567000000000001
Sampaio Corrêa / MA,16,0.086349,0.154872
Operário / PR,16,0.013801,0.022608000000000003
Ituano / SP,16,0.140299,0.327029
Ponte Preta / SP,16,0.000906,0.001328
Criciúma / SC,16,0.020204,0.03186
Náutico / PE,16,0.095959,0.192129
Grêmio / RS,16,0.006219,0.008676
Novorizontino / SP,16,0.177862,0.483874
Brusque / SC,16,0.012102,0.019161
CSA / AL,16,0.099382,0.8895
Vasco da Gama / RJ,16,0.000145,0.00018
Vila Nova / GO,16,0.034205,0.977378
Tombense / MG,16,0.01637,0.025925999999999998
CRB / AL,16,0.178528,0.659354
Bahia / BA,16,6.6e-05,7.7e-05
Sport / PE,16,0.032183,0.050506
Ponte Preta / SP,15,0.002114,0.0034419999999999997
Londrina / PR,15,0.014887,0.026454
Criciúma / SC,15,0.034582,0.066442
CRB / AL,15,0.120509,0.779863
Brusque / SC,15,0.021522,0.040683
Bahia / BA,15,0.000195,0.000272
Tombense / MG,15,0.028086,0.054012
Sampaio Corrêa / MA,15,0.117761,0.272633
Vasco da Gama / RJ,15,0.00052,0.0007
Ituano / SP,15,0.141972,0.469001
Sport / PE,15,0.054723,0.105229
CSA / AL,15,0.052154,0.941654
Novorizontino / SP,15,0.145762,0.629636
Guarani / SP,15,0.000586,0.999776
Operário / PR,15,0.023832,0.04644
Chapecoense / SC,15,0.097321,0.242106
Náutico / PE,15,0.11728,0.309409
Vila Nova / GO,15,0.013513,0.990891
Grêmio / RS,15,0.012681,0.021357
CRB / AL,14,0.079284,0.859147
Operário / PR,14,0.035434,0.081874
Vasco da Gama / RJ,14,0.001252,0.0019520000000000002
Ponte Preta / SP,14,0.003901,0.007343000000000001
