Club,Position,Probability,Cumulative
Vitória / BA,20,0.000107,0.000107
Chapecoense / SC,20,0.000124,0.000124
Paraná / PR,20,0.996711,0.996711
Ceará / CE,20,2e-06,2e-06
Sport / PE,20,0.003022,0.003022
Vasco da Gama / RJ,20,3.4e-05,3.4e-05
Corinthians / SP,19,2.1e-05,2.1e-05
Botafogo / RJ,19,0.000954,0.000954
Fluminense / RJ,19,0.000141,0.000141
Paraná / PR,19,0.003218,0.9999290000000001
Bahia / BA,19,0.011415,0.011415
Santos / SP,19,1e-05,1e-05
Sport / PE,19,0.556485,0.559507
Athletico Paranaense / PR,19,0.000197,0.000197
Chapecoense / SC,19,0.146203,0.146327
Vasco da Gama / RJ,19,0.113881,0.113915
Ceará / CE,19,0.03563,0.035632000000000004
Vitória / BA,19,0.127305,0.127412
América / MG,19,0.00454,0.00454
Paraná / PR,18,7.1e-05,1.0
Santos / SP,18,0.000121,0.000131
Vasco da Gama / RJ,18,0.196201,0.310116
Fluminense / RJ,18,0.001376,0.0015170000000000001
Ceará / CE,18,0.098647,0.134279
Bahia / BA,18,0.044216,0.055631
Sport / PE,18,0.195336,0.7548429999999999
Corinthians / SP,18,0.000239,0.00026000000000000003
Vitória / BA,18,0.205024,0.332436
Botafogo / RJ,18,0.006265,0.007219
Athletico Paranaense / PR,18,0.001198,0.001395
América / MG,18,0.023082,0.027621999999999997
Chapecoense / SC,18,0.228224,0.374551
Botafogo / RJ,17,0.017354,0.024573
Santos / SP,17,0.000566,0.000697
Vitória / BA,17,0.188979,0.521415
Bahia / BA,17,0.078192,0.133823
Fluminense / RJ,17,0.005382,0.006899
Cruzeiro / MG,17,1e-06,1e-06
Corinthians / SP,17,0.001087,0.001347
Ceará / CE,17,0.146595,0.28087399999999996
Sport / PE,17,0.110329,0.8651719999999999
América / MG,17,0.051569,0.079191
Chapecoense / SC,17,0.199355,0.573906
Athletico Paranaense / PR,17,0.00378,0.005175
Vasco da Gama / RJ,17,0.196811,0.506927
Corinthians / SP,16,0.003135,0.004482
Ceará / CE,16,0.17749,0.458364
Bahia / BA,16,0.11622,0.250043
Fluminense / RJ,16,0.014811,0.02171
Vitória / BA,16,0.161253,0.682668
Cruzeiro / MG,16,2e-06,3e-06
Chapecoense / SC,16,0.160238,0.734144
Botafogo / RJ,16,0.035635,0.060208
Vasco da Gama / RJ,16,0.166025,0.672952
Santos / SP,16,0.001961,0.002658
América / MG,16,0.088389,0.16758
Sport / PE,16,0.065569,0.930741
Athletico Paranaense / PR,16,0.009272,0.014447000000000002
