Club,Position,Probability,Cumulative
São Caetano / SP,20,0.030762,0.030762
Paysandu / PA,20,0.110039,0.110039
América / RN,20,0.061438,0.061438
Atlético / GO,20,0.026279,0.026279
Avaí / SC,20,1.1e-05,1.1e-05
Boa / MG,20,0.000126,0.000126
Ceará / CE,20,0.000764,0.000764
ASA / AL,20,0.052143,0.052143
Figueirense / SC,20,3e-06,3e-06
Icasa / CE,20,8e-05,8e-05
Oeste / SP,20,0.001382,0.001382
Guaratinguetá / SP,20,0.003539,0.003539
Red Bull Bragantino / SP,20,0.000964,0.000964
Sport / PE,20,1e-06,1e-06
ABC / RN,20,0.712469,0.712469
Sport / PE,19,2.4e-05,2.5e-05
Avaí / SC,19,0.000178,0.00018899999999999999
Ceará / CE,19,0.00609,0.006854
Paysandu / PA,19,0.29877,0.408809
ASA / AL,19,0.139967,0.19211
Figueirense / SC,19,5.2e-05,5.4999999999999995e-05
Red Bull Bragantino / SP,19,0.007234,0.008198
Guaratinguetá / SP,19,0.021752,0.025291
Atlético / GO,19,0.095437,0.12171599999999999
Icasa / CE,19,0.001035,0.0011149999999999999
ABC / RN,19,0.171702,0.884171
São Caetano / SP,19,0.091195,0.121957
Oeste / SP,19,0.010129,0.011511
América / RN,19,0.155083,0.216521
Boa / MG,19,0.001352,0.001478
São Caetano / SP,18,0.121097,0.243054
Atlético / GO,18,0.127581,0.249297
Avaí / SC,18,0.000751,0.0009400000000000001
Red Bull Bragantino / SP,18,0.017812,0.026010000000000002
Boa / MG,18,0.004434,0.005912
Ceará / CE,18,0.015526,0.02238
Sport / PE,18,0.00018,0.00020500000000000002
Guaratinguetá / SP,18,0.045903,0.07119400000000001
América / MG,18,1.4e-05,1.4e-05
Icasa / CE,18,0.004005,0.0051199999999999996
Oeste / SP,18,0.023094,0.034605
Paysandu / PA,18,0.240097,0.648906
América / RN,18,0.169121,0.385642
Figueirense / SC,18,0.000305,0.00035999999999999997
ASA / AL,18,0.160334,0.352444
ABC / RN,18,0.069746,0.953917
América / MG,17,7.4e-05,8.8e-05
Avaí / SC,17,0.001845,0.002785
Atlético / GO,17,0.146739,0.396036
ASA / AL,17,0.158517,0.510961
Figueirense / SC,17,0.001097,0.001457
Guaratinguetá / SP,17,0.076139,0.147333
ABC / RN,17,0.028969,0.982886
América / RN,17,0.160057,0.5456989999999999
Red Bull Bragantino / SP,17,0.03414,0.060149999999999995
Ceará / CE,17,0.030283,0.052663
Paysandu / PA,17,0.159443,0.808349
Boa / MG,17,0.010341,0.016253
Icasa / CE,17,0.010338,0.015458
São Caetano / SP,17,0.139635,0.382689
Oeste / SP,17,0.041735,0.07634
Sport / PE,17,0.000648,0.000853
Avaí / SC,16,0.004225,0.00701
América / MG,16,0.000237,0.000325
