Club,Position,Probability,Cumulative
Vitória / BA,20,0.026876,0.026876
América / MG,20,0.000572,0.000572
Chapecoense / SC,20,0.020362,0.020362
Ceará / CE,20,0.172505,0.172505
Cruzeiro / MG,20,7e-06,7e-06
Athletico Paranaense / PR,20,0.001915,0.001915
Fluminense / RJ,20,0.000155,0.000155
Vasco da Gama / RJ,20,0.001072,0.001072
Bahia / BA,20,0.000188,0.000188
Paraná / PR,20,0.769406,0.769406
Sport / PE,20,0.004093,0.004093
Santos / SP,20,0.002234,0.002234
Botafogo / RJ,20,0.000615,0.000615
Bahia / BA,19,0.002904,0.0030919999999999997
Vitória / BA,19,0.139089,0.165965
Atlético / MG,19,2e-06,2e-06
Chapecoense / SC,19,0.122197,0.142559
Cruzeiro / MG,19,0.000244,0.000251
Ceará / CE,19,0.453688,0.626193
Fluminense / RJ,19,0.002801,0.0029560000000000003
Athletico Paranaense / PR,19,0.01844,0.020355
Santos / SP,19,0.022019,0.024253
Vasco da Gama / RJ,19,0.012591,0.013663
América / MG,19,0.007531,0.008103
Sport / PE,19,0.037888,0.041981
Paraná / PR,19,0.173587,0.942993
Botafogo / RJ,19,0.007019,0.007634
Vitória / BA,18,0.231735,0.3977
Corinthians / SP,18,8e-06,8e-06
Vasco da Gama / RJ,18,0.035659,0.049322000000000005
Atlético / MG,18,7e-06,9e-06
Chapecoense / SC,18,0.222504,0.365063
Cruzeiro / MG,18,0.001658,0.0019089999999999999
América / MG,18,0.025495,0.033598
Botafogo / RJ,18,0.025695,0.033329
Ceará / CE,18,0.184789,0.810982
Fluminense / RJ,18,0.012356,0.015312000000000001
Paraná / PR,18,0.039405,0.982398
Santos / SP,18,0.060749,0.085002
Athletico Paranaense / PR,18,0.04826,0.068615
Bahia / BA,18,0.011902,0.014993999999999999
Sport / PE,18,0.099778,0.141759
Chapecoense / SC,17,0.198049,0.5631120000000001
Ceará / CE,17,0.089027,0.9000090000000001
Corinthians / SP,17,3.5e-05,4.2999999999999995e-05
Santos / SP,17,0.091796,0.176798
Palmeiras / SP,17,1e-06,1e-06
Atlético / MG,17,5.3e-05,6.2e-05
América / MG,17,0.047156,0.080754
Vasco da Gama / RJ,17,0.05968,0.109002
Sport / PE,17,0.135604,0.277363
Botafogo / RJ,17,0.048884,0.082213
Cruzeiro / MG,17,0.00509,0.006999
Bahia / BA,17,0.024966,0.039959999999999996
Athletico Paranaense / PR,17,0.075069,0.14368399999999998
Paraná / PR,17,0.011628,0.9940260000000001
Vitória / BA,17,0.186317,0.584017
Fluminense / RJ,17,0.026645,0.041957
Chapecoense / SC,16,0.142808,0.70592
Ceará / CE,16,0.045681,0.94569
Bahia / BA,16,0.04086,0.08082
Botafogo / RJ,16,0.072929,0.155142
Corinthians / SP,16,0.000109,0.000152
América / MG,16,0.067806,0.14856000000000003
Vasco da Gama / RJ,16,0.082116,0.191118
Sport / PE,16,0.147069,0.42443200000000003
Santos / SP,16,0.112083,0.288881
Cruzeiro / MG,16,0.010804,0.017803
Fluminense / RJ,16,0.043689,0.085646
Vitória / BA,16,0.133151,0.717168
Athletico Paranaense / PR,16,0.096879,0.240563
Atlético / MG,16,0.000199,0.000261
Palmeiras / SP,16,4e-06,4.9999999999999996e-06
Paraná / PR,16,0.003813,0.997839
Sport / PE,15,0.135004,0.559436
Santos / SP,15,0.119284,0.408165
Ceará / CE,15,0.025,0.97069
Palmeiras / SP,15,1e-05,1.5e-05
Paraná / PR,15,0.001328,0.999167
Botafogo / RJ,15,0.093646,0.24878799999999998
Chapecoense / SC,15,0.100387,0.806307
Cruzeiro / MG,15,0.019684,0.037487
Vasco da Gama / RJ,15,0.09769,0.288808
Fluminense / RJ,15,0.061424,0.14706999999999998
Corinthians / SP,15,0.000328,0.00048
Vitória / BA,15,0.09396,0.811128
Athletico Paranaense / PR,15,0.10889,0.349453
Atlético / MG,15,0.000449,0.00071
Bahia / BA,15,0.05763,0.13845000000000002
América / MG,15,0.085286,0.233846
Grêmio / RS,14,1e-06,1e-06
Vitória / BA,14,0.066111,0.877239
Athletico Paranaense / PR,14,0.114415,0.463868
