Club,Position,Probability,Cumulative
Figueirense / SC,20,4e-06,4e-06
ABC / RN,20,0.389963,0.389963
Red Bull Bragantino / SP,20,0.000297,0.000297
Paysandu / PA,20,0.166545,0.166545
Oeste / SP,20,0.000684,0.000684
Icasa / CE,20,0.039476,0.039476
Guaratinguetá / SP,20,0.010527,0.010527
Ceará / CE,20,0.017737,0.017737
Boa / MG,20,0.000798,0.000798
Avaí / SC,20,2.2e-05,2.2e-05
Atlético / GO,20,0.106382,0.106382
América / RN,20,0.263327,0.263327
ASA / AL,20,0.000693,0.000693
São Caetano / SP,20,0.003545,0.003545
ABC / RN,19,0.222489,0.612452
Guaratinguetá / SP,19,0.027545,0.038072
América / RN,19,0.240209,0.503536
Oeste / SP,19,0.002264,0.002948
Red Bull Bragantino / SP,19,0.00125,0.001547
Ceará / CE,19,0.042932,0.060669
Atlético / GO,19,0.158866,0.26524800000000004
Figueirense / SC,19,3.1e-05,3.5000000000000004e-05
Icasa / CE,19,0.073156,0.112632
ASA / AL,19,0.002628,0.003321
Boa / MG,19,0.003725,0.004523
Paysandu / PA,19,0.213941,0.380486
São Caetano / SP,19,0.010778,0.014322999999999999
Avaí / SC,19,0.000186,0.000208
Guaratinguetá / SP,18,0.051328,0.08940000000000001
Paysandu / PA,18,0.205458,0.585944
América / RN,18,0.181334,0.68487
Oeste / SP,18,0.005561,0.008509
São Caetano / SP,18,0.023366,0.037689
Joinville / SC,18,6e-06,6e-06
Ceará / CE,18,0.074176,0.134845
América / MG,18,5e-06,5e-06
Atlético / GO,18,0.180763,0.44601100000000005
Figueirense / SC,18,0.000111,0.000146
Icasa / CE,18,0.105852,0.218484
Red Bull Bragantino / SP,18,0.003593,0.00514
Avaí / SC,18,0.00058,0.000788
Sport / PE,18,2e-06,2e-06
Boa / MG,18,0.010782,0.015305
ABC / RN,18,0.150119,0.762571
ASA / AL,18,0.006964,0.010284999999999999
Sport / PE,17,1.1e-05,1.3e-05
Boa / MG,17,0.024538,0.039843
América / RN,17,0.127287,0.812157
Oeste / SP,17,0.011545,0.020054
Icasa / CE,17,0.13719,0.355674
ASA / AL,17,0.015747,0.026032
Paraná / PR,17,1e-06,1e-06
Joinville / SC,17,3.9e-05,4.4999999999999996e-05
São Caetano / SP,17,0.042963,0.080652
ABC / RN,17,0.10006,0.862631
Ceará / CE,17,0.110834,0.245679
América / MG,17,1.3e-05,1.8e-05
Atlético / GO,17,0.175658,0.621669
Paysandu / PA,17,0.161193,0.7471369999999999
Guaratinguetá / SP,17,0.082635,0.172035
Figueirense / SC,17,0.000383,0.000529
Avaí / SC,17,0.001547,0.002335
Red Bull Bragantino / SP,17,0.008356,0.013496000000000001
Boa / MG,16,0.047256,0.087099
Ceará / CE,16,0.144222,0.389901
Paysandu / PA,16,0.109481,0.856618
Atlético / GO,16,0.135857,0.757526
Red Bull Bragantino / SP,16,0.016971,0.030467
Avaí / SC,16,0.004038,0.006373
Paraná / PR,16,7e-06,8e-06
ABC / RN,16,0.061815,0.924446
América / RN,16,0.081538,0.893695
Figueirense / SC,16,0.001223,0.0017519999999999999
Sport / PE,16,3.8e-05,5.1e-05
América / MG,16,5.6e-05,7.4e-05
São Caetano / SP,16,0.069477,0.150129
ASA / AL,16,0.03064,0.056672
Joinville / SC,16,0.000155,0.00019999999999999998
Guaratinguetá / SP,16,0.118266,0.290301
Oeste / SP,16,0.021974,0.042027999999999996
Icasa / CE,16,0.156986,0.51266
ASA / AL,15,0.051971,0.108643
Paysandu / PA,15,0.067144,0.923762
