Club,Position,Probability,Cumulative
São Bento / SP,20,0.551783,0.551783
Figueirense / SC,20,1.2e-05,1.2e-05
Londrina / PR,20,0.020071,0.020071
Criciúma / SC,20,0.168267,0.168267
Vila Nova / GO,20,0.259867,0.259867
Figueirense / SC,19,0.000617,0.000629
Criciúma / SC,19,0.314303,0.48257
Vila Nova / GO,19,0.332959,0.5928260000000001
Londrina / PR,19,0.106204,0.126275
Oeste / SP,19,0.000633,0.000633
São Bento / SP,19,0.245284,0.797067
Figueirense / SC,18,0.011332,0.011961
São Bento / SP,18,0.150128,0.947195
Criciúma / SC,18,0.335004,0.817574
Londrina / PR,18,0.247868,0.374143
Vila Nova / GO,18,0.248192,0.841018
Oeste / SP,18,0.007476,0.008109
Criciúma / SC,17,0.144873,0.962447
Londrina / PR,17,0.527528,0.901671
Figueirense / SC,17,0.091437,0.103398
Vitória / BA,17,0.003583,0.003583
Oeste / SP,17,0.044809,0.052918
Vila Nova / GO,17,0.136671,0.977689
São Bento / SP,17,0.051099,0.998294
Oeste / SP,16,0.272053,0.324971
Vitória / BA,16,0.088641,0.092224
Figueirense / SC,16,0.481931,0.585329
Guarani / SP,16,0.00109,0.00109
Londrina / PR,16,0.081011,0.982682
Criciúma / SC,16,0.028844,0.991291
São Bento / SP,16,0.001706,1.0
Vila Nova / GO,16,0.019765,0.997454
Brasil / RS,16,0.021645,0.021645
Ponte Preta / SP,16,0.003314,0.003314
Londrina / PR,15,0.015795,0.998477
Figueirense / SC,15,0.202737,0.7880659999999999
Vitória / BA,15,0.230949,0.323173
Guarani / SP,15,0.013649,0.014739
Brasil / RS,15,0.12527,0.146915
Oeste / SP,15,0.35967,0.684641
Ponte Preta / SP,15,0.040675,0.043989
Criciúma / SC,15,0.008709,1.0
Vila Nova / GO,15,0.002546,1.0
Brasil / RS,14,0.266025,0.41294
Figueirense / SC,14,0.099595,0.887661
Guarani / SP,14,0.066355,0.081094
Londrina / PR,14,0.001523,1.0
Ponte Preta / SP,14,0.149276,0.193265
Oeste / SP,14,0.155961,0.840602
Vitória / BA,14,0.261265,0.584438
Vitória / BA,13,0.207693,0.792131
Cuiabá / MT,13,1.5e-05,1.5e-05
Guarani / SP,13,0.162741,0.243835
Figueirense / SC,13,0.068057,0.955718
Oeste / SP,13,0.09982,0.940422
Brasil / RS,13,0.256907,0.6698470000000001
Ponte Preta / SP,13,0.204767,0.398032
Ponte Preta / SP,12,0.291003,0.6890350000000001
Oeste / SP,12,0.051825,0.992247
Vitória / BA,12,0.133627,0.925758
Operário / PR,12,0.000453,0.000453
Guarani / SP,12,0.305296,0.549131
Figueirense / SC,12,0.03091,0.986628
Botafogo / SP,12,0.001045,0.001045
Brasil / RS,12,0.184976,0.854823
Cuiabá / MT,12,0.000865,0.00088
Oeste / SP,11,0.007753,1.0
Botafogo / SP,11,0.040248,0.041292999999999996
Vitória / BA,11,0.073818,0.999576
Brasil / RS,11,0.133119,0.987942
Cuiabá / MT,11,0.018869,0.019749
Figueirense / SC,11,0.013372,1.0
Operário / PR,11,0.022175,0.022628
Guarani / SP,11,0.393554,0.942685
Ponte Preta / SP,11,0.297092,0.986127
Operário / PR,10,0.297162,0.31978999999999996
Brasil / RS,10,0.011136,0.999078
Ponte Preta / SP,10,0.011909,0.998036
Paraná / PR,10,0.000306,0.000306
Botafogo / SP,10,0.441346,0.48263900000000004
Guarani / SP,10,0.038822,0.981507
Cuiabá / MT,10,0.198895,0.21864399999999998
Vitória / BA,10,0.000424,1.0
Botafogo / SP,9,0.284051,0.7666900000000001
Cuiabá / MT,9,0.2565,0.475144
Ponte Preta / SP,9,0.001903,0.999939
Guarani / SP,9,0.017357,0.9988640000000001
Operário / PR,9,0.42743,0.74722
Paraná / PR,9,0.008744,0.00905
Brasil / RS,9,0.000922,1.0
CRB / AL,9,0.003093,0.003093
Cuiabá / MT,8,0.414539,0.889683
Botafogo / SP,8,0.203988,0.970678
CRB / AL,8,0.066565,0.069658
Ponte Preta / SP,8,6.1e-05,1.0
Guarani / SP,8,0.001136,1.0
Paraná / PR,8,0.084288,0.093338
Operário / PR,8,0.229423,0.9766429999999999
Atlético / GO,7,0.000293,0.000293
América / MG,7,0.001471,0.001471
Botafogo / SP,7,0.025929,0.996607
Paraná / PR,7,0.380995,0.474333
Cuiabá / MT,7,0.086604,0.9762869999999999
CRB / AL,7,0.483913,0.553571
Operário / PR,7,0.020795,0.9974379999999999
Paraná / PR,6,0.501081,0.975414
América / MG,6,0.035797,0.037268
Cuiabá / MT,6,0.023713,1.0
Botafogo / SP,6,0.003393,1.0
CRB / AL,6,0.423624,0.977195
Coritiba / PR,6,0.003394,0.003394
Operário / PR,6,0.002562,0.9999999999999999
Atlético / GO,6,0.006436,0.006729
Coritiba / PR,5,0.23421,0.237604
América / MG,5,0.464038,0.501306
CRB / AL,5,0.020443,0.997638
Sport / PE,5,0.000606,0.000606
Atlético / GO,5,0.257051,0.26377999999999996
Paraná / PR,5,0.023652,0.999066
Sport / PE,4,0.010373,0.010979000000000001
Coritiba / PR,4,0.330122,0.5677260000000001
CRB / AL,4,0.002277,0.999915
América / MG,4,0.276649,0.777955
Paraná / PR,4,0.000934,1.0
Atlético / GO,4,0.379645,0.6434249999999999
América / MG,3,0.220468,0.9984230000000001
Coritiba / PR,3,0.382897,0.950623
Atlético / GO,3,0.304086,0.947511
Sport / PE,3,0.092464,0.10344300000000001
CRB / AL,3,8.5e-05,1.0
Coritiba / PR,2,0.049377,1.0
Atlético / GO,2,0.052489,1.0
Sport / PE,2,0.896557,1.0
América / MG,2,0.001577,1.0
Red Bull Bragantino / SP,1,1.0,1.0
