Club,Position,Probability,Cumulative
Vitória / BA,20,0.121189,0.121189
Coritiba / PR,20,1.5e-05,1.5e-05
Vasco da Gama / RJ,20,0.000332,0.000332
Atlético / MG,20,0.000696,0.000696
Avaí / SC,20,0.271923,0.271923
Bahia / BA,20,5.7e-05,5.7e-05
São Paulo / SP,20,0.0104,0.0104
Athletico Paranaense / PR,20,0.01402,0.01402
Botafogo / RJ,20,3e-06,3e-06
Chapecoense / SC,20,0.006521,0.006521
Sport / PE,20,7e-06,7e-06
Atlético / GO,20,0.564255,0.564255
Cruzeiro / MG,20,1e-06,1e-06
Palmeiras / SP,20,4e-06,4e-06
Ponte Preta / SP,20,0.010205,0.010205
Fluminense / RJ,20,0.000372,0.000372
Bahia / BA,19,0.000528,0.000585
Palmeiras / SP,19,6.8e-05,7.2e-05
Vasco da Gama / RJ,19,0.002391,0.0027229999999999997
Atlético / MG,19,0.004191,0.004887000000000001
Avaí / SC,19,0.362152,0.6340749999999999
Coritiba / PR,19,0.000182,0.00019700000000000002
Fluminense / RJ,19,0.002173,0.002545
Santos / SP,19,1e-06,1e-06
São Paulo / SP,19,0.038088,0.048487999999999996
Botafogo / RJ,19,7.8e-05,8.1e-05
Atlético / GO,19,0.24797,0.812225
Chapecoense / SC,19,0.024187,0.030708
Cruzeiro / MG,19,1.1e-05,1.2e-05
Ponte Preta / SP,19,0.039249,0.049454
Sport / PE,19,6.8e-05,7.5e-05
Vitória / BA,19,0.227154,0.348343
Athletico Paranaense / PR,19,0.051509,0.065529
Atlético / GO,18,0.113296,0.9255209999999999
Athletico Paranaense / PR,18,0.114657,0.18018599999999999
Avaí / SC,18,0.207138,0.841213
Vasco da Gama / RJ,18,0.010258,0.012981
Cruzeiro / MG,18,0.000113,0.000125
Ponte Preta / SP,18,0.093202,0.142656
Atlético / MG,18,0.01557,0.020457000000000003
Sport / PE,18,0.000429,0.000504
Chapecoense / SC,18,0.061032,0.09174
Coritiba / PR,18,0.001056,0.0012530000000000002
Santos / SP,18,1.4e-05,1.5e-05
