Club,Position,Probability,Cumulative
Vitória / BA,20,0.010286,0.010286
Remo / PA,20,0.00021,0.00021
Brusque / SC,20,1.2e-05,1.2e-05
Brasil / RS,20,0.745557,0.745557
Cruzeiro / MG,20,4.2e-05,4.2e-05
Confiança / SE,20,0.233944,0.233944
Ponte Preta / SP,20,0.000763,0.000763
Londrina / PR,20,0.008121,0.008121
Operário / PR,20,1e-06,1e-06
Vila Nova / GO,20,0.001064,0.001064
Vasco da Gama / RJ,19,9e-06,9e-06
Ponte Preta / SP,19,0.015729,0.016492
Operário / PR,19,7.5e-05,7.599999999999999e-05
Náutico / PE,19,3e-06,3e-06
Brasil / RS,19,0.224245,0.969802
Brusque / SC,19,0.00072,0.000732
CSA / AL,19,1.7e-05,1.7e-05
Remo / PA,19,0.008834,0.009044
Vitória / BA,19,0.098211,0.10849700000000001
Confiança / SE,19,0.540432,0.7743760000000001
Londrina / PR,19,0.093093,0.101214
Cruzeiro / MG,19,0.001675,0.001717
Vila Nova / GO,19,0.016957,0.018021
Vila Nova / GO,18,0.076711,0.094732
Londrina / PR,18,0.292518,0.39373199999999997
Remo / PA,18,0.053484,0.062528
Brusque / SC,18,0.00672,0.007452
Vitória / BA,18,0.310641,0.419138
Brasil / RS,18,0.024739,0.994541
Guarani / SP,18,4e-06,4e-06
Ponte Preta / SP,18,0.083987,0.10047900000000001
Cruzeiro / MG,18,0.015541,0.017258
Operário / PR,18,0.001451,0.001527
Vasco da Gama / RJ,18,8.8e-05,9.7e-05
Confiança / SE,18,0.133743,0.9081190000000001
Avaí / SC,18,1.7e-05,1.7e-05
Náutico / PE,18,2.7e-05,2.9999999999999997e-05
CSA / AL,18,0.000329,0.00034599999999999995
CRB / AL,17,1e-06,1e-06
Confiança / SE,17,0.053922,0.962041
Ponte Preta / SP,17,0.146963,0.24744200000000002
Londrina / PR,17,0.248589,0.642321
Operário / PR,17,0.006723,0.00825
Remo / PA,17,0.101885,0.164413
CSA / AL,17,0.001378,0.001724
Guarani / SP,17,3.1e-05,3.5000000000000004e-05
Brusque / SC,17,0.020724,0.028176
Náutico / PE,17,0.000215,0.000245
Cruzeiro / MG,17,0.039091,0.056348999999999996
Sampaio Corrêa / MA,17,9e-06,9e-06
Vila Nova / GO,17,0.123897,0.218629
Brasil / RS,17,0.004415,0.9989560000000001
Vasco da Gama / RJ,17,0.000551,0.0006479999999999999
Vitória / BA,17,0.251454,0.6705920000000001
Avaí / SC,17,0.000152,0.00016900000000000002
Confiança / SE,16,0.022494,0.984535
Coritiba / PR,16,1e-06,1e-06
Náutico / PE,16,0.000902,0.001147
Vila Nova / GO,16,0.164772,0.383401
Vitória / BA,16,0.153973,0.824565
CSA / AL,16,0.004362,0.006086
Guarani / SP,16,0.000162,0.00019700000000000002
Avaí / SC,16,0.000681,0.00085
Operário / PR,16,0.020065,0.028315
Vasco da Gama / RJ,16,0.002073,0.0027210000000000003
CRB / AL,16,8e-06,9e-06
Botafogo / RJ,16,2.5e-05,2.5e-05
Ponte Preta / SP,16,0.201163,0.44860500000000003
Londrina / PR,16,0.15736,0.7996810000000001
Remo / PA,16,0.151745,0.316158
Brusque / SC,16,0.046377,0.07455300000000001
Brasil / RS,16,0.000879,0.999835
Sampaio Corrêa / MA,16,2.5e-05,3.4e-05
Cruzeiro / MG,16,0.072933,0.129282
Guarani / SP,15,0.000582,0.0007790000000000001
CSA / AL,15,0.010913,0.016999
Cruzeiro / MG,15,0.11066,0.239942
Vitória / BA,15,0.090218,0.914783
Vila Nova / GO,15,0.171012,0.554413
Brasil / RS,15,0.000132,0.999967
Brusque / SC,15,0.081223,0.155776
Operário / PR,15,0.044361,0.07267599999999999
Confiança / SE,15,0.009571,0.994106
Sampaio Corrêa / MA,15,0.00016,0.000194
Avaí / SC,15,0.002628,0.003478
Coritiba / PR,15,1e-05,1.1000000000000001e-05
Náutico / PE,15,0.002923,0.00407
Vasco da Gama / RJ,15,0.00647,0.009191000000000001
Remo / PA,15,0.176932,0.49309000000000003
Londrina / PR,15,0.095737,0.895418
Ponte Preta / SP,15,0.196234,0.644839
Goiás / GO,15,1e-06,1e-06
CRB / AL,15,0.000105,0.000114
Botafogo / RJ,15,0.000128,0.000153
Operário / PR,14,0.081011,0.153687
Confiança / SE,14,0.003843,0.9979490000000001
Londrina / PR,14,0.054866,0.950284
Avaí / SC,14,0.007646,0.011124
Coritiba / PR,14,4.9e-05,6e-05
Náutico / PE,14,0.008077,0.012147000000000002
Sampaio Corrêa / MA,14,0.000619,0.0008129999999999999
CRB / AL,14,0.000441,0.0005549999999999999
Remo / PA,14,0.169572,0.662662
Brusque / SC,14,0.123525,0.279301
Guarani / SP,14,0.002008,0.002787
Ponte Preta / SP,14,0.15614,0.800979
Goiás / GO,14,1.1e-05,1.2e-05
Vila Nova / GO,14,0.156174,0.710587
Vitória / BA,14,0.048693,0.963476
Botafogo / RJ,14,0.000468,0.000621
Brasil / RS,14,2.9e-05,0.999996
CSA / AL,14,0.02293,0.039929
Vasco da Gama / RJ,14,0.016519,0.02571
Cruzeiro / MG,14,0.147379,0.387321
Goiás / GO,13,4.7e-05,5.9e-05
Guarani / SP,13,0.005307,0.008094
Cruzeiro / MG,13,0.17027,0.557591
Coritiba / PR,13,0.000275,0.000335
Londrina / PR,13,0.028667,0.978951
Sampaio Corrêa / MA,13,0.002077,0.0028899999999999998
Vitória / BA,13,0.022769,0.986245
CSA / AL,13,0.044355,0.084284
Brusque / SC,13,0.165273,0.444574
Vasco da Gama / RJ,13,0.037044,0.062754
Remo / PA,13,0.13296,0.795622
Brasil / RS,13,4e-06,1.0
CRB / AL,13,0.001724,0.0022789999999999998
Ponte Preta / SP,13,0.101412,0.902391
Operário / PR,13,0.128779,0.282466
Botafogo / RJ,13,0.001656,0.002277
Vila Nova / GO,13,0.118463,0.82905
Confiança / SE,13,0.001437,0.9993860000000001
Náutico / PE,13,0.018445,0.030592
Avaí / SC,13,0.019036,0.03016
Operário / PR,12,0.169296,0.451762
Sampaio Corrêa / MA,12,0.005788,0.008678
Vitória / BA,12,0.009229,0.9954740000000001
Ponte Preta / SP,12,0.055169,0.9575600000000001
Goiás / GO,12,0.000236,0.000295
Remo / PA,12,0.091597,0.887219
Náutico / PE,12,0.036606,0.06719800000000001
Vasco da Gama / RJ,12,0.070742,0.133496
Londrina / PR,12,0.012961,0.991912
Vila Nova / GO,12,0.079337,0.9083870000000001
Guarani / SP,12,0.012915,0.021009
Cruzeiro / MG,12,0.154067,0.711658
Coritiba / PR,12,0.001024,0.001359
Brusque / SC,12,0.176624,0.621198
CRB / AL,12,0.005292,0.007571
Avaí / SC,12,0.039854,0.07001399999999999
Confiança / SE,12,0.000441,0.999827
Botafogo / RJ,12,0.004972,0.007249
CSA / AL,12,0.07385,0.158134
Operário / PR,11,0.17676,0.628522
Londrina / PR,11,0.00516,0.9970720000000001
Coritiba / PR,11,0.003173,0.004532
Náutico / PE,11,0.06275,0.129948
Avaí / SC,11,0.069436,0.13945
Confiança / SE,11,0.000141,0.9999680000000001
CSA / AL,11,0.108646,0.26678
Guarani / SP,11,0.026504,0.047513
Ponte Preta / SP,11,0.025969,0.983529
Cruzeiro / MG,11,0.116208,0.827866
Vila Nova / GO,11,0.046549,0.954936
CRB / AL,11,0.013494,0.021065
Remo / PA,11,0.055162,0.942381
Brusque / SC,11,0.145086,0.766284
Sampaio Corrêa / MA,11,0.013705,0.022383
Botafogo / RJ,11,0.012202,0.019450999999999996
Vitória / BA,11,0.003222,0.998696
Vasco da Gama / RJ,11,0.114923,0.248419
Goiás / GO,11,0.00091,0.001205
Guarani / SP,10,0.046345,0.093858
CSA / AL,10,0.137041,0.403821
CRB / AL,10,0.028042,0.049107
Goiás / GO,10,0.002578,0.003783
Ponte Preta / SP,10,0.01063,0.994159
Remo / PA,10,0.029335,0.971716
Coritiba / PR,10,0.007982,0.012513999999999999
Brusque / SC,10,0.096842,0.863126
Náutico / PE,10,0.092919,0.222867
Londrina / PR,10,0.001919,0.9989910000000001
Sampaio Corrêa / MA,10,0.027788,0.050171
Vila Nova / GO,10,0.023851,0.978787
Confiança / SE,10,2.3e-05,0.9999910000000001
Vitória / BA,10,0.000953,0.999649
Botafogo / RJ,10,0.025451,0.044902
Avaí / SC,10,0.103421,0.242871
Cruzeiro / MG,10,0.075117,0.902983
Vasco da Gama / RJ,10,0.154223,0.402642
Operário / PR,10,0.13554,0.764062
CRB / AL,9,0.047098,0.096205
Guarani / SP,9,0.069285,0.16314299999999998
Confiança / SE,9,8e-06,0.9999990000000001
Ponte Preta / SP,9,0.003813,0.9979720000000001
Náutico / PE,9,0.117312,0.340179
Cruzeiro / MG,9,0.044938,0.947921
Goiás / GO,9,0.005716,0.009499
CSA / AL,9,0.139504,0.543325
Operário / PR,9,0.093127,0.857189
Londrina / PR,9,0.000679,0.9996700000000001
Sampaio Corrêa / MA,9,0.046691,0.096862
Avaí / SC,9,0.126928,0.369799
Vasco da Gama / RJ,9,0.157554,0.560196
Remo / PA,9,0.014783,0.986499
Coritiba / PR,9,0.016559,0.029073
Vitória / BA,9,0.000272,0.9999210000000001
Botafogo / RJ,9,0.043431,0.088333
Vila Nova / GO,9,0.011531,0.990318
Brusque / SC,9,0.060771,0.923897
Vasco da Gama / RJ,8,0.137985,0.6981809999999999
Brusque / SC,8,0.035698,0.959595
CRB / AL,8,0.069997,0.16620200000000002
CSA / AL,8,0.126045,0.66937
Ponte Preta / SP,8,0.001379,0.999351
Sampaio Corrêa / MA,8,0.069543,0.166405
Botafogo / RJ,8,0.064424,0.15275699999999998
Remo / PA,8,0.007374,0.993873
Cruzeiro / MG,8,0.025464,0.9733850000000001
Goiás / GO,8,0.011865,0.021364
Vila Nova / GO,8,0.005502,0.99582
Operário / PR,8,0.060118,0.917307
Náutico / PE,8,0.127806,0.467985
Vitória / BA,8,6e-05,0.999981
Avaí / SC,8,0.135342,0.505141
Londrina / PR,8,0.00024,0.9999100000000001
Guarani / SP,8,0.091776,0.254919
Confiança / SE,8,1e-06,1.0
Coritiba / PR,8,0.029381,0.058454
Botafogo / RJ,7,0.08741,0.240167
Náutico / PE,7,0.126143,0.594128
Vila Nova / GO,7,0.002483,0.998303
Sampaio Corrêa / MA,7,0.094198,0.26060300000000003
Goiás / GO,7,0.020984,0.042348
Ponte Preta / SP,7,0.00043,0.999781
Operário / PR,7,0.0371,0.954407
Vitória / BA,7,1.3e-05,0.999994
CRB / AL,7,0.09347,0.259672
Coritiba / PR,7,0.047434,0.105888
Remo / PA,7,0.003574,0.997447
Cruzeiro / MG,7,0.013841,0.987226
Vasco da Gama / RJ,7,0.108061,0.806242
Guarani / SP,7,0.110961,0.36588
Londrina / PR,7,6.7e-05,0.999977
CSA / AL,7,0.104269,0.773639
Avaí / SC,7,0.129598,0.6347389999999999
Brusque / SC,7,0.019964,0.979559
Sampaio Corrêa / MA,6,0.117256,0.377859
Cruzeiro / MG,6,0.007051,0.994277
Vasco da Gama / RJ,6,0.077746,0.883988
Brusque / SC,6,0.010833,0.9903919999999999
CRB / AL,6,0.115576,0.375248
Remo / PA,6,0.001556,0.999003
Londrina / PR,6,1.6e-05,0.999993
Vila Nova / GO,6,0.001035,0.999338
Guarani / SP,6,0.124028,0.489908
Operário / PR,6,0.021964,0.976371
Coritiba / PR,6,0.070579,0.17646699999999998
Ponte Preta / SP,6,0.00016,0.9999410000000001
Goiás / GO,6,0.035566,0.077914
Avaí / SC,6,0.112487,0.747226
CSA / AL,6,0.080555,0.854194
Náutico / PE,6,0.11311,0.707238
Botafogo / RJ,6,0.110477,0.350644
Vitória / BA,6,5e-06,0.9999990000000001
Botafogo / RJ,5,0.131436,0.48208
Brusque / SC,5,0.005387,0.995779
Londrina / PR,5,4e-06,0.999997
CSA / AL,5,0.058685,0.912879
Goiás / GO,5,0.057043,0.134957
Ponte Preta / SP,5,4.7e-05,0.999988
Remo / PA,5,0.000617,0.99962
Sampaio Corrêa / MA,5,0.133962,0.511821
Vasco da Gama / RJ,5,0.052466,0.936454
Coritiba / PR,5,0.098475,0.274942
Guarani / SP,5,0.126976,0.616884
Avaí / SC,5,0.090777,0.8380029999999999
Vila Nova / GO,5,0.000422,0.99976
Cruzeiro / MG,5,0.003399,0.997676
Operário / PR,5,0.012354,0.988725
CRB / AL,5,0.132231,0.507479
Náutico / PE,5,0.095719,0.802957
Operário / PR,4,0.006573,0.995298
Vasco da Gama / RJ,4,0.033005,0.969459
Cruzeiro / MG,4,0.001526,0.999202
Botafogo / RJ,4,0.14436,0.62644
Londrina / PR,4,2e-06,0.9999990000000001
Brusque / SC,4,0.002628,0.998407
Náutico / PE,4,0.077329,0.880286
CSA / AL,4,0.040732,0.953611
Coritiba / PR,4,0.130645,0.40558700000000003
Avaí / SC,4,0.069384,0.9073869999999999
Ponte Preta / SP,4,1.1e-05,0.9999990000000001
Sampaio Corrêa / MA,4,0.142113,0.653934
Vitória / BA,4,1e-06,1.0
Vila Nova / GO,4,0.000156,0.999916
Goiás / GO,4,0.087941,0.222898
Guarani / SP,4,0.122844,0.7397279999999999
CRB / AL,4,0.140493,0.647972
Remo / PA,4,0.000257,0.999877
Botafogo / RJ,3,0.14706,0.7735
Avaí / SC,3,0.049282,0.956669
Vila Nova / GO,3,6.4e-05,0.99998
CSA / AL,3,0.026139,0.97975
Cruzeiro / MG,3,0.000587,0.999789
Guarani / SP,3,0.111574,0.851302
Ponte Preta / SP,3,1e-06,1.0
Coritiba / PR,3,0.16728,0.572867
Náutico / PE,3,0.058757,0.939043
Remo / PA,3,9.1e-05,0.999968
CRB / AL,3,0.138143,0.786115
Londrina / PR,3,1e-06,1.0
Operário / PR,3,0.003131,0.998429
Sampaio Corrêa / MA,3,0.141747,0.795681
Goiás / GO,3,0.136304,0.359202
Vasco da Gama / RJ,3,0.018699,0.988158
Brusque / SC,3,0.00114,0.999547
Avaí / SC,2,0.030139,0.986808
Botafogo / RJ,2,0.133285,0.906785
Cruzeiro / MG,2,0.000181,0.99997
Guarani / SP,2,0.091266,0.942568
Náutico / PE,2,0.040237,0.97928
Goiás / GO,2,0.219355,0.578557
Coritiba / PR,2,0.210013,0.78288
Brusque / SC,2,0.000386,0.999933
Operário / PR,2,0.001245,0.999674
Vasco da Gama / RJ,2,0.009098,0.997256
CSA / AL,2,0.014634,0.9943839999999999
Remo / PA,2,2.2e-05,0.99999
CRB / AL,2,0.125644,0.911759
Vila Nova / GO,2,1.6e-05,0.999996
Sampaio Corrêa / MA,2,0.124479,0.92016
Operário / PR,1,0.000326,1.0
Sampaio Corrêa / MA,1,0.07984,1.0
Goiás / GO,1,0.421443,1.0
Vasco da Gama / RJ,1,0.002744,1.0
Guarani / SP,1,0.057432,1.0
Vila Nova / GO,1,4e-06,1.0
Cruzeiro / MG,1,3e-05,1.0
CRB / AL,1,0.088241,1.0
Brusque / SC,1,6.7e-05,1.0
Náutico / PE,1,0.02072,1.0
Remo / PA,1,1e-05,1.0
CSA / AL,1,0.005616,1.0
Coritiba / PR,1,0.21712,1.0
Botafogo / RJ,1,0.093215,1.0
Avaí / SC,1,0.013192,1.0
