Club,Position,Probability,Cumulative
Vila Nova / GO,20,0.817715,0.817715
Red Bull Bragantino / SP,20,0.05026,0.05026
Atlético / GO,20,7.6e-05,7.6e-05
América / RN,20,0.002453,0.002453
Boa / MG,20,0.000101,0.000101
Icasa / CE,20,0.043056,0.043056
Luverdense / MT,20,4.6e-05,4.6e-05
Náutico / PE,20,9e-06,9e-06
Paraná / PR,20,0.000179,0.000179
Portuguesa / SP,20,0.065363,0.065363
ABC / RN,20,0.000231,0.000231
Oeste / SP,20,0.02051,0.02051
Santa Cruz / PE,20,1e-06,1e-06
Portuguesa / SP,19,0.269175,0.334538
Oeste / SP,19,0.121813,0.142323
Paraná / PR,19,0.002857,0.003036
Santa Cruz / PE,19,4.6e-05,4.7e-05
Boa / MG,19,0.002016,0.002117
Luverdense / MT,19,0.000934,0.00098
Ponte Preta / SP,19,2e-06,2e-06
América / RN,19,0.025587,0.02804
Icasa / CE,19,0.213385,0.256441
Náutico / PE,19,0.000305,0.000314
Avaí / SC,19,1e-06,1e-06
Joinville / SC,19,1e-06,1e-06
ABC / RN,19,0.004196,0.004427
Vila Nova / GO,19,0.118847,0.936562
Atlético / GO,19,0.001344,0.0014199999999999998
Red Bull Bragantino / SP,19,0.239482,0.289742
Sampaio Corrêa / MA,19,9e-06,9e-06
Joinville / SC,18,3e-06,4e-06
Vasco da Gama / RJ,18,2e-06,2e-06
Sampaio Corrêa / MA,18,5.5e-05,6.4e-05
América / RN,18,0.053921,0.08196099999999999
Icasa / CE,18,0.232038,0.488479
Ceará / CE,18,2e-06,2e-06
Vila Nova / GO,18,0.040123,0.9766849999999999
Boa / MG,18,0.007155,0.009271999999999999
Avaí / SC,18,1e-06,2e-06
Luverdense / MT,18,0.003841,0.004821
Náutico / PE,18,0.001268,0.001582
Atlético / GO,18,0.005525,0.006945
Ponte Preta / SP,18,1.2e-05,1.4e-05
Red Bull Bragantino / SP,18,0.239839,0.529581
ABC / RN,18,0.01329,0.017717
Oeste / SP,18,0.16758,0.30990300000000004
Paraná / PR,18,0.009942,0.012978
Santa Cruz / PE,18,0.000319,0.000366
Portuguesa / SP,18,0.225084,0.5596220000000001
Avaí / SC,17,1.2e-05,1.4e-05
Santa Cruz / PE,17,0.001455,0.001821
Red Bull Bragantino / SP,17,0.200593,0.730174
Boa / MG,17,0.018165,0.027437
Portuguesa / SP,17,0.180033,0.739655
Vasco da Gama / RJ,17,1.8e-05,2e-05
Náutico / PE,17,0.00414,0.005722
Vila Nova / GO,17,0.015392,0.992077
Ceará / CE,17,6e-06,8e-06
Icasa / CE,17,0.206709,0.6951879999999999
Paraná / PR,17,0.024497,0.037475
Atlético / GO,17,0.015429,0.022373999999999998
Joinville / SC,17,2.3e-05,2.7e-05
Oeste / SP,17,0.196242,0.5061450000000001
Sampaio Corrêa / MA,17,0.000263,0.000327
Ponte Preta / SP,17,0.000105,0.000119
Luverdense / MT,17,0.011538,0.016359
América / RN,17,0.093376,0.175337
ABC / RN,17,0.032003,0.04972
América / MG,17,1e-06,1e-06
Ponte Preta / SP,16,0.000498,0.0006169999999999999
Ceará / CE,16,5.2e-05,5.9999999999999995e-05
Boa / MG,16,0.039877,0.067314
Santa Cruz / PE,16,0.005124,0.006945
Luverdense / MT,16,0.028256,0.044615
Oeste / SP,16,0.196904,0.703049
Avaí / SC,16,9.4e-05,0.000108
América / RN,16,0.142834,0.318171
ABC / RN,16,0.064761,0.11448099999999999
Red Bull Bragantino / SP,16,0.137236,0.86741
Sampaio Corrêa / MA,16,0.000954,0.001281
América / MG,16,2e-06,3e-06
Vasco da Gama / RJ,16,8.7e-05,0.000107
Joinville / SC,16,0.000134,0.000161
Icasa / CE,16,0.151003,0.8461909999999999
Atlético / GO,16,0.037758,0.060132
Portuguesa / SP,16,0.125435,0.86509
Vila Nova / GO,16,0.005537,0.997614
Paraná / PR,16,0.051936,0.089411
Náutico / PE,16,0.011518,0.01724
ABC / RN,15,0.112727,0.22720799999999997
Paraná / PR,15,0.095137,0.184548
Ceará / CE,15,0.000273,0.000333
Sampaio Corrêa / MA,15,0.003169,0.00445
América / RN,15,0.18484,0.503011
Portuguesa / SP,15,0.067617,0.932707
Joinville / SC,15,0.000564,0.0007250000000000001
Icasa / CE,15,0.079302,0.925493
Ponte Preta / SP,15,0.001844,0.0024609999999999996
América / MG,15,2.1e-05,2.4e-05
Red Bull Bragantino / SP,15,0.07044,0.93785
Boa / MG,15,0.074684,0.141998
Vila Nova / GO,15,0.001706,0.99932
Luverdense / MT,15,0.058889,0.103504
Avaí / SC,15,0.000381,0.000489
Santa Cruz / PE,15,0.014617,0.021561999999999998
Vasco da Gama / RJ,15,0.000415,0.000522
Oeste / SP,15,0.129181,0.83223
Náutico / PE,15,0.027179,0.044419
Atlético / GO,15,0.077014,0.137146
Vasco da Gama / RJ,14,0.001204,0.001726
Ceará / CE,14,0.000911,0.001244
Icasa / CE,14,0.038729,0.9642219999999999
Náutico / PE,14,0.047128,0.091547
Paraná / PR,14,0.126824,0.311372
Red Bull Bragantino / SP,14,0.033052,0.9709019999999999
Atlético / GO,14,0.114141,0.251287
Joinville / SC,14,0.00178,0.002505
Oeste / SP,14,0.073662,0.905892
Portuguesa / SP,14,0.033936,0.966643
América / RN,14,0.148645,0.651656
Vila Nova / GO,14,0.000446,0.9997659999999999
América / MG,14,8.3e-05,0.000107
Avaí / SC,14,0.001285,0.001774
Sampaio Corrêa / MA,14,0.007575,0.012025000000000001
Santa Cruz / PE,14,0.030751,0.052313
Boa / MG,14,0.104418,0.246416
Luverdense / MT,14,0.089548,0.193052
ABC / RN,14,0.140937,0.368145
Ponte Preta / SP,14,0.004945,0.007405999999999999
Icasa / CE,13,0.018852,0.983074
Náutico / PE,13,0.066901,0.158448
