Club,Position,Probability,Cumulative
Botafogo / SP,20,9e-06,9e-06
Tombense / MG,20,0.076033,0.076033
Avaí / SC,20,0.007542,0.007542
Ponte Preta / SP,20,0.000899,0.000899
Ituano / SP,20,5.4e-05,5.4e-05
Sampaio Corrêa / MA,20,0.001021,0.001021
Atlético / GO,20,2.8e-05,2.8e-05
Chapecoense / SC,20,0.000199,0.000199
CRB / AL,20,0.000138,0.000138
Ceará / CE,20,7e-06,7e-06
Londrina / PR,20,0.003006,0.003006
ABC / RN,20,0.911064,0.911064
Ituano / SP,19,0.003903,0.003957
Juventude / RS,19,2e-06,2e-06
Londrina / PR,19,0.078159,0.081165
Ponte Preta / SP,19,0.031318,0.032216999999999996
Atlético / GO,19,0.002476,0.0025039999999999997
Botafogo / SP,19,0.001052,0.0010609999999999999
Ceará / CE,19,0.001052,0.001059
Sampaio Corrêa / MA,19,0.041198,0.042219
Avaí / SC,19,0.127686,0.135228
Chapecoense / SC,19,0.008523,0.008721999999999999
ABC / RN,19,0.079246,0.99031
Guarani / SP,19,1.3e-05,1.3e-05
CRB / AL,19,0.009678,0.009816
Tombense / MG,19,0.615694,0.691727
Ponte Preta / SP,18,0.098714,0.130931
Ceará / CE,18,0.00745,0.008509
Londrina / PR,18,0.196974,0.278139
CRB / AL,18,0.039855,0.049671
Ituano / SP,18,0.019363,0.023319999999999997
Avaí / SC,18,0.271013,0.40624099999999996
Guarani / SP,18,9.4e-05,0.000107
Sampaio Corrêa / MA,18,0.124402,0.166621
Atlético / GO,18,0.014664,0.017168
Botafogo / SP,18,0.007741,0.008801999999999999
Juventude / RS,18,1.5e-05,1.7e-05
Chapecoense / SC,18,0.033115,0.041837
Tombense / MG,18,0.17849,0.870217
ABC / RN,18,0.00811,0.99842
Ceará / CE,17,0.018141,0.02665
Ponte Preta / SP,17,0.139237,0.27016799999999996
Juventude / RS,17,7.9e-05,9.6e-05
Botafogo / SP,17,0.018785,0.027587
Londrina / PR,17,0.194657,0.472796
Vitória / BA,17,1e-06,1e-06
Avaí / SC,17,0.194529,0.60077
Sampaio Corrêa / MA,17,0.160317,0.32693799999999995
ABC / RN,17,0.001221,0.999641
Guarani / SP,17,0.000426,0.000533
Tombense / MG,17,0.070066,0.940283
Chapecoense / SC,17,0.060638,0.102475
Atlético / GO,17,0.033439,0.050607
CRB / AL,17,0.070192,0.119863
Ituano / SP,17,0.038272,0.061591999999999994
Chapecoense / SC,16,0.085775,0.18825
Londrina / PR,16,0.155392,0.628188
Guarani / SP,16,0.001227,0.00176
ABC / RN,16,0.00027,0.999911
CRB / AL,16,0.096081,0.215944
Sampaio Corrêa / MA,16,0.161745,0.488683
Tombense / MG,16,0.031641,0.971924
Ceará / CE,16,0.032668,0.059318
Atlético / GO,16,0.05555,0.106157
Avaí / SC,16,0.136037,0.736807
Botafogo / SP,16,0.034358,0.061945
Ituano / SP,16,0.057394,0.118986
Juventude / RS,16,0.000206,0.00030199999999999997
Ponte Preta / SP,16,0.151656,0.421824
Chapecoense / SC,15,0.106115,0.294365
Ceará / CE,15,0.050035,0.109353
Londrina / PR,15,0.119391,0.747579
Ituano / SP,15,0.077567,0.19655299999999998
Juventude / RS,15,0.00055,0.000852
Guarani / SP,15,0.002867,0.004627
Mirassol / SP,15,1e-06,1e-06
CRB / AL,15,0.115578,0.331522
Tombense / MG,15,0.014954,0.986878
Avaí / SC,15,0.094778,0.831585
Sampaio Corrêa / MA,15,0.142692,0.631375
Botafogo / SP,15,0.053339,0.115284
Atlético / GO,15,0.078705,0.184862
ABC / RN,15,6.1e-05,0.999972
Ponte Preta / SP,15,0.143367,0.565191
Tombense / MG,14,0.007167,0.994045
Atlético / GO,14,0.102223,0.287085
Ponte Preta / SP,14,0.124293,0.689484
Chapecoense / SC,14,0.120127,0.41449199999999997
ABC / RN,14,2e-05,0.999992
Ituano / SP,14,0.095522,0.292075
Guarani / SP,14,0.006299,0.010926000000000002
CRB / AL,14,0.126791,0.45831299999999997
Criciúma / SC,14,4e-06,4e-06
Sampaio Corrêa / MA,14,0.116686,0.748061
Avaí / SC,14,0.06449,0.8960750000000001
Mirassol / SP,14,7e-06,8e-06
Juventude / RS,14,0.001361,0.002213
Londrina / PR,14,0.088503,0.836082
Botafogo / SP,14,0.07562,0.19090400000000002
Ceará / CE,14,0.070887,0.18024
Ponte Preta / SP,13,0.102194,0.791678
Chapecoense / SC,13,0.12631,0.540802
CRB / AL,13,0.128141,0.586454
Guarani / SP,13,0.012281,0.023207000000000002
Mirassol / SP,13,1.8e-05,2.6000000000000002e-05
Vitória / BA,13,1e-06,2e-06
ABC / RN,13,6e-06,0.9999979999999999
Londrina / PR,13,0.062994,0.899076
Tombense / MG,13,0.003468,0.997513
Atlético / GO,13,0.121972,0.409057
Criciúma / SC,13,9e-06,1.3000000000000001e-05
Ceará / CE,13,0.09426,0.2745
Ituano / SP,13,0.11256,0.40463499999999997
Sport / PE,13,3e-06,3e-06
Sampaio Corrêa / MA,13,0.089599,0.83766
Botafogo / SP,13,0.099753,0.290657
Avaí / SC,13,0.043385,0.9394600000000001
Juventude / RS,13,0.003046,0.005259
Ponte Preta / SP,12,0.079452,0.87113
Sampaio Corrêa / MA,12,0.066443,0.904103
Guarani / SP,12,0.023116,0.046323
Mirassol / SP,12,5.9e-05,8.5e-05
Vitória / BA,12,5e-06,7.000000000000001e-06
Juventude / RS,12,0.00668,0.011939
Ituano / SP,12,0.125327,0.529962
Sport / PE,12,1.4e-05,1.7e-05
Tombense / MG,12,0.001535,0.999048
Londrina / PR,12,0.04395,0.943026
Criciúma / SC,12,6.1e-05,7.4e-05
ABC / RN,12,2e-06,1.0
Avaí / SC,12,0.028069,0.967529
