Club,Position,Probability,Cumulative
Vitória / BA,20,4e-06,4e-06
Botafogo / SP,20,0.021622,0.021622
Paraná / PR,20,0.00396,0.00396
Oeste / SP,20,0.974342,0.974342
Figueirense / SC,20,7.2e-05,7.2e-05
Náutico / PE,19,0.001343,0.001343
Vitória / BA,19,0.009984,0.009988
Botafogo / SP,19,0.721119,0.742741
Paraná / PR,19,0.204755,0.20871499999999998
Figueirense / SC,19,0.040583,0.040655000000000004
Oeste / SP,19,0.022216,0.996558
CRB / AL,18,2.4e-05,2.4e-05
Botafogo / SP,18,0.19881,0.941551
Confiança / SE,18,0.000113,0.000113
Figueirense / SC,18,0.240139,0.280794
Náutico / PE,18,0.027633,0.028976000000000002
Brasil / RS,18,1.5e-05,1.5e-05
Oeste / SP,18,0.003199,0.999757
Operário / PR,18,7.9e-05,7.9e-05
Paraná / PR,18,0.448039,0.6567540000000001
Vitória / BA,18,0.081949,0.09193699999999999
Brasil / RS,17,0.000796,0.0008110000000000001
Náutico / PE,17,0.114068,0.143044
Operário / PR,17,0.002071,0.00215
Paraná / PR,17,0.208642,0.865396
Sampaio Corrêa / MA,17,4e-06,4e-06
Vitória / BA,17,0.236861,0.328798
Confiança / SE,17,0.002487,0.0026
CRB / AL,17,0.000896,0.00092
Oeste / SP,17,0.000221,0.999978
Figueirense / SC,17,0.388642,0.6694359999999999
Botafogo / SP,17,0.045312,0.9868629999999999
CRB / AL,16,0.008066,0.008986000000000001
Náutico / PE,16,0.254485,0.397529
Operário / PR,16,0.018692,0.020842
Figueirense / SC,16,0.209499,0.878935
Botafogo / SP,16,0.011437,0.9983
Oeste / SP,16,1.9e-05,0.999997
Ponte Preta / SP,16,1.2e-05,1.2e-05
Avaí / SC,16,5.1e-05,5.1e-05
Brasil / RS,16,0.007904,0.008715
Vitória / BA,16,0.375763,0.704561
Confiança / SE,16,0.020267,0.022867
Guarani / SP,16,4e-06,4e-06
Sampaio Corrêa / MA,16,0.000129,0.00013299999999999998
Paraná / PR,16,0.093672,0.959068
CRB / AL,15,0.042593,0.051579
Sampaio Corrêa / MA,15,0.001509,0.0016419999999999998
Confiança / SE,15,0.088546,0.111413
Botafogo / SP,15,0.001658,0.999958
Ponte Preta / SP,15,0.000805,0.000817
Guarani / SP,15,0.000146,0.00015
Figueirense / SC,15,0.093765,0.9727
Oeste / SP,15,3e-06,1.0
Avaí / SC,15,0.001557,0.001608
Operário / PR,15,0.083782,0.104624
Náutico / PE,15,0.401933,0.799462
Paraná / PR,15,0.034523,0.993591
Vitória / BA,15,0.212308,0.9168689999999999
Brasil / RS,15,0.036872,0.045587
CRB / AL,14,0.151197,0.202776
