Club,Position,Probability,Cumulative
Avaí / SC,20,1.0,1.0
Chapecoense / SC,19,0.852782,0.852782
CSA / AL,19,0.147218,0.147218
CSA / AL,18,0.852782,1.0
Chapecoense / SC,18,0.147218,1.0
Cruzeiro / MG,17,0.915232,0.915232
Ceará / CE,17,0.084768,0.084768
Cruzeiro / MG,16,0.084768,1.0
Ceará / CE,16,0.915232,1.0
Botafogo / RJ,15,0.485422,0.485422
Fluminense / RJ,15,0.514578,0.514578
Fluminense / RJ,14,0.485422,1.0
Botafogo / RJ,14,0.514578,1.0
Fortaleza / CE,13,0.006484,0.006484
Vasco da Gama / RJ,13,0.322067,0.322067
Bahia / BA,13,0.132814,0.132814
Goiás / GO,13,0.046795,0.046795
Atlético / MG,13,0.49184,0.49184
Bahia / BA,12,0.300661,0.433475
Goiás / GO,12,0.251922,0.298717
Atlético / MG,12,0.22942,0.72126
Vasco da Gama / RJ,12,0.1618,0.483867
Fortaleza / CE,12,0.056197,0.062681
Fortaleza / CE,11,0.138364,0.20104499999999997
Bahia / BA,11,0.226588,0.6600630000000001
Goiás / GO,11,0.358429,0.657146
Atlético / MG,11,0.099339,0.820599
Vasco da Gama / RJ,11,0.17728,0.6611469999999999
Goiás / GO,10,0.239298,0.896444
Vasco da Gama / RJ,10,0.338853,1.0
Fortaleza / CE,10,0.131988,0.33303299999999997
Bahia / BA,10,0.111444,0.771507
Atlético / MG,10,0.178417,0.999016
Fortaleza / CE,9,0.666967,1.0
Goiás / GO,9,0.103556,1.0
Bahia / BA,9,0.228493,1.0
Atlético / MG,9,0.000984,1.0
Internacional / RS,8,0.774055,0.774055
Corinthians / SP,8,0.225945,0.225945
Corinthians / SP,7,0.774055,1.0
Internacional / RS,7,0.225945,1.0
São Paulo / SP,6,1.0,1.0
Athletico Paranaense / PR,5,0.872543,0.872543
Grêmio / RS,5,0.127457,0.127457
Athletico Paranaense / PR,4,0.127457,1.0
Grêmio / RS,4,0.872543,1.0
Santos / SP,3,0.449627,0.449627
Palmeiras / SP,3,0.550373,0.550373
Santos / SP,2,0.550373,1.0
Palmeiras / SP,2,0.449627,1.0
Flamengo / RJ,1,1.0,1.0
