Club,Position,Probability,Cumulative
Vitória / BA,20,0.311965,0.311965
Athletico Paranaense / PR,20,0.003031,0.003031
Criciúma / SC,20,0.246367,0.246367
Santos / SP,20,4.4e-05,4.4e-05
Sport / PE,20,0.000915,0.000915
Chapecoense / SC,20,0.11588,0.11588
Figueirense / SC,20,0.014986,0.014986
Botafogo / RJ,20,0.000415,0.000415
Flamengo / RJ,20,0.00061,0.00061
Bahia / BA,20,0.117451,0.117451
Atlético / MG,20,2.7e-05,2.7e-05
Goiás / GO,20,0.000376,0.000376
Palmeiras / SP,20,0.161476,0.161476
Coritiba / PR,20,0.026454,0.026454
Grêmio / RS,20,3e-06,3e-06
Goiás / GO,19,0.001635,0.0020109999999999998
Botafogo / RJ,19,0.001863,0.002278
Flamengo / RJ,19,0.002304,0.002914
Figueirense / SC,19,0.033499,0.048485
Palmeiras / SP,19,0.178082,0.339558
Chapecoense / SC,19,0.154326,0.270206
Bahia / BA,19,0.142942,0.260393
Sport / PE,19,0.003917,0.004832
Grêmio / RS,19,3e-05,3.3e-05
Atlético / MG,19,0.000147,0.000174
Vitória / BA,19,0.20217,0.514135
Santos / SP,19,0.000198,0.00024199999999999997
Coritiba / PR,19,0.048582,0.07503599999999999
Criciúma / SC,19,0.221239,0.46760599999999997
Athletico Paranaense / PR,19,0.009066,0.012097
Corinthians / SP,18,2e-06,2e-06
Coritiba / PR,18,0.072727,0.147763
Fluminense / RJ,18,1e-06,1e-06
Chapecoense / SC,18,0.167554,0.43776
Santos / SP,18,0.000649,0.0008909999999999999
Botafogo / RJ,18,0.005546,0.007824
Vitória / BA,18,0.153513,0.667648
Palmeiras / SP,18,0.171857,0.511415
Bahia / BA,18,0.153444,0.413837
Grêmio / RS,18,0.000138,0.00017099999999999998
Figueirense / SC,18,0.055555,0.10404
Atlético / MG,18,0.000623,0.000797
Athletico Paranaense / PR,18,0.018878,0.030975
Sport / PE,18,0.010428,0.01526
Flamengo / RJ,18,0.005925,0.008839
Criciúma / SC,18,0.17826,0.645866
Goiás / GO,18,0.0049,0.006911
Chapecoense / SC,17,0.161922,0.599682
Flamengo / RJ,17,0.013143,0.021982
Athletico Paranaense / PR,17,0.033936,0.064911
São Paulo / SP,17,1e-06,1e-06
Figueirense / SC,17,0.081996,0.186036
Coritiba / PR,17,0.098843,0.246606
Grêmio / RS,17,0.000608,0.000779
Bahia / BA,17,0.153253,0.56709
Santos / SP,17,0.001932,0.002823
Goiás / GO,17,0.011712,0.018623
Sport / PE,17,0.022815,0.038075
Atlético / MG,17,0.001797,0.002594
Criciúma / SC,17,0.13485,0.780716
Corinthians / SP,17,4e-06,6e-06
Botafogo / RJ,17,0.01297,0.020794
Palmeiras / SP,17,0.153056,0.664471
Fluminense / RJ,17,5e-06,6e-06
Vitória / BA,17,0.117157,0.784805
Chapecoense / SC,16,0.139057,0.738739
Coritiba / PR,16,0.126317,0.372923
Criciúma / SC,16,0.094381,0.875097
Santos / SP,16,0.004565,0.007388
Flamengo / RJ,16,0.026053,0.048035
Sport / PE,16,0.042509,0.08058399999999999
Figueirense / SC,16,0.109672,0.295708
Corinthians / SP,16,2e-05,2.6000000000000002e-05
Botafogo / RJ,16,0.027221,0.048015
Athletico Paranaense / PR,16,0.055323,0.12023400000000001
Internacional / RS,16,1e-06,1e-06
Vitória / BA,16,0.084221,0.869026
Grêmio / RS,16,0.001903,0.002682
Goiás / GO,16,0.024131,0.042754
Atlético / MG,16,0.004786,0.00738
Fluminense / RJ,16,2.7e-05,3.3e-05
Bahia / BA,16,0.137108,0.704198
Palmeiras / SP,16,0.122705,0.787176
Athletico Paranaense / PR,15,0.081628,0.201862
Figueirense / SC,15,0.132753,0.42846100000000004
Atlético / MG,15,0.0105,0.01788
Corinthians / SP,15,0.000112,0.000138
Sport / PE,15,0.070677,0.151261
Flamengo / RJ,15,0.045027,0.093062
Palmeiras / SP,15,0.085577,0.872753
Internacional / RS,15,2e-06,3e-06
Santos / SP,15,0.010092,0.01748
Grêmio / RS,15,0.00504,0.007722
Criciúma / SC,15,0.058258,0.933355
Bahia / BA,15,0.105574,0.809772
Fluminense / RJ,15,0.000102,0.000135
São Paulo / SP,15,4e-06,4.9999999999999996e-06
Coritiba / PR,15,0.142437,0.51536
Vitória / BA,15,0.055193,0.924219
Chapecoense / SC,15,0.101266,0.840005
Botafogo / RJ,15,0.050467,0.098482
Goiás / GO,15,0.045291,0.088045
Criciúma / SC,14,0.032627,0.965982
Flamengo / RJ,14,0.068995,0.162057
Botafogo / RJ,14,0.080097,0.178579
Coritiba / PR,14,0.130353,0.645713
Grêmio / RS,14,0.011264,0.018986
Vitória / BA,14,0.033184,0.957403
Sport / PE,14,0.100506,0.251767
Atlético / MG,14,0.020006,0.037886
Athletico Paranaense / PR,14,0.104654,0.306516
Internacional / RS,14,9e-06,1.2e-05
Goiás / GO,14,0.071807,0.159852
Bahia / BA,14,0.072333,0.882105
Chapecoense / SC,14,0.066033,0.906038
Fluminense / RJ,14,0.000291,0.00042600000000000005
São Paulo / SP,14,1.9e-05,2.4e-05
Figueirense / SC,14,0.134456,0.562917
Palmeiras / SP,14,0.054132,0.926885
Santos / SP,14,0.018898,0.036378
Corinthians / SP,14,0.000336,0.000474
Flamengo / RJ,13,0.090822,0.252879
Figueirense / SC,13,0.11478,0.677697
Grêmio / RS,13,0.021403,0.040388999999999994
Goiás / GO,13,0.099061,0.258913
Santos / SP,13,0.030855,0.067233
Internacional / RS,13,3e-05,4.2000000000000004e-05
Palmeiras / SP,13,0.032054,0.958939
Fluminense / RJ,13,0.00086,0.001286
Criciúma / SC,13,0.017127,0.983109
Sport / PE,13,0.120709,0.37247600000000003
Atlético / MG,13,0.033344,0.07123
São Paulo / SP,13,5.2e-05,7.6e-05
Vitória / BA,13,0.019128,0.976531
Athletico Paranaense / PR,13,0.118389,0.424905
Bahia / BA,13,0.047043,0.929148
Corinthians / SP,13,0.000838,0.001312
Coritiba / PR,13,0.10512,0.750833
Chapecoense / SC,13,0.040199,0.946237
Botafogo / RJ,13,0.108186,0.286765
Chapecoense / SC,12,0.024095,0.970332
Fluminense / RJ,12,0.001967,0.003253
Santos / SP,12,0.045346,0.112579
Botafogo / RJ,12,0.128647,0.415412
Flamengo / RJ,12,0.107484,0.360363
Bahia / BA,12,0.029266,0.958414
Figueirense / SC,12,0.093208,0.7709050000000001
Goiás / GO,12,0.118976,0.377889
Atlético / MG,12,0.049269,0.120499
Corinthians / SP,12,0.001919,0.003231
Palmeiras / SP,12,0.018892,0.977831
Sport / PE,12,0.12737,0.499846
São Paulo / SP,12,0.000164,0.00024
Vitória / BA,12,0.010851,0.987382
Internacional / RS,12,7.2e-05,0.000114
Grêmio / RS,12,0.035202,0.07559099999999999
Athletico Paranaense / PR,12,0.11756,0.542465
Criciúma / SC,12,0.008863,0.991972
Coritiba / PR,12,0.080849,0.831682
Flamengo / RJ,11,0.116932,0.477295
Athletico Paranaense / PR,11,0.110339,0.652804
Botafogo / RJ,11,0.136913,0.552325
Sport / PE,11,0.123173,0.623019
Fluminense / RJ,11,0.004026,0.007279
Santos / SP,11,0.062856,0.175435
Criciúma / SC,11,0.004419,0.996391
Chapecoense / SC,11,0.014154,0.984486
Internacional / RS,11,0.000219,0.000333
Palmeiras / SP,11,0.010776,0.988607
Coritiba / PR,11,0.059346,0.891028
Atlético / MG,11,0.068447,0.188946
Vitória / BA,11,0.006207,0.9935889999999999
Figueirense / SC,11,0.073526,0.844431
Goiás / GO,11,0.131203,0.509092
Corinthians / SP,11,0.004075,0.007306
São Paulo / SP,11,0.00037,0.00061
Bahia / BA,11,0.018639,0.9770530000000001
Grêmio / RS,11,0.05438,0.129971
Grêmio / RS,10,0.078432,0.208403
Athletico Paranaense / PR,10,0.09967,0.752474
Atlético / MG,10,0.090456,0.279402
Palmeiras / SP,10,0.005937,0.994544
Botafogo / RJ,10,0.133026,0.685351
Vitória / BA,10,0.003355,0.9969439999999999
Goiás / GO,10,0.133006,0.6420980000000001
Bahia / BA,10,0.011131,0.9881840000000001
Fluminense / RJ,10,0.008265,0.015543999999999999
Internacional / RS,10,0.000578,0.0009109999999999999
São Paulo / SP,10,0.000834,0.001444
Criciúma / SC,10,0.002164,0.998555
Corinthians / SP,10,0.008283,0.015588999999999999
Figueirense / SC,10,0.05618,0.900611
Sport / PE,10,0.112013,0.735032
Santos / SP,10,0.08351,0.258945
Coritiba / PR,10,0.042938,0.9339660000000001
Chapecoense / SC,10,0.008015,0.992501
Flamengo / RJ,10,0.122207,0.599502
Flamengo / RJ,9,0.119523,0.719025
Botafogo / RJ,9,0.117942,0.803293
Vitória / BA,9,0.001736,0.99868
Internacional / RS,9,0.00147,0.002381
Figueirense / SC,9,0.041143,0.941754
Atlético / MG,9,0.115943,0.395345
Goiás / GO,9,0.124198,0.766296
Palmeiras / SP,9,0.003054,0.997598
Grêmio / RS,9,0.109638,0.318041
Bahia / BA,9,0.006384,0.994568
Sport / PE,9,0.095352,0.830384
Corinthians / SP,9,0.016159,0.031748
São Paulo / SP,9,0.002108,0.003552
Coritiba / PR,9,0.030073,0.964039
Chapecoense / SC,9,0.004224,0.996725
Santos / SP,9,0.108575,0.36752
Fluminense / RJ,9,0.016747,0.032291
Athletico Paranaense / PR,9,0.084843,0.837317
Criciúma / SC,9,0.000888,0.999443
Atlético / MG,8,0.143598,0.538943
Coritiba / PR,8,0.018962,0.983001
Corinthians / SP,8,0.032276,0.064024
Sport / PE,8,0.074186,0.90457
Grêmio / RS,8,0.147781,0.46582199999999996
Palmeiras / SP,8,0.001542,0.99914
Internacional / RS,8,0.003912,0.006293
Athletico Paranaense / PR,8,0.067709,0.905026
Criciúma / SC,8,0.000374,0.999817
Figueirense / SC,8,0.027915,0.969669
Botafogo / RJ,8,0.09149,0.894783
Vitória / BA,8,0.000835,0.999515
Chapecoense / SC,8,0.002048,0.9987729999999999
Santos / SP,8,0.137778,0.505298
São Paulo / SP,8,0.005297,0.008849
Fluminense / RJ,8,0.033255,0.06554600000000001
Goiás / GO,8,0.10172,0.868016
Bahia / BA,8,0.0033,0.997868
Flamengo / RJ,8,0.106022,0.825047
Figueirense / SC,7,0.017378,0.987047
Fluminense / RJ,7,0.065319,0.130865
Santos / SP,7,0.160561,0.665859
Flamengo / RJ,7,0.084002,0.909049
Coritiba / PR,7,0.010486,0.993487
Athletico Paranaense / PR,7,0.048372,0.953398
Criciúma / SC,7,0.000139,0.999956
Internacional / RS,7,0.010624,0.016916999999999998
Botafogo / RJ,7,0.060759,0.955542
Atlético / MG,7,0.160319,0.699262
Chapecoense / SC,7,0.000871,0.999644
São Paulo / SP,7,0.012911,0.02176
Bahia / BA,7,0.001473,0.999341
Vitória / BA,7,0.000357,0.999872
Grêmio / RS,7,0.179968,0.64579
Palmeiras / SP,7,0.000641,0.999781
Goiás / GO,7,0.072075,0.940091
Sport / PE,7,0.050894,0.955464
Cruzeiro / MG,7,5e-06,5e-06
Corinthians / SP,7,0.062846,0.12686999999999998
Vitória / BA,6,0.0001,0.999972
São Paulo / SP,6,0.032448,0.054208
Palmeiras / SP,6,0.000175,0.999956
Sport / PE,6,0.029098,0.984562
Santos / SP,6,0.161423,0.8272820000000001
Flamengo / RJ,6,0.055442,0.964491
Internacional / RS,6,0.028666,0.045583
Botafogo / RJ,6,0.031592,0.9871340000000001
Cruzeiro / MG,6,5.1e-05,5.6e-05
Criciúma / SC,6,3.7e-05,0.999993
Fluminense / RJ,6,0.128492,0.259357
Coritiba / PR,6,0.004794,0.998281
Corinthians / SP,6,0.120541,0.247411
Goiás / GO,6,0.040409,0.9805
Chapecoense / SC,6,0.000301,0.999945
Figueirense / SC,6,0.008879,0.995926
Atlético / MG,6,0.148476,0.847738
Bahia / BA,6,0.000527,0.999868
Athletico Paranaense / PR,6,0.029462,0.98286
Grêmio / RS,6,0.179087,0.824877
Atlético / MG,5,0.088933,0.936671
Figueirense / SC,5,0.003072,0.998998
Athletico Paranaense / PR,5,0.01197,0.99483
Sport / PE,5,0.011297,0.995859
Internacional / RS,5,0.078647,0.12423
Criciúma / SC,5,6e-06,0.999999
Botafogo / RJ,5,0.01004,0.997174
Coritiba / PR,5,0.001338,0.999619
Bahia / BA,5,0.00011,0.999978
Corinthians / SP,5,0.225232,0.472643
Flamengo / RJ,5,0.024418,0.988909
Vitória / BA,5,2.5e-05,0.999997
Chapecoense / SC,5,4.9e-05,0.9999939999999999
São Paulo / SP,5,0.081942,0.13615
Cruzeiro / MG,5,0.000327,0.000383
Goiás / GO,5,0.014732,0.995232
