Club,Position,Probability,Cumulative
Paysandu / PA,20,0.037545,0.037545
Boa / MG,20,0.832012,0.832012
Sampaio Corrêa / MA,20,0.106346,0.106346
Juventude / RS,20,0.02397,0.02397
CRB / AL,20,0.000127,0.000127
Juventude / RS,19,0.264848,0.28881799999999996
Boa / MG,19,0.105752,0.9377639999999999
CRB / AL,19,0.009582,0.009709
Brasil / RS,19,5e-05,5e-05
Paysandu / PA,19,0.248954,0.286499
Sampaio Corrêa / MA,19,0.370814,0.47716
Paysandu / PA,18,0.286533,0.573032
Juventude / RS,18,0.339925,0.6287429999999999
Criciúma / SC,18,4.7e-05,4.7e-05
Brasil / RS,18,0.001405,0.001455
Sampaio Corrêa / MA,18,0.273129,0.750289
Boa / MG,18,0.043986,0.98175
CRB / AL,18,0.054975,0.064684
Boa / MG,17,0.016541,0.9982909999999999
Sampaio Corrêa / MA,17,0.194609,0.944898
Juventude / RS,17,0.267315,0.896058
Brasil / RS,17,0.017127,0.018582
São Bento / SP,17,0.000141,0.000141
Paysandu / PA,17,0.322718,0.89575
Criciúma / SC,17,0.001576,0.0016229999999999999
CRB / AL,17,0.179874,0.244558
Oeste / SP,17,9.5e-05,9.5e-05
Coritiba / PR,17,1e-06,1e-06
Figueirense / SC,17,3e-06,3e-06
Brasil / RS,16,0.138026,0.15660800000000002
CRB / AL,16,0.582258,0.826816
Oeste / SP,16,0.003946,0.0040409999999999995
Sampaio Corrêa / MA,16,0.048176,0.993074
Figueirense / SC,16,0.000967,0.0009699999999999999
Boa / MG,16,0.001547,0.999838
Juventude / RS,16,0.091846,0.987904
São Bento / SP,16,0.00909,0.009231000000000001
Paysandu / PA,16,0.090203,0.985953
Criciúma / SC,16,0.033706,0.035329
Coritiba / PR,16,0.000235,0.000236
São Bento / SP,15,0.092016,0.101247
Figueirense / SC,15,0.022605,0.023575
Sampaio Corrêa / MA,15,0.006196,0.99927
Criciúma / SC,15,0.174605,0.209934
CRB / AL,15,0.127547,0.9543630000000001
Brasil / RS,15,0.483671,0.640279
Coritiba / PR,15,0.01497,0.015206
Oeste / SP,15,0.05481,0.058851
Paysandu / PA,15,0.012254,0.998207
Juventude / RS,15,0.011158,0.999062
Guarani / SP,15,6e-06,6e-06
Boa / MG,15,0.000162,1.0
Sampaio Corrêa / MA,14,0.000675,0.999945
Oeste / SP,14,0.146457,0.205308
Criciúma / SC,14,0.302395,0.512329
Londrina / PR,14,3e-06,3e-06
Paysandu / PA,14,0.001428,0.9996349999999999
Atlético / GO,14,7e-06,7e-06
Juventude / RS,14,0.000787,0.999849
CRB / AL,14,0.031156,0.9855190000000001
Figueirense / SC,14,0.081087,0.104662
Guarani / SP,14,9.2e-05,9.8e-05
São Bento / SP,14,0.187373,0.28862
Brasil / RS,14,0.181203,0.821482
Coritiba / PR,14,0.067335,0.082541
Ponte Preta / SP,14,2e-06,2e-06
Juventude / RS,13,0.000134,0.999983
Guarani / SP,13,0.000941,0.001039
Ponte Preta / SP,13,0.000121,0.000123
Londrina / PR,13,5.1e-05,5.4e-05
Paysandu / PA,13,0.000317,0.999952
Oeste / SP,13,0.191903,0.397211
Sampaio Corrêa / MA,13,5.5e-05,1.0
Figueirense / SC,13,0.144331,0.248993
Vila Nova / GO,13,1.4e-05,1.4e-05
Coritiba / PR,13,0.12222,0.204761
São Bento / SP,13,0.207431,0.496051
Atlético / GO,13,0.000399,0.000406
Brasil / RS,13,0.095197,0.916679
CRB / AL,13,0.009902,0.9954210000000001
Criciúma / SC,13,0.226984,0.739313
Londrina / PR,12,0.000609,0.000663
Paysandu / PA,12,4.6e-05,0.9999979999999999
Coritiba / PR,12,0.173285,0.378046
Brasil / RS,12,0.050019,0.966698
Ponte Preta / SP,12,0.001214,0.001337
CRB / AL,12,0.003427,0.9988480000000001
Guarani / SP,12,0.005562,0.006601
São Bento / SP,12,0.18765,0.683701
Juventude / RS,12,1.6e-05,0.999999
Oeste / SP,12,0.216099,0.61331
Figueirense / SC,12,0.210694,0.45968699999999996
Goiás / GO,12,2e-06,2e-06
Criciúma / SC,12,0.147131,0.886444
Vila Nova / GO,12,0.000207,0.00022099999999999998
Atlético / GO,12,0.004039,0.004445
São Bento / SP,11,0.160955,0.8446560000000001
Criciúma / SC,11,0.078598,0.9650420000000001
Brasil / RS,11,0.023906,0.990604
Ponte Preta / SP,11,0.006981,0.008318
Londrina / PR,11,0.003838,0.004501
CRB / AL,11,0.000982,0.9998300000000001
Guarani / SP,11,0.019659,0.02626
Coritiba / PR,11,0.228151,0.606197
Oeste / SP,11,0.199807,0.813117
Juventude / RS,11,1e-06,1.0
Goiás / GO,11,6.2e-05,6.4e-05
Figueirense / SC,11,0.252471,0.712158
Paysandu / PA,11,2e-06,1.0
Atlético / GO,11,0.022456,0.026901
Vila Nova / GO,11,0.002131,0.002352
Brasil / RS,10,0.00846,0.999064
Londrina / PR,10,0.020748,0.025249
Guarani / SP,10,0.058875,0.08513499999999999
Criciúma / SC,10,0.03173,0.996772
Atlético / GO,10,0.081533,0.108434
Avaí / SC,10,9e-06,9e-06
Goiás / GO,10,0.001271,0.001335
Coritiba / PR,10,0.275121,0.881318
CRB / AL,10,0.00017,1.0
São Bento / SP,10,0.120918,0.965574
Vila Nova / GO,10,0.014914,0.017266
CSA / AL,10,2e-06,2e-06
Ponte Preta / SP,10,0.03254,0.040858
Figueirense / SC,10,0.21409,0.926248
Oeste / SP,10,0.139619,0.952736
Figueirense / SC,9,0.048788,0.975036
Avaí / SC,9,0.002276,0.0022849999999999997
Atlético / GO,9,0.273142,0.381576
CSA / AL,9,0.000265,0.000267
Vila Nova / GO,9,0.085929,0.10319500000000001
São Bento / SP,9,0.026089,0.991663
Londrina / PR,9,0.114288,0.139537
Coritiba / PR,9,0.07276,0.954078
Goiás / GO,9,0.012205,0.01354
Criciúma / SC,9,0.002491,0.999263
Ponte Preta / SP,9,0.127775,0.168633
Oeste / SP,9,0.033161,0.985897
Brasil / RS,9,0.000874,0.999938
Guarani / SP,9,0.199957,0.285092
Goiás / GO,8,0.034967,0.048506999999999995
Coritiba / PR,8,0.0279,0.981978
Ponte Preta / SP,8,0.167968,0.33660100000000004
Londrina / PR,8,0.1678,0.30733699999999997
Atlético / GO,8,0.217169,0.5987450000000001
Oeste / SP,8,0.010077,0.995974
São Bento / SP,8,0.006765,0.998428
CSA / AL,8,0.002446,0.0027129999999999997
Brasil / RS,8,6.1e-05,0.999999
Guarani / SP,8,0.196896,0.48198799999999997
Vila Nova / GO,8,0.13913,0.242325
Figueirense / SC,8,0.016778,0.991814
Avaí / SC,8,0.011419,0.013704000000000001
Criciúma / SC,8,0.000624,0.9998870000000001
Atlético / GO,7,0.153664,0.752409
Oeste / SP,7,0.003264,0.999238
Guarani / SP,7,0.169547,0.651535
Londrina / PR,7,0.187677,0.495014
Vila Nova / GO,7,0.176824,0.419149
Avaí / SC,7,0.02626,0.039964
Brasil / RS,7,1e-06,1.0
Ponte Preta / SP,7,0.187982,0.524583
Goiás / GO,7,0.066216,0.11472299999999999
Criciúma / SC,7,0.000105,0.999992
CSA / AL,7,0.009854,0.012567
Figueirense / SC,7,0.005637,0.997451
São Bento / SP,7,0.001412,0.9998400000000001
Coritiba / PR,7,0.011557,0.993535
Vila Nova / GO,6,0.190332,0.609481
São Bento / SP,6,0.000156,0.999996
Ponte Preta / SP,6,0.175211,0.699794
Goiás / GO,6,0.1077,0.22242299999999998
Oeste / SP,6,0.000685,0.999923
Avaí / SC,6,0.04776,0.087724
Criciúma / SC,6,8e-06,1.0
Coritiba / PR,6,0.004565,0.9981
CSA / AL,6,0.02599,0.038557
Guarani / SP,6,0.144985,0.79652
Atlético / GO,6,0.1093,0.8617090000000001
Londrina / PR,6,0.191296,0.68631
Figueirense / SC,6,0.002012,0.999463
Avaí / SC,5,0.092602,0.180326
Vila Nova / GO,5,0.182017,0.791498
Goiás / GO,5,0.164819,0.387242
CSA / AL,5,0.057983,0.09654
Coritiba / PR,5,0.001614,0.999714
São Bento / SP,5,4e-06,1.0
Atlético / GO,5,0.068101,0.92981
Oeste / SP,5,7.5e-05,0.999998
Figueirense / SC,5,0.000498,0.999961
Guarani / SP,5,0.117201,0.913721
Londrina / PR,5,0.163835,0.850145
Ponte Preta / SP,5,0.151251,0.851045
Goiás / GO,4,0.246568,0.63381
Coritiba / PR,4,0.000281,0.999995
Ponte Preta / SP,4,0.094256,0.9453010000000001
Guarani / SP,4,0.061491,0.975212
Figueirense / SC,4,3.9e-05,1.0
Vila Nova / GO,4,0.129551,0.921049
Londrina / PR,4,0.099507,0.949652
Avaí / SC,4,0.188097,0.368423
Fortaleza / CE,4,2.8e-05,2.8e-05
Oeste / SP,4,2e-06,1.0
Atlético / GO,4,0.041097,0.970907
CSA / AL,4,0.139083,0.23562300000000003
Vila Nova / GO,3,0.065072,0.986121
Avaí / SC,3,0.302526,0.670949
Londrina / PR,3,0.043118,0.99277
CSA / AL,3,0.257982,0.493605
Atlético / GO,3,0.021786,0.992693
Coritiba / PR,3,5e-06,1.0
Goiás / GO,3,0.24071,0.87452
Ponte Preta / SP,3,0.044805,0.990106
Fortaleza / CE,3,0.001799,0.001827
Guarani / SP,3,0.022197,0.997409
Ponte Preta / SP,2,0.009894,1.0
Goiás / GO,2,0.124416,0.998936
Avaí / SC,2,0.321468,0.992417
Fortaleza / CE,2,0.033111,0.034938000000000004
Atlético / GO,2,0.007307,1.0
Guarani / SP,2,0.002591,1.0
Vila Nova / GO,2,0.013879,1.0
Londrina / PR,2,0.00723,1.0
CSA / AL,2,0.480104,0.9737089999999999
Avaí / SC,1,0.007583,1.0
Goiás / GO,1,0.001064,1.0
CSA / AL,1,0.026291,1.0
Fortaleza / CE,1,0.965062,1.0
