Club,Position,Probability,Cumulative
Vitória / BA,20,0.096516,0.096516
Operário / PR,20,5.3e-05,5.3e-05
Brasil / RS,20,0.018492,0.018492
Coritiba / PR,20,8e-06,8e-06
Criciúma / SC,20,0.536534,0.536534
Cuiabá / MT,20,4.9e-05,4.9e-05
América / MG,20,0.000272,0.000272
Figueirense / SC,20,0.057516,0.057516
Guarani / SP,20,0.00032,0.00032
Oeste / SP,20,0.005273,0.005273
Londrina / PR,20,0.003532,0.003532
São Bento / SP,20,0.227787,0.227787
Ponte Preta / SP,20,0.000677,0.000677
Vila Nova / GO,20,0.051924,0.051924
Botafogo / SP,20,1e-06,1e-06
Paraná / PR,20,0.001046,0.001046
Botafogo / SP,19,2.3e-05,2.4e-05
Londrina / PR,19,0.013654,0.017186
Ponte Preta / SP,19,0.004428,0.005104999999999999
Oeste / SP,19,0.017798,0.023071
São Bento / SP,19,0.271105,0.498892
Figueirense / SC,19,0.114114,0.17163
Operário / PR,19,0.00065,0.000703
Cuiabá / MT,19,0.000456,0.000505
Vila Nova / GO,19,0.107766,0.15969
Criciúma / SC,19,0.226846,0.76338
Coritiba / PR,19,4.2e-05,4.9999999999999996e-05
CRB / AL,19,6e-06,6e-06
Vitória / BA,19,0.171558,0.268074
Brasil / RS,19,0.060512,0.079004
Paraná / PR,19,0.007033,0.008079
Guarani / SP,19,0.00163,0.00195
América / MG,19,0.002379,0.002651
Oeste / SP,18,0.034588,0.057659
Paraná / PR,18,0.020568,0.028647
Guarani / SP,18,0.004147,0.006097
Criciúma / SC,18,0.115546,0.878926
Ponte Preta / SP,18,0.012501,0.017606
América / MG,18,0.007358,0.010009
Botafogo / SP,18,0.000182,0.00020600000000000002
Brasil / RS,18,0.105072,0.18407600000000002
Figueirense / SC,18,0.148272,0.31990199999999996
São Bento / SP,18,0.184983,0.683875
Coritiba / PR,18,0.000253,0.000303
Vila Nova / GO,18,0.14323,0.30291999999999997
Londrina / PR,18,0.029117,0.046303
CRB / AL,18,5.6e-05,6.2e-05
Vitória / BA,18,0.189632,0.45770599999999995
Operário / PR,18,0.002704,0.003407
Sport / PE,18,8e-06,8e-06
Cuiabá / MT,18,0.001783,0.002288
Paraná / PR,17,0.041648,0.070295
Coritiba / PR,17,0.000885,0.0011880000000000003
Brasil / RS,17,0.13863,0.322706
Ponte Preta / SP,17,0.025748,0.043354000000000004
Londrina / PR,17,0.048023,0.09432600000000001
CRB / AL,17,0.000182,0.00024400000000000002
Sport / PE,17,3.1e-05,3.9e-05
Oeste / SP,17,0.05417,0.11182900000000001
Guarani / SP,17,0.008908,0.015005
América / MG,17,0.015594,0.025603
Operário / PR,17,0.00754,0.010947
Vila Nova / GO,17,0.155775,0.45869499999999996
Vitória / BA,17,0.161922,0.619628
Atlético / GO,17,1e-06,1e-06
Criciúma / SC,17,0.060265,0.9391909999999999
São Bento / SP,17,0.121031,0.8049059999999999
Cuiabá / MT,17,0.004507,0.006795
Figueirense / SC,17,0.154516,0.47441799999999995
Botafogo / SP,17,0.000624,0.00083
Coritiba / PR,16,0.002284,0.0034720000000000003
Cuiabá / MT,16,0.009315,0.01611
Vitória / BA,16,0.123881,0.743509
Operário / PR,16,0.016835,0.027782
América / MG,16,0.028228,0.053831000000000004
Oeste / SP,16,0.07473,0.186559
CRB / AL,16,0.000624,0.0008680000000000001
Atlético / GO,16,1.3e-05,1.4e-05
Paraná / PR,16,0.068132,0.138427
Sport / PE,16,0.000125,0.000164
Vila Nova / GO,16,0.144445,0.60314
Figueirense / SC,16,0.139972,0.61439
Ponte Preta / SP,16,0.043169,0.086523
Botafogo / SP,16,0.00183,0.00266
Brasil / RS,16,0.153261,0.47596700000000003
Londrina / PR,16,0.068927,0.163253
São Bento / SP,16,0.07716,0.882066
Criciúma / SC,16,0.031105,0.9702959999999999
Guarani / SP,16,0.015964,0.030968999999999997
Criciúma / SC,15,0.015744,0.9860399999999999
Figueirense / SC,15,0.113125,0.7275149999999999
Coritiba / PR,15,0.004929,0.008401
Oeste / SP,15,0.093102,0.279661
América / MG,15,0.044813,0.098644
Cuiabá / MT,15,0.016804,0.032914
Guarani / SP,15,0.025825,0.056794
Londrina / PR,15,0.089573,0.252826
Sport / PE,15,0.000375,0.000539
Atlético / GO,15,5.3e-05,6.7e-05
Operário / PR,15,0.031056,0.058838
CRB / AL,15,0.001485,0.002353
Vitória / BA,15,0.089428,0.832937
Vila Nova / GO,15,0.119164,0.722304
Brasil / RS,15,0.142552,0.618519
Ponte Preta / SP,15,0.064117,0.15064
Botafogo / SP,15,0.004348,0.007008
São Bento / SP,15,0.048629,0.9306949999999999
Paraná / PR,15,0.094878,0.23330499999999998
América / MG,14,0.063982,0.162626
Guarani / SP,14,0.038164,0.09495799999999999
Criciúma / SC,14,0.007449,0.993489
Botafogo / SP,14,0.008781,0.015789
São Bento / SP,14,0.028907,0.959602
Red Bull Bragantino / SP,14,1e-06,1e-06
Vila Nova / GO,14,0.088698,0.811002
Figueirense / SC,14,0.084866,0.812381
Vitória / BA,14,0.060428,0.893365
Sport / PE,14,0.001137,0.001676
Cuiabá / MT,14,0.027216,0.06013
Coritiba / PR,14,0.009733,0.018134
Operário / PR,14,0.051469,0.110307
CRB / AL,14,0.003224,0.005577
Londrina / PR,14,0.104597,0.357423
Oeste / SP,14,0.106268,0.385929
Atlético / GO,14,0.000194,0.000261
Ponte Preta / SP,14,0.085226,0.235866
Paraná / PR,14,0.115768,0.34907299999999997
Brasil / RS,14,0.113892,0.732411
América / MG,13,0.081664,0.24429
Vitória / BA,13,0.040249,0.9336139999999999
Figueirense / SC,13,0.061595,0.873976
Oeste / SP,13,0.109763,0.495692
Cuiabá / MT,13,0.039945,0.100075
Operário / PR,13,0.073684,0.18399100000000002
Vila Nova / GO,13,0.063736,0.874738
Paraná / PR,13,0.122533,0.47160599999999997
Ponte Preta / SP,13,0.101166,0.337032
São Bento / SP,13,0.017047,0.976649
Guarani / SP,13,0.051338,0.14629599999999998
Londrina / PR,13,0.107488,0.464911
Sport / PE,13,0.002546,0.004222
Red Bull Bragantino / SP,13,1e-06,2e-06
Atlético / GO,13,0.000555,0.0008160000000000001
Criciúma / SC,13,0.003576,0.997065
Coritiba / PR,13,0.01654,0.034673999999999996
Brasil / RS,13,0.084792,0.817203
CRB / AL,13,0.00634,0.011917
Botafogo / SP,13,0.015442,0.031231000000000002
Guarani / SP,12,0.064987,0.211283
Red Bull Bragantino / SP,12,1e-06,3e-06
Ponte Preta / SP,12,0.109274,0.446306
Paraná / PR,12,0.116357,0.587963
América / MG,12,0.095874,0.340164
Cuiabá / MT,12,0.054352,0.15442699999999998
Figueirense / SC,12,0.043669,0.9176449999999999
Criciúma / SC,12,0.001598,0.998663
CRB / AL,12,0.010989,0.022906000000000003
Operário / PR,12,0.094643,0.278634
Oeste / SP,12,0.105011,0.600703
Coritiba / PR,12,0.026315,0.060989
Brasil / RS,12,0.06189,0.879093
Londrina / PR,12,0.10334,0.5682510000000001
Botafogo / SP,12,0.024137,0.055368
Vitória / BA,12,0.026091,0.959705
Atlético / GO,12,0.001257,0.002073
Sport / PE,12,0.005277,0.009499
Vila Nova / GO,12,0.044736,0.919474
São Bento / SP,12,0.010202,0.9868509999999999
CRB / AL,11,0.01737,0.040276
Vila Nova / GO,11,0.030692,0.950166
Criciúma / SC,11,0.000754,0.999417
Figueirense / SC,11,0.030558,0.9482029999999999
Paraná / PR,11,0.103021,0.690984
Botafogo / SP,11,0.035405,0.09077299999999999
Operário / PR,11,0.11264,0.391274
Oeste / SP,11,0.095612,0.696315
Coritiba / PR,11,0.038688,0.099677
Vitória / BA,11,0.016698,0.976403
Cuiabá / MT,11,0.068816,0.223243
Guarani / SP,11,0.078276,0.289559
Atlético / GO,11,0.002666,0.004739
Sport / PE,11,0.009692,0.019191
Brasil / RS,11,0.043743,0.922836
Ponte Preta / SP,11,0.110031,0.556337
Londrina / PR,11,0.094911,0.663162
São Bento / SP,11,0.005992,0.9928429999999999
