Club,Position,Probability,Cumulative
Vitória / BA,20,0.000958,0.000958
Ponte Preta / SP,20,0.000833,0.000833
Avaí / SC,20,0.196337,0.196337
Sport / PE,20,0.127203,0.127203
Atlético / GO,20,0.674669,0.674669
Atlético / GO,19,0.198427,0.873096
Avaí / SC,19,0.459017,0.655354
Ponte Preta / SP,19,0.013575,0.014408
Fluminense / RJ,19,3e-06,3e-06
Sport / PE,19,0.314519,0.441722
Coritiba / PR,19,1e-06,1e-06
Vitória / BA,19,0.014458,0.015416000000000001
Sport / PE,18,0.432789,0.874511
Atlético / GO,18,0.103997,0.977093
Coritiba / PR,18,0.000118,0.00011899999999999999
Vitória / BA,18,0.092002,0.107418
Avaí / SC,18,0.2762,0.931554
Fluminense / RJ,18,0.001105,0.001108
Ponte Preta / SP,18,0.093789,0.108197
Ponte Preta / SP,17,0.417524,0.525721
Sport / PE,17,0.103298,0.9778089999999999
São Paulo / SP,17,0.000148,0.000148
Vitória / BA,17,0.369638,0.47705600000000004
Avaí / SC,17,0.059685,0.991239
Coritiba / PR,17,0.00999,0.010109
Athletico Paranaense / PR,17,0.000115,0.000115
Atlético / GO,17,0.021171,0.9982639999999999
Fluminense / RJ,17,0.018431,0.019539
Fluminense / RJ,16,0.105529,0.125068
Athletico Paranaense / PR,16,0.009254,0.009369
Atlético / GO,16,0.001736,1.0
São Paulo / SP,16,0.015067,0.015215000000000001
Sport / PE,16,0.01931,0.997119
Coritiba / PR,16,0.116371,0.12648
Ponte Preta / SP,16,0.329835,0.855556
Avaí / SC,16,0.008066,0.999305
Vitória / BA,16,0.392756,0.869812
Chapecoense / SC,16,0.000312,0.000312
Atlético / MG,16,0.001764,0.001764
Coritiba / PR,15,0.313432,0.43991199999999997
Fluminense / RJ,15,0.232004,0.357072
Sport / PE,15,0.002466,0.999585
Chapecoense / SC,15,0.010834,0.011146
Ponte Preta / SP,15,0.095764,0.9513199999999999
Bahia / BA,15,6.9e-05,6.9e-05
Atlético / MG,15,0.052457,0.054221
Vasco da Gama / RJ,15,8e-06,8e-06
Vitória / BA,15,0.091467,0.961279
Avaí / SC,15,0.000643,0.999948
São Paulo / SP,15,0.124442,0.139657
Athletico Paranaense / PR,15,0.076414,0.085783
Avaí / SC,14,5.2e-05,1.0
Botafogo / RJ,14,8e-06,8e-06
Atlético / MG,14,0.134386,0.188607
Chapecoense / SC,14,0.046934,0.05807999999999999
Bahia / BA,14,0.00178,0.001849
Sport / PE,14,0.000415,1.0
Ponte Preta / SP,14,0.03247,0.9837899999999999
Vasco da Gama / RJ,14,0.000886,0.0008939999999999999
Athletico Paranaense / PR,14,0.140462,0.226245
Fluminense / RJ,14,0.242382,0.5994539999999999
São Paulo / SP,14,0.168045,0.30770200000000003
Vitória / BA,14,0.026134,0.987413
Flamengo / RJ,14,9e-05,9e-05
Coritiba / PR,14,0.205956,0.645868
Chapecoense / SC,13,0.085877,0.143957
Ponte Preta / SP,13,0.011802,0.995592
Bahia / BA,13,0.010991,0.01284
Atlético / MG,13,0.173935,0.36254200000000003
Coritiba / PR,13,0.1308,0.776668
Vasco da Gama / RJ,13,0.012092,0.012986000000000001
Botafogo / RJ,13,0.000212,0.00022
Athletico Paranaense / PR,13,0.194156,0.420401
São Paulo / SP,13,0.202217,0.509919
Fluminense / RJ,13,0.166825,0.7662789999999999
Flamengo / RJ,13,0.002044,0.0021339999999999996
Vitória / BA,13,0.009049,0.9964620000000001
Athletico Paranaense / PR,12,0.192713,0.6131139999999999
Fluminense / RJ,12,0.117679,0.883958
Atlético / MG,12,0.188511,0.551053
Coritiba / PR,12,0.099279,0.875947
Vitória / BA,12,0.003029,0.999491
Ponte Preta / SP,12,0.003891,0.999483
Chapecoense / SC,12,0.114031,0.257988
Botafogo / RJ,12,0.002122,0.0023420000000000003
Vasco da Gama / RJ,12,0.048255,0.061241000000000004
Bahia / BA,12,0.031288,0.044128
São Paulo / SP,12,0.183818,0.693737
Flamengo / RJ,12,0.015384,0.017518
Vitória / BA,11,0.000493,0.999984
Ponte Preta / SP,11,0.000506,0.999989
Vasco da Gama / RJ,11,0.091602,0.152843
São Paulo / SP,11,0.133024,0.8267610000000001
Fluminense / RJ,11,0.063023,0.946981
Flamengo / RJ,11,0.05598,0.07349800000000001
Cruzeiro / MG,11,2e-06,2e-06
Chapecoense / SC,11,0.167489,0.425477
Atlético / MG,11,0.199393,0.750446
Bahia / BA,11,0.059833,0.103961
Coritiba / PR,11,0.068847,0.944794
Botafogo / RJ,11,0.013429,0.015771
