Club,Position,Probability,Cumulative
Vitória / BA,20,0.001539,0.001539
América / MG,20,0.000861,0.000861
Santos / SP,20,0.011976,0.011976
Fluminense / RJ,20,0.000645,0.000645
Sport / PE,20,0.000635,0.000635
Cruzeiro / MG,20,5.7e-05,5.7e-05
Chapecoense / SC,20,0.011368,0.011368
Ceará / CE,20,0.453997,0.453997
Botafogo / RJ,20,0.000224,0.000224
Bahia / BA,20,0.000687,0.000687
Vasco da Gama / RJ,20,0.001295,0.001295
Athletico Paranaense / PR,20,0.001742,0.001742
Paraná / PR,20,0.514974,0.514974
Santos / SP,19,0.065857,0.077833
Botafogo / RJ,19,0.002471,0.002695
Chapecoense / SC,19,0.060711,0.072079
Atlético / MG,19,1e-06,1e-06
Corinthians / SP,19,1e-06,1e-06
Ceará / CE,19,0.415894,0.869891
Vasco da Gama / RJ,19,0.010187,0.011482
Cruzeiro / MG,19,0.000794,0.000851
Athletico Paranaense / PR,19,0.014365,0.016107
Sport / PE,19,0.006106,0.0067410000000000005
Vitória / BA,19,0.012701,0.014240000000000001
Fluminense / RJ,19,0.006401,0.007045999999999999
Bahia / BA,19,0.007265,0.007951999999999999
Paraná / PR,19,0.388551,0.903525
América / MG,19,0.008695,0.009556
Chapecoense / SC,18,0.217046,0.28912499999999997
Vitória / BA,18,0.066791,0.081031
Bahia / BA,18,0.044274,0.052226
Santos / SP,18,0.237543,0.315376
Grêmio / RS,18,2e-06,2e-06
Ceará / CE,18,0.081703,0.9515939999999999
Atlético / MG,18,1.1e-05,1.2e-05
Fluminense / RJ,18,0.039853,0.046898999999999996
Cruzeiro / MG,18,0.008896,0.009746999999999999
Athletico Paranaense / PR,18,0.077669,0.093776
América / MG,18,0.051891,0.061447
Paraná / PR,18,0.066097,0.969622
Sport / PE,18,0.039032,0.045772999999999994
Vasco da Gama / RJ,18,0.051723,0.063205
Botafogo / RJ,18,0.017379,0.020073999999999998
Corinthians / SP,18,9e-05,9.1e-05
Atlético / MG,17,3.4e-05,4.6e-05
Vasco da Gama / RJ,17,0.075694,0.138899
Botafogo / RJ,17,0.030126,0.050199999999999995
Chapecoense / SC,17,0.178098,0.467223
Palmeiras / SP,17,2e-06,2e-06
Ceará / CE,17,0.026911,0.978505
Santos / SP,17,0.185232,0.5006079999999999
América / MG,17,0.077218,0.13866499999999998
Cruzeiro / MG,17,0.019818,0.029564999999999998
Vitória / BA,17,0.089559,0.17059000000000002
Paraná / PR,17,0.018588,0.98821
Fluminense / RJ,17,0.060484,0.107383
Sport / PE,17,0.057713,0.103486
Athletico Paranaense / PR,17,0.112465,0.206241
Bahia / BA,17,0.067829,0.120055
Grêmio / RS,17,1.2e-05,1.4e-05
Corinthians / SP,17,0.000217,0.000308
Cruzeiro / MG,16,0.031781,0.061346
Corinthians / SP,16,0.000524,0.0008320000000000001
Sport / PE,16,0.070363,0.17384899999999998
Fluminense / RJ,16,0.073684,0.181067
Botafogo / RJ,16,0.042055,0.092255
Vasco da Gama / RJ,16,0.089407,0.228306
Santos / SP,16,0.134837,0.635445
Chapecoense / SC,16,0.135711,0.602934
Grêmio / RS,16,5.9e-05,7.3e-05
América / MG,16,0.091728,0.23039300000000001
Bahia / BA,16,0.082671,0.202726
Palmeiras / SP,16,1.5e-05,1.7e-05
Vitória / BA,16,0.10115,0.27174
Athletico Paranaense / PR,16,0.128097,0.33433799999999997
Paraná / PR,16,0.006691,0.994901
Atlético / MG,16,0.000125,0.000171
Ceará / CE,16,0.011102,0.989607
