Club,Position,Probability,Cumulative
São Caetano / SP,20,0.16082,0.16082
Atlético / GO,20,0.016458,0.016458
América / RN,20,2e-06,2e-06
Paysandu / PA,20,0.01089,0.01089
Guaratinguetá / SP,20,2e-06,2e-06
ABC / RN,20,1.7e-05,1.7e-05
ASA / AL,20,0.811811,0.811811
ASA / AL,19,0.144989,0.9568
Atlético / GO,19,0.202306,0.21876400000000001
Oeste / SP,19,1.3e-05,1.3e-05
América / RN,19,0.001027,0.001029
Paysandu / PA,19,0.222558,0.23344800000000002
Guaratinguetá / SP,19,0.000392,0.000394
Red Bull Bragantino / SP,19,9e-06,9e-06
São Caetano / SP,19,0.423908,0.584728
ABC / RN,19,0.004798,0.004815
ABC / RN,18,0.040444,0.045259
ASA / AL,18,0.033142,0.989942
Atlético / GO,18,0.310161,0.5289250000000001
São Caetano / SP,18,0.241185,0.825913
América / RN,18,0.010581,0.01161
Guaratinguetá / SP,18,0.006475,0.006869
Oeste / SP,18,0.000944,0.000957
Red Bull Bragantino / SP,18,0.000834,0.000843
Paysandu / PA,18,0.356234,0.589682
Boa / MG,17,3e-06,3e-06
América / RN,17,0.04906,0.06067
Oeste / SP,17,0.013227,0.014183999999999999
Paysandu / PA,17,0.287973,0.877655
ABC / RN,17,0.141408,0.186667
ASA / AL,17,0.008698,0.99864
Red Bull Bragantino / SP,17,0.012155,0.012998
Guaratinguetá / SP,17,0.036945,0.043814
São Caetano / SP,17,0.135002,0.960915
Atlético / GO,17,0.315529,0.844454
Oeste / SP,16,0.075816,0.09
Red Bull Bragantino / SP,16,0.07131,0.084308
Paysandu / PA,16,0.079122,0.956777
Atlético / GO,16,0.090849,0.935303
América / RN,16,0.163379,0.224049
ABC / RN,16,0.369004,0.555671
São Caetano / SP,16,0.028242,0.989157
Boa / MG,16,0.000351,0.00035400000000000004
Guaratinguetá / SP,16,0.12066,0.164474
ASA / AL,16,0.001267,0.999907
Oeste / SP,15,0.149546,0.239546
Guaratinguetá / SP,15,0.192069,0.356543
América / RN,15,0.220851,0.44489999999999996
Atlético / GO,15,0.037781,0.9730840000000001
Red Bull Bragantino / SP,15,0.156795,0.24110299999999998
ABC / RN,15,0.202022,0.7576930000000001
ASA / AL,15,9.2e-05,0.999999
São Caetano / SP,15,0.008172,0.997329
Boa / MG,15,0.005902,0.006256
Paysandu / PA,15,0.02677,0.983547
Boa / MG,14,0.032303,0.038558999999999996
ASA / AL,14,1e-06,1.0
ABC / RN,14,0.12587,0.8835630000000001
Red Bull Bragantino / SP,14,0.216112,0.457215
Oeste / SP,14,0.18284,0.42238600000000004
Atlético / GO,14,0.01786,0.990944
América / RN,14,0.189065,0.633965
São Caetano / SP,14,0.002347,0.999676
Guaratinguetá / SP,14,0.222214,0.578757
Paysandu / PA,14,0.011388,0.994935
Paysandu / PA,13,0.003925,0.99886
Guaratinguetá / SP,13,0.200725,0.779482
São Caetano / SP,13,0.000314,0.99999
Paraná / PR,13,7.6e-05,7.6e-05
Icasa / CE,13,2e-06,2e-06
Oeste / SP,13,0.210667,0.633053
Red Bull Bragantino / SP,13,0.243437,0.7006519999999999
Joinville / SC,13,5e-06,5e-06
Figueirense / SC,13,2e-06,2e-06
Boa / MG,13,0.097626,0.136185
ABC / RN,13,0.071366,0.954929
América / MG,13,1.8e-05,1.8e-05
Atlético / GO,13,0.00683,0.997774
América / RN,13,0.165007,0.798972
América / RN,12,0.137952,0.936924
Icasa / CE,12,0.000158,0.00015999999999999999
Guaratinguetá / SP,12,0.15491,0.934392
Joinville / SC,12,0.000351,0.00035600000000000003
Boa / MG,12,0.229595,0.36578
Figueirense / SC,12,0.000158,0.00015999999999999999
Oeste / SP,12,0.228293,0.861346
Paraná / PR,12,0.001506,0.001582
Paysandu / PA,12,0.001052,0.9999119999999999
Avaí / SC,12,7.6e-05,7.6e-05
Atlético / GO,12,0.002139,0.999913
São Caetano / SP,12,1e-05,1.0
Red Bull Bragantino / SP,12,0.206844,0.907496
Ceará / CE,12,0.000201,0.000201
América / MG,12,0.000745,0.000763
ABC / RN,12,0.03601,0.990939
Oeste / SP,11,0.13262,0.993966
Boa / MG,11,0.562966,0.928746
Sport / PE,11,4.9e-05,4.9e-05
Joinville / SC,11,0.009947,0.010303
ABC / RN,11,0.009036,0.9999750000000001
Figueirense / SC,11,0.003719,0.003879
Avaí / SC,11,0.007537,0.007613
Paraná / PR,11,0.024229,0.025811
Icasa / CE,11,0.010203,0.010363
América / MG,11,0.017045,0.017808
Paysandu / PA,11,8.8e-05,1.0
Ceará / CE,11,0.008844,0.009045
Atlético / GO,11,8.7e-05,1.0
Red Bull Bragantino / SP,11,0.08858,0.996076
América / RN,11,0.06193,0.998854
Guaratinguetá / SP,11,0.06312,0.997512
Joinville / SC,10,0.126559,0.136862
Red Bull Bragantino / SP,10,0.003284,0.99936
Oeste / SP,10,0.004928,0.998894
Sport / PE,10,0.002271,0.00232
América / RN,10,0.001109,0.9999629999999999
América / MG,10,0.157336,0.175144
Paraná / PR,10,0.226884,0.252695
