Club,Position,Probability,Cumulative
Oeste / SP,20,0.994707,0.994707
Botafogo / SP,20,0.005293,0.005293
Figueirense / SC,19,0.011629,0.011629
Paraná / PR,19,0.207964,0.207964
Oeste / SP,19,0.005293,1.0
Botafogo / SP,19,0.775114,0.780407
Botafogo / SP,18,0.19501,0.975417
Paraná / PR,18,0.563338,0.771302
Náutico / PE,18,0.005747,0.005747
Figueirense / SC,18,0.232436,0.244065
Vitória / BA,18,0.003469,0.003469
Vitória / BA,17,0.07264,0.076109
Figueirense / SC,17,0.602934,0.846999
Botafogo / SP,17,0.024583,1.0
Paraná / PR,17,0.210195,0.9814970000000001
Náutico / PE,17,0.089648,0.09539500000000001
Náutico / PE,16,0.389059,0.484454
Brasil / RS,16,0.000921,0.000921
Vitória / BA,16,0.451547,0.527656
Figueirense / SC,16,0.117859,0.964858
Paraná / PR,16,0.017564,0.9990610000000001
Confiança / SE,16,0.02305,0.02305
Operário / PR,15,0.000112,0.000112
Náutico / PE,15,0.42166,0.906114
Paraná / PR,15,0.000939,1.0
Confiança / SE,15,0.186411,0.209461
Brasil / RS,15,0.017336,0.018257000000000002
Vitória / BA,15,0.3384,0.8660559999999999
Figueirense / SC,15,0.035142,1.0
Ponte Preta / SP,14,7.6e-05,7.6e-05
Brasil / RS,14,0.084935,0.103192
Confiança / SE,14,0.690658,0.900119
Guarani / SP,14,0.031224,0.031224
Vitória / BA,14,0.088951,0.9550069999999999
Náutico / PE,14,0.086326,0.99244
Operário / PR,14,0.016873,0.016985
CRB / AL,14,0.000957,0.000957
Confiança / SE,13,0.069959,0.970078
Guarani / SP,13,0.227764,0.258988
Náutico / PE,13,0.007501,0.999941
Avaí / SC,13,0.000672,0.000672
Ponte Preta / SP,13,0.008196,0.008272
Brasil / RS,13,0.393636,0.496828
Vitória / BA,13,0.044993,0.9999999999999999
Sampaio Corrêa / MA,13,0.002739,0.002739
Cruzeiro / MG,13,5e-06,5e-06
CRB / AL,13,0.075378,0.076335
Operário / PR,13,0.169157,0.186142
CRB / AL,12,0.137166,0.213501
Náutico / PE,12,5.9e-05,1.0
Confiança / SE,12,0.023245,0.993323
Ponte Preta / SP,12,0.05189,0.060162
Operário / PR,12,0.231611,0.41775300000000004
Brasil / RS,12,0.264796,0.761624
Guarani / SP,12,0.260474,0.519462
Sampaio Corrêa / MA,12,0.018851,0.021589999999999998
Cruzeiro / MG,12,0.000112,0.000117
Avaí / SC,12,0.011796,0.012468
Ponte Preta / SP,11,0.122329,0.182491
Sampaio Corrêa / MA,11,0.054268,0.075858
Operário / PR,11,0.206901,0.624654
Guarani / SP,11,0.229085,0.748547
Cruzeiro / MG,11,0.002032,0.002149
Brasil / RS,11,0.140191,0.901815
Avaí / SC,11,0.052982,0.06545000000000001
CRB / AL,11,0.186467,0.399968
Confiança / SE,11,0.005745,0.999068
CRB / AL,10,0.243025,0.6429929999999999
Operário / PR,10,0.1727,0.797354
Guarani / SP,10,0.115016,0.863563
Sampaio Corrêa / MA,10,0.114174,0.19003199999999998
Brasil / RS,10,0.06007,0.961885
Juventude / RS,10,5.1e-05,5.1e-05
Confiança / SE,10,0.000932,1.0
Cruzeiro / MG,10,0.017165,0.019313999999999998
Avaí / SC,10,0.115136,0.180586
Ponte Preta / SP,10,0.161731,0.34422200000000003
CRB / AL,9,0.146984,0.7899769999999999
Juventude / RS,9,0.002611,0.002662
Operário / PR,9,0.102247,0.899601
CSA / AL,9,0.0001,0.0001
Ponte Preta / SP,9,0.18982,0.534042
Sampaio Corrêa / MA,9,0.219549,0.409581
Guarani / SP,9,0.066202,0.929765
Brasil / RS,9,0.027247,0.989132
Avaí / SC,9,0.173891,0.354477
Cruzeiro / MG,9,0.071349,0.090663
Ponte Preta / SP,8,0.218668,0.75271
CRB / AL,8,0.107254,0.897231
CSA / AL,8,0.001823,0.001923
Brasil / RS,8,0.009463,0.998595
Avaí / SC,8,0.186035,0.540512
Sampaio Corrêa / MA,8,0.238464,0.648045
Operário / PR,8,0.058694,0.958295
Juventude / RS,8,0.018022,0.020684
Guarani / SP,8,0.051314,0.981079
Cruzeiro / MG,8,0.110263,0.200926
Juventude / RS,7,0.065352,0.086036
Sampaio Corrêa / MA,7,0.211139,0.859184
Cruzeiro / MG,7,0.195333,0.39625900000000003
CSA / AL,7,0.018988,0.020911000000000003
Avaí / SC,7,0.234058,0.77457
Ponte Preta / SP,7,0.146383,0.899093
Guarani / SP,7,0.01725,0.998329
Operário / PR,7,0.029128,0.987423
Brasil / RS,7,0.001361,0.999956
CRB / AL,7,0.081008,0.978239
Guarani / SP,6,0.001671,1.0
Cruzeiro / MG,6,0.355496,0.751755
Sampaio Corrêa / MA,6,0.106606,0.9657899999999999
Brasil / RS,6,4.4e-05,1.0
CRB / AL,6,0.020892,0.999131
Ponte Preta / SP,6,0.082349,0.981442
Avaí / SC,6,0.147136,0.9217059999999999
Operário / PR,6,0.010667,0.99809
CSA / AL,6,0.085518,0.106429
Juventude / RS,6,0.189621,0.27565700000000004
Sampaio Corrêa / MA,5,0.030454,0.996244
Juventude / RS,5,0.427041,0.702698
Operário / PR,5,0.001822,0.999912
CSA / AL,5,0.256967,0.363396
CRB / AL,5,0.000869,1.0
Cuiabá / MT,5,0.003907,0.003907
Cruzeiro / MG,5,0.197681,0.949436
Avaí / SC,5,0.063587,0.985293
Ponte Preta / SP,5,0.017672,0.9991140000000001
Cruzeiro / MG,4,0.050564,1.0
Sampaio Corrêa / MA,4,0.003756,1.0
Ponte Preta / SP,4,0.000886,1.0
CSA / AL,4,0.585666,0.9490620000000001
Juventude / RS,4,0.275725,0.978423
Cuiabá / MT,4,0.068608,0.072515
Operário / PR,4,8.8e-05,1.0
Avaí / SC,4,0.014707,1.0
CSA / AL,3,0.050938,1.0
Juventude / RS,3,0.021577,1.0
Cuiabá / MT,3,0.927485,1.0
Chapecoense / SC,2,0.384056,0.384056
América / MG,2,0.615944,0.615944
Chapecoense / SC,1,0.615944,1.0
América / MG,1,0.384056,1.0
