Club,Position,Probability,Cumulative
Vasco da Gama / RJ,20,1e-06,1e-06
Grêmio / RS,20,0.000426,0.000426
Atlético / MG,20,1e-06,1e-06
Bahia / BA,20,0.113516,0.113516
Botafogo / RJ,20,0.067196,0.067196
Ceará / CE,20,0.027768,0.027768
Corinthians / SP,20,0.027257,0.027257
Coritiba / PR,20,0.081982,0.081982
Flamengo / RJ,20,0.000219,0.000219
Fluminense / RJ,20,0.009245,0.009245
Athletico Paranaense / PR,20,0.00321,0.00321
Fortaleza / CE,20,0.000239,0.000239
Goiás / GO,20,0.48554,0.48554
Atlético / GO,20,0.038281,0.038281
Sport / PE,20,0.009073,0.009073
Palmeiras / SP,20,4e-06,4e-06
Red Bull Bragantino / SP,20,0.135923,0.135923
São Paulo / SP,20,5e-06,5e-06
Santos / SP,20,0.000114,0.000114
Grêmio / RS,19,0.001741,0.002167
Atlético / MG,19,1.5e-05,1.6e-05
Vasco da Gama / RJ,19,4e-06,4.9999999999999996e-06
Bahia / BA,19,0.150056,0.26357200000000003
Botafogo / RJ,19,0.109153,0.176349
São Paulo / SP,19,2.4e-05,2.9e-05
Ceará / CE,19,0.054246,0.082014
Sport / PE,19,0.023285,0.032358
Corinthians / SP,19,0.055675,0.082932
Palmeiras / SP,19,2e-05,2.4e-05
Coritiba / PR,19,0.13723,0.219212
Flamengo / RJ,19,0.001112,0.001331
Santos / SP,19,0.000475,0.000589
Red Bull Bragantino / SP,19,0.165319,0.301242
Atlético / GO,19,0.074653,0.112934
Goiás / GO,19,0.192958,0.678498
Fortaleza / CE,19,0.001035,0.001274
Fluminense / RJ,19,0.022752,0.031997
Athletico Paranaense / PR,19,0.010247,0.013457
Atlético / GO,18,0.091191,0.204125
Atlético / MG,18,4.6e-05,6.2e-05
Botafogo / RJ,18,0.120291,0.29664
Ceará / CE,18,0.072119,0.15413300000000002
Corinthians / SP,18,0.072753,0.15568500000000002
Coritiba / PR,18,0.143968,0.36318
Flamengo / RJ,18,0.002552,0.003883
Fluminense / RJ,18,0.03572,0.067717
Athletico Paranaense / PR,18,0.01858,0.032036999999999996
Goiás / GO,18,0.112283,0.790781
Grêmio / RS,18,0.004426,0.006593
Internacional / RS,18,2e-06,2e-06
Palmeiras / SP,18,8.5e-05,0.000109
Red Bull Bragantino / SP,18,0.144142,0.445384
Santos / SP,18,0.001296,0.001885
Sport / PE,18,0.037095,0.069453
São Paulo / SP,18,6.9e-05,9.8e-05
Vasco da Gama / RJ,18,1.2e-05,1.7e-05
Bahia / BA,18,0.140815,0.404387
Fortaleza / CE,18,0.002555,0.003829
Flamengo / RJ,17,0.00508,0.008962999999999999
São Paulo / SP,17,0.000199,0.000297
Fluminense / RJ,17,0.04866,0.11637700000000001
Atlético / MG,17,0.000134,0.000196
Bahia / BA,17,0.125157,0.529544
Grêmio / RS,17,0.008375,0.014968
Coritiba / PR,17,0.134825,0.49800500000000003
Red Bull Bragantino / SP,17,0.12323,0.568614
Sport / PE,17,0.050533,0.11998600000000001
Athletico Paranaense / PR,17,0.028906,0.060943
Palmeiras / SP,17,0.000206,0.000315
Corinthians / SP,17,0.086177,0.24186200000000002
Fortaleza / CE,17,0.004871,0.0087
Atlético / GO,17,0.100854,0.304979
Goiás / GO,17,0.072625,0.863406
Internacional / RS,17,1e-06,3e-06
Santos / SP,17,0.002603,0.004488000000000001
Vasco da Gama / RJ,17,3.6e-05,5.3e-05
Ceará / CE,17,0.086092,0.24022500000000002
Botafogo / RJ,17,0.121436,0.418076
Palmeiras / SP,16,0.000514,0.0008290000000000001
Coritiba / PR,16,0.119544,0.617549
Internacional / RS,16,4e-06,7e-06
Botafogo / RJ,16,0.115179,0.533255
Atlético / MG,16,0.000292,0.000488
Flamengo / RJ,16,0.009008,0.017971
Sport / PE,16,0.064679,0.184665
Corinthians / SP,16,0.095262,0.337124
Santos / SP,16,0.004767,0.009255000000000001
Red Bull Bragantino / SP,16,0.104161,0.672775
Ceará / CE,16,0.094692,0.334917
Fortaleza / CE,16,0.008568,0.017268
Atlético / GO,16,0.107528,0.412507
Vasco da Gama / RJ,16,8.7e-05,0.00014
São Paulo / SP,16,0.000481,0.000778
Fluminense / RJ,16,0.062477,0.178854
Bahia / BA,16,0.10949,0.639034
Grêmio / RS,16,0.014164,0.029131999999999998
Athletico Paranaense / PR,16,0.040617,0.10156
Goiás / GO,16,0.048486,0.911892
Flamengo / RJ,15,0.014605,0.032576
Atlético / MG,15,0.000641,0.001129
Goiás / GO,15,0.032496,0.944388
Santos / SP,15,0.008253,0.017508000000000003
Corinthians / SP,15,0.101549,0.438673
Grêmio / RS,15,0.022423,0.051555
Fortaleza / CE,15,0.013966,0.031233999999999998
Palmeiras / SP,15,0.001085,0.0019140000000000001
Coritiba / PR,15,0.101904,0.719453
Fluminense / RJ,15,0.075636,0.25449
Athletico Paranaense / PR,15,0.054362,0.155922
Internacional / RS,15,1.7e-05,2.4e-05
Ceará / CE,15,0.101567,0.436484
Atlético / GO,15,0.108133,0.52064
Red Bull Bragantino / SP,15,0.086299,0.759074
São Paulo / SP,15,0.000915,0.001693
Sport / PE,15,0.078662,0.263327
Vasco da Gama / RJ,15,0.000231,0.000371
