Club,Position,Probability,Cumulative
Vitória / BA,20,0.088272,0.088272
Figueirense / SC,20,0.009372,0.009372
Athletico Paranaense / PR,20,0.000203,0.000203
Botafogo / RJ,20,0.140448,0.140448
Sport / PE,20,0.001225,0.001225
Chapecoense / SC,20,0.007485,0.007485
Coritiba / PR,20,0.209653,0.209653
Criciúma / SC,20,0.386765,0.386765
Palmeiras / SP,20,0.037499,0.037499
Flamengo / RJ,20,0.000407,0.000407
Goiás / GO,20,6e-05,6e-05
Bahia / BA,20,0.118611,0.118611
Figueirense / SC,19,0.030877,0.040249
Bahia / BA,19,0.146773,0.26538399999999995
Criciúma / SC,19,0.226133,0.612898
Palmeiras / SP,19,0.080203,0.117702
Sport / PE,19,0.006657,0.007882
Flamengo / RJ,19,0.001931,0.002338
Chapecoense / SC,19,0.023191,0.030676000000000002
Goiás / GO,19,0.000613,0.0006730000000000001
Botafogo / RJ,19,0.162153,0.302601
Coritiba / PR,19,0.200289,0.40994200000000003
Athletico Paranaense / PR,19,0.001122,0.001325
Vitória / BA,19,0.120058,0.20833000000000002
Botafogo / RJ,18,0.158391,0.46099199999999996
Flamengo / RJ,18,0.005619,0.007956999999999999
Bahia / BA,18,0.158047,0.423431
Sport / PE,18,0.018049,0.025931
Criciúma / SC,18,0.141765,0.7546630000000001
Palmeiras / SP,18,0.114504,0.232206
Figueirense / SC,18,0.057646,0.09789500000000001
Athletico Paranaense / PR,18,0.003464,0.004789
Goiás / GO,18,0.002951,0.003624
Vitória / BA,18,0.138589,0.346919
Coritiba / PR,18,0.157264,0.567206
Chapecoense / SC,18,0.043711,0.07438700000000001
Bahia / BA,17,0.149397,0.572828
Vitória / BA,17,0.142373,0.48929199999999995
Palmeiras / SP,17,0.13396,0.366166
Flamengo / RJ,17,0.012167,0.020124
Chapecoense / SC,17,0.064884,0.139271
Criciúma / SC,17,0.094595,0.8492580000000001
Athletico Paranaense / PR,17,0.007921,0.012709999999999999
Botafogo / RJ,17,0.139026,0.6000179999999999
Sport / PE,17,0.0356,0.061531
Figueirense / SC,17,0.083549,0.181444
Goiás / GO,17,0.008439,0.012063
Coritiba / PR,17,0.128089,0.695295
Chapecoense / SC,16,0.088304,0.227575
Sport / PE,16,0.059476,0.121007
Vitória / BA,16,0.133418,0.62271
Figueirense / SC,16,0.108107,0.289551
Coritiba / PR,16,0.10197,0.797265
Palmeiras / SP,16,0.142729,0.508895
Athletico Paranaense / PR,16,0.015225,0.027935
Flamengo / RJ,16,0.022804,0.042928
Botafogo / RJ,16,0.116822,0.71684
Bahia / BA,16,0.129767,0.702595
Goiás / GO,16,0.018642,0.030705
Criciúma / SC,16,0.062736,0.911994
Santos / SP,15,9e-06,9e-06
Bahia / BA,15,0.10574,0.808335
Figueirense / SC,15,0.1289,0.41845099999999996
Criciúma / SC,15,0.039902,0.9518960000000001
Goiás / GO,15,0.035399,0.066104
Athletico Paranaense / PR,15,0.027448,0.055383
Sport / PE,15,0.087956,0.208963
Coritiba / PR,15,0.077482,0.8747469999999999
Flamengo / RJ,15,0.038853,0.08178099999999999
Fluminense / RJ,15,3e-06,3e-06
Palmeiras / SP,15,0.138345,0.64724
Chapecoense / SC,15,0.111469,0.339044
Vitória / BA,15,0.114869,0.737579
Botafogo / RJ,15,0.093625,0.810465
Flamengo / RJ,14,0.062078,0.14385900000000001
Sport / PE,14,0.118665,0.32762800000000003
Coritiba / PR,14,0.054634,0.929381
Goiás / GO,14,0.060919,0.127023
Athletico Paranaense / PR,14,0.045825,0.10120799999999999
Bahia / BA,14,0.077935,0.88627
Botafogo / RJ,14,0.071654,0.882119
Santos / SP,14,5.9e-05,6.8e-05
Vitória / BA,14,0.093964,0.831543
Chapecoense / SC,14,0.130719,0.469763
Fluminense / RJ,14,3.3e-05,3.6e-05
Criciúma / SC,14,0.023594,0.9754900000000001
Palmeiras / SP,14,0.118676,0.765916
Figueirense / SC,14,0.141245,0.559696
Santos / SP,13,0.000419,0.000487
Coritiba / PR,13,0.034855,0.964236
Grêmio / RS,13,3e-06,3e-06
Athletico Paranaense / PR,13,0.073593,0.174801
Criciúma / SC,13,0.01313,0.98862
Botafogo / RJ,13,0.050907,0.933026
Bahia / BA,13,0.052325,0.938595
Goiás / GO,13,0.09449,0.22151300000000002
Palmeiras / SP,13,0.09245,0.858366
Flamengo / RJ,13,0.093984,0.237843
Sport / PE,13,0.145744,0.473372
Fluminense / RJ,13,0.000183,0.000219
Figueirense / SC,13,0.137579,0.697275
Vitória / BA,13,0.070556,0.902099
Chapecoense / SC,13,0.139782,0.609545
Athletico Paranaense / PR,12,0.112014,0.28681500000000004
Palmeiras / SP,12,0.065563,0.923929
Fluminense / RJ,12,0.000772,0.0009910000000000001
Figueirense / SC,12,0.120996,0.818271
Internacional / RS,12,2e-06,2e-06
Santos / SP,12,0.001911,0.002398
Grêmio / RS,12,7.6e-05,7.900000000000001e-05
Goiás / GO,12,0.135473,0.356986
Flamengo / RJ,12,0.132642,0.370485
Vitória / BA,12,0.04782,0.949919
Atlético / MG,12,1e-06,1e-06
Botafogo / RJ,12,0.033342,0.966368
Sport / PE,12,0.157561,0.630933
Criciúma / SC,12,0.006887,0.995507
Corinthians / SP,12,2e-06,2e-06
Chapecoense / SC,12,0.13287,0.7424149999999999
Bahia / BA,12,0.03205,0.970645
Coritiba / PR,12,0.020018,0.984254
Vitória / BA,11,0.029115,0.979034
Internacional / RS,11,3.6e-05,3.8e-05
Palmeiras / SP,11,0.041585,0.965514
Goiás / GO,11,0.178561,0.535547
Flamengo / RJ,11,0.1791,0.549585
Corinthians / SP,11,1.6e-05,1.8e-05
Bahia / BA,11,0.017796,0.988441
Chapecoense / SC,11,0.112172,0.854587
Fluminense / RJ,11,0.002939,0.00393
Botafogo / RJ,11,0.019524,0.985892
Coritiba / PR,11,0.010098,0.994352
Athletico Paranaense / PR,11,0.161681,0.448496
Figueirense / SC,11,0.090407,0.908678
Criciúma / SC,11,0.002994,0.998501
Sport / PE,11,0.146241,0.777174
Atlético / MG,11,1.3e-05,1.4e-05
Grêmio / RS,11,0.000647,0.000726
Santos / SP,11,0.007075,0.009472999999999999
Coritiba / PR,10,0.004352,0.998704
Fluminense / RJ,10,0.010808,0.014738000000000001
