Club,Position,Probability,Cumulative
Mogi Mirim / SP,20,0.972584,0.972584
ABC / RN,20,6.5e-05,6.5e-05
Boa / MG,20,0.027351,0.027351
Ceará / CE,19,0.014445,0.014445
Boa / MG,19,0.93577,0.963121
Mogi Mirim / SP,19,0.027367,0.999951
ABC / RN,19,0.02237,0.022435
Macaé / RJ,19,4.8e-05,4.8e-05
Ceará / CE,18,0.527049,0.541494
Boa / MG,18,0.033455,0.996576
Oeste / SP,18,1e-06,1e-06
Mogi Mirim / SP,18,4.9e-05,1.0
Criciúma / SC,18,0.005285,0.005285
ABC / RN,18,0.415407,0.437842
Macaé / RJ,18,0.018748,0.018796
Atlético / GO,18,6e-06,6e-06
Macaé / RJ,17,0.095995,0.114791
Criciúma / SC,17,0.056621,0.061905999999999996
Boa / MG,17,0.003407,0.999983
Oeste / SP,17,0.000107,0.000108
Atlético / GO,17,0.000949,0.000955
ABC / RN,17,0.475276,0.913118
Ceará / CE,17,0.367645,0.909139
Atlético / GO,16,0.064698,0.065653
Luverdense / MT,16,1e-05,1e-05
Criciúma / SC,16,0.40642,0.468326
Macaé / RJ,16,0.36327,0.47806099999999996
Ceará / CE,16,0.074577,0.983716
Oeste / SP,16,0.004954,0.005062
Paraná / PR,16,0.000117,0.000117
CRB / AL,16,0.005708,0.005708
ABC / RN,16,0.080229,0.993347
Boa / MG,16,1.7e-05,1.0
Criciúma / SC,15,0.366163,0.834489
Ceará / CE,15,0.015328,0.999044
Macaé / RJ,15,0.333805,0.811866
CRB / AL,15,0.049608,0.055316
Paraná / PR,15,0.001275,0.001392
Atlético / GO,15,0.203688,0.269341
ABC / RN,15,0.00665,0.999997
Luverdense / MT,15,0.000526,0.000536
Oeste / SP,15,0.022957,0.028019000000000002
Sampaio Corrêa / MA,14,6e-06,6e-06
Ceará / CE,14,0.000943,0.9999870000000001
Red Bull Bragantino / SP,14,9.1e-05,9.1e-05
Paysandu / PA,14,7e-06,7e-06
Luverdense / MT,14,0.01597,0.016506
Paraná / PR,14,0.010341,0.011733
Náutico / PE,14,0.000187,0.000187
CRB / AL,14,0.192632,0.247948
Macaé / RJ,14,0.146317,0.958183
Criciúma / SC,14,0.125878,0.960367
Oeste / SP,14,0.092899,0.120918
ABC / RN,14,3e-06,1.0
Atlético / GO,14,0.414726,0.684067
Atlético / GO,13,0.186038,0.870105
Red Bull Bragantino / SP,13,0.003705,0.003796
