Club,Position,Probability,Cumulative
Vila Nova / GO,20,0.254263,0.254263
Brusque / SC,20,0.008285,0.008285
Náutico / PE,20,0.003263,0.003263
Novorizontino / SP,20,0.003969,0.003969
Londrina / PR,20,2.2e-05,2.2e-05
Operário / PR,20,0.000146,0.000146
Ituano / SP,20,0.140844,0.140844
Guarani / SP,20,0.308823,0.308823
Ponte Preta / SP,20,0.000171,0.000171
Grêmio / RS,20,4.7e-05,4.7e-05
Criciúma / SC,20,0.000562,0.000562
Sport / PE,20,7.8e-05,7.8e-05
Chapecoense / SC,20,0.237801,0.237801
CSA / AL,20,8.1e-05,8.1e-05
Tombense / MG,20,0.01676,0.01676
CRB / AL,20,0.02174,0.02174
Sampaio Corrêa / MA,20,0.003145,0.003145
Ituano / SP,19,0.175192,0.316036
Brusque / SC,19,0.019902,0.028187
Tombense / MG,19,0.045835,0.062595
CSA / AL,19,0.000346,0.000427
CRB / AL,19,0.048298,0.070038
Londrina / PR,19,9.9e-05,0.00012099999999999999
Grêmio / RS,19,0.000228,0.000275
Chapecoense / SC,19,0.231547,0.469348
Novorizontino / SP,19,0.010618,0.014587000000000001
Vila Nova / GO,19,0.207181,0.461444
Náutico / PE,19,0.008598,0.011861
Sport / PE,19,0.000316,0.000394
Guarani / SP,19,0.238246,0.547069
Sampaio Corrêa / MA,19,0.010106,0.013251
Criciúma / SC,19,0.002089,0.002651
Ponte Preta / SP,19,0.000782,0.0009530000000000001
Operário / PR,19,0.000617,0.000763
Brusque / SC,18,0.036866,0.065053
Grêmio / RS,18,0.000828,0.001103
Ituano / SP,18,0.184066,0.500102
Tombense / MG,18,0.085938,0.148533
CSA / AL,18,0.000959,0.001386
Criciúma / SC,18,0.00543,0.008081
Ponte Preta / SP,18,0.002153,0.0031060000000000003
CRB / AL,18,0.080704,0.150742
Londrina / PR,18,0.000381,0.000502
Vila Nova / GO,18,0.169357,0.6308010000000001
Chapecoense / SC,18,0.192821,0.662169
Novorizontino / SP,18,0.021471,0.036058
Guarani / SP,18,0.174841,0.72191
Operário / PR,18,0.001788,0.0025510000000000003
Sampaio Corrêa / MA,18,0.023616,0.036867000000000004
Sport / PE,18,0.000981,0.0013750000000000001
Náutico / PE,18,0.0178,0.029661
Londrina / PR,17,0.000984,0.001486
Sport / PE,17,0.002569,0.0039440000000000005
Chapecoense / SC,17,0.138094,0.800263
Criciúma / SC,17,0.011531,0.019611999999999997
Vila Nova / GO,17,0.128522,0.759323
Operário / PR,17,0.003797,0.006348
CSA / AL,17,0.002183,0.003569
Ponte Preta / SP,17,0.005213,0.008319
Ituano / SP,17,0.166387,0.666489
Sampaio Corrêa / MA,17,0.045075,0.08194199999999999
Guarani / SP,17,0.117397,0.839307
Tombense / MG,17,0.131505,0.280038
Novorizontino / SP,17,0.036937,0.072995
Náutico / PE,17,0.031765,0.061426
CRB / AL,17,0.11677,0.26751199999999997
Grêmio / RS,17,0.00218,0.0032830000000000003
Brusque / SC,17,0.05909,0.124143
Vasco da Gama / RJ,17,1e-06,1e-06
CSA / AL,16,0.004614,0.008183
Náutico / PE,16,0.051882,0.11330799999999999
Brusque / SC,16,0.083256,0.207399
Guarani / SP,16,0.070738,0.910045
Novorizontino / SP,16,0.057522,0.130517
Chapecoense / SC,16,0.086516,0.886779
Sampaio Corrêa / MA,16,0.074913,0.156855
Vila Nova / GO,16,0.086862,0.846185
Vasco da Gama / RJ,16,5e-06,6e-06
Ituano / SP,16,0.119643,0.786132
Londrina / PR,16,0.002331,0.003817
Sport / PE,16,0.005595,0.009539
Criciúma / SC,16,0.021726,0.041338
CRB / AL,16,0.143866,0.411378
Tombense / MG,16,0.166306,0.446344
Operário / PR,16,0.007846,0.014194000000000002
Ponte Preta / SP,16,0.011146,0.019465
Grêmio / RS,16,0.005233,0.008516
