Club,Position,Probability,Cumulative
Vitória / BA,20,0.016231,0.016231
Cruzeiro / MG,20,4.6e-05,4.6e-05
Atlético / MG,20,4.5e-05,4.5e-05
Avaí / SC,20,0.763295,0.763295
Bahia / BA,20,0.003796,0.003796
Botafogo / RJ,20,0.002726,0.002726
Athletico Paranaense / PR,20,7.6e-05,7.6e-05
Chapecoense / SC,20,1e-06,1e-06
Vasco da Gama / RJ,20,0.021875,0.021875
Coritiba / PR,20,0.000485,0.000485
Atlético / GO,20,0.190477,0.190477
Sport / PE,20,0.000885,0.000885
Ponte Preta / SP,20,4.7e-05,4.7e-05
São Paulo / SP,20,1.4e-05,1.4e-05
Santos / SP,20,1e-06,1e-06
Vitória / BA,19,0.091338,0.107569
Atlético / MG,19,0.001032,0.0010769999999999998
Avaí / SC,19,0.190691,0.953986
São Paulo / SP,19,0.000405,0.000419
Bahia / BA,19,0.03663,0.040426000000000004
Fluminense / RJ,19,1.6e-05,1.6e-05
Botafogo / RJ,19,0.026652,0.029377999999999998
Ponte Preta / SP,19,0.001389,0.001436
Chapecoense / SC,19,7e-06,8e-06
Santos / SP,19,0.000143,0.000144
Coritiba / PR,19,0.006471,0.006956
Atlético / GO,19,0.504672,0.695149
Cruzeiro / MG,19,0.000778,0.0008240000000000001
Sport / PE,19,0.012706,0.013591
Vasco da Gama / RJ,19,0.125501,0.147376
Athletico Paranaense / PR,19,0.001569,0.0016450000000000002
São Paulo / SP,18,0.002784,0.003203
Atlético / GO,18,0.177918,0.873067
Fluminense / RJ,18,0.000181,0.00019700000000000002
Atlético / MG,18,0.00547,0.006547
Avaí / SC,18,0.03464,0.9886259999999999
Chapecoense / SC,18,7.3e-05,8.1e-05
Botafogo / RJ,18,0.079381,0.108759
Athletico Paranaense / PR,18,0.009811,0.011456000000000001
Sport / PE,18,0.052783,0.066374
Cruzeiro / MG,18,0.005112,0.005936
Ponte Preta / SP,18,0.009789,0.011225
Vitória / BA,18,0.193704,0.301273
Bahia / BA,18,0.128875,0.16930099999999998
Vasco da Gama / RJ,18,0.268397,0.415773
Santos / SP,18,0.00133,0.001474
Coritiba / PR,18,0.029752,0.036708000000000005
Ponte Preta / SP,17,0.026254,0.037479
Sport / PE,17,0.095415,0.16178900000000002
Avaí / SC,17,0.008077,0.9967029999999999
Coritiba / PR,17,0.058021,0.09472900000000001
Santos / SP,17,0.004422,0.005896
Botafogo / RJ,17,0.115966,0.224725
Atlético / GO,17,0.07109,0.944157
Fluminense / RJ,17,0.000652,0.000849
Vitória / BA,17,0.181159,0.48243199999999997
São Paulo / SP,17,0.007659,0.010862
Athletico Paranaense / PR,17,0.022238,0.033694
Vasco da Gama / RJ,17,0.200586,0.616359
Cruzeiro / MG,17,0.012856,0.018792
Chapecoense / SC,17,0.000294,0.000375
Atlético / MG,17,0.013095,0.019642
Bahia / BA,17,0.182216,0.35151699999999997
Fluminense / RJ,16,0.00174,0.002589
Chapecoense / SC,16,0.00078,0.001155
Vitória / BA,16,0.146717,0.629149
Ponte Preta / SP,16,0.048075,0.08555399999999999
Palmeiras / SP,16,2e-06,2e-06
Cruzeiro / MG,16,0.02393,0.042721999999999996
Botafogo / RJ,16,0.130969,0.355694
Athletico Paranaense / PR,16,0.038736,0.07243
Bahia / BA,16,0.182536,0.534053
Coritiba / PR,16,0.08438,0.17910900000000002
São Paulo / SP,16,0.015482,0.026344
Atlético / MG,16,0.02281,0.042452000000000004
Atlético / GO,16,0.03085,0.975007
Santos / SP,16,0.00927,0.015166
Avaí / SC,16,0.002259,0.9989619999999999
Vasco da Gama / RJ,16,0.137059,0.7534179999999999
Sport / PE,16,0.124405,0.286194
Fluminense / RJ,15,0.003725,0.006314
Chapecoense / SC,15,0.001663,0.002818
Atlético / MG,15,0.035715,0.078167
