Club,Position,Probability,Cumulative
Oeste / SP,20,1.0,1.0
CSA / AL,19,3.3e-05,3.3e-05
Botafogo / SP,19,0.505262,0.505262
Cruzeiro / MG,19,0.000924,0.000924
Figueirense / SC,19,0.156818,0.156818
Guarani / SP,19,0.027261,0.027261
Confiança / SE,19,0.004019,0.004019
Juventude / RS,19,4.4e-05,4.4e-05
Avaí / SC,19,0.06146,0.06146
Náutico / PE,19,0.073718,0.073718
Brasil / RS,19,0.117557,0.117557
Operário / PR,19,0.030953,0.030953
Paraná / PR,19,0.000132,0.000132
Vitória / BA,19,0.020422,0.020422
Sampaio Corrêa / MA,19,1e-06,1e-06
Ponte Preta / SP,19,0.000303,0.000303
CRB / AL,19,0.001093,0.001093
Brasil / RS,18,0.175389,0.292946
Juventude / RS,18,0.000285,0.000329
Sampaio Corrêa / MA,18,1.8e-05,1.9e-05
Confiança / SE,18,0.013955,0.017974
Guarani / SP,18,0.056027,0.083288
CSA / AL,18,0.000205,0.00023799999999999998
Avaí / SC,18,0.110273,0.171733
Cruzeiro / MG,18,0.003615,0.0045390000000000005
Náutico / PE,18,0.113227,0.186945
Cuiabá / MT,18,3e-06,3e-06
CRB / AL,18,0.004468,0.005561
Operário / PR,18,0.059592,0.090545
Botafogo / SP,18,0.208531,0.713793
Vitória / BA,18,0.045513,0.065935
Paraná / PR,18,0.000678,0.00081
Ponte Preta / SP,18,0.00135,0.001653
Figueirense / SC,18,0.206871,0.36368900000000004
CRB / AL,17,0.010884,0.016445
Vitória / BA,17,0.067142,0.133077
Botafogo / SP,17,0.11607,0.829863
Cruzeiro / MG,17,0.008518,0.013057
Guarani / SP,17,0.07874,0.162028
Figueirense / SC,17,0.177074,0.540763
CSA / AL,17,0.000622,0.0008600000000000001
Sampaio Corrêa / MA,17,7.8e-05,9.7e-05
Juventude / RS,17,0.00089,0.001219
Avaí / SC,17,0.128058,0.29979100000000003
Brasil / RS,17,0.168649,0.461595
Náutico / PE,17,0.126676,0.31362100000000004
Operário / PR,17,0.083053,0.173598
Confiança / SE,17,0.028087,0.046061000000000005
Paraná / PR,17,0.001843,0.002653
Ponte Preta / SP,17,0.003596,0.005249
América / MG,17,5e-06,5e-06
Cuiabá / MT,17,1.5e-05,1.8e-05
Cruzeiro / MG,16,0.015912,0.028969
Brasil / RS,16,0.145497,0.607092
CSA / AL,16,0.001582,0.002442
Confiança / SE,16,0.045307,0.091368
Cuiabá / MT,16,6.6e-05,8.400000000000001e-05
Juventude / RS,16,0.002205,0.003424
Operário / PR,16,0.102277,0.275875
Náutico / PE,16,0.129552,0.44317300000000004
Vitória / BA,16,0.085887,0.218964
Sampaio Corrêa / MA,16,0.000195,0.000292
Ponte Preta / SP,16,0.007491,0.01274
América / MG,16,3.3e-05,3.8e-05
Paraná / PR,16,0.004352,0.007005
Figueirense / SC,16,0.140214,0.680977
Avaí / SC,16,0.13222,0.43201100000000003
CRB / AL,16,0.020245,0.03669
Guarani / SP,16,0.097124,0.259152
Botafogo / SP,16,0.069841,0.899704
Náutico / PE,15,0.123879,0.567052
Operário / PR,15,0.114332,0.390207
CRB / AL,15,0.033456,0.070146
Paraná / PR,15,0.00828,0.015285
Cruzeiro / MG,15,0.026448,0.055417
Confiança / SE,15,0.064599,0.15596700000000002
Ponte Preta / SP,15,0.013555,0.026295
Juventude / RS,15,0.004667,0.008091000000000001
Sampaio Corrêa / MA,15,0.000592,0.000884
CSA / AL,15,0.003324,0.005766
Guarani / SP,15,0.109957,0.369109
Vitória / BA,15,0.10264,0.321604
Figueirense / SC,15,0.106363,0.78734
Cuiabá / MT,15,0.000248,0.00033200000000000005
Brasil / RS,15,0.11843,0.725522
Avaí / SC,15,0.126201,0.558212
América / MG,15,9.6e-05,0.000134
Botafogo / SP,15,0.042933,0.942637
CRB / AL,14,0.050089,0.12023500000000001
Guarani / SP,14,0.116565,0.485674
Confiança / SE,14,0.086062,0.242029
Brasil / RS,14,0.091032,0.816554
Cruzeiro / MG,14,0.040488,0.095905
Cuiabá / MT,14,0.000693,0.001025
Paraná / PR,14,0.014971,0.030255999999999998
Ponte Preta / SP,14,0.022481,0.048776
Figueirense / SC,14,0.077609,0.864949
CSA / AL,14,0.00655,0.012316
Chapecoense / SC,14,1e-06,1e-06
Vitória / BA,14,0.11377,0.435374
Botafogo / SP,14,0.026029,0.968666
América / MG,14,0.00028,0.000414
Avaí / SC,14,0.113442,0.671654
Náutico / PE,14,0.109831,0.676883
Juventude / RS,14,0.009052,0.017143
Operário / PR,14,0.11973,0.509937
Sampaio Corrêa / MA,14,0.001325,0.002209
Figueirense / SC,13,0.053703,0.918652
Juventude / RS,13,0.016292,0.033435
Paraná / PR,13,0.024449,0.054705
Guarani / SP,13,0.115982,0.601656
Náutico / PE,13,0.093331,0.770214
Brasil / RS,13,0.066954,0.883508
CRB / AL,13,0.070165,0.1904
Cruzeiro / MG,13,0.058837,0.154742
Operário / PR,13,0.116081,0.626018
Botafogo / SP,13,0.015019,0.983685
Avaí / SC,13,0.095003,0.766657
Confiança / SE,13,0.104668,0.34669700000000003
Vitória / BA,13,0.117455,0.552829
