Club,Position,Probability,Cumulative
Chapecoense / SC,20,1.0,1.0
São Paulo / SP,19,0.001611,0.001611
América / MG,19,0.170898,0.170898
Corinthians / SP,19,2e-06,2e-06
Ceará / CE,19,0.001481,0.001481
Cuiabá / MT,19,0.015237,0.015237
Bahia / BA,19,0.043186,0.043186
Fluminense / RJ,19,0.156666,0.156666
Grêmio / RS,19,0.26711,0.26711
Internacional / RS,19,0.000713,0.000713
Juventude / RS,19,0.008679,0.008679
Santos / SP,19,0.000391,0.000391
Atlético / GO,19,2.3e-05,2.3e-05
Sport / PE,19,0.334003,0.334003
Internacional / RS,18,0.002374,0.003087
Cuiabá / MT,18,0.041758,0.056995000000000004
Atlético / GO,18,8.9e-05,0.000112
Sport / PE,18,0.242607,0.57661
América / MG,18,0.170501,0.341399
Grêmio / RS,18,0.24649,0.5136000000000001
Bahia / BA,18,0.071058,0.114244
Juventude / RS,18,0.02277,0.031449
Fluminense / RJ,18,0.187563,0.344229
Santos / SP,18,0.00198,0.002371
Ceará / CE,18,0.006931,0.008412
São Paulo / SP,18,0.005842,0.0074529999999999996
Corinthians / SP,18,3.6e-05,3.8e-05
Palmeiras / SP,18,1e-06,1e-06
Fluminense / RJ,17,0.190513,0.534742
Cuiabá / MT,17,0.07987,0.13686500000000001
Ceará / CE,17,0.020992,0.029404
Bahia / BA,17,0.100535,0.214779
Grêmio / RS,17,0.193301,0.706901
São Paulo / SP,17,0.014301,0.021754
Internacional / RS,17,0.006416,0.009503
Corinthians / SP,17,0.000154,0.000192
Atlético / GO,17,0.000367,0.000479
Juventude / RS,17,0.045322,0.076771
América / MG,17,0.168967,0.510366
Santos / SP,17,0.005712,0.008083
Palmeiras / SP,17,2e-06,3e-06
Sport / PE,17,0.173546,0.750156
Red Bull Bragantino / SP,17,1e-06,1e-06
Athletico Paranaense / PR,17,1e-06,1e-06
Palmeiras / SP,16,6e-06,9e-06
São Paulo / SP,16,0.028918,0.050671999999999995
Santos / SP,16,0.013896,0.021979
Bahia / BA,16,0.12929,0.34406899999999996
Cuiabá / MT,16,0.125147,0.262012
Grêmio / RS,16,0.131104,0.838005
Ceará / CE,16,0.049925,0.079329
Athletico Paranaense / PR,16,7e-06,8e-06
Red Bull Bragantino / SP,16,1e-06,2e-06
Internacional / RS,16,0.01414,0.023642999999999997
Fluminense / RJ,16,0.162495,0.697237
Juventude / RS,16,0.076344,0.153115
Corinthians / SP,16,0.000606,0.000798
América / MG,16,0.153022,0.663388
Atlético / GO,16,0.001174,0.001653
Sport / PE,16,0.113925,0.864081
Cuiabá / MT,15,0.163139,0.42515100000000006
Corinthians / SP,15,0.001776,0.002574
Santos / SP,15,0.028111,0.05009
São Paulo / SP,15,0.04988,0.100552
Bahia / BA,15,0.146258,0.49032699999999996
América / MG,15,0.114867,0.778255
Palmeiras / SP,15,4.4e-05,5.3e-05
Juventude / RS,15,0.111472,0.264587
Atlético / GO,15,0.003045,0.004698
Athletico Paranaense / PR,15,3.1e-05,3.9e-05
Ceará / CE,15,0.095984,0.175313
Internacional / RS,15,0.026649,0.050291999999999996
Fluminense / RJ,15,0.116723,0.81396
Red Bull Bragantino / SP,15,3.4e-05,3.6e-05
Sport / PE,15,0.065261,0.929342
Grêmio / RS,15,0.076726,0.914731
Sport / PE,14,0.035556,0.964898
Ceará / CE,14,0.14802,0.323333
Cuiabá / MT,14,0.166147,0.591298
Fluminense / RJ,14,0.077338,0.891298
Corinthians / SP,14,0.004364,0.006938
São Paulo / SP,14,0.074828,0.17538
Palmeiras / SP,14,0.000166,0.000219
Bahia / BA,14,0.135287,0.625614
Grêmio / RS,14,0.042155,0.956886
Athletico Paranaense / PR,14,8.6e-05,0.000125
América / MG,14,0.081193,0.859448
Internacional / RS,14,0.04395,0.09424199999999999
Santos / SP,14,0.049035,0.099125
Juventude / RS,14,0.135108,0.399695
Atlético / GO,14,0.006652,0.011349999999999999
Red Bull Bragantino / SP,14,0.000115,0.000151
Cuiabá / MT,13,0.139884,0.731182
Palmeiras / SP,13,0.000482,0.000701
Red Bull Bragantino / SP,13,0.000381,0.000532
Juventude / RS,13,0.144413,0.544108
Corinthians / SP,13,0.009664,0.016602
Sport / PE,13,0.018651,0.983549
Internacional / RS,13,0.066206,0.160448
Grêmio / RS,13,0.022798,0.979684
Santos / SP,13,0.0752,0.174325
São Paulo / SP,13,0.102026,0.27740600000000004
Fluminense / RJ,13,0.049145,0.940443
América / MG,13,0.056057,0.915505
Atlético / GO,13,0.013431,0.024781
Athletico Paranaense / PR,13,0.00024,0.000365
Bahia / BA,13,0.114891,0.740505
Ceará / CE,13,0.186531,0.509864
Athletico Paranaense / PR,12,0.00077,0.001135
Cuiabá / MT,12,0.108653,0.839835
Santos / SP,12,0.10837,0.28269500000000003
Grêmio / RS,12,0.011627,0.991311
Bahia / BA,12,0.092712,0.833217
Sport / PE,12,0.009602,0.993151
América / MG,12,0.037836,0.953341
Internacional / RS,12,0.093804,0.25425200000000003
Red Bull Bragantino / SP,12,0.001101,0.001633
Ceará / CE,12,0.189893,0.699757
Fluminense / RJ,12,0.029875,0.970318
Corinthians / SP,12,0.019316,0.035918
São Paulo / SP,12,0.129517,0.40692300000000003
Palmeiras / SP,12,0.001444,0.002145
Juventude / RS,12,0.139684,0.6837920000000001
Atlético / GO,12,0.025796,0.050577
Athletico Paranaense / PR,11,0.002075,0.00321
Sport / PE,11,0.004403,0.9975539999999999
Flamengo / RJ,11,2e-06,2e-06
Palmeiras / SP,11,0.003851,0.005996
Bahia / BA,11,0.069966,0.903183
Santos / SP,11,0.149592,0.432287
Corinthians / SP,11,0.038933,0.074851
Atlético / GO,11,0.047572,0.098149
Internacional / RS,11,0.130425,0.38467700000000005
Grêmio / RS,11,0.005392,0.996703
Ceará / CE,11,0.147728,0.847485
América / MG,11,0.023641,0.976982
São Paulo / SP,11,0.158477,0.5654
Red Bull Bragantino / SP,11,0.00342,0.005053
Juventude / RS,11,0.121533,0.8053250000000001
Cuiabá / MT,11,0.076286,0.9161210000000001
Fluminense / RJ,11,0.016704,0.987022
Athletico Paranaense / PR,10,0.005946,0.009156000000000001
Grêmio / RS,10,0.002293,0.998996
Juventude / RS,10,0.092029,0.897354
Palmeiras / SP,10,0.010529,0.016524999999999998
Bahia / BA,10,0.048394,0.951577
Santos / SP,10,0.181052,0.613339
Internacional / RS,10,0.165941,0.550618
Red Bull Bragantino / SP,10,0.00953,0.014583
Atlético / GO,10,0.085241,0.18339
Corinthians / SP,10,0.073933,0.148784
Flamengo / RJ,10,8e-06,9.999999999999999e-06
Ceará / CE,10,0.092153,0.939638
Sport / PE,10,0.001773,0.999327
Fluminense / RJ,10,0.008207,0.995229
São Paulo / SP,10,0.162451,0.727851
América / MG,10,0.01348,0.990462
Cuiabá / MT,10,0.04704,0.963161
Cuiabá / MT,9,0.02439,0.9875510000000001
Juventude / RS,9,0.058899,0.956253
Red Bull Bragantino / SP,9,0.025724,0.040307
Flamengo / RJ,9,4.9e-05,5.9e-05
Sport / PE,9,0.000526,0.999853
Grêmio / RS,9,0.000788,0.999784
Internacional / RS,9,0.18062,0.731238
São Paulo / SP,9,0.134105,0.861956
Fortaleza / CE,9,1e-06,1e-06
Santos / SP,9,0.175599,0.788938
Fluminense / RJ,9,0.003393,0.998622
Athletico Paranaense / PR,9,0.01604,0.025196
Atlético / GO,9,0.141666,0.325056
América / MG,9,0.006441,0.996903
Ceará / CE,9,0.04342,0.983058
Corinthians / SP,9,0.132665,0.281449
Palmeiras / SP,9,0.026838,0.043363
Bahia / BA,9,0.028836,0.980413
Atlético Mineiro / MG,8,9e-06,9e-06
Ceará / CE,8,0.013529,0.996587
Red Bull Bragantino / SP,8,0.064047,0.104354
Juventude / RS,8,0.028654,0.9849070000000001
Cuiabá / MT,8,0.00919,0.996741
Atlético / GO,8,0.214727,0.539783
América / MG,8,0.002302,0.999205
Corinthians / SP,8,0.213732,0.495181
São Paulo / SP,8,0.079355,0.941311
Internacional / RS,8,0.134511,0.865749
Palmeiras / SP,8,0.066892,0.11025499999999999
Sport / PE,8,0.000117,0.99997
Grêmio / RS,8,0.00018,0.999964
Flamengo / RJ,8,0.000283,0.00034199999999999996
Bahia / BA,8,0.013247,0.99366
Fluminense / RJ,8,0.001054,0.999676
Athletico Paranaense / PR,8,0.041377,0.066573
Santos / SP,8,0.116785,0.9057230000000001
Fortaleza / CE,8,9e-06,1e-05
Athletico Paranaense / PR,7,0.088934,0.155507
Palmeiras / SP,7,0.130155,0.24040999999999998
América / MG,7,0.000624,0.999829
Corinthians / SP,7,0.230138,0.725319
Atlético / GO,7,0.215211,0.7549939999999999
Fortaleza / CE,7,0.000104,0.00011399999999999999
Cuiabá / MT,7,0.002542,0.999283
Sport / PE,7,2.7e-05,0.999997
Ceará / CE,7,0.002951,0.999538
Internacional / RS,7,0.080725,0.946474
Atlético Mineiro / MG,7,8.6e-05,9.5e-05
São Paulo / SP,7,0.038907,0.980218
Santos / SP,7,0.061479,0.967202
Juventude / RS,7,0.01123,0.996137
Bahia / BA,7,0.004756,0.998416
Flamengo / RJ,7,0.001335,0.001677
Fluminense / RJ,7,0.000275,0.999951
Red Bull Bragantino / SP,7,0.130487,0.23484100000000002
Grêmio / RS,7,3.4e-05,0.999998
Atlético / GO,6,0.135985,0.890979
São Paulo / SP,6,0.014169,0.994387
América / MG,6,0.000149,0.999978
Santos / SP,6,0.023395,0.990597
Athletico Paranaense / PR,6,0.171454,0.326961
Sport / PE,6,3e-06,1.0
Red Bull Bragantino / SP,6,0.232283,0.467124
Juventude / RS,6,0.00306,0.999197
Palmeiras / SP,6,0.223016,0.463426
Atlético Mineiro / MG,6,0.000823,0.000918
Corinthians / SP,6,0.150772,0.876091
Cuiabá / MT,6,0.000597,0.99988
Flamengo / RJ,6,0.006037,0.007714
Fluminense / RJ,6,3.9e-05,0.99999
Ceará / CE,6,0.000423,0.999961
Grêmio / RS,6,2e-06,1.0
Bahia / BA,6,0.001257,0.9996729999999999
Internacional / RS,6,0.035773,0.982247
Fortaleza / CE,6,0.000763,0.000877
Fortaleza / CE,5,0.004189,0.005066
Flamengo / RJ,5,0.023082,0.030795999999999997
Internacional / RS,5,0.013768,0.996015
Santos / SP,5,0.007598,0.9981949999999999
Ceará / CE,5,3.7e-05,0.999998
Corinthians / SP,5,0.084697,0.960788
América / MG,5,1.7e-05,0.999995
Bahia / BA,5,0.000276,0.999949
Fluminense / RJ,5,9e-06,0.999999
Palmeiras / SP,5,0.257332,0.720758
Athletico Paranaense / PR,5,0.250171,0.577132
Atlético / GO,5,0.07501,0.965989
Atlético Mineiro / MG,5,0.004657,0.005575
Juventude / RS,5,0.000692,0.999889
Red Bull Bragantino / SP,5,0.273787,0.740911
São Paulo / SP,5,0.004566,0.998953
Cuiabá / MT,5,0.000112,0.999992
Athletico Paranaense / PR,4,0.336711,0.913843
Fluminense / RJ,4,1e-06,1.0
Corinthians / SP,4,0.036036,0.996824
Flamengo / RJ,4,0.091897,0.122693
São Paulo / SP,4,0.001016,0.999969
Ceará / CE,4,2e-06,1.0
Cuiabá / MT,4,7e-06,0.9999990000000001
Fortaleza / CE,4,0.025733,0.030799
América / MG,4,5e-06,1.0
Atlético / GO,4,0.03085,0.996839
Bahia / BA,4,5e-05,0.999999
Internacional / RS,4,0.00381,0.9998250000000001
