Club,Position,Probability,Cumulative
Vitória / BA,20,0.023232,0.023232
Confiança / SE,20,0.028488,0.028488
Ponte Preta / SP,20,1e-06,1e-06
Londrina / PR,20,0.000823,0.000823
Operário / PR,20,9e-06,9e-06
Brasil / RS,20,0.947447,0.947447
Vila Nova / GO,19,1.4e-05,1.4e-05
Confiança / SE,19,0.50063,0.529118
Remo / PA,19,2.1e-05,2.1e-05
Ponte Preta / SP,19,0.002769,0.0027700000000000003
Brusque / SC,19,0.002138,0.002138
Cruzeiro / MG,19,1.8e-05,1.8e-05
Brasil / RS,19,0.043696,0.991143
Náutico / PE,19,1e-06,1e-06
Operário / PR,19,0.00693,0.006939000000000001
Vitória / BA,19,0.367404,0.390636
Londrina / PR,19,0.076379,0.077202
Náutico / PE,18,2e-06,3e-06
Ponte Preta / SP,18,0.016992,0.019762000000000002
Remo / PA,18,0.000455,0.000476
Cruzeiro / MG,18,0.000469,0.000487
Londrina / PR,18,0.197553,0.274755
Sampaio Corrêa / MA,18,1.2e-05,1.2e-05
Vitória / BA,18,0.415482,0.806118
Brasil / RS,18,0.008149,0.9992920000000001
Operário / PR,18,0.047923,0.054862
Brusque / SC,18,0.016609,0.018747
Confiança / SE,18,0.295778,0.824896
Vila Nova / GO,18,0.000576,0.00059
Brasil / RS,17,0.00067,0.999962
Brusque / SC,17,0.079653,0.0984
Náutico / PE,17,0.000118,0.000121
Ponte Preta / SP,17,0.069659,0.089421
Remo / PA,17,0.005487,0.0059629999999999996
Vasco da Gama / RJ,17,1.4e-05,1.4e-05
Operário / PR,17,0.18412,0.238982
Vila Nova / GO,17,0.006498,0.0070880000000000006
Sampaio Corrêa / MA,17,0.000412,0.000424
Londrina / PR,17,0.388645,0.6634
Vitória / BA,17,0.138835,0.9449529999999999
Confiança / SE,17,0.121073,0.945969
Cruzeiro / MG,17,0.004816,0.005303
Remo / PA,16,0.02692,0.032882999999999996
Vitória / BA,16,0.038206,0.983159
CSA / AL,16,1e-06,1e-06
Confiança / SE,16,0.036159,0.982128
Vasco da Gama / RJ,16,0.000205,0.00021899999999999998
Sampaio Corrêa / MA,16,0.004308,0.004732
Brusque / SC,16,0.194329,0.292729
Cruzeiro / MG,16,0.021281,0.026584000000000003
Vila Nova / GO,16,0.030283,0.037371
Náutico / PE,16,0.001499,0.00162
Operário / PR,16,0.30514,0.544122
Brasil / RS,16,3.3e-05,0.9999950000000001
Londrina / PR,16,0.180944,0.844344
Guarani / SP,16,5e-06,5e-06
Ponte Preta / SP,16,0.160687,0.250108
CSA / AL,15,1.8e-05,1.9e-05
Náutico / PE,15,0.008125,0.009745
Londrina / PR,15,0.086562,0.930906
Cruzeiro / MG,15,0.055364,0.081948
Operário / PR,15,0.212662,0.756784
Remo / PA,15,0.064415,0.097298
Guarani / SP,15,8.9e-05,9.4e-05
Ponte Preta / SP,15,0.226777,0.476885
Confiança / SE,15,0.012548,0.994676
Vitória / BA,15,0.011834,0.994993
Sampaio Corrêa / MA,15,0.017967,0.022699
Vila Nova / GO,15,0.074083,0.111454
Brasil / RS,15,5e-06,1.0
Vasco da Gama / RJ,15,0.001714,0.001933
Brusque / SC,15,0.227836,0.5205649999999999
CRB / AL,15,1e-06,1e-06
Vitória / BA,14,0.003677,0.99867
Remo / PA,14,0.111466,0.208764
Vasco da Gama / RJ,14,0.007621,0.009554
Sampaio Corrêa / MA,14,0.046158,0.068857
Ponte Preta / SP,14,0.209427,0.686312
CRB / AL,14,2e-05,2.1000000000000002e-05
Cruzeiro / MG,14,0.101313,0.183261
Vila Nova / GO,14,0.127547,0.239001
Goiás / GO,14,7e-06,7e-06
Operário / PR,14,0.129948,0.8867320000000001
Guarani / SP,14,0.000699,0.000793
Londrina / PR,14,0.041269,0.972175
Brusque / SC,14,0.194439,0.715004
Confiança / SE,14,0.004129,0.9988049999999999
CSA / AL,14,0.000142,0.000161
Náutico / PE,14,0.022138,0.031883
CRB / AL,13,0.000131,0.000152
Avaí / SC,13,1e-06,1e-06
Operário / PR,13,0.062714,0.949446
Goiás / GO,13,5.9e-05,6.599999999999999e-05
Náutico / PE,13,0.047579,0.079462
Vila Nova / GO,13,0.180292,0.419293
Ponte Preta / SP,13,0.136208,0.82252
Sampaio Corrêa / MA,13,0.090311,0.159168
Cruzeiro / MG,13,0.151444,0.33470500000000003
CSA / AL,13,0.000922,0.001083
Brusque / SC,13,0.123963,0.838967
Guarani / SP,13,0.003346,0.004139
Londrina / PR,13,0.017099,0.989274
Vasco da Gama / RJ,13,0.023443,0.032997
Vitória / BA,13,0.001019,0.9996889999999999
Remo / PA,13,0.160563,0.369327
Confiança / SE,13,0.000906,0.9997109999999999
Confiança / SE,12,0.000232,0.9999429999999999
Sampaio Corrêa / MA,12,0.13087,0.290038
Operário / PR,12,0.029951,0.9793970000000001
Botafogo / RJ,12,2e-06,2e-06
Náutico / PE,12,0.082078,0.16154000000000002
Goiás / GO,12,0.000408,0.000474
Vitória / BA,12,0.000233,0.999922
Vila Nova / GO,12,0.18021,0.599503
Ponte Preta / SP,12,0.084493,0.907013
Vasco da Gama / RJ,12,0.048979,0.081976
Guarani / SP,12,0.010356,0.014495000000000001
Londrina / PR,12,0.006992,0.996266
CSA / AL,12,0.003591,0.004674
Avaí / SC,12,9e-06,1e-05
Brusque / SC,12,0.076466,0.915433
Cruzeiro / MG,12,0.163201,0.497906
Remo / PA,12,0.181235,0.550562
CRB / AL,12,0.000694,0.000846
Confiança / SE,11,4.7e-05,0.9999899999999999
Londrina / PR,11,0.002615,0.998881
Guarani / SP,11,0.024851,0.039346000000000006
Sampaio Corrêa / MA,11,0.163984,0.454022
Vitória / BA,11,6.5e-05,0.999987
