Club,Position,Probability,Cumulative
Vitória / BA,20,0.007041,0.007041
Botafogo / RJ,20,0.000193,0.000193
Grêmio / RS,20,8.9e-05,8.9e-05
Bahia / BA,20,0.039204,0.039204
Sport / PE,20,0.000403,0.000403
Atlético / MG,20,2e-06,2e-06
Coritiba / PR,20,0.055133,0.055133
Goiás / GO,20,0.004018,0.004018
Santos / SP,20,3.9e-05,3.9e-05
Chapecoense / SC,20,0.056917,0.056917
Athletico Paranaense / PR,20,3e-06,3e-06
Palmeiras / SP,20,0.194068,0.194068
Criciúma / SC,20,0.174488,0.174488
Flamengo / RJ,20,0.096677,0.096677
Figueirense / SC,20,0.371725,0.371725
Criciúma / SC,19,0.190564,0.36505200000000004
Vitória / BA,19,0.016035,0.023076
Grêmio / RS,19,0.000461,0.0005499999999999999
Bahia / BA,19,0.066176,0.10538
Chapecoense / SC,19,0.09318,0.150097
Sport / PE,19,0.001707,0.00211
Atlético / MG,19,1.5e-05,1.7e-05
Coritiba / PR,19,0.080825,0.135958
Flamengo / RJ,19,0.133116,0.22979300000000003
Palmeiras / SP,19,0.189141,0.383209
Goiás / GO,19,0.012604,0.016622
Botafogo / RJ,19,0.000712,0.000905
Figueirense / SC,19,0.215264,0.586989
Santos / SP,19,0.000188,0.000227
Athletico Paranaense / PR,19,1.1e-05,1.4e-05
Fluminense / RJ,19,1e-06,1e-06
Botafogo / RJ,18,0.001783,0.0026880000000000003
Fluminense / RJ,18,1e-06,2e-06
Palmeiras / SP,18,0.16375,0.546959
Grêmio / RS,18,0.001413,0.001963
Bahia / BA,18,0.089901,0.19528099999999998
Athletico Paranaense / PR,18,2.9e-05,4.3e-05
Vitória / BA,18,0.027912,0.050988
Sport / PE,18,0.00431,0.0064199999999999995
Figueirense / SC,18,0.144941,0.73193
Flamengo / RJ,18,0.148065,0.377858
Chapecoense / SC,18,0.119015,0.269112
Criciúma / SC,18,0.170984,0.536036
Atlético / MG,18,6.5e-05,8.199999999999999e-05
Coritiba / PR,18,0.100831,0.236789
São Paulo / SP,18,1e-06,1e-06
Santos / SP,18,0.000505,0.000732
Goiás / GO,18,0.026494,0.043116
Chapecoense / SC,17,0.137041,0.406153
Santos / SP,17,0.001417,0.002149
Flamengo / RJ,17,0.148,0.525858
Bahia / BA,17,0.110459,0.30574
Atlético / MG,17,0.000189,0.00027100000000000003
Palmeiras / SP,17,0.135903,0.682862
Criciúma / SC,17,0.142601,0.678637
Vitória / BA,17,0.043918,0.09490599999999999
Figueirense / SC,17,0.09974,0.83167
Fluminense / RJ,17,3e-06,4.9999999999999996e-06
Athletico Paranaense / PR,17,7.6e-05,0.000119
São Paulo / SP,17,1e-06,2e-06
Goiás / GO,17,0.045967,0.089083
Coritiba / PR,17,0.117666,0.354455
Sport / PE,17,0.009347,0.015767
Grêmio / RS,17,0.003644,0.005607
Botafogo / RJ,17,0.004028,0.006716000000000001
Criciúma / SC,16,0.112691,0.791328
Botafogo / RJ,16,0.00824,0.014956
Palmeiras / SP,16,0.107365,0.790227
Goiás / GO,16,0.071997,0.16108
Coritiba / PR,16,0.128594,0.483049
Fluminense / RJ,16,1.2e-05,1.7e-05
Figueirense / SC,16,0.068078,0.899748
Grêmio / RS,16,0.00843,0.014037
Chapecoense / SC,16,0.143654,0.5498069999999999
Flamengo / RJ,16,0.137482,0.66334
Athletico Paranaense / PR,16,0.000301,0.00042
Sport / PE,16,0.017682,0.03344899999999999
Atlético / MG,16,0.000488,0.000759
São Paulo / SP,16,1.6e-05,1.8e-05
Santos / SP,16,0.003405,0.005554
Vitória / BA,16,0.064041,0.158947
Bahia / BA,16,0.127524,0.433264
Fluminense / RJ,15,4.3e-05,6e-05
Athletico Paranaense / PR,15,0.000817,0.001237
Figueirense / SC,15,0.045107,0.944855
Goiás / GO,15,0.104109,0.265189
Vitória / BA,15,0.089971,0.248918
Bahia / BA,15,0.136755,0.5700189999999999
São Paulo / SP,15,3.8e-05,5.6000000000000006e-05
Criciúma / SC,15,0.083212,0.87454
Atlético / MG,15,0.001228,0.001987
Flamengo / RJ,15,0.11666,0.78
Coritiba / PR,15,0.131906,0.614955
Grêmio / RS,15,0.017334,0.031370999999999996
Sport / PE,15,0.032241,0.06569
Palmeiras / SP,15,0.081852,0.872079
Botafogo / RJ,15,0.015753,0.030709
Chapecoense / SC,15,0.135448,0.685255
Santos / SP,15,0.007526,0.01308
Bahia / BA,14,0.133699,0.703718
Figueirense / SC,14,0.02752,0.972375
Atlético / MG,14,0.00315,0.005137
Chapecoense / SC,14,0.115284,0.800539
Criciúma / SC,14,0.05763,0.93217
Coritiba / PR,14,0.123605,0.73856
São Paulo / SP,14,0.00014,0.000196
Grêmio / RS,14,0.03346,0.064831
Goiás / GO,14,0.138515,0.403704
Sport / PE,14,0.05579,0.12148
Fluminense / RJ,14,0.000138,0.000198
Athletico Paranaense / PR,14,0.001987,0.0032240000000000003
Botafogo / RJ,14,0.02856,0.059269
Santos / SP,14,0.015726,0.028806
Palmeiras / SP,14,0.05677,0.928849
Flamengo / RJ,14,0.089129,0.869129
Vitória / BA,14,0.118893,0.367811
Corinthians / SP,14,4e-06,4e-06
Criciúma / SC,13,0.034746,0.966916
Botafogo / RJ,13,0.050901,0.11017
Flamengo / RJ,13,0.060469,0.929598
Sport / PE,13,0.089574,0.211054
Figueirense / SC,13,0.015333,0.987708
Fluminense / RJ,13,0.000478,0.000676
Vitória / BA,13,0.146916,0.5147269999999999
Athletico Paranaense / PR,13,0.004914,0.008138
Goiás / GO,13,0.164698,0.5684020000000001
Santos / SP,13,0.030995,0.05980100000000001
Atlético / MG,13,0.007626,0.012763
São Paulo / SP,13,0.000526,0.000722
Grêmio / RS,13,0.060392,0.125223
Bahia / BA,13,0.112067,0.815785
Corinthians / SP,13,1.8e-05,2.2e-05
Palmeiras / SP,13,0.035142,0.963991
Chapecoense / SC,13,0.084893,0.885432
Coritiba / PR,13,0.100312,0.8388720000000001
Botafogo / RJ,12,0.082943,0.193113
Bahia / BA,12,0.08096,0.896745
Santos / SP,12,0.056895,0.11669600000000001
Corinthians / SP,12,6.7e-05,8.9e-05
Athletico Paranaense / PR,12,0.011663,0.019801
Vitória / BA,12,0.153524,0.6682509999999999
Goiás / GO,12,0.155187,0.723589
Sport / PE,12,0.129761,0.340815
Fluminense / RJ,12,0.001482,0.002158
Internacional / RS,12,1e-06,1e-06
Figueirense / SC,12,0.007388,0.995096
Coritiba / PR,12,0.072565,0.911437
São Paulo / SP,12,0.001508,0.00223
Flamengo / RJ,12,0.036537,0.966135
Chapecoense / SC,12,0.055709,0.941141
Palmeiras / SP,12,0.019495,0.983486
Criciúma / SC,12,0.01878,0.985696
Atlético / MG,12,0.016614,0.029377
Grêmio / RS,12,0.098921,0.224144
Flamengo / RJ,11,0.019028,0.985163
Fluminense / RJ,11,0.004028,0.0061860000000000005
Internacional / RS,11,3e-06,4e-06
Corinthians / SP,11,0.000364,0.000453
Palmeiras / SP,11,0.009856,0.993342
Athletico Paranaense / PR,11,0.024322,0.044122999999999996
Grêmio / RS,11,0.143849,0.367993
Bahia / BA,11,0.050574,0.947319
Atlético / MG,11,0.033898,0.063275
Coritiba / PR,11,0.04413,0.955567
Criciúma / SC,11,0.00878,0.994476
Santos / SP,11,0.093354,0.21005000000000001
Vitória / BA,11,0.12514,0.793391
Goiás / GO,11,0.116746,0.840335
Sport / PE,11,0.163918,0.504733
Botafogo / RJ,11,0.123226,0.31633900000000004
Figueirense / SC,11,0.003116,0.998212
São Paulo / SP,11,0.004204,0.0064340000000000005
Chapecoense / SC,11,0.031464,0.9726049999999999
São Paulo / SP,10,0.010229,0.016663
Sport / PE,10,0.161766,0.666499
Internacional / RS,10,1.5e-05,1.9e-05
Palmeiras / SP,10,0.004238,0.99758
Vitória / BA,10,0.09047,0.883861
Goiás / GO,10,0.076738,0.917073
Santos / SP,10,0.132386,0.342436
Grêmio / RS,10,0.172113,0.540106
Fluminense / RJ,10,0.009929,0.016115
Flamengo / RJ,10,0.008987,0.99415
Bahia / BA,10,0.028384,0.975703
Corinthians / SP,10,0.001185,0.0016380000000000001
Coritiba / PR,10,0.02436,0.979927
Botafogo / RJ,10,0.15253,0.468869
Atlético / MG,10,0.059772,0.12304699999999999
Figueirense / SC,10,0.001212,0.999424
Criciúma / SC,10,0.003636,0.998112
Chapecoense / SC,10,0.016098,0.988703
Athletico Paranaense / PR,10,0.045952,0.090075
Sport / PE,9,0.135543,0.8020419999999999
Goiás / GO,9,0.045131,0.9622040000000001
Cruzeiro / MG,9,4e-06,4e-06
Corinthians / SP,9,0.003583,0.005221
Chapecoense / SC,9,0.007324,0.996027
Bahia / BA,9,0.014589,0.990292
Criciúma / SC,9,0.001393,0.999505
Athletico Paranaense / PR,9,0.077778,0.167853
Santos / SP,9,0.163806,0.5062420000000001
Grêmio / RS,9,0.168976,0.709082
Coritiba / PR,9,0.012205,0.992132
Botafogo / RJ,9,0.16371,0.632579
Vitória / BA,9,0.058714,0.9425749999999999
Palmeiras / SP,9,0.001669,0.9992489999999999
Figueirense / SC,9,0.000426,0.99985
Internacional / RS,9,7.6e-05,9.5e-05
Flamengo / RJ,9,0.003904,0.998054
Atlético / MG,9,0.097155,0.220202
São Paulo / SP,9,0.022165,0.038828
Fluminense / RJ,9,0.021849,0.037964
Bahia / BA,8,0.006403,0.996695
Corinthians / SP,8,0.010447,0.015668
Flamengo / RJ,8,0.001414,0.999468
Criciúma / SC,8,0.000358,0.9998630000000001
Grêmio / RS,8,0.134557,0.843639
Coritiba / PR,8,0.005219,0.997351
Atlético / MG,8,0.144425,0.36462700000000003
Athletico Paranaense / PR,8,0.123796,0.291649
São Paulo / SP,8,0.045459,0.084287
Fluminense / RJ,8,0.045896,0.08386
Palmeiras / SP,8,0.000556,0.9998049999999999
Botafogo / RJ,8,0.148822,0.781401
Chapecoense / SC,8,0.002773,0.9988
Cruzeiro / MG,8,1.7e-05,2.1e-05
Goiás / GO,8,0.023064,0.985268
Vitória / BA,8,0.033442,0.976017
Figueirense / SC,8,0.000118,0.999968
Sport / PE,8,0.096048,0.8980899999999999
Internacional / RS,8,0.000397,0.000492
Santos / SP,8,0.176789,0.683031
Internacional / RS,7,0.001754,0.0022459999999999997
Corinthians / SP,7,0.02784,0.043508
Vitória / BA,7,0.015623,0.99164
Coritiba / PR,7,0.001936,0.999287
Athletico Paranaense / PR,7,0.179965,0.47161400000000003
Santos / SP,7,0.141859,0.82489
Cruzeiro / MG,7,7.7e-05,9.8e-05
Atlético / MG,7,0.193253,0.55788
Fluminense / RJ,7,0.089584,0.173444
Flamengo / RJ,7,0.000423,0.999891
São Paulo / SP,7,0.086666,0.17095300000000002
Figueirense / SC,7,2.8e-05,0.999996
Bahia / BA,7,0.002421,0.999116
Sport / PE,7,0.056471,0.954561
Criciúma / SC,7,0.000108,0.999971
Goiás / GO,7,0.009867,0.995135
Botafogo / RJ,7,0.107213,0.888614
Chapecoense / SC,7,0.000894,0.999694
Grêmio / RS,7,0.083866,0.927505
Palmeiras / SP,7,0.000152,0.999957
Sport / PE,6,0.028262,0.982823
Botafogo / RJ,6,0.064382,0.952996
Chapecoense / SC,6,0.000246,0.99994
Bahia / BA,6,0.000696,0.999812
São Paulo / SP,6,0.14689,0.317843
Vitória / BA,6,0.005995,0.9976349999999999
Corinthians / SP,6,0.064575,0.10808299999999998
Santos / SP,6,0.093859,0.918749
Atlético / MG,6,0.186065,0.7439450000000001
Palmeiras / SP,6,3.6e-05,0.999993
Fluminense / RJ,6,0.151779,0.325223
Cruzeiro / MG,6,0.000457,0.0005549999999999999
Athletico Paranaense / PR,6,0.201744,0.673358
Figueirense / SC,6,2e-06,0.999998
Grêmio / RS,6,0.044459,0.971964
Coritiba / PR,6,0.000565,0.999852
Flamengo / RJ,6,9.2e-05,0.9999830000000001
Criciúma / SC,6,2.4e-05,0.999995
Goiás / GO,6,0.003625,0.99876
Internacional / RS,6,0.006247,0.008493
Chapecoense / SC,5,4.9e-05,0.999989
Sport / PE,5,0.01196,0.994783
Palmeiras / SP,5,6e-06,0.999999
Vitória / BA,5,0.001813,0.999448
Botafogo / RJ,5,0.031302,0.984298
Cruzeiro / MG,5,0.002125,0.00268
Athletico Paranaense / PR,5,0.161023,0.834381
Figueirense / SC,5,2e-06,1.0
Atlético / MG,5,0.134351,0.878296
Corinthians / SP,5,0.131115,0.239198
Internacional / RS,5,0.018711,0.027204
Bahia / BA,5,0.000147,0.9999589999999999
Flamengo / RJ,5,1.3e-05,0.999996
Goiás / GO,5,0.000975,0.999735
Criciúma / SC,5,5e-06,1.0
Fluminense / RJ,5,0.221255,0.546478
