Club,Position,Probability,Cumulative
São Caetano / SP,20,1.8e-05,1.8e-05
ABC / RN,20,0.969299,0.969299
América / RN,20,0.00642,0.00642
Atlético / GO,20,0.006019,0.006019
Boa / MG,20,2.1e-05,2.1e-05
Ceará / CE,20,0.000414,0.000414
Icasa / CE,20,0.001905,0.001905
Guaratinguetá / SP,20,0.000343,0.000343
Oeste / SP,20,0.000306,0.000306
Paysandu / PA,20,0.014466,0.014466
ASA / AL,20,0.000789,0.000789
Oeste / SP,19,0.02726,0.027566
Joinville / SC,19,4e-06,4e-06
Icasa / CE,19,0.084922,0.086827
ASA / AL,19,0.034034,0.034823
Guaratinguetá / SP,19,0.019715,0.020058
Paysandu / PA,19,0.430043,0.444509
Ceará / CE,19,0.031636,0.032049999999999995
Boa / MG,19,0.003843,0.0038640000000000002
Avaí / SC,19,1.2e-05,1.2e-05
Red Bull Bragantino / SP,19,1.4e-05,1.4e-05
Atlético / GO,19,0.187251,0.19327
São Caetano / SP,19,0.002714,0.0027319999999999996
América / RN,19,0.152919,0.159339
Figueirense / SC,19,1e-06,1e-06
ABC / RN,19,0.025632,0.994931
ASA / AL,18,0.063733,0.098556
América / MG,18,1e-06,1e-06
Atlético / GO,18,0.200024,0.39329400000000003
Icasa / CE,18,0.128046,0.21487299999999998
Joinville / SC,18,1.8e-05,2.2e-05
Figueirense / SC,18,1e-06,2e-06
América / RN,18,0.171713,0.331052
Oeste / SP,18,0.054047,0.08161299999999999
ABC / RN,18,0.003914,0.998845
Guaratinguetá / SP,18,0.041482,0.06154
Paysandu / PA,18,0.253101,0.6976100000000001
Ceará / CE,18,0.063085,0.095135
Boa / MG,18,0.012321,0.016185
São Caetano / SP,18,0.008377,0.011109
Red Bull Bragantino / SP,18,9.1e-05,0.000105
Avaí / SC,18,4.6e-05,5.8e-05
Red Bull Bragantino / SP,17,0.000396,0.0005009999999999999
Icasa / CE,17,0.151906,0.36677899999999997
Atlético / GO,17,0.172392,0.565686
ASA / AL,17,0.09151,0.19006599999999998
Joinville / SC,17,7.8e-05,9.999999999999999e-05
São Caetano / SP,17,0.016986,0.028095000000000002
Figueirense / SC,17,2e-06,4e-06
Oeste / SP,17,0.07985,0.161463
Boa / MG,17,0.025552,0.041736999999999996
América / RN,17,0.160143,0.49119500000000005
Guaratinguetá / SP,17,0.063778,0.12531799999999998
Ceará / CE,17,0.092744,0.187879
Avaí / SC,17,0.000187,0.000245
Paysandu / PA,17,0.143575,0.8411850000000001
América / MG,17,4e-06,4.9999999999999996e-06
ABC / RN,17,0.000897,0.999742
ABC / RN,16,0.0002,0.999942
Icasa / CE,16,0.154625,0.521404
Boa / MG,16,0.043959,0.085696
Avaí / SC,16,0.000606,0.000851
Atlético / GO,16,0.135187,0.700873
Guaratinguetá / SP,16,0.085984,0.211302
América / MG,16,1.2e-05,1.7e-05
Joinville / SC,16,0.000286,0.000386
Ceará / CE,16,0.117632,0.305511
Oeste / SP,16,0.10225,0.263713
Figueirense / SC,16,2.1e-05,2.4999999999999998e-05
ASA / AL,16,0.11279,0.302856
Paysandu / PA,16,0.079643,0.920828
Red Bull Bragantino / SP,16,0.00103,0.001531
América / RN,16,0.137094,0.628289
Sport / PE,16,3e-06,3e-06
São Caetano / SP,16,0.028678,0.056773000000000004
Avaí / SC,15,0.001519,0.0023699999999999997
Ceará / CE,15,0.133194,0.438705
Guaratinguetá / SP,15,0.106225,0.317527
Figueirense / SC,15,6.9e-05,9.4e-05
Oeste / SP,15,0.120853,0.38456599999999996
Paysandu / PA,15,0.042508,0.963336
América / RN,15,0.112176,0.740465
São Caetano / SP,15,0.045136,0.101909
Sport / PE,15,6e-06,9e-06
ABC / RN,15,4.9e-05,0.9999910000000001
Red Bull Bragantino / SP,15,0.002535,0.004066
América / MG,15,3.3e-05,5e-05
Icasa / CE,15,0.138347,0.659751
Boa / MG,15,0.067273,0.152969
ASA / AL,15,0.126918,0.429774
Joinville / SC,15,0.000753,0.001139
Atlético / GO,15,0.102406,0.803279
Figueirense / SC,14,0.000202,0.000296
Paysandu / PA,14,0.021277,0.9846130000000001
Red Bull Bragantino / SP,14,0.005493,0.009559
Boa / MG,14,0.094408,0.247377
Oeste / SP,14,0.132783,0.5173490000000001
Sport / PE,14,3.2e-05,4.1e-05
Joinville / SC,14,0.001912,0.003051
Ceará / CE,14,0.138371,0.577076
São Caetano / SP,14,0.066502,0.168411
ABC / RN,14,6e-06,0.999997
Icasa / CE,14,0.115021,0.774772
Guaratinguetá / SP,14,0.123728,0.441255
América / RN,14,0.088344,0.828809
Avaí / SC,14,0.003403,0.005773
ASA / AL,14,0.132915,0.562689
Atlético / GO,14,0.075474,0.878753
América / MG,14,0.000129,0.000179
Guaratinguetá / SP,13,0.136309,0.577564
Atlético / GO,13,0.053373,0.932126
América / RN,13,0.06801,0.896819
Avaí / SC,13,0.007419,0.013192
Oeste / SP,13,0.136282,0.653631
Ceará / CE,13,0.132602,0.709678
Figueirense / SC,13,0.00061,0.0009059999999999999
Red Bull Bragantino / SP,13,0.011721,0.02128
América / MG,13,0.000414,0.000593
Paysandu / PA,13,0.009897,0.99451
Joinville / SC,13,0.00475,0.007801
ABC / RN,13,2e-06,0.999999
Sport / PE,13,0.000102,0.000143
ASA / AL,13,0.129085,0.691774
Icasa / CE,13,0.090164,0.864936
São Caetano / SP,13,0.09399,0.262401
Boa / MG,13,0.12527,0.372647
Paysandu / PA,12,0.004024,0.998534
Joinville / SC,12,0.010849,0.01865
Figueirense / SC,12,0.001669,0.002575
Atlético / GO,12,0.035162,0.967288
Oeste / SP,12,0.128071,0.781702
Icasa / CE,12,0.065301,0.930237
Guaratinguetá / SP,12,0.141744,0.7193080000000001
América / RN,12,0.049037,0.945856
Avaí / SC,12,0.016217,0.029408999999999998
ABC / RN,12,1e-06,1.0
América / MG,12,0.001176,0.001769
Boa / MG,12,0.157285,0.5299320000000001
São Caetano / SP,12,0.12995,0.392351
ASA / AL,12,0.117348,0.809122
Sport / PE,12,0.00037,0.000513
Red Bull Bragantino / SP,12,0.025244,0.046523999999999996
Ceará / CE,12,0.116552,0.82623
Ceará / CE,11,0.090792,0.917022
Guaratinguetá / SP,11,0.130159,0.849467
Icasa / CE,11,0.04131,0.9715469999999999
São Caetano / SP,11,0.174769,0.5671200000000001
ASA / AL,11,0.09519,0.904312
Joinville / SC,11,0.026572,0.045222
