Club,Position,Probability,Cumulative
Vila Nova / GO,20,0.547386,0.547386
América / RN,20,0.000111,0.000111
Oeste / SP,20,2.2e-05,2.2e-05
Portuguesa / SP,20,0.451969,0.451969
Red Bull Bragantino / SP,20,1e-06,1e-06
Icasa / CE,20,0.000506,0.000506
ABC / RN,20,5e-06,5e-06
ABC / RN,19,0.000646,0.000651
América / RN,19,0.008283,0.008394
Oeste / SP,19,0.002646,0.002668
Portuguesa / SP,19,0.528099,0.9800679999999999
Red Bull Bragantino / SP,19,0.000615,0.000616
Vila Nova / GO,19,0.439947,0.987333
Icasa / CE,19,0.019764,0.02027
ABC / RN,18,0.043986,0.044636999999999996
Red Bull Bragantino / SP,18,0.076304,0.07692
Vila Nova / GO,18,0.010714,0.998047
Paraná / PR,18,0.000682,0.000682
Oeste / SP,18,0.101451,0.104119
Portuguesa / SP,18,0.016425,0.9964930000000001
Icasa / CE,18,0.468078,0.488348
Luverdense / MT,18,0.000728,0.000728
América / RN,18,0.281632,0.290026
Red Bull Bragantino / SP,17,0.173607,0.250527
Portuguesa / SP,17,0.002707,0.9992000000000001
Luverdense / MT,17,0.007733,0.008461
Vila Nova / GO,17,0.001522,0.999569
Paraná / PR,17,0.003993,0.004675
Oeste / SP,17,0.187676,0.291795
Icasa / CE,17,0.23655,0.724898
ABC / RN,17,0.113487,0.158124
Náutico / PE,17,1.1e-05,1.1e-05
América / RN,17,0.272714,0.56274
Náutico / PE,16,0.000153,0.000164
Icasa / CE,16,0.14369,0.868588
Atlético / GO,16,9e-06,9e-06
Oeste / SP,16,0.223586,0.5153810000000001
Luverdense / MT,16,0.028583,0.037044
Paraná / PR,16,0.012645,0.017320000000000002
América / RN,16,0.200627,0.763367
Vila Nova / GO,16,0.000342,0.999911
Portuguesa / SP,16,0.000623,0.999823
ABC / RN,16,0.170873,0.328997
Red Bull Bragantino / SP,16,0.218869,0.46939600000000004
América / RN,15,0.136449,0.899816
Icasa / CE,15,0.0837,0.952288
Vila Nova / GO,15,7.7e-05,0.999988
Santa Cruz / PE,15,1e-06,1e-06
ABC / RN,15,0.220794,0.5497909999999999
Luverdense / MT,15,0.073181,0.11022499999999999
Sampaio Corrêa / MA,15,4.8e-05,4.8e-05
Atlético / GO,15,0.000183,0.000192
Boa / MG,15,4.5e-05,4.5e-05
Náutico / PE,15,0.001393,0.001557
Red Bull Bragantino / SP,15,0.224288,0.693684
Oeste / SP,15,0.225159,0.74054
Portuguesa / SP,15,0.000146,0.999969
Paraná / PR,15,0.034536,0.051856
Náutico / PE,14,0.009446,0.011002999999999999
Oeste / SP,14,0.162557,0.903097
Santa Cruz / PE,14,0.000125,0.000126
Red Bull Bragantino / SP,14,0.191334,0.885018
Portuguesa / SP,14,3e-05,0.9999990000000001
Vila Nova / GO,14,1.1e-05,0.999999
Boa / MG,14,0.000661,0.000706
Paraná / PR,14,0.091206,0.143062
Icasa / CE,14,0.036717,0.989005
Ceará / CE,14,2.1e-05,2.1e-05
Sampaio Corrêa / MA,14,0.000923,0.000971
Luverdense / MT,14,0.166221,0.27644599999999997
América / RN,14,0.072763,0.972579
ABC / RN,14,0.265877,0.815668
Atlético / GO,14,0.002108,0.0023
Luverdense / MT,13,0.367436,0.643882
Ceará / CE,13,0.000607,0.000628
Santa Cruz / PE,13,0.001848,0.001974
América / RN,13,0.021209,0.993788
América / MG,13,6.1e-05,6.1e-05
Paraná / PR,13,0.231008,0.37407
Oeste / SP,13,0.073538,0.976635
Atlético / GO,13,0.018661,0.020961
Náutico / PE,13,0.05375,0.064753
Red Bull Bragantino / SP,13,0.079441,0.964459
Vila Nova / GO,13,1e-06,1.0
ABC / RN,13,0.125523,0.9411909999999999
Icasa / CE,13,0.009003,0.998008
Portuguesa / SP,13,1e-06,1.0
Avaí / SC,13,1e-05,1e-05
Sampaio Corrêa / MA,13,0.010711,0.011682
Boa / MG,13,0.007192,0.007897999999999999
Atlético / GO,12,0.073553,0.09451399999999999
Icasa / CE,12,0.001817,0.9998250000000001
Vasco da Gama / RJ,12,1.1e-05,1.1e-05
Luverdense / MT,12,0.223053,0.866935
Avaí / SC,12,0.000219,0.000229
ABC / RN,12,0.048261,0.989452
Sampaio Corrêa / MA,12,0.053458,0.06514
Boa / MG,12,0.0352,0.043098
Náutico / PE,12,0.136696,0.20144900000000002
Red Bull Bragantino / SP,12,0.028694,0.993153
América / MG,12,0.000721,0.0007819999999999999
Ceará / CE,12,0.004583,0.005211
Santa Cruz / PE,12,0.012948,0.014922
América / RN,12,0.005427,0.999215
Paraná / PR,12,0.355954,0.730024
Oeste / SP,12,0.019404,0.996039
Joinville / SC,12,1e-06,1e-06
América / MG,11,0.004725,0.005507
Náutico / PE,11,0.258071,0.45952000000000004
Red Bull Bragantino / SP,11,0.0053,0.998453
Paraná / PR,11,0.149922,0.879946
Boa / MG,11,0.10477,0.147868
Joinville / SC,11,2.4e-05,2.5e-05
Vasco da Gama / RJ,11,0.000159,0.00016999999999999999
América / RN,11,0.000681,0.999896
Atlético / GO,11,0.166519,0.261033
Luverdense / MT,11,0.083736,0.9506709999999999
Santa Cruz / PE,11,0.049426,0.064348
Oeste / SP,11,0.003223,0.9992620000000001
ABC / RN,11,0.008532,0.997984
Ceará / CE,11,0.021674,0.026885
Icasa / CE,11,0.000161,0.999986
Sampaio Corrêa / MA,11,0.141243,0.206383
Avaí / SC,11,0.001834,0.0020629999999999997
Joinville / SC,10,0.000263,0.000288
Náutico / PE,10,0.19999,0.65951
Atlético / GO,10,0.191613,0.452646
Oeste / SP,10,0.0006,0.999862
América / MG,10,0.015745,0.021252
Icasa / CE,10,1.4e-05,1.0
Red Bull Bragantino / SP,10,0.001215,0.999668
Boa / MG,10,0.162172,0.31004
ABC / RN,10,0.001629,0.999613
Vasco da Gama / RJ,10,0.000965,0.001135
Paraná / PR,10,0.069267,0.949213
Ceará / CE,10,0.049227,0.076112
Luverdense / MT,10,0.031356,0.982027
Sampaio Corrêa / MA,10,0.184134,0.390517
América / RN,10,9.3e-05,0.999989
Santa Cruz / PE,10,0.08402,0.148368
Avaí / SC,10,0.007697,0.00976
Paraná / PR,9,0.031678,0.980891
Red Bull Bragantino / SP,9,0.000258,0.999926
Atlético / GO,9,0.18167,0.634316
Boa / MG,9,0.184352,0.494392
Ceará / CE,9,0.083872,0.15998400000000002
América / RN,9,1e-05,0.999999
Joinville / SC,9,0.001239,0.0015270000000000001
Ponte Preta / SP,9,6e-06,6e-06
ABC / RN,9,0.000346,0.9999589999999999
Oeste / SP,9,0.000117,0.9999790000000001
Avaí / SC,9,0.021588,0.031348
Sampaio Corrêa / MA,9,0.181451,0.571968
Luverdense / MT,9,0.011786,0.993813
Santa Cruz / PE,9,0.119284,0.267652
Vasco da Gama / RJ,9,0.003954,0.005089
América / MG,9,0.035877,0.05712899999999999
Náutico / PE,9,0.142512,0.802022
Avaí / SC,8,0.048245,0.079593
Joinville / SC,8,0.003832,0.005359
Ponte Preta / SP,8,5.5e-05,6.1000000000000005e-05
América / RN,8,1e-06,1.0
Luverdense / MT,8,0.004185,0.9979979999999999
ABC / RN,8,3.4e-05,0.9999929999999999
Ceará / CE,8,0.121126,0.28110999999999997
Boa / MG,8,0.175365,0.6697569999999999
Santa Cruz / PE,8,0.153081,0.42073299999999997
Paraná / PR,8,0.013027,0.993918
Náutico / PE,8,0.092962,0.894984
Oeste / SP,8,1.9e-05,0.999998
Sampaio Corrêa / MA,8,0.160766,0.732734
Red Bull Bragantino / SP,8,6.5e-05,0.999991
América / MG,8,0.06817,0.125299
Vasco da Gama / RJ,8,0.012869,0.017958000000000002
Atlético / GO,8,0.146198,0.780514
Red Bull Bragantino / SP,7,8e-06,0.999999
Ceará / CE,7,0.157069,0.438179
Ponte Preta / SP,7,0.000433,0.000494
América / MG,7,0.112396,0.237695
Luverdense / MT,7,0.001424,0.9994219999999999
Vasco da Gama / RJ,7,0.03318,0.051138
Santa Cruz / PE,7,0.174518,0.595251
Atlético / GO,7,0.102823,0.883337
Boa / MG,7,0.136589,0.806346
Avaí / SC,7,0.092007,0.1716
Joinville / SC,7,0.010724,0.016083
Náutico / PE,7,0.05636,0.951344
Sampaio Corrêa / MA,7,0.117929,0.850663
Oeste / SP,7,2e-06,1.0
ABC / RN,7,5e-06,0.9999979999999999
Paraná / PR,7,0.004533,0.998451
Red Bull Bragantino / SP,6,1e-06,1.0
Santa Cruz / PE,6,0.154399,0.7496499999999999
América / MG,6,0.162674,0.400369
Sampaio Corrêa / MA,6,0.076083,0.926746
ABC / RN,6,2e-06,0.9999999999999999
Ponte Preta / SP,6,0.001983,0.002477
Ceará / CE,6,0.177595,0.615774
Vasco da Gama / RJ,6,0.06827,0.119408
Joinville / SC,6,0.025784,0.041867
Náutico / PE,6,0.02929,0.980634
Atlético / GO,6,0.063607,0.946944
Avaí / SC,6,0.144089,0.315689
Luverdense / MT,6,0.000432,0.9998539999999999
Boa / MG,6,0.094542,0.900888
Paraná / PR,6,0.001249,0.9997
Ceará / CE,5,0.162303,0.778077
Luverdense / MT,5,0.000131,0.999985
Sampaio Corrêa / MA,5,0.043831,0.970577
Joinville / SC,5,0.0551,0.096967
Boa / MG,5,0.057299,0.958187
Ponte Preta / SP,5,0.007623,0.0101
Santa Cruz / PE,5,0.123391,0.873041
Avaí / SC,5,0.187072,0.502761
América / MG,5,0.196025,0.596394
Vasco da Gama / RJ,5,0.119049,0.238457
Náutico / PE,5,0.013382,0.994016
Paraná / PR,5,0.000265,0.999965
Atlético / GO,5,0.034529,0.981473
Náutico / PE,4,0.004698,0.998714
Ponte Preta / SP,4,0.024687,0.034787
Boa / MG,4,0.028423,0.98661
Ceará / CE,4,0.119539,0.897616
Paraná / PR,4,3.4e-05,0.999999
Vasco da Gama / RJ,4,0.194421,0.432878
Atlético / GO,4,0.013936,0.995409
América / MG,4,0.196516,0.79291
Avaí / SC,4,0.207962,0.710723
Joinville / SC,4,0.110105,0.207072
Sampaio Corrêa / MA,4,0.020684,0.991261
Luverdense / MT,4,1.4e-05,0.999999
Santa Cruz / PE,4,0.078981,0.9520219999999999
Vasco da Gama / RJ,3,0.288192,0.72107
Santa Cruz / PE,3,0.037236,0.989258
Atlético / GO,3,0.003944,0.999353
Paraná / PR,3,1e-06,1.0
Boa / MG,3,0.010528,0.997138
América / MG,3,0.130404,0.923314
Sampaio Corrêa / MA,3,0.007051,0.998312
Ceará / CE,3,0.071472,0.969088
Ponte Preta / SP,3,0.071919,0.106706
Joinville / SC,3,0.209589,0.416661
Luverdense / MT,3,1e-06,1.0
Avaí / SC,3,0.168544,0.879267
Náutico / PE,3,0.001119,0.999833
Santa Cruz / PE,2,0.010029,0.9992869999999999
Ceará / CE,2,0.027476,0.996564
Joinville / SC,2,0.368324,0.784985
Avaí / SC,2,0.101673,0.98094
Náutico / PE,2,0.00016,0.999993
Boa / MG,2,0.002724,0.999862
Atlético / GO,2,0.000625,0.999978
Vasco da Gama / RJ,2,0.215863,0.936933
Ponte Preta / SP,2,0.208809,0.315515
Sampaio Corrêa / MA,2,0.001575,0.999887
América / MG,2,0.062742,0.9860559999999999
Santa Cruz / PE,1,0.000713,1.0
Náutico / PE,1,7e-06,1.0
Avaí / SC,1,0.01906,1.0
Vasco da Gama / RJ,1,0.063067,1.0
Atlético / GO,1,2.2e-05,1.0
América / MG,1,0.013944,1.0
Ponte Preta / SP,1,0.684485,1.0
Joinville / SC,1,0.215015,1.0
Sampaio Corrêa / MA,1,0.000113,1.0
Ceará / CE,1,0.003436,1.0
Boa / MG,1,0.000138,1.0
