Club,Position,Probability,Cumulative
Vasco da Gama / RJ,20,2.5e-05,2.5e-05
Avaí / SC,20,0.782944,0.782944
Fortaleza / CE,20,7.7e-05,7.7e-05
Fluminense / RJ,20,0.000265,0.000265
Cruzeiro / MG,20,0.036103,0.036103
Ceará / CE,20,0.000725,0.000725
CSA / AL,20,0.035344,0.035344
Botafogo / RJ,20,2.4e-05,2.4e-05
Chapecoense / SC,20,0.144493,0.144493
Fluminense / RJ,19,0.005014,0.005279
Ceará / CE,19,0.01005,0.010775
Botafogo / RJ,19,0.000792,0.000816
Chapecoense / SC,19,0.381736,0.5262290000000001
Cruzeiro / MG,19,0.20131,0.23741299999999999
Fortaleza / CE,19,0.001555,0.001632
Vasco da Gama / RJ,19,0.000699,0.0007239999999999999
Avaí / SC,19,0.161154,0.944098
Atlético / MG,19,3e-06,3e-06
Goiás / GO,19,7e-06,7e-06
CSA / AL,19,0.23768,0.273024
Avaí / SC,18,0.042307,0.986405
Fluminense / RJ,18,0.023243,0.028522
Fortaleza / CE,18,0.008341,0.009973
Atlético / MG,18,9.8e-05,0.000101
CSA / AL,18,0.32752,0.600544
Vasco da Gama / RJ,18,0.005147,0.0058709999999999995
Chapecoense / SC,18,0.244262,0.770491
Goiás / GO,18,0.000144,0.000151
Botafogo / RJ,18,0.005801,0.006617
Cruzeiro / MG,18,0.30295,0.5403629999999999
Ceará / CE,18,0.040187,0.050962
Fluminense / RJ,17,0.073496,0.102018
Avaí / SC,17,0.011615,0.9980199999999999
CSA / AL,17,0.266524,0.867068
Fortaleza / CE,17,0.030985,0.040957999999999994
Ceará / CE,17,0.114747,0.165709
Athletico Paranaense / PR,17,3e-06,3e-06
Cruzeiro / MG,17,0.295852,0.8362149999999999
Grêmio / RS,17,1e-06,1e-06
Atlético / MG,17,0.000832,0.0009329999999999999
Botafogo / RJ,17,0.02661,0.033227
Goiás / GO,17,0.001447,0.001598
Vasco da Gama / RJ,17,0.022691,0.028561999999999997
Chapecoense / SC,17,0.155197,0.9256880000000001
CSA / AL,16,0.085602,0.9526699999999999
Athletico Paranaense / PR,16,4.9e-05,5.2e-05
Fluminense / RJ,16,0.193529,0.295547
Bahia / BA,16,1e-06,1e-06
Ceará / CE,16,0.27226,0.437969
Goiás / GO,16,0.011598,0.013196000000000001
Chapecoense / SC,16,0.048314,0.974002
Botafogo / RJ,16,0.096482,0.129709
Avaí / SC,16,0.001652,0.999672
Atlético / MG,16,0.005588,0.006521
Internacional / RS,16,1e-06,1e-06
Grêmio / RS,16,6e-06,7e-06
Fortaleza / CE,16,0.097769,0.138727
Vasco da Gama / RJ,16,0.084783,0.113345
Cruzeiro / MG,16,0.102366,0.938581
Internacional / RS,15,9e-06,1e-05
Botafogo / RJ,15,0.159182,0.288891
Cruzeiro / MG,15,0.03777,0.976351
Fortaleza / CE,15,0.145574,0.284301
Fluminense / RJ,15,0.216349,0.511896
Bahia / BA,15,2.2e-05,2.3e-05
CSA / AL,15,0.02967,0.98234
Ceará / CE,15,0.206276,0.644245
Athletico Paranaense / PR,15,0.000285,0.000337
Avaí / SC,15,0.000256,0.9999279999999999
Goiás / GO,15,0.035455,0.048651
Atlético / MG,15,0.017369,0.023889999999999998
Chapecoense / SC,15,0.016495,0.990497
Vasco da Gama / RJ,15,0.135243,0.248588
Grêmio / RS,15,4.4e-05,5.1e-05
São Paulo / SP,15,1e-06,1e-06
CSA / AL,14,0.011325,0.9936649999999999
São Paulo / SP,14,1e-05,1.1000000000000001e-05
Chapecoense / SC,14,0.006165,0.996662
Internacional / RS,14,5.9e-05,6.9e-05
Avaí / SC,14,5.7e-05,0.999985
Fortaleza / CE,14,0.170977,0.45527799999999996
Athletico Paranaense / PR,14,0.001149,0.0014860000000000001
Vasco da Gama / RJ,14,0.166445,0.415033
Grêmio / RS,14,0.000271,0.00032199999999999997
Atlético / MG,14,0.038035,0.061924999999999994
Goiás / GO,14,0.072299,0.12095
Cruzeiro / MG,14,0.014944,0.991295
Ceará / CE,14,0.147304,0.791549
Bahia / BA,14,0.000109,0.000132
Fluminense / RJ,14,0.178874,0.69077
Botafogo / RJ,14,0.191977,0.48086799999999996
Goiás / GO,13,0.121062,0.242012
Fortaleza / CE,13,0.178332,0.63361
Santos / SP,13,3e-06,3e-06
Grêmio / RS,13,0.001066,0.0013880000000000001
Chapecoense / SC,13,0.002351,0.999013
Fluminense / RJ,13,0.137611,0.828381
Internacional / RS,13,0.000305,0.000374
Cruzeiro / MG,13,0.005928,0.997223
São Paulo / SP,13,4.9e-05,6e-05
Ceará / CE,13,0.102243,0.8937919999999999
CSA / AL,13,0.004266,0.9979309999999999
Botafogo / RJ,13,0.189613,0.670481
Athletico Paranaense / PR,13,0.003839,0.005325
Vasco da Gama / RJ,13,0.181826,0.596859
Bahia / BA,13,0.000593,0.000725
Atlético / MG,13,0.0709,0.132825
Avaí / SC,13,1.3e-05,0.9999979999999999
Botafogo / RJ,12,0.159923,0.830404
Fluminense / RJ,12,0.095309,0.92369
Bahia / BA,12,0.002505,0.00323
Ceará / CE,12,0.063794,0.9575859999999999
Fortaleza / CE,12,0.164751,0.798361
Goiás / GO,12,0.18462,0.426632
Vasco da Gama / RJ,12,0.180869,0.777728
Corinthians / SP,12,6e-06,6e-06
Avaí / SC,12,2e-06,1.0
Atlético / MG,12,0.12567,0.25849500000000003
Grêmio / RS,12,0.003991,0.005379
Internacional / RS,12,0.00145,0.0018239999999999999
Athletico Paranaense / PR,12,0.012219,0.017544
Cruzeiro / MG,12,0.002136,0.999359
Santos / SP,12,2.2e-05,2.4999999999999998e-05
São Paulo / SP,12,0.000422,0.000482
Chapecoense / SC,12,0.000747,0.99976
CSA / AL,12,0.001564,0.9994949999999999
Bahia / BA,11,0.010856,0.014086
CSA / AL,11,0.000429,0.9999239999999999
São Paulo / SP,11,0.002731,0.0032129999999999997
Fortaleza / CE,11,0.12085,0.919211
Fluminense / RJ,11,0.051874,0.9755640000000001
Botafogo / RJ,11,0.106145,0.936549
Athletico Paranaense / PR,11,0.039581,0.057124999999999995
Goiás / GO,11,0.258594,0.685226
Chapecoense / SC,11,0.000205,0.999965
Internacional / RS,11,0.006584,0.008407999999999999
Grêmio / RS,11,0.014653,0.020032
Cruzeiro / MG,11,0.000548,0.999907
Vasco da Gama / RJ,11,0.134803,0.912531
Santos / SP,11,0.000239,0.000264
Ceará / CE,11,0.030532,0.9881179999999999
