Club,Position,Probability,Cumulative
Fluminense / RJ,20,9e-06,9e-06
Avaí / SC,20,0.001568,0.001568
Joinville / SC,20,0.183261,0.183261
Goiás / GO,20,0.000125,0.000125
Figueirense / SC,20,0.023066,0.023066
Cruzeiro / MG,20,1.5e-05,1.5e-05
Coritiba / PR,20,0.00021,0.00021
Chapecoense / SC,20,0.003558,0.003558
Vasco da Gama / RJ,20,0.788188,0.788188
Sport / PE,19,2.8e-05,2.8e-05
Athletico Paranaense / PR,19,7e-06,7e-06
Joinville / SC,19,0.532058,0.715319
Coritiba / PR,19,0.006219,0.006429
Cruzeiro / MG,19,0.001232,0.001247
Avaí / SC,19,0.029094,0.030662
Vasco da Gama / RJ,19,0.177549,0.9657370000000001
Internacional / RS,19,2e-06,2e-06
Figueirense / SC,19,0.194901,0.217967
Ponte Preta / SP,19,0.00014,0.00014
Chapecoense / SC,19,0.053785,0.057343
Goiás / GO,19,0.004549,0.004674
Fluminense / RJ,19,0.000436,0.00044500000000000003
Figueirense / SC,18,0.371962,0.589929
Joinville / SC,18,0.184705,0.900024
Avaí / SC,18,0.120839,0.151501
Goiás / GO,18,0.033558,0.038231999999999995
Sport / PE,18,0.000589,0.000617
Flamengo / RJ,18,7e-06,7e-06
Ponte Preta / SP,18,0.0017,0.0018399999999999998
Internacional / RS,18,5.1e-05,5.3e-05
Coritiba / PR,18,0.038717,0.045146
Chapecoense / SC,18,0.204623,0.261966
Fluminense / RJ,18,0.005373,0.005818
São Paulo / SP,18,1e-06,1e-06
Athletico Paranaense / PR,18,0.000381,0.000388
Vasco da Gama / RJ,18,0.027269,0.993006
Cruzeiro / MG,18,0.010225,0.011472
São Paulo / SP,17,2.7e-05,2.8e-05
Joinville / SC,17,0.062918,0.9629420000000001
Fluminense / RJ,17,0.018271,0.024089
Goiás / GO,17,0.081115,0.11934700000000001
Cruzeiro / MG,17,0.035169,0.046641
Athletico Paranaense / PR,17,0.002653,0.003041
Figueirense / SC,17,0.197523,0.787452
Internacional / RS,17,0.000555,0.000608
Vasco da Gama / RJ,17,0.005376,0.998382
Avaí / SC,17,0.218415,0.369916
Santos / SP,17,2.6e-05,2.6e-05
Sport / PE,17,0.003419,0.0040360000000000005
Flamengo / RJ,17,7.5e-05,8.199999999999999e-05
Coritiba / PR,17,0.095239,0.140385
Chapecoense / SC,17,0.271807,0.533773
Ponte Preta / SP,17,0.007412,0.009252
Joinville / SC,16,0.023531,0.986473
Figueirense / SC,16,0.103893,0.891345
Sport / PE,16,0.010244,0.014280000000000001
