Club,Position,Probability,Cumulative
Vasco da Gama / RJ,20,0.000476,0.000476
Corinthians / SP,20,0.009356,0.009356
Fluminense / RJ,20,1e-06,1e-06
Botafogo / RJ,20,0.008555,0.008555
Fortaleza / CE,20,3e-06,3e-06
Ceará / CE,20,0.014004,0.014004
Bahia / BA,20,0.016229,0.016229
Goiás / GO,20,0.513791,0.513791
Grêmio / RS,20,3e-06,3e-06
Atlético / GO,20,0.019336,0.019336
Red Bull Bragantino / SP,20,0.064389,0.064389
Santos / SP,20,1e-06,1e-06
Athletico Paranaense / PR,20,0.000507,0.000507
Coritiba / PR,20,0.352403,0.352403
Sport / PE,20,0.000946,0.000946
Fortaleza / CE,19,3e-05,3.3e-05
Red Bull Bragantino / SP,19,0.132715,0.197104
Botafogo / RJ,19,0.044783,0.053338
Coritiba / PR,19,0.359983,0.712386
Fluminense / RJ,19,2.4e-05,2.5e-05
Ceará / CE,19,0.045302,0.059306000000000005
Atlético / GO,19,0.057531,0.07686699999999999
Santos / SP,19,1e-05,1.1000000000000001e-05
Grêmio / RS,19,8.2e-05,8.5e-05
Corinthians / SP,19,0.034605,0.043961
Vasco da Gama / RJ,19,0.002476,0.0029519999999999998
Goiás / GO,19,0.267311,0.781102
Athletico Paranaense / PR,19,0.003503,0.00401
Bahia / BA,19,0.045977,0.062206
Sport / PE,19,0.005668,0.006614
Grêmio / RS,18,0.00064,0.0007250000000000001
Goiás / GO,18,0.108219,0.889321
Fortaleza / CE,18,0.000178,0.00021099999999999998
Coritiba / PR,18,0.144587,0.856973
Botafogo / RJ,18,0.125747,0.179085
Flamengo / RJ,18,1e-06,1e-06
Red Bull Bragantino / SP,18,0.200095,0.39719899999999997
Vasco da Gama / RJ,18,0.008546,0.011498
Bahia / BA,18,0.092167,0.15437299999999998
Atlético / GO,18,0.111065,0.187932
Ceará / CE,18,0.094907,0.15421300000000002
Athletico Paranaense / PR,18,0.01348,0.01749
Corinthians / SP,18,0.080098,0.124059
Sport / PE,18,0.020014,0.026628
São Paulo / SP,18,1e-06,1e-06
Santos / SP,18,6.7e-05,7.8e-05
Fluminense / RJ,18,0.000188,0.000213
Vasco da Gama / RJ,17,0.016698,0.028196
Athletico Paranaense / PR,17,0.027009,0.044499
Flamengo / RJ,17,4e-06,4.9999999999999996e-06
Fluminense / RJ,17,0.000675,0.000888
Goiás / GO,17,0.051512,0.940833
Grêmio / RS,17,0.002327,0.003052
Sport / PE,17,0.036623,0.063251
Santos / SP,17,0.000239,0.000317
Atlético / MG,17,1e-06,1e-06
Atlético / GO,17,0.12768,0.315612
Botafogo / RJ,17,0.172465,0.35155000000000003
Corinthians / SP,17,0.106857,0.230916
Ceará / CE,17,0.117687,0.27190000000000003
Palmeiras / SP,17,3e-06,3e-06
Coritiba / PR,17,0.068305,0.925278
São Paulo / SP,17,1e-06,2e-06
Fortaleza / CE,17,0.000632,0.000843
Bahia / BA,17,0.112211,0.266584
Red Bull Bragantino / SP,17,0.159071,0.55627
Botafogo / RJ,16,0.176815,0.528365
São Paulo / SP,16,1.3e-05,1.4999999999999999e-05
Goiás / GO,16,0.027233,0.968066
Vasco da Gama / RJ,16,0.02797,0.056166
Fluminense / RJ,16,0.00149,0.002378
Fortaleza / CE,16,0.001637,0.00248
Ceará / CE,16,0.124681,0.396581
Bahia / BA,16,0.1192,0.385784
Santos / SP,16,0.000655,0.000972
Red Bull Bragantino / SP,16,0.126552,0.682822
Atlético / GO,16,0.131886,0.44749799999999995
Athletico Paranaense / PR,16,0.043884,0.08838299999999999
Grêmio / RS,16,0.005923,0.008975
Palmeiras / SP,16,1.4e-05,1.7e-05
Corinthians / SP,16,0.121182,0.352098
Sport / PE,16,0.055094,0.118345
Flamengo / RJ,16,1.2e-05,1.7e-05
Coritiba / PR,16,0.035759,0.961037
Santos / SP,15,0.001626,0.002598
Sport / PE,15,0.076918,0.195263
Corinthians / SP,15,0.128239,0.480337
Atlético / GO,15,0.127836,0.575334
Fortaleza / CE,15,0.003541,0.006021
Fluminense / RJ,15,0.003113,0.005490999999999999
