Club,Position,Probability,Cumulative
Vitória / BA,20,0.048176,0.048176
América / MG,20,0.536796,0.536796
Figueirense / SC,20,1e-06,1e-06
Atlético / GO,20,6.6e-05,6.6e-05
Cuiabá / MT,20,2e-06,2e-06
Operário / PR,20,0.016544,0.016544
Criciúma / SC,20,0.079666,0.079666
Paraná / PR,20,2e-06,2e-06
Ponte Preta / SP,20,1e-06,1e-06
Sport / PE,20,3e-06,3e-06
Botafogo / SP,20,0.00117,0.00117
Guarani / SP,20,0.169894,0.169894
CRB / AL,20,0.002089,0.002089
Brasil / RS,20,0.102857,0.102857
São Bento / SP,20,0.022426,0.022426
Vila Nova / GO,20,0.020307,0.020307
Paraná / PR,19,1e-05,1.2e-05
Vitória / BA,19,0.084066,0.132242
Cuiabá / MT,19,2.5e-05,2.7000000000000002e-05
Operário / PR,19,0.045848,0.062392
Oeste / SP,19,4e-06,4e-06
Vila Nova / GO,19,0.053521,0.073828
América / MG,19,0.20573,0.742526
Brasil / RS,19,0.180525,0.283382
Criciúma / SC,19,0.14844,0.22810599999999998
Atlético / GO,19,0.000475,0.000541
Ponte Preta / SP,19,9e-06,1e-05
CRB / AL,19,0.008147,0.010236
Guarani / SP,19,0.216343,0.386237
Botafogo / SP,19,0.00536,0.00653
Sport / PE,19,1.4e-05,1.7e-05
São Bento / SP,19,0.051483,0.073909
Guarani / SP,18,0.179207,0.5654440000000001
Coritiba / PR,18,5e-06,5e-06
Figueirense / SC,18,1.1e-05,1.2e-05
Cuiabá / MT,18,0.000101,0.000128
CRB / AL,18,0.017625,0.027860999999999997
Criciúma / SC,18,0.165313,0.39341899999999996
Botafogo / SP,18,0.013049,0.019579
Atlético / GO,18,0.001597,0.002138
Brasil / RS,18,0.178928,0.46231
América / MG,18,0.111066,0.853592
Vitória / BA,18,0.103877,0.236119
Operário / PR,18,0.072909,0.135301
Vila Nova / GO,18,0.081499,0.155327
Paraná / PR,18,6.3e-05,7.500000000000001e-05
São Bento / SP,18,0.074644,0.148553
Ponte Preta / SP,18,4.8e-05,5.8e-05
