Club,Position,Probability,Cumulative
Vitória / BA,20,0.000236,0.000236
Sport / PE,20,3.2e-05,3.2e-05
Santa Cruz / PE,20,0.009858,0.009858
Internacional / RS,20,0.00011,0.00011
América / MG,20,0.989655,0.989655
Coritiba / PR,20,8e-06,8e-06
Chapecoense / SC,20,6e-06,6e-06
São Paulo / SP,20,1.5e-05,1.5e-05
Figueirense / SC,20,7e-05,7e-05
Cruzeiro / MG,20,1e-05,1e-05
Internacional / RS,19,0.06791,0.06802
Fluminense / RJ,19,0.000311,0.000311
Athletico Paranaense / PR,19,8.3e-05,8.3e-05
Botafogo / RJ,19,0.000587,0.000587
Figueirense / SC,19,0.059988,0.060058
Sport / PE,19,0.032175,0.032207
Santa Cruz / PE,19,0.637884,0.647742
Ponte Preta / SP,19,0.000151,0.000151
Cruzeiro / MG,19,0.021428,0.021438
São Paulo / SP,19,0.018706,0.018721
Chapecoense / SC,19,0.012138,0.012144
Vitória / BA,19,0.128038,0.128274
América / MG,19,0.010046,0.999701
Coritiba / PR,19,0.010555,0.010563
Cruzeiro / MG,18,0.065735,0.087173
Chapecoense / SC,18,0.047602,0.059746
Botafogo / RJ,18,0.003237,0.0038239999999999997
Fluminense / RJ,18,0.002336,0.002647
Grêmio / RS,18,9e-06,9e-06
Ponte Preta / SP,18,0.001109,0.00126
Coritiba / PR,18,0.036059,0.046622
Figueirense / SC,18,0.142921,0.202979
Internacional / RS,18,0.150698,0.218718
Santa Cruz / PE,18,0.172704,0.820446
Sport / PE,18,0.082861,0.115068
América / MG,18,0.000259,0.99996
Vitória / BA,18,0.23867,0.366944
Athletico Paranaense / PR,18,0.000661,0.000744
São Paulo / SP,18,0.055139,0.07386000000000001
Santa Cruz / PE,17,0.07887,0.899316
Grêmio / RS,17,3.3e-05,4.2000000000000004e-05
Sport / PE,17,0.110167,0.22523500000000002
Figueirense / SC,17,0.153796,0.35677499999999995
Athletico Paranaense / PR,17,0.002416,0.00316
Botafogo / RJ,17,0.00792,0.011744
Fluminense / RJ,17,0.006659,0.009306
São Paulo / SP,17,0.080917,0.154777
Cruzeiro / MG,17,0.088543,0.17571599999999998
Chapecoense / SC,17,0.073979,0.133725
Internacional / RS,17,0.16359,0.382308
Vitória / BA,17,0.169289,0.536233
Santos / SP,17,1e-06,1e-06
Atlético / MG,17,1e-06,1e-06
América / MG,17,3.2e-05,0.999992
Ponte Preta / SP,17,0.002976,0.004236
Coritiba / PR,17,0.06081,0.107432
Flamengo / RJ,17,1e-06,1e-06
Chapecoense / SC,16,0.093278,0.227003
Flamengo / RJ,16,2e-06,3e-06
Vitória / BA,16,0.129053,0.665286
Cruzeiro / MG,16,0.101381,0.277097
São Paulo / SP,16,0.097238,0.252015
Figueirense / SC,16,0.142342,0.499117
Coritiba / PR,16,0.081718,0.18915
Corinthians / SP,16,3e-06,3e-06
Sport / PE,16,0.122419,0.347654
Fluminense / RJ,16,0.013509,0.022815000000000002
Internacional / RS,16,0.148443,0.530751
Atlético / MG,16,1e-06,2e-06
América / MG,16,7e-06,0.999999
Ponte Preta / SP,16,0.006598,0.010834
Grêmio / RS,16,0.000102,0.000144
Santos / SP,16,2e-06,3e-06
Botafogo / RJ,16,0.014582,0.026326
Athletico Paranaense / PR,16,0.00583,0.00899
Santa Cruz / PE,16,0.043492,0.9428080000000001
Cruzeiro / MG,15,0.108556,0.385653
Santos / SP,15,4e-06,6.999999999999999e-06
Santa Cruz / PE,15,0.025231,0.968039
Coritiba / PR,15,0.100478,0.289628
Ponte Preta / SP,15,0.011972,0.022806
Flamengo / RJ,15,8e-06,1.1e-05
Internacional / RS,15,0.127366,0.6581170000000001
Corinthians / SP,15,1.3e-05,1.6e-05
Vitória / BA,15,0.099504,0.76479
Sport / PE,15,0.125988,0.473642
Grêmio / RS,15,0.000286,0.00043000000000000004
Figueirense / SC,15,0.125083,0.6242
São Paulo / SP,15,0.109198,0.361213
Fluminense / RJ,15,0.02316,0.045975
América / MG,15,1e-06,1.0
Atlético / MG,15,1.6e-05,1.8e-05
Athletico Paranaense / PR,15,0.01183,0.020819999999999998
Chapecoense / SC,15,0.107004,0.334007
Botafogo / RJ,15,0.024302,0.050628
Chapecoense / SC,14,0.115886,0.449893
Ponte Preta / SP,14,0.02068,0.043486
Cruzeiro / MG,14,0.112679,0.498332
Atlético / MG,14,6.6e-05,8.400000000000001e-05
Grêmio / RS,14,0.000748,0.001178
Santa Cruz / PE,14,0.014641,0.98268
Figueirense / SC,14,0.106813,0.731013
Santos / SP,14,1.8e-05,2.4999999999999998e-05
Sport / PE,14,0.121869,0.595511
Coritiba / PR,14,0.115491,0.405119
Botafogo / RJ,14,0.037439,0.088067
Internacional / RS,14,0.103896,0.762013
Athletico Paranaense / PR,14,0.021555,0.042375
Fluminense / RJ,14,0.03652,0.082495
Corinthians / SP,14,2.9e-05,4.4999999999999996e-05
Vitória / BA,14,0.075766,0.840556
São Paulo / SP,14,0.115883,0.477096
Flamengo / RJ,14,2.1e-05,3.2e-05
Athletico Paranaense / PR,13,0.036517,0.078892
Chapecoense / SC,13,0.118454,0.568347
Corinthians / SP,13,9.6e-05,0.000141
Ponte Preta / SP,13,0.032911,0.076397
Vitória / BA,13,0.057481,0.898037
Cruzeiro / MG,13,0.11074,0.6090720000000001
Internacional / RS,13,0.081713,0.843726
Flamengo / RJ,13,7.8e-05,0.00010999999999999999
Atlético / MG,13,0.00022,0.000304
Figueirense / SC,13,0.08725,0.818263
Santa Cruz / PE,13,0.008501,0.9911810000000001
Grêmio / RS,13,0.001711,0.002889
Santos / SP,13,6e-05,8.5e-05
São Paulo / SP,13,0.116731,0.593827
Botafogo / RJ,13,0.054851,0.142918
Sport / PE,13,0.112454,0.707965
Fluminense / RJ,13,0.054677,0.13717200000000002
Coritiba / PR,13,0.125555,0.530674
Figueirense / SC,12,0.067919,0.886182
Fluminense / RJ,12,0.077571,0.21474300000000002
Corinthians / SP,12,0.000268,0.000409
Grêmio / RS,12,0.003839,0.006728
Palmeiras / SP,12,1e-06,1e-06
Botafogo / RJ,12,0.077086,0.220004
Internacional / RS,12,0.061171,0.9048970000000001
Santos / SP,12,0.000215,0.00030000000000000003
Santa Cruz / PE,12,0.004674,0.995855
Vitória / BA,12,0.041177,0.939214
São Paulo / SP,12,0.112595,0.706422
Athletico Paranaense / PR,12,0.058329,0.137221
Coritiba / PR,12,0.126622,0.657296
Sport / PE,12,0.097116,0.805081
Ponte Preta / SP,12,0.050664,0.127061
Flamengo / RJ,12,0.000227,0.00033699999999999995
Cruzeiro / MG,12,0.104276,0.713348
Chapecoense / SC,12,0.115658,0.684005
Atlético / MG,12,0.000592,0.000896
Santa Cruz / PE,11,0.002411,0.998266
Palmeiras / SP,11,4e-06,4.9999999999999996e-06
Vitória / BA,11,0.027886,0.9671
Fluminense / RJ,11,0.108175,0.322918
Athletico Paranaense / PR,11,0.090078,0.227299
São Paulo / SP,11,0.098962,0.805384
Flamengo / RJ,11,0.000713,0.00105
Internacional / RS,11,0.042044,0.946941
Sport / PE,11,0.076765,0.881846
Grêmio / RS,11,0.008721,0.015449
Botafogo / RJ,11,0.106058,0.326062
Santos / SP,11,0.000599,0.0008990000000000001
