Club,Position,Probability,Cumulative
Vitória / BA,20,0.004368,0.004368
Remo / PA,20,1e-06,1e-06
Brasil / RS,20,0.719594,0.719594
Operário / PR,20,4e-06,4e-06
Vila Nova / GO,20,0.000636,0.000636
Brusque / SC,20,0.000794,0.000794
Cruzeiro / MG,20,5.7e-05,5.7e-05
Ponte Preta / SP,20,0.00021,0.00021
Confiança / SE,20,0.249843,0.249843
Londrina / PR,20,0.024493,0.024493
CSA / AL,19,3e-06,3e-06
Náutico / PE,19,8e-06,8e-06
Sampaio Corrêa / MA,19,2e-06,2e-06
Vila Nova / GO,19,0.009994,0.010629999999999999
Confiança / SE,19,0.537647,0.78749
Brusque / SC,19,0.012812,0.013606
Operário / PR,19,0.000196,0.00019999999999999998
Londrina / PR,19,0.158526,0.183019
Brasil / RS,19,0.23485,0.954444
Cruzeiro / MG,19,0.001226,0.001283
Remo / PA,19,0.000195,0.000196
Vasco da Gama / RJ,19,6.1e-05,6.1e-05
Vitória / BA,19,0.040008,0.044376
Ponte Preta / SP,19,0.004472,0.004682
Brusque / SC,18,0.074792,0.088398
Operário / PR,18,0.003644,0.003844
Londrina / PR,18,0.424146,0.607165
Remo / PA,18,0.003358,0.003554
Brasil / RS,18,0.035735,0.9901789999999999
Náutico / PE,18,0.000189,0.00019700000000000002
CSA / AL,18,6e-05,6.3e-05
Ponte Preta / SP,18,0.034324,0.039006
Vila Nova / GO,18,0.075975,0.086605
Cruzeiro / MG,18,0.016738,0.018021
Sampaio Corrêa / MA,18,5.9e-05,6.1e-05
Confiança / SE,18,0.147057,0.934547
Vasco da Gama / RJ,18,0.001268,0.001329
Vitória / BA,18,0.182655,0.227031
CSA / AL,17,0.000534,0.000597
Vila Nova / GO,17,0.16018,0.24678499999999998
Brusque / SC,17,0.164333,0.25273100000000004
Operário / PR,17,0.01641,0.020254
Londrina / PR,17,0.193219,0.800384
Vasco da Gama / RJ,17,0.006002,0.007331000000000001
Náutico / PE,17,0.001506,0.001703
Sampaio Corrêa / MA,17,0.000458,0.000519
Brasil / RS,17,0.007221,0.9974
Remo / PA,17,0.014739,0.018293
Cruzeiro / MG,17,0.048997,0.067018
Confiança / SE,17,0.041735,0.976282
Ponte Preta / SP,17,0.086114,0.12512
Vitória / BA,17,0.258552,0.485583
Náutico / PE,16,0.005594,0.007297
Vila Nova / GO,16,0.187423,0.434208
Guarani / SP,16,1.3e-05,1.3e-05
Remo / PA,16,0.035627,0.053919999999999996
Brusque / SC,16,0.194068,0.446799
Londrina / PR,16,0.097833,0.898217
CSA / AL,16,0.002267,0.002864
Operário / PR,16,0.040617,0.060871
Avaí / SC,16,1.2e-05,1.2e-05
Vasco da Gama / RJ,16,0.015805,0.023136
Sampaio Corrêa / MA,16,0.001891,0.0024100000000000002
Brasil / RS,16,0.001872,0.9992719999999999
Confiança / SE,16,0.014805,0.991087
Cruzeiro / MG,16,0.082623,0.149641
Vitória / BA,16,0.191068,0.676651
Ponte Preta / SP,16,0.128482,0.253602
Vasco da Gama / RJ,15,0.031344,0.05448
CSA / AL,15,0.006255,0.009119
Londrina / PR,15,0.051029,0.949246
Náutico / PE,15,0.013977,0.021274
Confiança / SE,15,0.005669,0.996756
Guarani / SP,15,6.5e-05,7.8e-05
Vila Nova / GO,15,0.174542,0.60875
Brasil / RS,15,0.000506,0.999778
Operário / PR,15,0.074042,0.134913
Avaí / SC,15,5.7e-05,6.9e-05
Vitória / BA,15,0.129717,0.806368
Brusque / SC,15,0.172916,0.619715
Cruzeiro / MG,15,0.112987,0.262628
Remo / PA,15,0.063091,0.117011
Sampaio Corrêa / MA,15,0.005322,0.007732000000000001
Ponte Preta / SP,15,0.158472,0.412074
CRB / AL,15,9e-06,9e-06
Botafogo / RJ,14,5e-06,5e-06
Brasil / RS,14,0.000167,0.999945
Operário / PR,14,0.110748,0.24566100000000002
Confiança / SE,14,0.002126,0.998882
Vitória / BA,14,0.083782,0.89015
Remo / PA,14,0.094805,0.211816
Guarani / SP,14,0.000225,0.000303
Goiás / GO,14,1e-06,1e-06
Cruzeiro / MG,14,0.138191,0.40081900000000004
Vasco da Gama / RJ,14,0.05406,0.10854
Brusque / SC,14,0.132096,0.751811
CSA / AL,14,0.014434,0.023553
Londrina / PR,14,0.026438,0.975684
Avaí / SC,14,0.000267,0.000336
Náutico / PE,14,0.027899,0.049173
Vila Nova / GO,14,0.137897,0.746647
Ponte Preta / SP,14,0.164228,0.576302
CRB / AL,14,4.5e-05,5.4000000000000005e-05
Sampaio Corrêa / MA,14,0.012586,0.020318000000000003
Cruzeiro / MG,13,0.148089,0.548908
Londrina / PR,13,0.013405,0.989089
Vasco da Gama / RJ,13,0.082606,0.19114599999999998
Guarani / SP,13,0.000793,0.001096
Sampaio Corrêa / MA,13,0.02503,0.045348
Vila Nova / GO,13,0.100213,0.84686
Confiança / SE,13,0.000729,0.999611
Brusque / SC,13,0.094744,0.846555
Avaí / SC,13,0.000922,0.001258
Vitória / BA,13,0.051859,0.942009
Ponte Preta / SP,13,0.139118,0.71542
Botafogo / RJ,13,1.9e-05,2.4e-05
Remo / PA,13,0.123455,0.335271
Brasil / RS,13,4.2e-05,0.999987
Operário / PR,13,0.143637,0.389298
Goiás / GO,13,8e-06,9e-06
Náutico / PE,13,0.047875,0.097048
CSA / AL,13,0.027278,0.050831
CRB / AL,13,0.000178,0.000232
Goiás / GO,12,4.2e-05,5.1e-05
Avaí / SC,12,0.002614,0.003872
Vitória / BA,12,0.029501,0.97151
Náutico / PE,12,0.073803,0.170851
Ponte Preta / SP,12,0.107929,0.823349
Guarani / SP,12,0.002217,0.003313
Remo / PA,12,0.141636,0.476907
Botafogo / RJ,12,7.4e-05,9.8e-05
CRB / AL,12,0.000697,0.000929
Vasco da Gama / RJ,12,0.114513,0.305659
Brasil / RS,12,1.2e-05,0.999999
CSA / AL,12,0.046544,0.097375
Vila Nova / GO,12,0.067882,0.9147419999999999
Confiança / SE,12,0.000243,0.999854
Cruzeiro / MG,12,0.137434,0.686342
Operário / PR,12,0.158585,0.547883
Sampaio Corrêa / MA,12,0.044927,0.090275
Londrina / PR,12,0.006392,0.9954810000000001
Brusque / SC,12,0.064955,0.9115099999999999
Remo / PA,11,0.148505,0.6254120000000001
Guarani / SP,11,0.005822,0.009134999999999999
Ponte Preta / SP,11,0.076496,0.899845
Operário / PR,11,0.149196,0.697079
Náutico / PE,11,0.104229,0.27508
Sampaio Corrêa / MA,11,0.072229,0.162504
Londrina / PR,11,0.002854,0.998335
Vasco da Gama / RJ,11,0.143394,0.449053
Goiás / GO,11,0.000198,0.000249
Vila Nova / GO,11,0.042722,0.957464
Brasil / RS,11,1e-06,1.0
Botafogo / RJ,11,0.000274,0.000372
Coritiba / PR,11,2e-06,2e-06
Cruzeiro / MG,11,0.1127,0.799042
CRB / AL,11,0.002148,0.0030770000000000003
Confiança / SE,11,0.000103,0.999957
Vitória / BA,11,0.015979,0.987489
Avaí / SC,11,0.006587,0.010459
CSA / AL,11,0.07481,0.172185
Brusque / SC,11,0.041751,0.953261
Vila Nova / GO,10,0.024005,0.9814689999999999
Sampaio Corrêa / MA,10,0.108678,0.27118200000000003
Brusque / SC,10,0.024821,0.978082
CRB / AL,10,0.006257,0.009334
Operário / PR,10,0.120577,0.8176559999999999
Coritiba / PR,10,1e-05,1.2e-05
Goiás / GO,10,0.000726,0.000975
CSA / AL,10,0.111513,0.283698
Londrina / PR,10,0.001153,0.999488
Ponte Preta / SP,10,0.049518,0.949363
