Club,Position,Probability,Cumulative
Vasco da Gama / RJ,20,0.095469,0.095469
América / MG,20,0.357889,0.357889
Internacional / RS,20,0.000297,0.000297
Cuiabá / MT,20,1e-06,1e-06
Cruzeiro / MG,20,1.1e-05,1.1e-05
Coritiba / PR,20,0.51023,0.51023
Corinthians / SP,20,2.7e-05,2.7e-05
Santos / SP,20,0.033192,0.033192
Bahia / BA,20,0.001376,0.001376
Goiás / GO,20,0.001508,0.001508
Corinthians / SP,19,0.00033,0.000357
América / MG,19,0.343911,0.7018
Atlético Mineiro / MG,19,3e-06,3e-06
Bahia / BA,19,0.008923,0.010299
Santos / SP,19,0.120177,0.153369
Coritiba / PR,19,0.304098,0.8143279999999999
São Paulo / SP,19,1.4e-05,1.4e-05
Goiás / GO,19,0.011407,0.012915000000000001
Cruzeiro / MG,19,0.000262,0.000273
Cuiabá / MT,19,7e-05,7.099999999999999e-05
Internacional / RS,19,0.003153,0.00345
Vasco da Gama / RJ,19,0.207652,0.303121
Cruzeiro / MG,18,0.002177,0.00245
Fortaleza / CE,18,2.1e-05,2.1e-05
Cuiabá / MT,18,0.000777,0.000848
Coritiba / PR,18,0.121732,0.9360599999999999
Corinthians / SP,18,0.002692,0.003049
Santos / SP,18,0.27461,0.427979
Bahia / BA,18,0.035513,0.045812000000000005
Internacional / RS,18,0.018647,0.022097
Atlético Mineiro / MG,18,2.4e-05,2.7e-05
São Paulo / SP,18,0.000318,0.000332
América / MG,18,0.177609,0.879409
Goiás / GO,18,0.050088,0.063003
Vasco da Gama / RJ,18,0.315791,0.618912
Athletico Paranaense / PR,18,1e-06,1e-06
América / MG,17,0.082489,0.961898
Fluminense / RJ,17,3e-06,3e-06
Corinthians / SP,17,0.01229,0.015339
Vasco da Gama / RJ,17,0.224984,0.843896
Internacional / RS,17,0.065086,0.08718300000000001
Bahia / BA,17,0.092399,0.138211
Athletico Paranaense / PR,17,3.6e-05,3.7e-05
Atlético Mineiro / MG,17,0.000306,0.000333
Fortaleza / CE,17,0.000306,0.00032700000000000003
Red Bull Bragantino / SP,17,3e-06,3e-06
Santos / SP,17,0.327331,0.7553099999999999
Cruzeiro / MG,17,0.009897,0.012347
São Paulo / SP,17,0.002425,0.002757
Cuiabá / MT,17,0.004424,0.005272
Goiás / GO,17,0.131105,0.194108
Coritiba / PR,17,0.046916,0.982976
Grêmio / RS,16,1.5e-05,1.5e-05
Coritiba / PR,16,0.012272,0.9952479999999999
Cuiabá / MT,16,0.019604,0.024876
América / MG,16,0.025531,0.987429
Corinthians / SP,16,0.041688,0.057027
Athletico Paranaense / PR,16,0.000294,0.00033099999999999997
Bahia / BA,16,0.190984,0.329195
Santos / SP,16,0.141043,0.896353
Goiás / GO,16,0.259168,0.453276
Flamengo / RJ,16,3e-06,3e-06
Internacional / RS,16,0.165553,0.252736
Fluminense / RJ,16,1.8e-05,2.1000000000000002e-05
São Paulo / SP,16,0.012326,0.015083
Atlético Mineiro / MG,16,0.002527,0.00286
Fortaleza / CE,16,0.002047,0.0023740000000000002
Red Bull Bragantino / SP,16,4.4e-05,4.7e-05
Cruzeiro / MG,16,0.035155,0.047502
Vasco da Gama / RJ,16,0.091728,0.935624
Coritiba / PR,15,0.003417,0.9986649999999999
Goiás / GO,15,0.219168,0.672444
Red Bull Bragantino / SP,15,0.000251,0.000298
Vasco da Gama / RJ,15,0.038647,0.974271
Corinthians / SP,15,0.082844,0.139871
Cuiabá / MT,15,0.045504,0.07038
Fortaleza / CE,15,0.007278,0.009652
Grêmio / RS,15,8.4e-05,9.9e-05
Cruzeiro / MG,15,0.070547,0.118049
Santos / SP,15,0.061937,0.95829
Flamengo / RJ,15,2.8e-05,3.1e-05
Fluminense / RJ,15,0.000169,0.00018999999999999998
América / MG,15,0.008646,0.996075
Athletico Paranaense / PR,15,0.001473,0.0018039999999999998
Bahia / BA,15,0.205948,0.5351429999999999
São Paulo / SP,15,0.032295,0.047377999999999997
Internacional / RS,15,0.213196,0.465932
Atlético Mineiro / MG,15,0.008568,0.011427999999999999
Vasco da Gama / RJ,14,0.016035,0.990306
São Paulo / SP,14,0.063285,0.11066299999999998
Internacional / RS,14,0.200212,0.6661440000000001
Atlético Mineiro / MG,14,0.021129,0.032556999999999996
Flamengo / RJ,14,0.000174,0.000205
Goiás / GO,14,0.149142,0.821586
Fluminense / RJ,14,0.000637,0.0008269999999999999
Red Bull Bragantino / SP,14,0.000996,0.001294
Bahia / BA,14,0.17244,0.707583
Santos / SP,14,0.025955,0.984245
Coritiba / PR,14,0.000993,0.9996579999999999
Fortaleza / CE,14,0.019098,0.02875
Grêmio / RS,14,0.000357,0.000456
América / MG,14,0.002758,0.9988330000000001
Cuiabá / MT,14,0.081657,0.15203699999999998
Corinthians / SP,14,0.127583,0.26745399999999997
Athletico Paranaense / PR,14,0.004841,0.006645
Cruzeiro / MG,14,0.112708,0.230757
Flamengo / RJ,13,0.000722,0.000927
Red Bull Bragantino / SP,13,0.003116,0.00441
Fortaleza / CE,13,0.039795,0.068545
Cuiabá / MT,13,0.121129,0.273166
Internacional / RS,13,0.138054,0.804198
Palmeiras / SP,13,2e-06,2e-06
América / MG,13,0.000817,0.99965
Cruzeiro / MG,13,0.152547,0.383304
Fluminense / RJ,13,0.002217,0.003044
Goiás / GO,13,0.085878,0.907464
Atlético Mineiro / MG,13,0.041406,0.073963
São Paulo / SP,13,0.103487,0.21415
Bahia / BA,13,0.117805,0.825388
Athletico Paranaense / PR,13,0.012394,0.019039
Grêmio / RS,13,0.001249,0.001705
Corinthians / SP,13,0.162973,0.430427
Santos / SP,13,0.009959,0.994204
Vasco da Gama / RJ,13,0.006182,0.996488
Coritiba / PR,13,0.000268,0.999926
Red Bull Bragantino / SP,12,0.007674,0.012084000000000001
