Club,Position,Probability,Cumulative
São Caetano / SP,20,0.015863,0.015863
Avaí / SC,20,4e-06,4e-06
ASA / AL,20,0.051139,0.051139
Guaratinguetá / SP,20,0.004634,0.004634
Oeste / SP,20,0.001389,0.001389
Figueirense / SC,20,0.00014,0.00014
Paysandu / PA,20,0.057318,0.057318
Ceará / CE,20,0.000103,0.000103
ABC / RN,20,0.82174,0.82174
Icasa / CE,20,0.000165,0.000165
Boa / MG,20,4.6e-05,4.6e-05
Red Bull Bragantino / SP,20,0.001652,0.001652
Atlético / GO,20,0.027803,0.027803
Sport / PE,20,4e-06,4e-06
América / RN,20,0.018,0.018
Boa / MG,19,0.001176,0.001222
Avaí / SC,19,6.6e-05,7.000000000000001e-05
Ceará / CE,19,0.002391,0.0024939999999999997
América / MG,19,2.6e-05,2.6e-05
Figueirense / SC,19,0.002143,0.002283
Guaratinguetá / SP,19,0.041291,0.045925
Atlético / GO,19,0.143826,0.171629
América / RN,19,0.106625,0.124625
Icasa / CE,19,0.003119,0.0032839999999999996
ASA / AL,19,0.220946,0.272085
ABC / RN,19,0.110216,0.931956
São Caetano / SP,19,0.090157,0.10602
Sport / PE,19,0.000259,0.000263
Oeste / SP,19,0.015601,0.01699
Red Bull Bragantino / SP,19,0.017878,0.019530000000000002
Paysandu / PA,19,0.24428,0.301598
Ceará / CE,18,0.007062,0.009555999999999999
São Caetano / SP,18,0.112572,0.218592
Atlético / GO,18,0.154347,0.32597600000000004
Avaí / SC,18,0.000306,0.00037600000000000003
Sport / PE,18,0.001141,0.001404
América / MG,18,0.000122,0.000148
Boa / MG,18,0.003865,0.0050869999999999995
ABC / RN,18,0.038678,0.970634
Icasa / CE,18,0.009166,0.01245
América / RN,18,0.137372,0.261997
Oeste / SP,18,0.032481,0.049471
Figueirense / SC,18,0.005946,0.008229
ASA / AL,18,0.191992,0.46407699999999996
Paysandu / PA,18,0.200715,0.502313
Guaratinguetá / SP,18,0.068419,0.114344
Red Bull Bragantino / SP,18,0.035816,0.055346000000000006
Ceará / CE,17,0.014039,0.023594999999999998
Icasa / CE,17,0.018797,0.031247
Atlético / GO,17,0.149268,0.475244
América / RN,17,0.146674,0.408671
São Caetano / SP,17,0.126607,0.34519900000000003
Paysandu / PA,17,0.151769,0.654082
Avaí / SC,17,0.000927,0.001303
Guaratinguetá / SP,17,0.091747,0.20609099999999997
Sport / PE,17,0.002965,0.0043690000000000005
Boa / MG,17,0.00909,0.014177
Red Bull Bragantino / SP,17,0.055624,0.11097000000000001
Oeste / SP,17,0.051181,0.100652
Figueirense / SC,17,0.012363,0.020592
ABC / RN,17,0.016183,0.986817
ASA / AL,17,0.152383,0.61646
América / MG,17,0.000383,0.000531
Atlético / GO,16,0.13217,0.607414
Ceará / CE,16,0.024428,0.048022999999999996
América / MG,16,0.000946,0.001477
Red Bull Bragantino / SP,16,0.076915,0.187885
ABC / RN,16,0.007325,0.994142
ASA / AL,16,0.117122,0.733582
Oeste / SP,16,0.070867,0.171519
Sport / PE,16,0.006446,0.010815000000000002
Paysandu / PA,16,0.112156,0.766238
Icasa / CE,16,0.032097,0.063344
Avaí / SC,16,0.002196,0.003499
