Club,Position,Probability,Cumulative
Vasco da Gama / RJ,20,1e-06,1e-06
Chapecoense / SC,20,8e-06,8e-06
Paraná / PR,20,0.999962,0.999962
Sport / PE,20,2.9e-05,2.9e-05
Vitória / BA,19,0.091227,0.091227
Ceará / CE,19,0.013506,0.013506
Chapecoense / SC,19,0.245776,0.245784
Botafogo / RJ,19,0.021775,0.021775
Corinthians / SP,19,0.001618,0.001618
Cruzeiro / MG,19,2e-06,2e-06
Bahia / BA,19,0.000392,0.000392
Paraná / PR,19,3.7e-05,0.999999
Sport / PE,19,0.539776,0.539805
Vasco da Gama / RJ,19,0.06617,0.06617100000000001
Fluminense / RJ,19,7e-06,7e-06
América / MG,19,0.019714,0.019714
Athletico Paranaense / PR,18,2.5e-05,2.5e-05
Corinthians / SP,18,0.009581,0.011198999999999999
Cruzeiro / MG,18,9.1e-05,9.3e-05
Bahia / BA,18,0.003335,0.003727
Vasco da Gama / RJ,18,0.165747,0.231918
Chapecoense / SC,18,0.257589,0.5033730000000001
Fluminense / RJ,18,0.000238,0.000245
Paraná / PR,18,1e-06,1.0
Santos / SP,18,1e-06,1e-06
Ceará / CE,18,0.042017,0.055523
Sport / PE,18,0.206282,0.746087
Botafogo / RJ,18,0.079506,0.101281
América / MG,18,0.067083,0.086797
Vitória / BA,18,0.168504,0.259731
Fluminense / RJ,17,0.001474,0.001719
Chapecoense / SC,17,0.166689,0.670062
América / MG,17,0.105811,0.192608
Vasco da Gama / RJ,17,0.1932,0.425118
Corinthians / SP,17,0.022738,0.033937
Vitória / BA,17,0.192534,0.45226500000000003
Athletico Paranaense / PR,17,0.000148,0.000173
Ceará / CE,17,0.073997,0.12952
Bahia / BA,17,0.009502,0.013229
Botafogo / RJ,17,0.121647,0.22292800000000002
Cruzeiro / MG,17,0.000759,0.000852
Sport / PE,17,0.111501,0.857588
Bahia / BA,16,0.020286,0.033514999999999996
Chapecoense / SC,16,0.11815,0.788212
Athletico Paranaense / PR,16,0.000606,0.000779
Fluminense / RJ,16,0.005207,0.006926
Cruzeiro / MG,16,0.003277,0.004129
Vitória / BA,16,0.178206,0.630471
Vasco da Gama / RJ,16,0.169935,0.595053
Corinthians / SP,16,0.04079,0.074727
América / MG,16,0.138935,0.33154300000000003
Ceará / CE,16,0.104817,0.234337
