Club,Position,Probability,Cumulative
Botafogo / RJ,20,0.921926,0.921926
Goiás / GO,20,0.00087,0.00087
Coritiba / PR,20,0.077204,0.077204
Vasco da Gama / RJ,19,0.001217,0.001217
Sport / PE,19,2.2e-05,2.2e-05
Bahia / BA,19,0.001249,0.001249
Botafogo / RJ,19,0.075232,0.997158
Fortaleza / CE,19,1.7e-05,1.7e-05
Coritiba / PR,19,0.868331,0.945535
Goiás / GO,19,0.053932,0.054802000000000003
Fortaleza / CE,18,0.017271,0.017288
Sport / PE,18,0.013534,0.013555999999999999
Coritiba / PR,18,0.052024,0.997559
Botafogo / RJ,18,0.002842,1.0
Vasco da Gama / RJ,18,0.105622,0.10683899999999999
Bahia / BA,18,0.110827,0.112076
Goiás / GO,18,0.69788,0.752682
Fortaleza / CE,17,0.116898,0.134186
Coritiba / PR,17,0.002028,0.999587
Bahia / BA,17,0.295599,0.407675
Goiás / GO,17,0.136407,0.889089
Vasco da Gama / RJ,17,0.276139,0.38297800000000004
Sport / PE,17,0.172929,0.186485
Atlético / GO,16,3.7e-05,3.7e-05
Goiás / GO,16,0.067181,0.95627
Coritiba / PR,16,0.000358,0.999945
Ceará / CE,16,5e-06,5e-06
Vasco da Gama / RJ,16,0.24868,0.631658
Fortaleza / CE,16,0.166955,0.301141
Bahia / BA,16,0.246015,0.65369
Sport / PE,16,0.270769,0.457254
Atlético / GO,15,0.001664,0.0017009999999999998
Fortaleza / CE,15,0.245565,0.546706
Corinthians / SP,15,3e-06,3e-06
Bahia / BA,15,0.197557,0.8512470000000001
Coritiba / PR,15,5.4e-05,0.999999
Ceará / CE,15,0.000344,0.000349
Sport / PE,15,0.318579,0.775833
Red Bull Bragantino / SP,15,1.2e-05,1.2e-05
Vasco da Gama / RJ,15,0.203223,0.834881
Athletico Paranaense / PR,15,0.00019,0.00019
Goiás / GO,15,0.032809,0.9890789999999999
Coritiba / PR,14,1e-06,1.0
Red Bull Bragantino / SP,14,0.000884,0.000896
Ceará / CE,14,0.008053,0.008402
Vasco da Gama / RJ,14,0.15774,0.992621
Fortaleza / CE,14,0.424065,0.970771
Corinthians / SP,14,0.00075,0.000753
Athletico Paranaense / PR,14,0.005996,0.006186
Atlético / GO,14,0.033533,0.035234
Sport / PE,14,0.212798,0.988631
Santos / SP,14,6e-05,6e-05
Bahia / BA,14,0.145199,0.996446
Goiás / GO,14,0.010921,1.0
Vasco da Gama / RJ,13,0.006683,0.9993040000000001
Grêmio / RS,13,5.8e-05,5.8e-05
Sport / PE,13,0.009649,0.99828
Palmeiras / SP,13,2e-06,2e-06
Red Bull Bragantino / SP,13,0.047968,0.048864
Santos / SP,13,0.015701,0.015761
Corinthians / SP,13,0.071148,0.071901
Fortaleza / CE,13,0.025687,0.9964580000000001
Bahia / BA,13,0.003275,0.9997210000000001
Atlético / GO,13,0.471574,0.506808
Athletico Paranaense / PR,13,0.182225,0.188411
Ceará / CE,13,0.16603,0.174432
Bahia / BA,12,0.000259,0.99998
Palmeiras / SP,12,2.1e-05,2.3e-05
