Club,Position,Probability,Cumulative
Vitória / BA,20,0.028178,0.028178
América / MG,20,0.000144,0.000144
Bahia / BA,20,5.3e-05,5.3e-05
Botafogo / RJ,20,0.001593,0.001593
Ceará / CE,20,0.243469,0.243469
Chapecoense / SC,20,0.000351,0.000351
Corinthians / SP,20,1e-06,1e-06
Cruzeiro / MG,20,8e-06,8e-06
Fluminense / RJ,20,9.3e-05,9.3e-05
Paraná / PR,20,0.693056,0.693056
Santos / SP,20,0.000468,0.000468
Athletico Paranaense / PR,20,1.8e-05,1.8e-05
Sport / PE,20,0.031702,0.031702
Vasco da Gama / RJ,20,0.000866,0.000866
Sport / PE,19,0.142196,0.173898
Paraná / PR,19,0.231737,0.924793
Vitória / BA,19,0.116276,0.144454
Botafogo / RJ,19,0.015706,0.017299000000000002
Ceará / CE,19,0.469809,0.713278
Chapecoense / SC,19,0.004704,0.005055
Corinthians / SP,19,2.8e-05,2.9e-05
Cruzeiro / MG,19,0.000126,0.000134
Fluminense / RJ,19,0.001959,0.002052
Bahia / BA,19,0.00106,0.001113
Athletico Paranaense / PR,19,0.000256,0.000274
Vasco da Gama / RJ,19,0.008496,0.009362
América / MG,19,0.002237,0.002381
Santos / SP,19,0.00541,0.0058779999999999995
Bahia / BA,18,0.008328,0.009441
Fluminense / RJ,18,0.01365,0.015702
Paraná / PR,18,0.055712,0.980505
Corinthians / SP,18,0.000494,0.000523
Ceará / CE,18,0.175985,0.8892629999999999
Cruzeiro / MG,18,0.001229,0.001363
Sport / PE,18,0.313055,0.486953
Vitória / BA,18,0.256184,0.40063800000000005
Santos / SP,18,0.031251,0.037129
Vasco da Gama / RJ,18,0.039125,0.048487
América / MG,18,0.014979,0.01736
Botafogo / RJ,18,0.062096,0.079395
Athletico Paranaense / PR,18,0.002525,0.002799
Chapecoense / SC,18,0.025387,0.030442
Sport / PE,17,0.232553,0.719506
Ceará / CE,17,0.069065,0.958328
Botafogo / RJ,17,0.115003,0.194398
Vitória / BA,17,0.234041,0.634679
América / MG,17,0.04342,0.06078
Bahia / BA,17,0.025507,0.034948
Chapecoense / SC,17,0.061209,0.091651
Vasco da Gama / RJ,17,0.079599,0.128086
Cruzeiro / MG,17,0.005124,0.006487
Fluminense / RJ,17,0.03865,0.054352
Santos / SP,17,0.069565,0.10669400000000001
Athletico Paranaense / PR,17,0.009552,0.012350999999999999
Paraná / PR,17,0.014644,0.995149
Corinthians / SP,17,0.002068,0.002591
Vitória / BA,16,0.13466,0.769339
Corinthians / SP,16,0.005636,0.008227
Chapecoense / SC,16,0.100065,0.191716
Sport / PE,16,0.119774,0.83928
Vasco da Gama / RJ,16,0.115143,0.243229
Fluminense / RJ,16,0.071225,0.125577
Ceará / CE,16,0.024111,0.982439
Santos / SP,16,0.107226,0.21392
Botafogo / RJ,16,0.15059,0.34498799999999996
Paraná / PR,16,0.003417,0.998566
Cruzeiro / MG,16,0.013008,0.019495
Bahia / BA,16,0.05152,0.08646799999999999
Atlético / MG,16,1e-06,1e-06
Athletico Paranaense / PR,16,0.024045,0.036396
América / MG,16,0.079579,0.140359
Botafogo / RJ,15,0.137394,0.482382
Ceará / CE,15,0.009603,0.992042
Chapecoense / SC,15,0.116458,0.308174
Atlético / MG,15,5e-06,6e-06
Santos / SP,15,0.119815,0.333735
Vitória / BA,15,0.082731,0.85207
América / MG,15,0.101229,0.241588
Corinthians / SP,15,0.010693,0.01892
Bahia / BA,15,0.074287,0.160755
Sport / PE,15,0.066503,0.905783
Cruzeiro / MG,15,0.022852,0.042347
Athletico Paranaense / PR,15,0.042152,0.078548
Paraná / PR,15,0.000974,0.99954
