Club,Position,Probability,Cumulative
Red Bull Bragantino / SP,20,3.7e-05,3.7e-05
Oeste / SP,20,0.000877,0.000877
ABC / RN,20,7e-05,7e-05
Sampaio Corrêa / MA,20,1e-06,1e-06
Luverdense / MT,20,0.002392,0.002392
Ceará / CE,20,0.394127,0.394127
Paraná / PR,20,0.011504,0.011504
Santa Cruz / PE,20,4e-06,4e-06
Atlético / GO,20,0.205222,0.205222
Criciúma / SC,20,0.005446,0.005446
Boa / MG,20,5.1e-05,5.1e-05
Mogi Mirim / SP,20,0.380121,0.380121
CRB / AL,20,0.000148,0.000148
ABC / RN,19,0.000537,0.000607
Paraná / PR,19,0.041655,0.053159
Criciúma / SC,19,0.024192,0.029638
Atlético / GO,19,0.302985,0.508207
CRB / AL,19,0.001154,0.001302
Santa Cruz / PE,19,5.4e-05,5.8e-05
Luverdense / MT,19,0.011612,0.014004
Ceará / CE,19,0.309964,0.704091
Oeste / SP,19,0.005118,0.005995
Boa / MG,19,0.000552,0.000603
Mogi Mirim / SP,19,0.301923,0.682044
Red Bull Bragantino / SP,19,0.000254,0.00029099999999999997
CRB / AL,18,0.006511,0.007813
Santa Cruz / PE,18,0.00043,0.000488
Atlético / GO,18,0.320818,0.829025
Red Bull Bragantino / SP,18,0.001653,0.001944
Náutico / PE,18,6e-06,6e-06
Ceará / CE,18,0.201312,0.905403
Mogi Mirim / SP,18,0.21408,0.8961239999999999
Vitória / BA,18,7e-06,7e-06
Criciúma / SC,18,0.075927,0.10556499999999999
Oeste / SP,18,0.02082,0.026815000000000002
Sampaio Corrêa / MA,18,1.2e-05,1.3000000000000001e-05
Boa / MG,18,0.003333,0.003936
Paysandu / PA,18,1e-06,1e-06
Macaé / RJ,18,9e-06,9e-06
Luverdense / MT,18,0.040364,0.054368
ABC / RN,18,0.003456,0.004063
Paraná / PR,18,0.111261,0.16442
Oeste / SP,17,0.076098,0.102913
Red Bull Bragantino / SP,17,0.009429,0.011373
Vitória / BA,17,9.1e-05,9.8e-05
Sampaio Corrêa / MA,17,0.000147,0.00015999999999999999
Macaé / RJ,17,0.000123,0.000132
CRB / AL,17,0.030892,0.038705
Ceará / CE,17,0.062714,0.968117
América / MG,17,5e-06,5e-06
Paysandu / PA,17,1e-05,1.1000000000000001e-05
Criciúma / SC,17,0.209859,0.315424
Santa Cruz / PE,17,0.002869,0.003357
Boa / MG,17,0.018584,0.02252
ABC / RN,17,0.018691,0.022754
Náutico / PE,17,8.8e-05,9.4e-05
Mogi Mirim / SP,17,0.068101,0.964225
Luverdense / MT,17,0.127019,0.181387
Atlético / GO,17,0.110339,0.939364
Paraná / PR,17,0.264941,0.429361
Náutico / PE,16,0.000426,0.00052
CRB / AL,16,0.061575,0.10028
Boa / MG,16,0.042857,0.065377
Paraná / PR,16,0.212626,0.641987
Atlético / GO,16,0.039076,0.97844
Bahia / BA,16,1.6e-05,1.6e-05
América / MG,16,3e-05,3.5000000000000004e-05
Vitória / BA,16,0.000425,0.000523
Macaé / RJ,16,0.000512,0.000644
Paysandu / PA,16,5e-05,6.1000000000000005e-05
ABC / RN,16,0.04233,0.065084
Oeste / SP,16,0.122507,0.22542
Luverdense / MT,16,0.176171,0.357558
Criciúma / SC,16,0.223795,0.539219
Sampaio Corrêa / MA,16,0.00072,0.00088
Mogi Mirim / SP,16,0.023286,0.987511
Red Bull Bragantino / SP,16,0.023965,0.035338
Botafogo / RJ,16,1e-06,1e-06
Santa Cruz / PE,16,0.008403,0.011760000000000001
Ceará / CE,16,0.021229,0.9893460000000001
Mogi Mirim / SP,15,0.00819,0.995701
Ceará / CE,15,0.007165,0.996511
Luverdense / MT,15,0.184837,0.542395
Red Bull Bragantino / SP,15,0.044988,0.08032600000000001
Paysandu / PA,15,0.000178,0.000239
CRB / AL,15,0.09633,0.19661
Macaé / RJ,15,0.001608,0.002252
Criciúma / SC,15,0.172178,0.711397
Náutico / PE,15,0.001441,0.001961
Santa Cruz / PE,15,0.018515,0.030275000000000003
Bahia / BA,15,6.3e-05,7.9e-05
Paraná / PR,15,0.143938,0.785925
Boa / MG,15,0.074267,0.139644
Oeste / SP,15,0.154196,0.379616
ABC / RN,15,0.074335,0.139419
América / MG,15,0.000144,0.00017900000000000001
Sampaio Corrêa / MA,15,0.002159,0.003039
Atlético / GO,15,0.014086,0.992526
Vitória / BA,15,0.001382,0.001905
Bahia / BA,14,0.000209,0.000288
Criciúma / SC,14,0.116607,0.828004
Santa Cruz / PE,14,0.034549,0.06482399999999999
Red Bull Bragantino / SP,14,0.071403,0.151729
América / MG,14,0.000558,0.000737
Ceará / CE,14,0.002359,0.99887
Atlético / GO,14,0.004922,0.997448
Paraná / PR,14,0.090428,0.876353
CRB / AL,14,0.128277,0.324887
Mogi Mirim / SP,14,0.002804,0.998505
Sampaio Corrêa / MA,14,0.005255,0.008294
Macaé / RJ,14,0.004258,0.00651
Luverdense / MT,14,0.151215,0.69361
Oeste / SP,14,0.161261,0.540877
Boa / MG,14,0.108625,0.24826900000000002
ABC / RN,14,0.10951,0.24892899999999998
Náutico / PE,14,0.003675,0.005636
Botafogo / RJ,14,2e-06,3e-06
Paysandu / PA,14,0.000588,0.000827
Vitória / BA,14,0.003495,0.0054
Mogi Mirim / SP,13,0.00097,0.999475
Vitória / BA,13,0.007666,0.013066
Atlético / GO,13,0.001711,0.999159
Sampaio Corrêa / MA,13,0.011432,0.019726
Paysandu / PA,13,0.001528,0.0023550000000000003
Red Bull Bragantino / SP,13,0.099939,0.251668
Criciúma / SC,13,0.074912,0.9029159999999999
Luverdense / MT,13,0.112,0.8056099999999999
ABC / RN,13,0.135552,0.38448099999999996
América / MG,13,0.001468,0.002205
Oeste / SP,13,0.14078,0.681657
Macaé / RJ,13,0.009488,0.015998
Santa Cruz / PE,13,0.055549,0.12037300000000001
Paraná / PR,13,0.055661,0.932014
Ceará / CE,13,0.000753,0.999623
CRB / AL,13,0.145545,0.47043199999999996
Náutico / PE,13,0.008357,0.013993
Botafogo / RJ,13,2e-06,4.9999999999999996e-06
Bahia / BA,13,0.000684,0.000972
Boa / MG,13,0.136003,0.384272
Vitória / BA,12,0.015441,0.028506999999999998
Mogi Mirim / SP,12,0.000343,0.999818
Luverdense / MT,12,0.079218,0.884828
Boa / MG,12,0.148181,0.5324530000000001
ABC / RN,12,0.147443,0.531924
Náutico / PE,12,0.016583,0.030576
Red Bull Bragantino / SP,12,0.12596,0.37762799999999996
Botafogo / RJ,12,1.5e-05,1.9999999999999998e-05
Paysandu / PA,12,0.003705,0.00606
Sampaio Corrêa / MA,12,0.021195,0.040921
Macaé / RJ,12,0.017847,0.033845
CRB / AL,12,0.145192,0.615624
Atlético / GO,12,0.000571,0.99973
Oeste / SP,12,0.11204,0.793697
Santa Cruz / PE,12,0.081548,0.201921
Paraná / PR,12,0.032914,0.964928
Ceará / CE,12,0.000244,0.9998670000000001
Bahia / BA,12,0.001826,0.002798
Criciúma / SC,12,0.046019,0.948935
América / MG,12,0.003715,0.00592
Sampaio Corrêa / MA,11,0.036983,0.077904
Paysandu / PA,11,0.008165,0.014225000000000002
América / MG,11,0.007994,0.013914
Macaé / RJ,11,0.033381,0.06722600000000001
CRB / AL,11,0.127661,0.743285
Ceará / CE,11,0.000104,0.999971
Botafogo / RJ,11,6.1e-05,8.099999999999999e-05
Bahia / BA,11,0.004397,0.007195
Atlético / GO,11,0.000195,0.9999250000000001
ABC / RN,11,0.142973,0.674897
Oeste / SP,11,0.083075,0.876772
Mogi Mirim / SP,11,0.000134,0.999952
Criciúma / SC,11,0.026344,0.975279
Náutico / PE,11,0.030591,0.061167
Red Bull Bragantino / SP,11,0.143781,0.521409
Vitória / BA,11,0.028406,0.056913
Paraná / PR,11,0.018474,0.983402
Boa / MG,11,0.144259,0.676712
Santa Cruz / PE,11,0.109904,0.311825
Luverdense / MT,11,0.053118,0.937946
Paraná / PR,10,0.009582,0.992984
Oeste / SP,10,0.056018,0.93279
Náutico / PE,10,0.05179,0.112957
Paysandu / PA,10,0.017028,0.031253
Mogi Mirim / SP,10,3.1e-05,0.999983
Ceará / CE,10,2.6e-05,0.999997
Macaé / RJ,10,0.055698,0.122924
Criciúma / SC,10,0.014116,0.989395
ABC / RN,10,0.121086,0.795983
Vitória / BA,10,0.04866,0.105573
América / MG,10,0.016602,0.030515999999999998
Atlético / GO,10,6.2e-05,0.9999870000000001
Bahia / BA,10,0.009945,0.017140000000000002
Santa Cruz / PE,10,0.138541,0.450366
Boa / MG,10,0.122799,0.799511
Botafogo / RJ,10,0.000235,0.000316
