Player,Club,Championship,Date
358914,Ríver / PI,CdB,05/02/2019
341672,Ríver / PI,CdB,05/02/2019
443499,Ríver / PI,CdB,05/02/2019
162211,Ríver / PI,CdB,05/02/2019
369698,Ríver / PI,CdB,05/02/2019
138279,Ríver / PI,CdB,05/02/2019
165829,Ríver / PI,CdB,05/02/2019
172203,Ríver / PI,CdB,05/02/2019
184256,Ríver / PI,CdB,05/02/2019
341159,Ríver / PI,CdB,05/02/2019
363578,Ríver / PI,CdB,05/02/2019
346745,Fluminense / RJ,CdB,05/02/2019
438556,Fluminense / RJ,CdB,05/02/2019
646477,Fluminense / RJ,CdB,05/02/2019
172038,Fluminense / RJ,CdB,05/02/2019
308495,Fluminense / RJ,CdB,05/02/2019
169938,Fluminense / RJ,CdB,05/02/2019
364054,Fluminense / RJ,CdB,05/02/2019
181632,Fluminense / RJ,CdB,05/02/2019
302436,Fluminense / RJ,CdB,05/02/2019
186870,Fluminense / RJ,CdB,05/02/2019
175475,Fluminense / RJ,CdB,05/02/2019
514040,Ríver / PI,CdB,05/02/2019
186106,Ríver / PI,CdB,05/02/2019
418597,Ríver / PI,CdB,05/02/2019
337823,Fluminense / RJ,CdB,05/02/2019
526048,Fluminense / RJ,CdB,05/02/2019
540090,Fluminense / RJ,CdB,05/02/2019
159341,Votuporanguense / SP,CdB,06/02/2019
292672,Votuporanguense / SP,CdB,06/02/2019
174237,Votuporanguense / SP,CdB,06/02/2019
306896,Votuporanguense / SP,CdB,06/02/2019
466231,Votuporanguense / SP,CdB,06/02/2019
172389,Votuporanguense / SP,CdB,06/02/2019
403179,Votuporanguense / SP,CdB,06/02/2019
174380,Votuporanguense / SP,CdB,06/02/2019
356019,Votuporanguense / SP,CdB,06/02/2019
322960,Votuporanguense / SP,CdB,06/02/2019
324464,Votuporanguense / SP,CdB,06/02/2019
180923,Ypiranga / RS,CdB,06/02/2019
345033,Ypiranga / RS,CdB,06/02/2019
308002,Ypiranga / RS,CdB,06/02/2019
182887,Ypiranga / RS,CdB,06/02/2019
354638,Ypiranga / RS,CdB,06/02/2019
390704,Ypiranga / RS,CdB,06/02/2019
303209,Ypiranga / RS,CdB,06/02/2019
180904,Ypiranga / RS,CdB,06/02/2019
369844,Ypiranga / RS,CdB,06/02/2019
291374,Ypiranga / RS,CdB,06/02/2019
404157,Ypiranga / RS,CdB,06/02/2019
426163,Ypiranga / RS,CdB,06/02/2019
382344,Votuporanguense / SP,CdB,06/02/2019
432058,Votuporanguense / SP,CdB,06/02/2019
419469,Votuporanguense / SP,CdB,06/02/2019
384635,Ypiranga / RS,CdB,06/02/2019
336415,Ypiranga / RS,CdB,06/02/2019
402458,Américano / RJ,CdB,07/02/2019
320606,Américano / RJ,CdB,07/02/2019
465138,Américano / RJ,CdB,07/02/2019
187284,Américano / RJ,CdB,07/02/2019
421809,Américano / RJ,CdB,07/02/2019
171712,Américano / RJ,CdB,07/02/2019
309521,Américano / RJ,CdB,07/02/2019
134101,Américano / RJ,CdB,07/02/2019
164967,Américano / RJ,CdB,07/02/2019
164677,Américano / RJ,CdB,07/02/2019
292147,Américano / RJ,CdB,07/02/2019
155026,Londrina / PR,CdB,07/02/2019
311339,Londrina / PR,CdB,07/02/2019
379397,Londrina / PR,CdB,07/02/2019
331532,Londrina / PR,CdB,07/02/2019
508210,Londrina / PR,CdB,07/02/2019
520072,Londrina / PR,CdB,07/02/2019
326968,Londrina / PR,CdB,07/02/2019
533292,Londrina / PR,CdB,07/02/2019
581520,Londrina / PR,CdB,07/02/2019
521065,Londrina / PR,CdB,07/02/2019
171894,Londrina / PR,CdB,07/02/2019
435779,Londrina / PR,CdB,07/02/2019
531266,Américano / RJ,CdB,07/02/2019
511795,Américano / RJ,CdB,07/02/2019
551944,Londrina / PR,CdB,07/02/2019
339225,Londrina / PR,CdB,07/02/2019
605972,Américano / RJ,CdB,07/02/2019
189941,Altos / PI,CdB,06/02/2019
307954,Altos / PI,CdB,06/02/2019
179338,Altos / PI,CdB,06/02/2019
306397,Altos / PI,CdB,06/02/2019
399451,Altos / PI,CdB,06/02/2019
164070,Altos / PI,CdB,06/02/2019
181099,Altos / PI,CdB,06/02/2019
393147,Altos / PI,CdB,06/02/2019
365590,Altos / PI,CdB,06/02/2019
369596,Altos / PI,CdB,06/02/2019
169271,Altos / PI,CdB,06/02/2019
553190,Santos / SP,CdB,06/02/2019
308980,Santos / SP,CdB,06/02/2019
334559,Santos / SP,CdB,06/02/2019
354299,Santos / SP,CdB,06/02/2019
646663,Santos / SP,CdB,06/02/2019
186450,Santos / SP,CdB,06/02/2019
170272,Santos / SP,CdB,06/02/2019
633531,Santos / SP,CdB,06/02/2019
331842,Santos / SP,CdB,06/02/2019
177770,Santos / SP,CdB,06/02/2019
633582,Santos / SP,CdB,06/02/2019
154065,Altos / PI,CdB,06/02/2019
355536,Altos / PI,CdB,06/02/2019
646668,Santos / SP,CdB,06/02/2019
295792,Santos / SP,CdB,06/02/2019
369767,Altos / PI,CdB,06/02/2019
541292,Santos / SP,CdB,06/02/2019
184942,Imperatriz / MA,CdB,12/02/2019
333459,Imperatriz / MA,CdB,12/02/2019
342354,Imperatriz / MA,CdB,12/02/2019
364825,Imperatriz / MA,CdB,12/02/2019
317000,Imperatriz / MA,CdB,12/02/2019
343441,Imperatriz / MA,CdB,12/02/2019
454786,Imperatriz / MA,CdB,12/02/2019
181802,Imperatriz / MA,CdB,12/02/2019
430304,Imperatriz / MA,CdB,12/02/2019
332466,Imperatriz / MA,CdB,12/02/2019
304171,Imperatriz / MA,CdB,12/02/2019
622068,Náutico / PE,CdB,12/02/2019
153189,Náutico / PE,CdB,12/02/2019
535110,Náutico / PE,CdB,12/02/2019
306025,Náutico / PE,CdB,12/02/2019
456114,Náutico / PE,CdB,12/02/2019
410340,Náutico / PE,CdB,12/02/2019
338920,Náutico / PE,CdB,12/02/2019
372006,Náutico / PE,CdB,12/02/2019
174220,Náutico / PE,CdB,12/02/2019
325261,Náutico / PE,CdB,12/02/2019
370556,Náutico / PE,CdB,12/02/2019
384398,Imperatriz / MA,CdB,12/02/2019
551375,Náutico / PE,CdB,12/02/2019
457309,Náutico / PE,CdB,12/02/2019
554776,Imperatriz / MA,CdB,12/02/2019
308006,Imperatriz / MA,CdB,12/02/2019
544402,Náutico / PE,CdB,12/02/2019
330978,Brasiliense / DF,CdB,13/02/2019
370739,Brasiliense / DF,CdB,13/02/2019
143885,Brasiliense / DF,CdB,13/02/2019
292221,Brasiliense / DF,CdB,13/02/2019
128373,Brasiliense / DF,CdB,13/02/2019
291901,Brasiliense / DF,CdB,13/02/2019
184824,Brasiliense / DF,CdB,13/02/2019
186427,Brasiliense / DF,CdB,13/02/2019
371158,Brasiliense / DF,CdB,13/02/2019
187833,Brasiliense / DF,CdB,13/02/2019
132336,Brasiliense / DF,CdB,13/02/2019
148961,CRB / AL,CdB,13/02/2019
306822,CRB / AL,CdB,13/02/2019
324490,CRB / AL,CdB,13/02/2019
419569,CRB / AL,CdB,13/02/2019
175314,CRB / AL,CdB,13/02/2019
307674,CRB / AL,CdB,13/02/2019
296573,CRB / AL,CdB,13/02/2019
299288,CRB / AL,CdB,13/02/2019
181437,CRB / AL,CdB,13/02/2019
307680,CRB / AL,CdB,13/02/2019
324767,CRB / AL,CdB,13/02/2019
177076,Brasiliense / DF,CdB,13/02/2019
163814,CRB / AL,CdB,13/02/2019
179098,CRB / AL,CdB,13/02/2019
178442,Brasiliense / DF,CdB,13/02/2019
296582,Brasiliense / DF,CdB,13/02/2019
359362,CRB / AL,CdB,13/02/2019
350223,Brusque / SC,CdB,13/02/2019
311522,Brusque / SC,CdB,13/02/2019
141955,Brusque / SC,CdB,13/02/2019
354750,Brusque / SC,CdB,13/02/2019
167760,Brusque / SC,CdB,13/02/2019
305776,Brusque / SC,CdB,13/02/2019
186040,Brusque / SC,CdB,13/02/2019
324735,Brusque / SC,CdB,13/02/2019
177481,Brusque / SC,CdB,13/02/2019
296310,Brusque / SC,CdB,13/02/2019
156445,Brusque / SC,CdB,13/02/2019
340169,Atlético / GO,CdB,13/02/2019
311439,Atlético / GO,CdB,13/02/2019
298432,Atlético / GO,CdB,13/02/2019
174167,Atlético / GO,CdB,13/02/2019
344517,Atlético / GO,CdB,13/02/2019
165040,Atlético / GO,CdB,13/02/2019
188660,Atlético / GO,CdB,13/02/2019
364905,Atlético / GO,CdB,13/02/2019
296645,Atlético / GO,CdB,13/02/2019
330015,Atlético / GO,CdB,13/02/2019
177354,Atlético / GO,CdB,13/02/2019
545773,Brusque / SC,CdB,13/02/2019
461783,Brusque / SC,CdB,13/02/2019
160781,Atlético / GO,CdB,13/02/2019
161610,Brusque / SC,CdB,13/02/2019
313582,Atlético / GO,CdB,13/02/2019
178042,Central / PE,CdB,06/02/2019
173830,Central / PE,CdB,06/02/2019
336836,Central / PE,CdB,06/02/2019
190032,Central / PE,CdB,06/02/2019
308645,Central / PE,CdB,06/02/2019
426272,Central / PE,CdB,06/02/2019
166671,Central / PE,CdB,06/02/2019
297409,Central / PE,CdB,06/02/2019
177728,Central / PE,CdB,06/02/2019
165400,Central / PE,CdB,06/02/2019
305899,Central / PE,CdB,06/02/2019
179974,Ceará / CE,CdB,06/02/2019
169114,Ceará / CE,CdB,06/02/2019
143977,Ceará / CE,CdB,06/02/2019
431945,Ceará / CE,CdB,06/02/2019
373768,Ceará / CE,CdB,06/02/2019
291617,Ceará / CE,CdB,06/02/2019
326990,Ceará / CE,CdB,06/02/2019
291651,Ceará / CE,CdB,06/02/2019
179395,Ceará / CE,CdB,06/02/2019
189538,Ceará / CE,CdB,06/02/2019
292428,Ceará / CE,CdB,06/02/2019
155541,Ceará / CE,CdB,06/02/2019
326622,Ceará / CE,CdB,06/02/2019
411070,Central / PE,CdB,06/02/2019
175065,Ceará / CE,CdB,06/02/2019
322782,Central / PE,CdB,06/02/2019
393525,Central / PE,CdB,06/02/2019
304173,Bragantino / PA,CdB,13/02/2019
291432,Bragantino / PA,CdB,13/02/2019
636986,Bragantino / PA,CdB,13/02/2019
178569,Bragantino / PA,CdB,13/02/2019
315254,Bragantino / PA,CdB,13/02/2019
