Player,Club,Championship,Date
295257,Plácido de Castro / AC,Serie_D,01/06/2013
190327,Plácido de Castro / AC,Serie_D,01/06/2013
295527,Plácido de Castro / AC,Serie_D,01/06/2013
295539,Plácido de Castro / AC,Serie_D,01/06/2013
342838,Plácido de Castro / AC,Serie_D,01/06/2013
295248,Plácido de Castro / AC,Serie_D,01/06/2013
176025,Plácido de Castro / AC,Serie_D,01/06/2013
188388,Plácido de Castro / AC,Serie_D,01/06/2013
130162,Plácido de Castro / AC,Serie_D,01/06/2013
177281,Plácido de Castro / AC,Serie_D,01/06/2013
295258,Plácido de Castro / AC,Serie_D,01/06/2013
180700,Paragominas / PA,Serie_D,01/06/2013
394072,Paragominas / PA,Serie_D,01/06/2013
183788,Paragominas / PA,Serie_D,01/06/2013
166682,Paragominas / PA,Serie_D,01/06/2013
144468,Paragominas / PA,Serie_D,01/06/2013
291610,Paragominas / PA,Serie_D,01/06/2013
182085,Paragominas / PA,Serie_D,01/06/2013
172851,Paragominas / PA,Serie_D,01/06/2013
303924,Paragominas / PA,Serie_D,01/06/2013
151083,Paragominas / PA,Serie_D,01/06/2013
175342,Paragominas / PA,Serie_D,01/06/2013
291356,Paragominas / PA,Serie_D,01/06/2013
397124,Plácido de Castro / AC,Serie_D,01/06/2013
184661,Paragominas / PA,Serie_D,01/06/2013
295608,Plácido de Castro / AC,Serie_D,01/06/2013
295255,Plácido de Castro / AC,Serie_D,01/06/2013
338437,Nautico / RR,Serie_D,01/06/2013
343550,Nautico / RR,Serie_D,01/06/2013
172603,Nautico / RR,Serie_D,01/06/2013
431754,Nautico / RR,Serie_D,01/06/2013
434789,Nautico / RR,Serie_D,01/06/2013
307995,Nautico / RR,Serie_D,01/06/2013
158571,Nautico / RR,Serie_D,01/06/2013
168067,Nautico / RR,Serie_D,01/06/2013
169933,Nautico / RR,Serie_D,01/06/2013
167251,Nautico / RR,Serie_D,01/06/2013
177601,Nautico / RR,Serie_D,01/06/2013
172193,Nacional / AM,Serie_D,01/06/2013
130081,Nacional / AM,Serie_D,01/06/2013
162647,Nacional / AM,Serie_D,01/06/2013
163069,Nacional / AM,Serie_D,01/06/2013
179673,Nacional / AM,Serie_D,01/06/2013
144401,Nacional / AM,Serie_D,01/06/2013
164035,Nacional / AM,Serie_D,01/06/2013
144384,Nacional / AM,Serie_D,01/06/2013
176343,Nacional / AM,Serie_D,01/06/2013
138117,Nacional / AM,Serie_D,01/06/2013
141589,Nacional / AM,Serie_D,01/06/2013
161241,Nacional / AM,Serie_D,01/06/2013
434292,Nautico / RR,Serie_D,01/06/2013
166724,Nacional / AM,Serie_D,01/06/2013
178490,Nacional / AM,Serie_D,01/06/2013
173395,Nautico / RR,Serie_D,01/06/2013
172598,Nautico / RR,Serie_D,01/06/2013
178960,Paragominas / PA,Serie_D,08/06/2013
183788,Paragominas / PA,Serie_D,08/06/2013
166682,Paragominas / PA,Serie_D,08/06/2013
291610,Paragominas / PA,Serie_D,08/06/2013
182085,Paragominas / PA,Serie_D,08/06/2013
291356,Paragominas / PA,Serie_D,08/06/2013
303924,Paragominas / PA,Serie_D,08/06/2013
143401,Paragominas / PA,Serie_D,08/06/2013
151083,Paragominas / PA,Serie_D,08/06/2013
131096,Paragominas / PA,Serie_D,08/06/2013
175342,Paragominas / PA,Serie_D,08/06/2013
183419,Genus / RO,Serie_D,08/06/2013
312491,Genus / RO,Serie_D,08/06/2013
158803,Genus / RO,Serie_D,08/06/2013
168375,Genus / RO,Serie_D,08/06/2013
300355,Genus / RO,Serie_D,08/06/2013
154287,Genus / RO,Serie_D,08/06/2013
155253,Genus / RO,Serie_D,08/06/2013
181400,Genus / RO,Serie_D,08/06/2013
346035,Genus / RO,Serie_D,08/06/2013
310112,Genus / RO,Serie_D,08/06/2013
298028,Genus / RO,Serie_D,08/06/2013
