Player,Club,Championship,Date
457301,ASA / AL,CdB,19/02/2025
451954,ASA / AL,CdB,19/02/2025
515497,ASA / AL,CdB,19/02/2025
408423,ASA / AL,CdB,19/02/2025
648677,ASA / AL,CdB,19/02/2025
293172,ASA / AL,CdB,19/02/2025
319009,ASA / AL,CdB,19/02/2025
631176,ASA / AL,CdB,19/02/2025
307144,ASA / AL,CdB,19/02/2025
304694,ASA / AL,CdB,19/02/2025
430304,ASA / AL,CdB,19/02/2025
369639,Atlético Goianiense / GO,CdB,19/02/2025
419442,Atlético Goianiense / GO,CdB,19/02/2025
701439,Atlético Goianiense / GO,CdB,19/02/2025
421138,Atlético Goianiense / GO,CdB,19/02/2025
301087,Atlético Goianiense / GO,CdB,19/02/2025
837089,Atlético Goianiense / GO,CdB,19/02/2025
369161,Atlético Goianiense / GO,CdB,19/02/2025
315637,Atlético Goianiense / GO,CdB,19/02/2025
338777,Atlético Goianiense / GO,CdB,19/02/2025
551375,Atlético Goianiense / GO,CdB,19/02/2025
421180,Atlético Goianiense / GO,CdB,19/02/2025
727646,Atlético Goianiense / GO,CdB,19/02/2025
520072,ASA / AL,CdB,19/02/2025
523883,Atlético Goianiense / GO,CdB,19/02/2025
534970,Atlético Goianiense / GO,CdB,19/02/2025
589220,ASA / AL,CdB,19/02/2025
462578,ASA / AL,CdB,19/02/2025
597172,ASA / AL,CdB,19/02/2025
895304,Atlético Goianiense / GO,CdB,19/02/2025
395715,Jequié / BA,CdB,26/02/2025
504578,Jequié / BA,CdB,26/02/2025
593287,Jequié / BA,CdB,26/02/2025
161139,Jequié / BA,CdB,26/02/2025
436979,Jequié / BA,CdB,26/02/2025
336080,Jequié / BA,CdB,26/02/2025
380627,Jequié / BA,CdB,26/02/2025
413154,Jequié / BA,CdB,26/02/2025
428129,Jequié / BA,CdB,26/02/2025
347087,Jequié / BA,CdB,26/02/2025
298300,Jequié / BA,CdB,26/02/2025
308008,Retrô / PE,CdB,26/02/2025
421193,Retrô / PE,CdB,26/02/2025
529687,Retrô / PE,CdB,26/02/2025
392116,Retrô / PE,CdB,26/02/2025
317361,Retrô / PE,CdB,26/02/2025
175065,Retrô / PE,CdB,26/02/2025
422344,Retrô / PE,CdB,26/02/2025
430597,Retrô / PE,CdB,26/02/2025
406111,Retrô / PE,CdB,26/02/2025
384905,Retrô / PE,CdB,26/02/2025
319981,Retrô / PE,CdB,26/02/2025
298647,Jequié / BA,CdB,26/02/2025
517044,Retrô / PE,CdB,26/02/2025
506044,Jequié / BA,CdB,26/02/2025
545773,Jequié / BA,CdB,26/02/2025
672682,Retrô / PE,CdB,26/02/2025
546696,Jequié / BA,CdB,26/02/2025
716557,Retrô / PE,CdB,26/02/2025
183094,Retrô / PE,CdB,26/02/2025
699318,Tuna Luso / PA,CdB,19/02/2025
427516,Tuna Luso / PA,CdB,19/02/2025
462041,Tuna Luso / PA,CdB,19/02/2025
355536,Tuna Luso / PA,CdB,19/02/2025
369409,Tuna Luso / PA,CdB,19/02/2025
610004,Tuna Luso / PA,CdB,19/02/2025
437150,Tuna Luso / PA,CdB,19/02/2025
360824,Tuna Luso / PA,CdB,19/02/2025
183840,Tuna Luso / PA,CdB,19/02/2025
309725,Tuna Luso / PA,CdB,19/02/2025
317152,Tuna Luso / PA,CdB,19/02/2025
636795,Sampaio Corrêa / MA,CdB,19/02/2025
436356,Sampaio Corrêa / MA,CdB,19/02/2025
465842,Sampaio Corrêa / MA,CdB,19/02/2025
509723,Sampaio Corrêa / MA,CdB,19/02/2025
552526,Sampaio Corrêa / MA,CdB,19/02/2025
520878,Sampaio Corrêa / MA,CdB,19/02/2025
595894,Sampaio Corrêa / MA,CdB,19/02/2025
298371,Sampaio Corrêa / MA,CdB,19/02/2025
646630,Sampaio Corrêa / MA,CdB,19/02/2025
387319,Sampaio Corrêa / MA,CdB,19/02/2025
614561,Sampaio Corrêa / MA,CdB,19/02/2025
748572,Sampaio Corrêa / MA,CdB,19/02/2025
715513,Tuna Luso / PA,CdB,19/02/2025
539327,Tuna Luso / PA,CdB,19/02/2025
568451,Sampaio Corrêa / MA,CdB,19/02/2025
525569,Sampaio Corrêa / MA,CdB,19/02/2025
673834,Sampaio Corrêa / MA,CdB,19/02/2025
602685,Tuna Luso / PA,CdB,19/02/2025
743898,Tuna Luso / PA,CdB,19/02/2025
536731,Tuna Luso / PA,CdB,19/02/2025
577177,Boavista / RJ,CdB,19/02/2025
317054,Boavista / RJ,CdB,19/02/2025
170178,Boavista / RJ,CdB,19/02/2025
501768,Boavista / RJ,CdB,19/02/2025
309332,Boavista / RJ,CdB,19/02/2025
437115,Boavista / RJ,CdB,19/02/2025
613097,Boavista / RJ,CdB,19/02/2025
530438,Boavista / RJ,CdB,19/02/2025
502133,Boavista / RJ,CdB,19/02/2025
339273,Boavista / RJ,CdB,19/02/2025
526048,Boavista / RJ,CdB,19/02/2025
390675,CSA / AL,CdB,19/02/2025
543147,CSA / AL,CdB,19/02/2025
183873,CSA / AL,CdB,19/02/2025
707675,CSA / AL,CdB,19/02/2025
503415,CSA / AL,CdB,19/02/2025
537346,CSA / AL,CdB,19/02/2025
437380,CSA / AL,CdB,19/02/2025
351526,CSA / AL,CdB,19/02/2025
418882,CSA / AL,CdB,19/02/2025
387082,CSA / AL,CdB,19/02/2025
