Player,Club,Championship,Date
189431,Vitória da Conquista / BA,CdB,30/01/2018
306177,Vitória da Conquista / BA,CdB,30/01/2018
350705,Vitória da Conquista / BA,CdB,30/01/2018
302913,Vitória da Conquista / BA,CdB,30/01/2018
155875,Vitória da Conquista / BA,CdB,30/01/2018
177145,Vitória da Conquista / BA,CdB,30/01/2018
184508,Vitória da Conquista / BA,CdB,30/01/2018
181838,Vitória da Conquista / BA,CdB,30/01/2018
186245,Vitória da Conquista / BA,CdB,30/01/2018
340752,Vitória da Conquista / BA,CdB,30/01/2018
149612,Vitória da Conquista / BA,CdB,30/01/2018
313534,Boa / MG,CdB,30/01/2018
392907,Boa / MG,CdB,30/01/2018
189046,Boa / MG,CdB,30/01/2018
294755,Boa / MG,CdB,30/01/2018
172389,Boa / MG,CdB,30/01/2018
411528,Boa / MG,CdB,30/01/2018
451817,Boa / MG,CdB,30/01/2018
333979,Boa / MG,CdB,30/01/2018
291543,Boa / MG,CdB,30/01/2018
178321,Boa / MG,CdB,30/01/2018
384163,Boa / MG,CdB,30/01/2018
328541,Boa / MG,CdB,30/01/2018
168916,Vitória da Conquista / BA,CdB,30/01/2018
308607,Boa / MG,CdB,30/01/2018
161942,Vitória da Conquista / BA,CdB,30/01/2018
409868,Vitória da Conquista / BA,CdB,30/01/2018
292114,Boa / MG,CdB,30/01/2018
361960,Caxias / RS,CdB,30/01/2018
179831,Caxias / RS,CdB,30/01/2018
170016,Caxias / RS,CdB,30/01/2018
341926,Caxias / RS,CdB,30/01/2018
188165,Caxias / RS,CdB,30/01/2018
159483,Caxias / RS,CdB,30/01/2018
327376,Caxias / RS,CdB,30/01/2018
295525,Caxias / RS,CdB,30/01/2018
179934,Caxias / RS,CdB,30/01/2018
291978,Caxias / RS,CdB,30/01/2018
313001,Caxias / RS,CdB,30/01/2018
183853,Athletico Paranaense / PR,CdB,30/01/2018
413248,Athletico Paranaense / PR,CdB,30/01/2018
308405,Athletico Paranaense / PR,CdB,30/01/2018
165198,Athletico Paranaense / PR,CdB,30/01/2018
340736,Athletico Paranaense / PR,CdB,30/01/2018
293428,Athletico Paranaense / PR,CdB,30/01/2018
171975,Athletico Paranaense / PR,CdB,30/01/2018
306616,Athletico Paranaense / PR,CdB,30/01/2018
155991,Athletico Paranaense / PR,CdB,30/01/2018
171788,Athletico Paranaense / PR,CdB,30/01/2018
300394,Athletico Paranaense / PR,CdB,30/01/2018
316173,Caxias / RS,CdB,30/01/2018
191433,Athletico Paranaense / PR,CdB,30/01/2018
181173,Caxias / RS,CdB,30/01/2018
320928,Caxias / RS,CdB,30/01/2018
319832,Athletico Paranaense / PR,CdB,30/01/2018
307317,Athletico Paranaense / PR,CdB,30/01/2018
177605,Tubarão / SC,CdB,31/01/2018
343917,Tubarão / SC,CdB,31/01/2018
361585,Tubarão / SC,CdB,31/01/2018
178943,Tubarão / SC,CdB,31/01/2018
292446,Tubarão / SC,CdB,31/01/2018
394025,Tubarão / SC,CdB,31/01/2018
320318,Tubarão / SC,CdB,31/01/2018
167214,Tubarão / SC,CdB,31/01/2018
322462,Tubarão / SC,CdB,31/01/2018
351679,Tubarão / SC,CdB,31/01/2018
374251,Tubarão / SC,CdB,31/01/2018
172563,América / RN,CdB,31/01/2018
343576,América / RN,CdB,31/01/2018
