Player,Club,Championship,Date
310733,Flamengo / RJ,Serie_A,30/05/2021
152138,Flamengo / RJ,Serie_A,30/05/2021
156447,Flamengo / RJ,Serie_A,30/05/2021
293420,Flamengo / RJ,Serie_A,30/05/2021
159238,Flamengo / RJ,Serie_A,30/05/2021
316645,Flamengo / RJ,Serie_A,30/05/2021
177444,Flamengo / RJ,Serie_A,30/05/2021
303716,Flamengo / RJ,Serie_A,30/05/2021
401839,Flamengo / RJ,Serie_A,30/05/2021
700851,Flamengo / RJ,Serie_A,30/05/2021
521990,Flamengo / RJ,Serie_A,30/05/2021
307406,Palmeiras / SP,Serie_A,30/05/2021
706429,Palmeiras / SP,Serie_A,30/05/2021
427806,Palmeiras / SP,Serie_A,30/05/2021
150801,Palmeiras / SP,Serie_A,30/05/2021
165924,Palmeiras / SP,Serie_A,30/05/2021
453232,Palmeiras / SP,Serie_A,30/05/2021
501063,Palmeiras / SP,Serie_A,30/05/2021
694293,Palmeiras / SP,Serie_A,30/05/2021
308405,Palmeiras / SP,Serie_A,30/05/2021
633571,Palmeiras / SP,Serie_A,30/05/2021
169050,Palmeiras / SP,Serie_A,30/05/2021
540357,Palmeiras / SP,Serie_A,30/05/2021
313426,Palmeiras / SP,Serie_A,30/05/2021
330886,Palmeiras / SP,Serie_A,30/05/2021
517179,Palmeiras / SP,Serie_A,30/05/2021
307245,Flamengo / RJ,Serie_A,30/05/2021
309431,Palmeiras / SP,Serie_A,30/05/2021
534667,Flamengo / RJ,Serie_A,30/05/2021
380655,Flamengo / RJ,Serie_A,30/05/2021
308275,Corinthians / SP,Serie_A,30/05/2021
409960,Corinthians / SP,Serie_A,30/05/2021
177050,Corinthians / SP,Serie_A,30/05/2021
387432,Corinthians / SP,Serie_A,30/05/2021
509667,Corinthians / SP,Serie_A,30/05/2021
295418,Corinthians / SP,Serie_A,30/05/2021
178854,Corinthians / SP,Serie_A,30/05/2021
183873,Corinthians / SP,Serie_A,30/05/2021
166276,Corinthians / SP,Serie_A,30/05/2021
439689,Corinthians / SP,Serie_A,30/05/2021
405246,Corinthians / SP,Serie_A,30/05/2021
630598,Atlético / GO,Serie_A,30/05/2021
159684,Atlético / GO,Serie_A,30/05/2021
371170,Atlético / GO,Serie_A,30/05/2021
421180,Atlético / GO,Serie_A,30/05/2021
334457,Atlético / GO,Serie_A,30/05/2021
405713,Atlético / GO,Serie_A,30/05/2021
421778,Atlético / GO,Serie_A,30/05/2021
318115,Atlético / GO,Serie_A,30/05/2021
370997,Atlético / GO,Serie_A,30/05/2021
405061,Atlético / GO,Serie_A,30/05/2021
303063,Atlético / GO,Serie_A,30/05/2021
633271,Corinthians / SP,Serie_A,30/05/2021
691641,Corinthians / SP,Serie_A,30/05/2021
513472,Corinthians / SP,Serie_A,30/05/2021
162504,Corinthians / SP,Serie_A,30/05/2021
583949,Atlético / GO,Serie_A,30/05/2021
322785,Atlético / GO,Serie_A,30/05/2021
435315,Atlético / GO,Serie_A,30/05/2021
346294,São Paulo / SP,Serie_A,29/05/2021
432222,São Paulo / SP,Serie_A,29/05/2021
337713,São Paulo / SP,Serie_A,29/05/2021
344934,São Paulo / SP,Serie_A,29/05/2021
432218,São Paulo / SP,Serie_A,29/05/2021
291584,São Paulo / SP,Serie_A,29/05/2021
159997,São Paulo / SP,Serie_A,29/05/2021
312015,São Paulo / SP,Serie_A,29/05/2021
307317,São Paulo / SP,Serie_A,29/05/2021
355675,São Paulo / SP,Serie_A,29/05/2021
332318,São Paulo / SP,Serie_A,29/05/2021
517552,Fluminense / RJ,Serie_A,29/05/2021
460683,Fluminense / RJ,Serie_A,29/05/2021
701161,Fluminense / RJ,Serie_A,29/05/2021
291708,Fluminense / RJ,Serie_A,29/05/2021
318563,Fluminense / RJ,Serie_A,29/05/2021
303718,Fluminense / RJ,Serie_A,29/05/2021
379386,Fluminense / RJ,Serie_A,29/05/2021
157280,Fluminense / RJ,Serie_A,29/05/2021
150986,Fluminense / RJ,Serie_A,29/05/2021
292428,Fluminense / RJ,Serie_A,29/05/2021
526885,Fluminense / RJ,Serie_A,29/05/2021
631527,São Paulo / SP,Serie_A,29/05/2021
346745,São Paulo / SP,Serie_A,29/05/2021
421138,São Paulo / SP,Serie_A,29/05/2021
714924,Fluminense / RJ,Serie_A,29/05/2021
599954,Fluminense / RJ,Serie_A,29/05/2021
167716,São Paulo / SP,Serie_A,29/05/2021
540839,Fluminense / RJ,Serie_A,29/05/2021
523841,Fluminense / RJ,Serie_A,29/05/2021
184600,Fluminense / RJ,Serie_A,29/05/2021
317445,Atlético Mineiro / MG,Serie_A,30/05/2021
308348,Atlético Mineiro / MG,Serie_A,30/05/2021
699115,Atlético Mineiro / MG,Serie_A,30/05/2021
163056,Atlético Mineiro / MG,Serie_A,30/05/2021
712012,Atlético Mineiro / MG,Serie_A,30/05/2021
188398,Atlético Mineiro / MG,Serie_A,30/05/2021
463599,Atlético Mineiro / MG,Serie_A,30/05/2021
339266,Atlético Mineiro / MG,Serie_A,30/05/2021
307840,Atlético Mineiro / MG,Serie_A,30/05/2021
339258,Atlético Mineiro / MG,Serie_A,30/05/2021
694075,Atlético Mineiro / MG,Serie_A,30/05/2021
302768,Fortaleza / CE,Serie_A,30/05/2021
170255,Fortaleza / CE,Serie_A,30/05/2021
402719,Fortaleza / CE,Serie_A,30/05/2021
316748,Fortaleza / CE,Serie_A,30/05/2021
152788,Fortaleza / CE,Serie_A,30/05/2021
348138,Fortaleza / CE,Serie_A,30/05/2021
177931,Fortaleza / CE,Serie_A,30/05/2021
317780,Fortaleza / CE,Serie_A,30/05/2021
441979,Fortaleza / CE,Serie_A,30/05/2021
420080,Fortaleza / CE,Serie_A,30/05/2021
338237,Fortaleza / CE,Serie_A,30/05/2021
364829,Fortaleza / CE,Serie_A,30/05/2021
703937,Atlético Mineiro / MG,Serie_A,30/05/2021
620423,Atlético Mineiro / MG,Serie_A,30/05/2021
413857,Fortaleza / CE,Serie_A,30/05/2021
430588,Fortaleza / CE,Serie_A,30/05/2021
430638,Atlético Mineiro / MG,Serie_A,30/05/2021
344314,Atlético Mineiro / MG,Serie_A,30/05/2021
376217,Fortaleza / CE,Serie_A,30/05/2021
304434,Atlético Mineiro / MG,Serie_A,30/05/2021
329952,Fortaleza / CE,Serie_A,30/05/2021
177042,Internacional / RS,Serie_A,30/05/2021
567555,Internacional / RS,Serie_A,30/05/2021
442105,Internacional / RS,Serie_A,30/05/2021
540238,Internacional / RS,Serie_A,30/05/2021
542337,Internacional / RS,Serie_A,30/05/2021
157264,Internacional / RS,Serie_A,30/05/2021
436395,Internacional / RS,Serie_A,30/05/2021
306270,Internacional / RS,Serie_A,30/05/2021
695696,Internacional / RS,Serie_A,30/05/2021
184455,Internacional / RS,Serie_A,30/05/2021
318481,Internacional / RS,Serie_A,30/05/2021
599514,Sport / PE,Serie_A,30/05/2021
179100,Sport / PE,Serie_A,30/05/2021
169888,Sport / PE,Serie_A,30/05/2021
345210,Sport / PE,Serie_A,30/05/2021
437531,Sport / PE,Serie_A,30/05/2021
402405,Sport / PE,Serie_A,30/05/2021
346046,Sport / PE,Serie_A,30/05/2021
313474,Sport / PE,Serie_A,30/05/2021
384984,Sport / PE,Serie_A,30/05/2021
360467,Sport / PE,Serie_A,30/05/2021
460562,Sport / PE,Serie_A,30/05/2021
452746,Sport / PE,Serie_A,30/05/2021
292942,Sport / PE,Serie_A,30/05/2021
337363,Internacional / RS,Serie_A,30/05/2021
541788,Internacional / RS,Serie_A,30/05/2021
427774,Sport / PE,Serie_A,30/05/2021
189822,Internacional / RS,Serie_A,30/05/2021
714251,Internacional / RS,Serie_A,30/05/2021
315585,Internacional / RS,Serie_A,30/05/2021
582687,Sport / PE,Serie_A,30/05/2021
381149,Ceará / CE,Serie_A,30/05/2021
334881,Ceará / CE,Serie_A,30/05/2021
601171,Ceará / CE,Serie_A,30/05/2021
336907,Ceará / CE,Serie_A,30/05/2021
555438,Ceará / CE,Serie_A,30/05/2021
366093,Ceará / CE,Serie_A,30/05/2021
375896,Ceará / CE,Serie_A,30/05/2021
409030,Ceará / CE,Serie_A,30/05/2021
538942,Ceará / CE,Serie_A,30/05/2021
298660,Ceará / CE,Serie_A,30/05/2021
330015,Ceará / CE,Serie_A,30/05/2021
581048,Grêmio / RS,Serie_A,30/05/2021
433923,Grêmio / RS,Serie_A,30/05/2021
407776,Grêmio / RS,Serie_A,30/05/2021
293712,Grêmio / RS,Serie_A,30/05/2021
339876,Grêmio / RS,Serie_A,30/05/2021
612628,Grêmio / RS,Serie_A,30/05/2021
320111,Grêmio / RS,Serie_A,30/05/2021
165322,Grêmio / RS,Serie_A,30/05/2021
462332,Grêmio / RS,Serie_A,30/05/2021
464173,Grêmio / RS,Serie_A,30/05/2021
463839,Grêmio / RS,Serie_A,30/05/2021
463428,Ceará / CE,Serie_A,30/05/2021
422351,Grêmio / RS,Serie_A,30/05/2021
528449,Grêmio / RS,Serie_A,30/05/2021
180546,Grêmio / RS,Serie_A,30/05/2021
646477,Ceará / CE,Serie_A,30/05/2021
407683,Ceará / CE,Serie_A,30/05/2021
612929,Ceará / CE,Serie_A,30/05/2021
185444,Bahia / BA,Serie_A,29/05/2021
308495,Bahia / BA,Serie_A,29/05/2021
713866,Bahia / BA,Serie_A,29/05/2021
350716,Bahia / BA,Serie_A,29/05/2021
447205,Bahia / BA,Serie_A,29/05/2021
391953,Bahia / BA,Serie_A,29/05/2021
337274,Bahia / BA,Serie_A,29/05/2021
431101,Bahia / BA,Serie_A,29/05/2021
177885,Bahia / BA,Serie_A,29/05/2021
314059,Bahia / BA,Serie_A,29/05/2021
378851,Bahia / BA,Serie_A,29/05/2021
541294,Santos / SP,Serie_A,29/05/2021
308980,Santos / SP,Serie_A,29/05/2021
541499,Santos / SP,Serie_A,29/05/2021
373768,Santos / SP,Serie_A,29/05/2021
165065,Santos / SP,Serie_A,29/05/2021
331842,Santos / SP,Serie_A,29/05/2021
362877,Santos / SP,Serie_A,29/05/2021
612038,Santos / SP,Serie_A,29/05/2021
318682,Santos / SP,Serie_A,29/05/2021
541268,Santos / SP,Serie_A,29/05/2021
184307,Santos / SP,Serie_A,29/05/2021
318266,Bahia / BA,Serie_A,29/05/2021
319981,Bahia / BA,Serie_A,29/05/2021
295821,Santos / SP,Serie_A,29/05/2021
321829,Santos / SP,Serie_A,29/05/2021
334490,Bahia / BA,Serie_A,29/05/2021
612310,Santos / SP,Serie_A,29/05/2021
568013,Santos / SP,Serie_A,29/05/2021
434877,Bahia / BA,Serie_A,29/05/2021
303542,Bahia / BA,Serie_A,29/05/2021
557878,Athletico Paranaense / PR,Serie_A,30/05/2021
337840,Athletico Paranaense / PR,Serie_A,30/05/2021
293428,Athletico Paranaense / PR,Serie_A,30/05/2021
388084,Athletico Paranaense / PR,Serie_A,30/05/2021
306616,Athletico Paranaense / PR,Serie_A,30/05/2021
524291,Athletico Paranaense / PR,Serie_A,30/05/2021
352037,Athletico Paranaense / PR,Serie_A,30/05/2021
171788,Athletico Paranaense / PR,Serie_A,30/05/2021
149233,Athletico Paranaense / PR,Serie_A,30/05/2021
546294,Athletico Paranaense / PR,Serie_A,30/05/2021
376786,Athletico Paranaense / PR,Serie_A,30/05/2021
337261,América / MG,Serie_A,30/05/2021
314287,América / MG,Serie_A,30/05/2021
358808,América / MG,Serie_A,30/05/2021
168926,América / MG,Serie_A,30/05/2021
304071,América / MG,Serie_A,30/05/2021
316223,América / MG,Serie_A,30/05/2021
175557,América / MG,Serie_A,30/05/2021
423003,América / MG,Serie_A,30/05/2021
366405,América / MG,Serie_A,30/05/2021
318082,América / MG,Serie_A,30/05/2021
311988,América / MG,Serie_A,30/05/2021
408134,Athletico Paranaense / PR,Serie_A,30/05/2021
405543,Athletico Paranaense / PR,Serie_A,30/05/2021
393447,América / MG,Serie_A,30/05/2021
355149,América / MG,Serie_A,30/05/2021
630170,Athletico Paranaense / PR,Serie_A,30/05/2021
438212,América / MG,Serie_A,30/05/2021
187597,América / MG,Serie_A,30/05/2021
315637,Athletico Paranaense / PR,Serie_A,30/05/2021
321574,Athletico Paranaense / PR,Serie_A,30/05/2021
361960,Chapecoense / SC,Serie_A,30/05/2021
419436,Chapecoense / SC,Serie_A,30/05/2021
439733,Chapecoense / SC,Serie_A,30/05/2021
182466,Chapecoense / SC,Serie_A,30/05/2021
443894,Chapecoense / SC,Serie_A,30/05/2021
323184,Chapecoense / SC,Serie_A,30/05/2021
324513,Chapecoense / SC,Serie_A,30/05/2021
328812,Chapecoense / SC,Serie_A,30/05/2021
310802,Chapecoense / SC,Serie_A,30/05/2021
365361,Chapecoense / SC,Serie_A,30/05/2021
311439,Chapecoense / SC,Serie_A,30/05/2021
169945,Red Bull Bragantino / SP,Serie_A,30/05/2021
521939,Red Bull Bragantino / SP,Serie_A,30/05/2021
389228,Red Bull Bragantino / SP,Serie_A,30/05/2021
464258,Red Bull Bragantino / SP,Serie_A,30/05/2021
540157,Red Bull Bragantino / SP,Serie_A,30/05/2021
419646,Red Bull Bragantino / SP,Serie_A,30/05/2021
384823,Red Bull Bragantino / SP,Serie_A,30/05/2021
291939,Red Bull Bragantino / SP,Serie_A,30/05/2021
422469,Red Bull Bragantino / SP,Serie_A,30/05/2021
339209,Red Bull Bragantino / SP,Serie_A,30/05/2021
345109,Red Bull Bragantino / SP,Serie_A,30/05/2021
418809,Chapecoense / SC,Serie_A,30/05/2021
443517,Chapecoense / SC,Serie_A,30/05/2021
311336,Chapecoense / SC,Serie_A,30/05/2021
389034,Red Bull Bragantino / SP,Serie_A,30/05/2021
428406,Red Bull Bragantino / SP,Serie_A,30/05/2021
695547,Red Bull Bragantino / SP,Serie_A,30/05/2021
509608,Chapecoense / SC,Serie_A,30/05/2021
542491,Red Bull Bragantino / SP,Serie_A,30/05/2021
538649,Red Bull Bragantino / SP,Serie_A,30/05/2021
177853,Cuiabá / MT,Serie_A,29/05/2021
299840,Cuiabá / MT,Serie_A,29/05/2021
162905,Cuiabá / MT,Serie_A,29/05/2021
302451,Cuiabá / MT,Serie_A,29/05/2021
175320,Cuiabá / MT,Serie_A,29/05/2021
376734,Cuiabá / MT,Serie_A,29/05/2021
387971,Cuiabá / MT,Serie_A,29/05/2021
376828,Cuiabá / MT,Serie_A,29/05/2021
170178,Cuiabá / MT,Serie_A,29/05/2021
321898,Cuiabá / MT,Serie_A,29/05/2021
313001,Cuiabá / MT,Serie_A,29/05/2021
