Player,Club,Championship,Date
294382,Vasco da Gama / RJ,Serie_B,29/05/2021
523349,Vasco da Gama / RJ,Serie_B,29/05/2021
703174,Vasco da Gama / RJ,Serie_B,29/05/2021
691654,Vasco da Gama / RJ,Serie_B,29/05/2021
311507,Vasco da Gama / RJ,Serie_B,29/05/2021
178875,Vasco da Gama / RJ,Serie_B,29/05/2021
165709,Vasco da Gama / RJ,Serie_B,29/05/2021
404816,Vasco da Gama / RJ,Serie_B,29/05/2021
177770,Vasco da Gama / RJ,Serie_B,29/05/2021
559670,Vasco da Gama / RJ,Serie_B,29/05/2021
372370,Vasco da Gama / RJ,Serie_B,29/05/2021
179974,Operário / PR,Serie_B,29/05/2021
394762,Operário / PR,Serie_B,29/05/2021
307735,Operário / PR,Serie_B,29/05/2021
317624,Operário / PR,Serie_B,29/05/2021
345933,Operário / PR,Serie_B,29/05/2021
309584,Operário / PR,Serie_B,29/05/2021
177920,Operário / PR,Serie_B,29/05/2021
404367,Operário / PR,Serie_B,29/05/2021
356106,Operário / PR,Serie_B,29/05/2021
311487,Operário / PR,Serie_B,29/05/2021
181824,Operário / PR,Serie_B,29/05/2021
632758,Vasco da Gama / RJ,Serie_B,29/05/2021
325581,Vasco da Gama / RJ,Serie_B,29/05/2021
387534,Vasco da Gama / RJ,Serie_B,29/05/2021
315023,Operário / PR,Serie_B,29/05/2021
291732,Operário / PR,Serie_B,29/05/2021
189041,Operário / PR,Serie_B,29/05/2021
304325,Operário / PR,Serie_B,29/05/2021
341345,Operário / PR,Serie_B,29/05/2021
558560,Vasco da Gama / RJ,Serie_B,29/05/2021
543481,Vasco da Gama / RJ,Serie_B,29/05/2021
298361,Vila Nova / GO,Serie_B,28/05/2021
182609,Vila Nova / GO,Serie_B,28/05/2021
190431,Vila Nova / GO,Serie_B,28/05/2021
351526,Vila Nova / GO,Serie_B,28/05/2021
432058,Vila Nova / GO,Serie_B,28/05/2021
391300,Vila Nova / GO,Serie_B,28/05/2021
298432,Vila Nova / GO,Serie_B,28/05/2021
166075,Vila Nova / GO,Serie_B,28/05/2021
178099,Vila Nova / GO,Serie_B,28/05/2021
300791,Vila Nova / GO,Serie_B,28/05/2021
305393,Vila Nova / GO,Serie_B,28/05/2021
169114,Botafogo / RJ,Serie_B,28/05/2021
591665,Botafogo / RJ,Serie_B,28/05/2021
184332,Botafogo / RJ,Serie_B,28/05/2021
383244,Botafogo / RJ,Serie_B,28/05/2021
518590,Botafogo / RJ,Serie_B,28/05/2021
544673,Botafogo / RJ,Serie_B,28/05/2021
355418,Botafogo / RJ,Serie_B,28/05/2021
297781,Botafogo / RJ,Serie_B,28/05/2021
188660,Botafogo / RJ,Serie_B,28/05/2021
505714,Botafogo / RJ,Serie_B,28/05/2021
581767,Botafogo / RJ,Serie_B,28/05/2021
299778,Botafogo / RJ,Serie_B,28/05/2021
338712,Vila Nova / GO,Serie_B,28/05/2021
181106,Botafogo / RJ,Serie_B,28/05/2021
322852,Botafogo / RJ,Serie_B,28/05/2021
305360,Botafogo / RJ,Serie_B,28/05/2021
313029,Botafogo / RJ,Serie_B,28/05/2021
356019,Vila Nova / GO,Serie_B,28/05/2021
372750,Vila Nova / GO,Serie_B,28/05/2021
183724,Guarani / SP,Serie_B,28/05/2021
341715,Guarani / SP,Serie_B,28/05/2021
363229,Guarani / SP,Serie_B,28/05/2021
435809,Guarani / SP,Serie_B,28/05/2021
158972,Guarani / SP,Serie_B,28/05/2021
360465,Guarani / SP,Serie_B,28/05/2021
502230,Guarani / SP,Serie_B,28/05/2021
298793,Guarani / SP,Serie_B,28/05/2021
338081,Guarani / SP,Serie_B,28/05/2021
188241,Guarani / SP,Serie_B,28/05/2021
312907,Guarani / SP,Serie_B,28/05/2021
181172,Vitória / BA,Serie_B,28/05/2021
454107,Vitória / BA,Serie_B,28/05/2021
646878,Vitória / BA,Serie_B,28/05/2021
522984,Vitória / BA,Serie_B,28/05/2021
441866,Vitória / BA,Serie_B,28/05/2021
554630,Vitória / BA,Serie_B,28/05/2021
369161,Vitória / BA,Serie_B,28/05/2021
512166,Vitória / BA,Serie_B,28/05/2021
563757,Vitória / BA,Serie_B,28/05/2021
461293,Vitória / BA,Serie_B,28/05/2021
527047,Vitória / BA,Serie_B,28/05/2021
548842,Guarani / SP,Serie_B,28/05/2021
335954,Vitória / BA,Serie_B,28/05/2021
305723,Guarani / SP,Serie_B,28/05/2021
180284,Guarani / SP,Serie_B,28/05/2021
537477,Vitória / BA,Serie_B,28/05/2021
176981,Guarani / SP,Serie_B,28/05/2021
500532,Guarani / SP,Serie_B,28/05/2021
522260,Vitória / BA,Serie_B,28/05/2021
321820,Vitória / BA,Serie_B,28/05/2021
347222,Náutico / PE,Serie_B,28/05/2021
388312,Náutico / PE,Serie_B,28/05/2021
428683,Náutico / PE,Serie_B,28/05/2021
441070,Náutico / PE,Serie_B,28/05/2021
408944,Náutico / PE,Serie_B,28/05/2021
312048,Náutico / PE,Serie_B,28/05/2021
173056,Náutico / PE,Serie_B,28/05/2021
424585,Náutico / PE,Serie_B,28/05/2021
185126,Náutico / PE,Serie_B,28/05/2021
292976,Náutico / PE,Serie_B,28/05/2021
358911,Náutico / PE,Serie_B,28/05/2021
355362,CSA / AL,Serie_B,28/05/2021
348203,CSA / AL,Serie_B,28/05/2021
373849,CSA / AL,Serie_B,28/05/2021
502008,CSA / AL,Serie_B,28/05/2021
178365,CSA / AL,Serie_B,28/05/2021
392650,CSA / AL,Serie_B,28/05/2021
293188,CSA / AL,Serie_B,28/05/2021
351849,CSA / AL,Serie_B,28/05/2021
186564,CSA / AL,Serie_B,28/05/2021
399254,CSA / AL,Serie_B,28/05/2021
385005,CSA / AL,Serie_B,28/05/2021
419133,CSA / AL,Serie_B,28/05/2021
185301,CSA / AL,Serie_B,28/05/2021
308421,Náutico / PE,Serie_B,28/05/2021
436545,Náutico / PE,Serie_B,28/05/2021
395968,CSA / AL,Serie_B,28/05/2021
445787,Náutico / PE,Serie_B,28/05/2021
177606,Náutico / PE,Serie_B,28/05/2021
335249,CSA / AL,Serie_B,28/05/2021
681672,CSA / AL,Serie_B,28/05/2021
172296,Brasil / RS,Serie_B,28/05/2021
377697,Brasil / RS,Serie_B,28/05/2021
452427,Brasil / RS,Serie_B,28/05/2021
403332,Brasil / RS,Serie_B,28/05/2021
379397,Brasil / RS,Serie_B,28/05/2021
177903,Brasil / RS,Serie_B,28/05/2021
329349,Brasil / RS,Serie_B,28/05/2021
184967,Brasil / RS,Serie_B,28/05/2021
293172,Brasil / RS,Serie_B,28/05/2021
377856,Brasil / RS,Serie_B,28/05/2021
533063,Brasil / RS,Serie_B,28/05/2021
409084,Londrina / PR,Serie_B,28/05/2021
311339,Londrina / PR,Serie_B,28/05/2021
337491,Londrina / PR,Serie_B,28/05/2021
404239,Londrina / PR,Serie_B,28/05/2021
544796,Londrina / PR,Serie_B,28/05/2021
533292,Londrina / PR,Serie_B,28/05/2021
351040,Londrina / PR,Serie_B,28/05/2021
581520,Londrina / PR,Serie_B,28/05/2021
351605,Londrina / PR,Serie_B,28/05/2021
345098,Londrina / PR,Serie_B,28/05/2021
366127,Londrina / PR,Serie_B,28/05/2021
439009,Londrina / PR,Serie_B,28/05/2021
440721,Brasil / RS,Serie_B,28/05/2021
295017,Brasil / RS,Serie_B,28/05/2021
529523,Brasil / RS,Serie_B,28/05/2021
371231,Londrina / PR,Serie_B,28/05/2021
339225,Londrina / PR,Serie_B,28/05/2021
341594,Londrina / PR,Serie_B,28/05/2021
294486,Londrina / PR,Serie_B,28/05/2021
439721,Brasil / RS,Serie_B,28/05/2021
303709,Brasil / RS,Serie_B,28/05/2021
306822,CRB / AL,Serie_B,29/05/2021
353336,CRB / AL,Serie_B,29/05/2021
419442,CRB / AL,Serie_B,29/05/2021
300738,CRB / AL,Serie_B,29/05/2021
633725,CRB / AL,Serie_B,29/05/2021
359496,CRB / AL,Serie_B,29/05/2021
167958,CRB / AL,Serie_B,29/05/2021
381926,CRB / AL,Serie_B,29/05/2021
307018,CRB / AL,Serie_B,29/05/2021
165094,CRB / AL,Serie_B,29/05/2021
314842,CRB / AL,Serie_B,29/05/2021
391581,Remo / PA,Serie_B,29/05/2021
188170,Remo / PA,Serie_B,29/05/2021
404823,Remo / PA,Serie_B,29/05/2021
346890,Remo / PA,Serie_B,29/05/2021
320016,Remo / PA,Serie_B,29/05/2021
430405,Remo / PA,Serie_B,29/05/2021
318095,Remo / PA,Serie_B,29/05/2021
183385,Remo / PA,Serie_B,29/05/2021
306025,Remo / PA,Serie_B,29/05/2021
165699,Remo / PA,Serie_B,29/05/2021
183840,Remo / PA,Serie_B,29/05/2021
517639,CRB / AL,Serie_B,29/05/2021
343999,CRB / AL,Serie_B,29/05/2021
321556,Remo / PA,Serie_B,29/05/2021
425933,Remo / PA,Serie_B,29/05/2021
298941,Remo / PA,Serie_B,29/05/2021
339273,CRB / AL,Serie_B,29/05/2021
434038,CRB / AL,Serie_B,29/05/2021
177076,Remo / PA,Serie_B,29/05/2021
151708,Coritiba / PR,Serie_B,29/05/2021
382612,Coritiba / PR,Serie_B,29/05/2021
180083,Coritiba / PR,Serie_B,29/05/2021
444950,Coritiba / PR,Serie_B,29/05/2021
168982,Coritiba / PR,Serie_B,29/05/2021
338849,Coritiba / PR,Serie_B,29/05/2021
292282,Coritiba / PR,Serie_B,29/05/2021
299067,Coritiba / PR,Serie_B,29/05/2021
300229,Coritiba / PR,Serie_B,29/05/2021
155508,Coritiba / PR,Serie_B,29/05/2021
559812,Coritiba / PR,Serie_B,29/05/2021
175390,Avaí / SC,Serie_B,29/05/2021
454982,Avaí / SC,Serie_B,29/05/2021
336401,Avaí / SC,Serie_B,29/05/2021
303237,Avaí / SC,Serie_B,29/05/2021
303018,Avaí / SC,Serie_B,29/05/2021
399087,Avaí / SC,Serie_B,29/05/2021
159483,Avaí / SC,Serie_B,29/05/2021
318493,Avaí / SC,Serie_B,29/05/2021
170563,Avaí / SC,Serie_B,29/05/2021
306019,Avaí / SC,Serie_B,29/05/2021
188990,Avaí / SC,Serie_B,29/05/2021
533963,Avaí / SC,Serie_B,29/05/2021
401045,Avaí / SC,Serie_B,29/05/2021
350899,Avaí / SC,Serie_B,29/05/2021
535562,Avaí / SC,Serie_B,29/05/2021
526215,Avaí / SC,Serie_B,29/05/2021
337472,Coritiba / PR,Serie_B,29/05/2021
172189,Coritiba / PR,Serie_B,29/05/2021
374851,Coritiba / PR,Serie_B,29/05/2021
368911,Coritiba / PR,Serie_B,29/05/2021
389256,Coritiba / PR,Serie_B,29/05/2021
307405,Brusque / SC,Serie_B,30/05/2021
299231,Brusque / SC,Serie_B,30/05/2021
302881,Brusque / SC,Serie_B,30/05/2021
295153,Brusque / SC,Serie_B,30/05/2021
311522,Brusque / SC,Serie_B,30/05/2021
298523,Brusque / SC,Serie_B,30/05/2021
317054,Brusque / SC,Serie_B,30/05/2021
370091,Brusque / SC,Serie_B,30/05/2021
186040,Brusque / SC,Serie_B,30/05/2021
183707,Brusque / SC,Serie_B,30/05/2021
360598,Brusque / SC,Serie_B,30/05/2021
340115,Ponte Preta / SP,Serie_B,30/05/2021
293385,Ponte Preta / SP,Serie_B,30/05/2021
465659,Ponte Preta / SP,Serie_B,30/05/2021
455446,Ponte Preta / SP,Serie_B,30/05/2021
178294,Ponte Preta / SP,Serie_B,30/05/2021
161437,Ponte Preta / SP,Serie_B,30/05/2021
346401,Ponte Preta / SP,Serie_B,30/05/2021
326569,Ponte Preta / SP,Serie_B,30/05/2021
583022,Ponte Preta / SP,Serie_B,30/05/2021
588048,Ponte Preta / SP,Serie_B,30/05/2021
178155,Ponte Preta / SP,Serie_B,30/05/2021
329055,Ponte Preta / SP,Serie_B,30/05/2021
465048,Ponte Preta / SP,Serie_B,30/05/2021
323597,Brusque / SC,Serie_B,30/05/2021
590697,Ponte Preta / SP,Serie_B,30/05/2021
