Player,Club,Championship,Date
342228,Atlético / AC,CdB,08/02/2015
132067,Atlético / AC,CdB,08/02/2015
174020,Atlético / AC,CdB,08/02/2015
173599,Atlético / AC,CdB,08/02/2015
308668,Atlético / AC,CdB,08/02/2015
293946,Atlético / AC,CdB,08/02/2015
179519,Atlético / AC,CdB,08/02/2015
163274,Atlético / AC,CdB,08/02/2015
157220,Atlético / AC,CdB,08/02/2015
177820,Atlético / AC,CdB,08/02/2015
293951,Atlético / AC,CdB,08/02/2015
179409,Real Noroeste / ES,CdB,08/02/2015
358944,Real Noroeste / ES,CdB,08/02/2015
460534,Real Noroeste / ES,CdB,08/02/2015
342430,Real Noroeste / ES,CdB,08/02/2015
176638,Real Noroeste / ES,CdB,08/02/2015
187371,Real Noroeste / ES,CdB,08/02/2015
307300,Real Noroeste / ES,CdB,08/02/2015
178037,Real Noroeste / ES,CdB,08/02/2015
186431,Real Noroeste / ES,CdB,08/02/2015
359929,Real Noroeste / ES,CdB,08/02/2015
149075,Real Noroeste / ES,CdB,08/02/2015
308255,Atlético / AC,CdB,08/02/2015
179335,Atlético / AC,CdB,08/02/2015
154372,Real Noroeste / ES,CdB,08/02/2015
401735,Real Noroeste / ES,CdB,08/02/2015
340929,Atlético / AC,CdB,08/02/2015
168228,Real Noroeste / ES,CdB,08/02/2015
154372,Real Noroeste / ES,CdB,22/02/2015
401735,Real Noroeste / ES,CdB,22/02/2015
179409,Real Noroeste / ES,CdB,22/02/2015
358944,Real Noroeste / ES,CdB,22/02/2015
342430,Real Noroeste / ES,CdB,22/02/2015
176638,Real Noroeste / ES,CdB,22/02/2015
187371,Real Noroeste / ES,CdB,22/02/2015
307300,Real Noroeste / ES,CdB,22/02/2015
178037,Real Noroeste / ES,CdB,22/02/2015
186431,Real Noroeste / ES,CdB,22/02/2015
359929,Real Noroeste / ES,CdB,22/02/2015
132067,Atlético / AC,CdB,22/02/2015
179335,Atlético / AC,CdB,22/02/2015
141083,Atlético / AC,CdB,22/02/2015
173599,Atlético / AC,CdB,22/02/2015
308668,Atlético / AC,CdB,22/02/2015
340929,Atlético / AC,CdB,22/02/2015
163274,Atlético / AC,CdB,22/02/2015
157220,Atlético / AC,CdB,22/02/2015
350245,Atlético / AC,CdB,22/02/2015
177820,Atlético / AC,CdB,22/02/2015
293951,Atlético / AC,CdB,22/02/2015
174020,Atlético / AC,CdB,22/02/2015
293946,Atlético / AC,CdB,22/02/2015
415339,Atlético / AC,CdB,22/02/2015
352966,Real Noroeste / ES,CdB,22/02/2015
149075,Real Noroeste / ES,CdB,22/02/2015
168228,Real Noroeste / ES,CdB,22/02/2015
176902,Santo André / SP,CdB,25/02/2015
361386,Santo André / SP,CdB,25/02/2015
293797,Santo André / SP,CdB,25/02/2015
155945,Santo André / SP,CdB,25/02/2015
336662,Santo André / SP,CdB,25/02/2015
184819,Santo André / SP,CdB,25/02/2015
143924,Santo André / SP,CdB,25/02/2015
311260,Santo André / SP,CdB,25/02/2015
165698,Santo André / SP,CdB,25/02/2015
134389,Santo André / SP,CdB,25/02/2015
332451,Santo André / SP,CdB,25/02/2015
304816,Goiás / GO,CdB,25/02/2015
302795,Goiás / GO,CdB,25/02/2015
347608,Goiás / GO,CdB,25/02/2015
156045,Goiás / GO,CdB,25/02/2015
155703,Goiás / GO,CdB,25/02/2015
179098,Goiás / GO,CdB,25/02/2015
303256,Goiás / GO,CdB,25/02/2015
150731,Goiás / GO,CdB,25/02/2015
398354,Goiás / GO,CdB,25/02/2015
401839,Goiás / GO,CdB,25/02/2015
300744,Goiás / GO,CdB,25/02/2015
158622,Santo André / SP,CdB,25/02/2015
351920,Santo André / SP,CdB,25/02/2015
408134,Goiás / GO,CdB,25/02/2015
337332,Goiás / GO,CdB,25/02/2015
137538,Santo André / SP,CdB,25/02/2015
302774,Goiás / GO,CdB,25/02/2015
345360,Luziânia / DF,CdB,25/02/2015
291945,Luziânia / DF,CdB,25/02/2015
184419,Luziânia / DF,CdB,25/02/2015
155227,Luziânia / DF,CdB,25/02/2015
162347,Luziânia / DF,CdB,25/02/2015
319281,Luziânia / DF,CdB,25/02/2015
164747,Luziânia / DF,CdB,25/02/2015
173442,Luziânia / DF,CdB,25/02/2015
188174,Luziânia / DF,CdB,25/02/2015
334201,Luziânia / DF,CdB,25/02/2015
342423,Luziânia / DF,CdB,25/02/2015
134046,América / MG,CdB,25/02/2015
363229,América / MG,CdB,25/02/2015
293712,América / MG,CdB,25/02/2015
163063,América / MG,CdB,25/02/2015
319512,América / MG,CdB,25/02/2015
170178,América / MG,CdB,25/02/2015
340891,América / MG,CdB,25/02/2015
162004,América / MG,CdB,25/02/2015
191476,América / MG,CdB,25/02/2015
183626,América / MG,CdB,25/02/2015
298660,América / MG,CdB,25/02/2015
159621,Luziânia / DF,CdB,25/02/2015
382737,Luziânia / DF,CdB,25/02/2015
298121,América / MG,CdB,25/02/2015
336643,América / MG,CdB,25/02/2015
316698,América / MG,CdB,25/02/2015
424952,Luziânia / DF,CdB,25/02/2015
341434,Estrela do Norte / ES,CdB,25/02/2015
317303,Estrela do Norte / ES,CdB,25/02/2015
306082,Estrela do Norte / ES,CdB,25/02/2015
137352,Estrela do Norte / ES,CdB,25/02/2015
318334,Estrela do Norte / ES,CdB,25/02/2015
399738,Estrela do Norte / ES,CdB,25/02/2015
150816,Estrela do Norte / ES,CdB,25/02/2015
148986,Estrela do Norte / ES,CdB,25/02/2015
304368,Estrela do Norte / ES,CdB,25/02/2015
165414,Estrela do Norte / ES,CdB,25/02/2015
138338,Estrela do Norte / ES,CdB,25/02/2015
180236,Sampaio Corrêa / MA,CdB,25/02/2015
185401,Sampaio Corrêa / MA,CdB,25/02/2015
185846,Sampaio Corrêa / MA,CdB,25/02/2015
187091,Sampaio Corrêa / MA,CdB,25/02/2015
291651,Sampaio Corrêa / MA,CdB,25/02/2015
178848,Sampaio Corrêa / MA,CdB,25/02/2015
172741,Sampaio Corrêa / MA,CdB,25/02/2015
140778,Sampaio Corrêa / MA,CdB,25/02/2015
187522,Sampaio Corrêa / MA,CdB,25/02/2015
