Player,Club,Championship,Date
177927,Real Noroeste / ES,CdB,19/02/2014
401709,Real Noroeste / ES,CdB,19/02/2014
169455,Real Noroeste / ES,CdB,19/02/2014
343716,Real Noroeste / ES,CdB,19/02/2014
430532,Real Noroeste / ES,CdB,19/02/2014
187371,Real Noroeste / ES,CdB,19/02/2014
160702,Real Noroeste / ES,CdB,19/02/2014
379413,Real Noroeste / ES,CdB,19/02/2014
154613,Real Noroeste / ES,CdB,19/02/2014
358944,Real Noroeste / ES,CdB,19/02/2014
155141,Real Noroeste / ES,CdB,19/02/2014
295707,Rio Branco / AC,CdB,19/02/2014
308829,Rio Branco / AC,CdB,19/02/2014
466779,Rio Branco / AC,CdB,19/02/2014
133145,Rio Branco / AC,CdB,19/02/2014
308816,Rio Branco / AC,CdB,19/02/2014
372767,Rio Branco / AC,CdB,19/02/2014
295608,Rio Branco / AC,CdB,19/02/2014
340298,Rio Branco / AC,CdB,19/02/2014
316999,Rio Branco / AC,CdB,19/02/2014
343549,Rio Branco / AC,CdB,19/02/2014
466759,Rio Branco / AC,CdB,19/02/2014
384730,Rio Branco / AC,CdB,19/02/2014
158891,Real Noroeste / ES,CdB,19/02/2014
169056,Rio Branco / AC,CdB,19/02/2014
181173,Real Noroeste / ES,CdB,19/02/2014
401716,Real Noroeste / ES,CdB,19/02/2014
340932,Rio Branco / AC,CdB,19/02/2014
367541,Rio Branco / AC,CdB,26/02/2014
308829,Rio Branco / AC,CdB,26/02/2014
466779,Rio Branco / AC,CdB,26/02/2014
169056,Rio Branco / AC,CdB,26/02/2014
133145,Rio Branco / AC,CdB,26/02/2014
308816,Rio Branco / AC,CdB,26/02/2014
295608,Rio Branco / AC,CdB,26/02/2014
340298,Rio Branco / AC,CdB,26/02/2014
316999,Rio Branco / AC,CdB,26/02/2014
343549,Rio Branco / AC,CdB,26/02/2014
466759,Rio Branco / AC,CdB,26/02/2014
177927,Real Noroeste / ES,CdB,26/02/2014
401709,Real Noroeste / ES,CdB,26/02/2014
169455,Real Noroeste / ES,CdB,26/02/2014
187371,Real Noroeste / ES,CdB,26/02/2014
160702,Real Noroeste / ES,CdB,26/02/2014
379413,Real Noroeste / ES,CdB,26/02/2014
181173,Real Noroeste / ES,CdB,26/02/2014
131149,Real Noroeste / ES,CdB,26/02/2014
154613,Real Noroeste / ES,CdB,26/02/2014
358944,Real Noroeste / ES,CdB,26/02/2014
155141,Real Noroeste / ES,CdB,26/02/2014
340929,Rio Branco / AC,CdB,26/02/2014
340932,Rio Branco / AC,CdB,26/02/2014
430532,Real Noroeste / ES,CdB,26/02/2014
307365,Real Noroeste / ES,CdB,26/02/2014
169482,Real Noroeste / ES,CdB,26/02/2014
367653,Rio Branco / AC,CdB,26/02/2014
132950,Resende / RJ,CdB,03/04/2014
