Player,Club,Championship,Date
377045,Ji-paraná / RO,Serie_D,06/09/2020
295860,Ji-paraná / RO,Serie_D,06/09/2020
174185,Ji-paraná / RO,Serie_D,06/09/2020
303319,Ji-paraná / RO,Serie_D,06/09/2020
363283,Ji-paraná / RO,Serie_D,06/09/2020
397072,Ji-paraná / RO,Serie_D,06/09/2020
318851,Ji-paraná / RO,Serie_D,06/09/2020
460285,Ji-paraná / RO,Serie_D,06/09/2020
174713,Ji-paraná / RO,Serie_D,06/09/2020
168927,Ji-paraná / RO,Serie_D,06/09/2020
174099,Ji-paraná / RO,Serie_D,06/09/2020
312831,Nacional / AM,Serie_D,06/09/2020
459879,Nacional / AM,Serie_D,06/09/2020
427922,Nacional / AM,Serie_D,06/09/2020
302789,Nacional / AM,Serie_D,06/09/2020
372011,Nacional / AM,Serie_D,06/09/2020
328313,Nacional / AM,Serie_D,06/09/2020
303423,Nacional / AM,Serie_D,06/09/2020
380452,Nacional / AM,Serie_D,06/09/2020
351617,Nacional / AM,Serie_D,06/09/2020
350212,Nacional / AM,Serie_D,06/09/2020
310601,Nacional / AM,Serie_D,06/09/2020
407980,Nacional / AM,Serie_D,06/09/2020
346804,Nacional / AM,Serie_D,06/09/2020
417597,Nacional / AM,Serie_D,06/09/2020
434932,Ji-paraná / RO,Serie_D,06/09/2020
593496,Ji-paraná / RO,Serie_D,06/09/2020
648916,Ji-paraná / RO,Serie_D,06/09/2020
392264,Nacional / AM,Serie_D,06/09/2020
565613,Bare / RR,Serie_D,06/09/2020
358201,Bare / RR,Serie_D,06/09/2020
319826,Bare / RR,Serie_D,06/09/2020
292109,Bare / RR,Serie_D,06/09/2020
537001,Bare / RR,Serie_D,06/09/2020
341995,Bare / RR,Serie_D,06/09/2020
610284,Bare / RR,Serie_D,06/09/2020
169889,Bare / RR,Serie_D,06/09/2020
168067,Bare / RR,Serie_D,06/09/2020
552321,Bare / RR,Serie_D,06/09/2020
349216,Bare / RR,Serie_D,06/09/2020
421900,Ypiranga / AP,Serie_D,06/09/2020
327724,Ypiranga / AP,Serie_D,06/09/2020
403451,Ypiranga / AP,Serie_D,06/09/2020
186448,Ypiranga / AP,Serie_D,06/09/2020
166227,Ypiranga / AP,Serie_D,06/09/2020
181408,Ypiranga / AP,Serie_D,06/09/2020
382078,Ypiranga / AP,Serie_D,06/09/2020
533337,Ypiranga / AP,Serie_D,06/09/2020
367874,Ypiranga / AP,Serie_D,06/09/2020
360906,Ypiranga / AP,Serie_D,06/09/2020
327372,Ypiranga / AP,Serie_D,06/09/2020
299201,Ypiranga / AP,Serie_D,06/09/2020
539801,Bare / RR,Serie_D,06/09/2020
369809,Bare / RR,Serie_D,06/09/2020
559430,Ypiranga / AP,Serie_D,06/09/2020
393994,Ypiranga / AP,Serie_D,06/09/2020
634225,Ypiranga / AP,Serie_D,06/09/2020
453525,Ypiranga / AP,Serie_D,06/09/2020
606949,Bare / RR,Serie_D,06/09/2020
306864,Real Noroeste / ES,Serie_D,06/09/2020
175741,Real Noroeste / ES,Serie_D,06/09/2020
343575,Real Noroeste / ES,Serie_D,06/09/2020
693197,Real Noroeste / ES,Serie_D,06/09/2020
308846,Real Noroeste / ES,Serie_D,06/09/2020
412130,Real Noroeste / ES,Serie_D,06/09/2020
328527,Real Noroeste / ES,Serie_D,06/09/2020
606014,Real Noroeste / ES,Serie_D,06/09/2020
456594,Real Noroeste / ES,Serie_D,06/09/2020
346384,Real Noroeste / ES,Serie_D,06/09/2020
424802,Real Noroeste / ES,Serie_D,06/09/2020
619294,Aquidauanense / MS,Serie_D,06/09/2020
606117,Aquidauanense / MS,Serie_D,06/09/2020
586494,Aquidauanense / MS,Serie_D,06/09/2020
544533,Aquidauanense / MS,Serie_D,06/09/2020
564656,Aquidauanense / MS,Serie_D,06/09/2020
612939,Aquidauanense / MS,Serie_D,06/09/2020
609245,Aquidauanense / MS,Serie_D,06/09/2020
582670,Aquidauanense / MS,Serie_D,06/09/2020
528913,Aquidauanense / MS,Serie_D,06/09/2020
608819,Aquidauanense / MS,Serie_D,06/09/2020
504592,Aquidauanense / MS,Serie_D,06/09/2020
169861,Real Noroeste / ES,Serie_D,06/09/2020
509629,Aquidauanense / MS,Serie_D,06/09/2020
188619,Real Noroeste / ES,Serie_D,06/09/2020
299896,Real Noroeste / ES,Serie_D,06/09/2020
589544,Aquidauanense / MS,Serie_D,06/09/2020
608340,Aquidauanense / MS,Serie_D,06/09/2020
687777,Tocantinópolis / TO,Serie_D,06/09/2020
385004,Tocantinópolis / TO,Serie_D,06/09/2020
681372,Tocantinópolis / TO,Serie_D,06/09/2020
367474,Tocantinópolis / TO,Serie_D,06/09/2020
293713,Tocantinópolis / TO,Serie_D,06/09/2020
173397,Tocantinópolis / TO,Serie_D,06/09/2020
535604,Tocantinópolis / TO,Serie_D,06/09/2020
