Player,Club,Championship,Date
161940,Ceará / CE,Serie_B,14/05/2016
168641,Ceará / CE,Serie_B,14/05/2016
392058,Ceará / CE,Serie_B,14/05/2016
180284,Ceará / CE,Serie_B,14/05/2016
188398,Ceará / CE,Serie_B,14/05/2016
189538,Ceará / CE,Serie_B,14/05/2016
305977,Ceará / CE,Serie_B,14/05/2016
172036,Ceará / CE,Serie_B,14/05/2016
305917,Ceará / CE,Serie_B,14/05/2016
328312,Ceará / CE,Serie_B,14/05/2016
341779,Ceará / CE,Serie_B,14/05/2016
145650,Paysandu / PA,Serie_B,14/05/2016
172513,Paysandu / PA,Serie_B,14/05/2016
181334,Paysandu / PA,Serie_B,14/05/2016
303237,Paysandu / PA,Serie_B,14/05/2016
188170,Paysandu / PA,Serie_B,14/05/2016
184894,Paysandu / PA,Serie_B,14/05/2016
178891,Paysandu / PA,Serie_B,14/05/2016
140899,Paysandu / PA,Serie_B,14/05/2016
291468,Paysandu / PA,Serie_B,14/05/2016
296748,Paysandu / PA,Serie_B,14/05/2016
429655,Paysandu / PA,Serie_B,14/05/2016
309584,Ceará / CE,Serie_B,14/05/2016
298756,Paysandu / PA,Serie_B,14/05/2016
182550,Ceará / CE,Serie_B,14/05/2016
159341,Ceará / CE,Serie_B,14/05/2016
361147,Paysandu / PA,Serie_B,14/05/2016
295956,Paysandu / PA,Serie_B,14/05/2016
164974,Bahia / BA,Serie_B,14/05/2016
309265,Bahia / BA,Serie_B,14/05/2016
299142,Bahia / BA,Serie_B,14/05/2016
302560,Bahia / BA,Serie_B,14/05/2016
334457,Bahia / BA,Serie_B,14/05/2016
157264,Bahia / BA,Serie_B,14/05/2016
348138,Bahia / BA,Serie_B,14/05/2016
155855,Bahia / BA,Serie_B,14/05/2016
175560,Bahia / BA,Serie_B,14/05/2016
352645,Bahia / BA,Serie_B,14/05/2016
318481,Bahia / BA,Serie_B,14/05/2016
141880,Avaí / SC,Serie_B,14/05/2016
188424,Avaí / SC,Serie_B,14/05/2016
293557,Avaí / SC,Serie_B,14/05/2016
306140,Avaí / SC,Serie_B,14/05/2016
157270,Avaí / SC,Serie_B,14/05/2016
418797,Avaí / SC,Serie_B,14/05/2016
307741,Avaí / SC,Serie_B,14/05/2016
298995,Avaí / SC,Serie_B,14/05/2016
363867,Avaí / SC,Serie_B,14/05/2016
399254,Avaí / SC,Serie_B,14/05/2016
353985,Avaí / SC,Serie_B,14/05/2016
179395,Bahia / BA,Serie_B,14/05/2016
186135,Avaí / SC,Serie_B,14/05/2016
164866,Avaí / SC,Serie_B,14/05/2016
309982,Bahia / BA,Serie_B,14/05/2016
367216,Bahia / BA,Serie_B,14/05/2016
410091,Avaí / SC,Serie_B,14/05/2016
181106,Sampaio Corrêa / MA,Serie_B,14/05/2016
170739,Sampaio Corrêa / MA,Serie_B,14/05/2016
291651,Sampaio Corrêa / MA,Serie_B,14/05/2016
303021,Sampaio Corrêa / MA,Serie_B,14/05/2016
316698,Sampaio Corrêa / MA,Serie_B,14/05/2016
172741,Sampaio Corrêa / MA,Serie_B,14/05/2016
178848,Sampaio Corrêa / MA,Serie_B,14/05/2016
183546,Sampaio Corrêa / MA,Serie_B,14/05/2016
139757,Sampaio Corrêa / MA,Serie_B,14/05/2016
183626,Sampaio Corrêa / MA,Serie_B,14/05/2016
304171,Sampaio Corrêa / MA,Serie_B,14/05/2016
144360,Vasco da Gama / RJ,Serie_B,14/05/2016
521982,Vasco da Gama / RJ,Serie_B,14/05/2016
153189,Vasco da Gama / RJ,Serie_B,14/05/2016
137340,Vasco da Gama / RJ,Serie_B,14/05/2016
155605,Vasco da Gama / RJ,Serie_B,14/05/2016
459582,Vasco da Gama / RJ,Serie_B,14/05/2016
292789,Vasco da Gama / RJ,Serie_B,14/05/2016
307645,Vasco da Gama / RJ,Serie_B,14/05/2016
150986,Vasco da Gama / RJ,Serie_B,14/05/2016
321829,Vasco da Gama / RJ,Serie_B,14/05/2016
154766,Vasco da Gama / RJ,Serie_B,14/05/2016
171406,Vasco da Gama / RJ,Serie_B,14/05/2016
177222,Sampaio Corrêa / MA,Serie_B,14/05/2016
177432,Sampaio Corrêa / MA,Serie_B,14/05/2016
364829,Vasco da Gama / RJ,Serie_B,14/05/2016
190040,Sampaio Corrêa / MA,Serie_B,14/05/2016
180866,Vasco da Gama / RJ,Serie_B,14/05/2016
291797,Oeste / SP,Serie_B,13/05/2016
177099,Oeste / SP,Serie_B,13/05/2016
179974,Oeste / SP,Serie_B,13/05/2016
319850,Oeste / SP,Serie_B,13/05/2016
163429,Oeste / SP,Serie_B,13/05/2016
294996,Oeste / SP,Serie_B,13/05/2016
164221,Oeste / SP,Serie_B,13/05/2016
181254,Oeste / SP,Serie_B,13/05/2016
308984,Oeste / SP,Serie_B,13/05/2016
184775,Oeste / SP,Serie_B,13/05/2016
343349,Oeste / SP,Serie_B,13/05/2016
299840,Atlético / GO,Serie_B,13/05/2016
305959,Atlético / GO,Serie_B,13/05/2016
293172,Atlético / GO,Serie_B,13/05/2016
163660,Atlético / GO,Serie_B,13/05/2016
176899,Atlético / GO,Serie_B,13/05/2016
298432,Atlético / GO,Serie_B,13/05/2016
129274,Atlético / GO,Serie_B,13/05/2016
165040,Atlético / GO,Serie_B,13/05/2016
171685,Atlético / GO,Serie_B,13/05/2016
298485,Atlético / GO,Serie_B,13/05/2016
451607,Atlético / GO,Serie_B,13/05/2016
188941,Oeste / SP,Serie_B,13/05/2016
178962,Atlético / GO,Serie_B,13/05/2016
170488,Atlético / GO,Serie_B,13/05/2016
187591,Oeste / SP,Serie_B,13/05/2016
292500,Atlético / GO,Serie_B,13/05/2016
148155,Oeste / SP,Serie_B,13/05/2016
159612,Vila Nova / GO,Serie_B,13/05/2016
177015,Vila Nova / GO,Serie_B,13/05/2016
307957,Vila Nova / GO,Serie_B,13/05/2016
166938,Vila Nova / GO,Serie_B,13/05/2016
161683,Vila Nova / GO,Serie_B,13/05/2016
432058,Vila Nova / GO,Serie_B,13/05/2016
140063,Vila Nova / GO,Serie_B,13/05/2016
160650,Vila Nova / GO,Serie_B,13/05/2016
292976,Vila Nova / GO,Serie_B,13/05/2016
144802,Vila Nova / GO,Serie_B,13/05/2016
407612,Vila Nova / GO,Serie_B,13/05/2016
184087,Red Bull Bragantino / SP,Serie_B,13/05/2016
322960,Red Bull Bragantino / SP,Serie_B,13/05/2016
