Player,Club,Championship,Date
422351,Grêmio / RS,Serie_A,28/04/2019
407776,Grêmio / RS,Serie_A,28/04/2019
379065,Grêmio / RS,Serie_A,28/04/2019
303436,Grêmio / RS,Serie_A,28/04/2019
554626,Grêmio / RS,Serie_A,28/04/2019
165322,Grêmio / RS,Serie_A,28/04/2019
180546,Grêmio / RS,Serie_A,28/04/2019
317751,Grêmio / RS,Serie_A,28/04/2019
292942,Grêmio / RS,Serie_A,28/04/2019
166603,Grêmio / RS,Serie_A,28/04/2019
175411,Grêmio / RS,Serie_A,28/04/2019
334559,Santos / SP,Serie_A,28/04/2019
373768,Santos / SP,Serie_A,28/04/2019
646663,Santos / SP,Serie_A,28/04/2019
377476,Santos / SP,Serie_A,28/04/2019
186450,Santos / SP,Serie_A,28/04/2019
170272,Santos / SP,Serie_A,28/04/2019
318143,Santos / SP,Serie_A,28/04/2019
331842,Santos / SP,Serie_A,28/04/2019
295792,Santos / SP,Serie_A,28/04/2019
177770,Santos / SP,Serie_A,28/04/2019
646668,Santos / SP,Serie_A,28/04/2019
308980,Santos / SP,Serie_A,28/04/2019
150201,Grêmio / RS,Serie_A,28/04/2019
409960,Grêmio / RS,Serie_A,28/04/2019
633582,Santos / SP,Serie_A,28/04/2019
399284,Grêmio / RS,Serie_A,28/04/2019
633531,Santos / SP,Serie_A,28/04/2019
317445,Atlético Mineiro / MG,Serie_A,27/04/2019
172685,Atlético Mineiro / MG,Serie_A,27/04/2019
311336,Atlético Mineiro / MG,Serie_A,27/04/2019
630172,Atlético Mineiro / MG,Serie_A,27/04/2019
162248,Atlético Mineiro / MG,Serie_A,27/04/2019
159607,Atlético Mineiro / MG,Serie_A,27/04/2019
137705,Atlético Mineiro / MG,Serie_A,27/04/2019
298595,Atlético Mineiro / MG,Serie_A,27/04/2019
412852,Atlético Mineiro / MG,Serie_A,27/04/2019
150151,Atlético Mineiro / MG,Serie_A,27/04/2019
156659,Atlético Mineiro / MG,Serie_A,27/04/2019
651251,Avaí / SC,Serie_A,27/04/2019
144059,Avaí / SC,Serie_A,27/04/2019
371170,Avaí / SC,Serie_A,27/04/2019
297781,Avaí / SC,Serie_A,27/04/2019
180622,Avaí / SC,Serie_A,27/04/2019
310627,Avaí / SC,Serie_A,27/04/2019
399087,Avaí / SC,Serie_A,27/04/2019
