Player,Club,Championship,Date
341087,Náutico / PE,Serie_C,15/04/2018
388312,Náutico / PE,Serie_C,15/04/2018
387358,Náutico / PE,Serie_C,15/04/2018
456114,Náutico / PE,Serie_C,15/04/2018
308068,Náutico / PE,Serie_C,15/04/2018
140053,Náutico / PE,Serie_C,15/04/2018
165864,Náutico / PE,Serie_C,15/04/2018
529172,Náutico / PE,Serie_C,15/04/2018
320016,Náutico / PE,Serie_C,15/04/2018
173707,Náutico / PE,Serie_C,15/04/2018
325261,Náutico / PE,Serie_C,15/04/2018
159371,Santa Cruz / PE,Serie_C,15/04/2018
159190,Santa Cruz / PE,Serie_C,15/04/2018
403850,Santa Cruz / PE,Serie_C,15/04/2018
174372,Santa Cruz / PE,Serie_C,15/04/2018
374917,Santa Cruz / PE,Serie_C,15/04/2018
400288,Santa Cruz / PE,Serie_C,15/04/2018
140778,Santa Cruz / PE,Serie_C,15/04/2018
305873,Santa Cruz / PE,Serie_C,15/04/2018
296640,Santa Cruz / PE,Serie_C,15/04/2018
339225,Santa Cruz / PE,Serie_C,15/04/2018
156325,Santa Cruz / PE,Serie_C,15/04/2018
338611,Santa Cruz / PE,Serie_C,15/04/2018
184979,Náutico / PE,Serie_C,15/04/2018
426135,Santa Cruz / PE,Serie_C,15/04/2018
188114,Náutico / PE,Serie_C,15/04/2018
372006,Náutico / PE,Serie_C,15/04/2018
532045,Santa Cruz / PE,Serie_C,15/04/2018
413857,Globo / RN,Serie_C,15/04/2018
155566,Globo / RN,Serie_C,15/04/2018
319715,Globo / RN,Serie_C,15/04/2018
324846,Globo / RN,Serie_C,15/04/2018
371040,Globo / RN,Serie_C,15/04/2018
294558,Globo / RN,Serie_C,15/04/2018
365792,Globo / RN,Serie_C,15/04/2018
433682,Globo / RN,Serie_C,15/04/2018
171958,Globo / RN,Serie_C,15/04/2018
591142,Globo / RN,Serie_C,15/04/2018
337783,Globo / RN,Serie_C,15/04/2018
313762,ABC / RN,Serie_C,15/04/2018
538843,ABC / RN,Serie_C,15/04/2018
313930,ABC / RN,Serie_C,15/04/2018
144035,ABC / RN,Serie_C,15/04/2018
434738,ABC / RN,Serie_C,15/04/2018
296566,ABC / RN,Serie_C,15/04/2018
307976,ABC / RN,Serie_C,15/04/2018
