Player,Club,Championship,Date
599944,Campinense / PB,CdB,01/03/2023
463521,Campinense / PB,CdB,01/03/2023
177998,Campinense / PB,CdB,01/03/2023
365936,Campinense / PB,CdB,01/03/2023
320016,Campinense / PB,CdB,01/03/2023
379396,Campinense / PB,CdB,01/03/2023
394142,Campinense / PB,CdB,01/03/2023
341930,Campinense / PB,CdB,01/03/2023
370556,Campinense / PB,CdB,01/03/2023
431246,Campinense / PB,CdB,01/03/2023
587152,Campinense / PB,CdB,01/03/2023
727270,Grêmio / RS,CdB,01/03/2023
793604,Grêmio / RS,CdB,01/03/2023
294769,Grêmio / RS,CdB,01/03/2023
554626,Grêmio / RS,CdB,01/03/2023
558228,Grêmio / RS,CdB,01/03/2023
376586,Grêmio / RS,CdB,01/03/2023
312015,Grêmio / RS,CdB,01/03/2023
321898,Grêmio / RS,CdB,01/03/2023
793449,Grêmio / RS,CdB,01/03/2023
332318,Grêmio / RS,CdB,01/03/2023
540533,Grêmio / RS,CdB,01/03/2023
370747,Campinense / PB,CdB,01/03/2023
505058,Grêmio / RS,CdB,01/03/2023
415027,Grêmio / RS,CdB,01/03/2023
340272,Campinense / PB,CdB,01/03/2023
605148,Campinense / PB,CdB,01/03/2023
630471,Campinense / PB,CdB,01/03/2023
161625,Grêmio / RS,CdB,01/03/2023
410034,Campinense / PB,CdB,01/03/2023
293712,Grêmio / RS,CdB,01/03/2023
339876,Grêmio / RS,CdB,01/03/2023
380325,Resende / RJ,CdB,28/02/2023
382822,Resende / RJ,CdB,28/02/2023
421531,Resende / RJ,CdB,28/02/2023
401037,Resende / RJ,CdB,28/02/2023
619070,Resende / RJ,CdB,28/02/2023
676156,Resende / RJ,CdB,28/02/2023
423208,Resende / RJ,CdB,28/02/2023
418012,Resende / RJ,CdB,28/02/2023
434759,Resende / RJ,CdB,28/02/2023
648351,Resende / RJ,CdB,28/02/2023
358664,Resende / RJ,CdB,28/02/2023
543907,Ferroviário / CE,CdB,28/02/2023
177953,Ferroviário / CE,CdB,28/02/2023
184087,Ferroviário / CE,CdB,28/02/2023
408812,Ferroviário / CE,CdB,28/02/2023
341396,Ferroviário / CE,CdB,28/02/2023
189991,Ferroviário / CE,CdB,28/02/2023
526916,Ferroviário / CE,CdB,28/02/2023
385488,Ferroviário / CE,CdB,28/02/2023
154961,Ferroviário / CE,CdB,28/02/2023
346228,Ferroviário / CE,CdB,28/02/2023
337532,Ferroviário / CE,CdB,28/02/2023
605794,Resende / RJ,CdB,28/02/2023
316770,Resende / RJ,CdB,28/02/2023
401468,Ferroviário / CE,CdB,28/02/2023
179811,Ferroviário / CE,CdB,28/02/2023
184221,Resende / RJ,CdB,28/02/2023
605578,Resende / RJ,CdB,28/02/2023
633836,Ferroviário / CE,CdB,28/02/2023
311670,Ferroviário / CE,CdB,28/02/2023
428887,Resende / RJ,CdB,28/02/2023
431004,Ferroviário / CE,CdB,28/02/2023
629226,Fluminense / PI,CdB,28/02/2023
714253,Fluminense / PI,CdB,28/02/2023
