Player,Club,Championship,Date
293385,Tombense / MG,Serie_C,20/04/2024
390675,Tombense / MG,Serie_C,20/04/2024
622570,Tombense / MG,Serie_C,20/04/2024
548055,Tombense / MG,Serie_C,20/04/2024
184174,Tombense / MG,Serie_C,20/04/2024
172028,Tombense / MG,Serie_C,20/04/2024
440615,Tombense / MG,Serie_C,20/04/2024
403321,Tombense / MG,Serie_C,20/04/2024
328812,Tombense / MG,Serie_C,20/04/2024
410715,Tombense / MG,Serie_C,20/04/2024
401976,Tombense / MG,Serie_C,20/04/2024
371657,São José / RS,Serie_C,20/04/2024
368796,São José / RS,Serie_C,20/04/2024
181804,São José / RS,Serie_C,20/04/2024
369196,São José / RS,Serie_C,20/04/2024
432101,São José / RS,Serie_C,20/04/2024
651576,São José / RS,Serie_C,20/04/2024
378939,São José / RS,Serie_C,20/04/2024
545400,São José / RS,Serie_C,20/04/2024
359001,São José / RS,Serie_C,20/04/2024
303487,São José / RS,Serie_C,20/04/2024
347208,São José / RS,Serie_C,20/04/2024
348165,Tombense / MG,Serie_C,20/04/2024
317454,Tombense / MG,Serie_C,20/04/2024
324735,Tombense / MG,Serie_C,20/04/2024
504667,São José / RS,Serie_C,20/04/2024
502079,Tombense / MG,Serie_C,20/04/2024
547718,Tombense / MG,Serie_C,20/04/2024
666349,São José / RS,Serie_C,20/04/2024
374917,Confiança / SE,Serie_C,22/04/2024
321453,Confiança / SE,Serie_C,22/04/2024
353324,Confiança / SE,Serie_C,22/04/2024
556127,Confiança / SE,Serie_C,22/04/2024
458971,Confiança / SE,Serie_C,22/04/2024
540362,Confiança / SE,Serie_C,22/04/2024
305809,Confiança / SE,Serie_C,22/04/2024
295845,Confiança / SE,Serie_C,22/04/2024
708728,Confiança / SE,Serie_C,22/04/2024
466735,Confiança / SE,Serie_C,22/04/2024
542573,Confiança / SE,Serie_C,22/04/2024
643371,Londrina / PR,Serie_C,22/04/2024
449227,Londrina / PR,Serie_C,22/04/2024
419243,Londrina / PR,Serie_C,22/04/2024
325581,Londrina / PR,Serie_C,22/04/2024
525306,Londrina / PR,Serie_C,22/04/2024
442914,Londrina / PR,Serie_C,22/04/2024
331360,Londrina / PR,Serie_C,22/04/2024
183844,Londrina / PR,Serie_C,22/04/2024
432192,Londrina / PR,Serie_C,22/04/2024
563832,Londrina / PR,Serie_C,22/04/2024
511046,Londrina / PR,Serie_C,22/04/2024
544039,Londrina / PR,Serie_C,22/04/2024
621672,Confiança / SE,Serie_C,22/04/2024
356113,Confiança / SE,Serie_C,22/04/2024
598567,Londrina / PR,Serie_C,22/04/2024
314842,Londrina / PR,Serie_C,22/04/2024
524492,Confiança / SE,Serie_C,22/04/2024
703363,Confiança / SE,Serie_C,22/04/2024
392116,Londrina / PR,Serie_C,22/04/2024
545223,Londrina / PR,Serie_C,22/04/2024
387511,Náutico / PE,Serie_C,21/04/2024
388303,Náutico / PE,Serie_C,21/04/2024
335847,Náutico / PE,Serie_C,21/04/2024
171406,Náutico / PE,Serie_C,21/04/2024
178294,Náutico / PE,Serie_C,21/04/2024
600323,Náutico / PE,Serie_C,21/04/2024
322785,Náutico / PE,Serie_C,21/04/2024
191609,Náutico / PE,Serie_C,21/04/2024
523730,Náutico / PE,Serie_C,21/04/2024
536040,Náutico / PE,Serie_C,21/04/2024
536065,Náutico / PE,Serie_C,21/04/2024
324490,Sao Bernardo / SP,Serie_C,21/04/2024
540323,Sao Bernardo / SP,Serie_C,21/04/2024
177071,Sao Bernardo / SP,Serie_C,21/04/2024
185301,Sao Bernardo / SP,Serie_C,21/04/2024
173056,Sao Bernardo / SP,Serie_C,21/04/2024
430405,Sao Bernardo / SP,Serie_C,21/04/2024
175720,Sao Bernardo / SP,Serie_C,21/04/2024
186142,Sao Bernardo / SP,Serie_C,21/04/2024
294095,Sao Bernardo / SP,Serie_C,21/04/2024
583991,Sao Bernardo / SP,Serie_C,21/04/2024
529928,Sao Bernardo / SP,Serie_C,21/04/2024
174017,Náutico / PE,Serie_C,21/04/2024
375729,Náutico / PE,Serie_C,21/04/2024
502133,Sao Bernardo / SP,Serie_C,21/04/2024
187979,Sao Bernardo / SP,Serie_C,21/04/2024
697461,Náutico / PE,Serie_C,21/04/2024
584599,Náutico / PE,Serie_C,21/04/2024
647148,Náutico / PE,Serie_C,21/04/2024
343672,Sao Bernardo / SP,Serie_C,21/04/2024
322930,Sao Bernardo / SP,Serie_C,21/04/2024
186722,Remo / PA,Serie_C,20/04/2024
376246,Remo / PA,Serie_C,20/04/2024
501768,Remo / PA,Serie_C,20/04/2024
543147,Remo / PA,Serie_C,20/04/2024
586543,Remo / PA,Serie_C,20/04/2024
513348,Remo / PA,Serie_C,20/04/2024
617491,Remo / PA,Serie_C,20/04/2024
409868,Remo / PA,Serie_C,20/04/2024
534345,Remo / PA,Serie_C,20/04/2024
374486,Remo / PA,Serie_C,20/04/2024
291797,Remo / PA,Serie_C,20/04/2024
436982,Volta Redonda / RJ,Serie_C,20/04/2024
184226,Volta Redonda / RJ,Serie_C,20/04/2024
710835,Volta Redonda / RJ,Serie_C,20/04/2024
179486,Volta Redonda / RJ,Serie_C,20/04/2024
356231,Volta Redonda / RJ,Serie_C,20/04/2024
731131,Volta Redonda / RJ,Serie_C,20/04/2024
553871,Volta Redonda / RJ,Serie_C,20/04/2024
388399,Volta Redonda / RJ,Serie_C,20/04/2024
297039,Volta Redonda / RJ,Serie_C,20/04/2024
300856,Volta Redonda / RJ,Serie_C,20/04/2024
375401,Volta Redonda / RJ,Serie_C,20/04/2024
508226,Volta Redonda / RJ,Serie_C,20/04/2024
367372,Remo / PA,Serie_C,20/04/2024
300791,Remo / PA,Serie_C,20/04/2024
545664,Volta Redonda / RJ,Serie_C,20/04/2024
402139,Volta Redonda / RJ,Serie_C,20/04/2024
350223,Volta Redonda / RJ,Serie_C,20/04/2024
595696,Volta Redonda / RJ,Serie_C,20/04/2024
344339,Caxias / RS,Serie_C,20/04/2024
352746,Caxias / RS,Serie_C,20/04/2024
500955,Caxias / RS,Serie_C,20/04/2024
334790,Caxias / RS,Serie_C,20/04/2024
501939,Caxias / RS,Serie_C,20/04/2024
341126,Caxias / RS,Serie_C,20/04/2024
431945,Caxias / RS,Serie_C,20/04/2024
387277,Caxias / RS,Serie_C,20/04/2024
309584,Caxias / RS,Serie_C,20/04/2024
348432,Caxias / RS,Serie_C,20/04/2024
333676,Caxias / RS,Serie_C,20/04/2024
459007,Athletic / MG,Serie_C,20/04/2024
417008,Athletic / MG,Serie_C,20/04/2024
318957,Athletic / MG,Serie_C,20/04/2024
317384,Athletic / MG,Serie_C,20/04/2024
314625,Athletic / MG,Serie_C,20/04/2024
177363,Athletic / MG,Serie_C,20/04/2024
793475,Athletic / MG,Serie_C,20/04/2024
711292,Athletic / MG,Serie_C,20/04/2024
442149,Athletic / MG,Serie_C,20/04/2024
466378,Athletic / MG,Serie_C,20/04/2024
324829,Athletic / MG,Serie_C,20/04/2024
174541,Caxias / RS,Serie_C,20/04/2024
559188,Athletic / MG,Serie_C,20/04/2024
536476,Athletic / MG,Serie_C,20/04/2024
393447,Athletic / MG,Serie_C,20/04/2024
702829,Athletic / MG,Serie_C,20/04/2024
539771,Caxias / RS,Serie_C,20/04/2024
295473,Floresta / CE,Serie_C,21/04/2024
501921,Floresta / CE,Serie_C,21/04/2024
314533,Floresta / CE,Serie_C,21/04/2024
414510,Floresta / CE,Serie_C,21/04/2024
341345,Floresta / CE,Serie_C,21/04/2024
369011,Floresta / CE,Serie_C,21/04/2024
351142,Floresta / CE,Serie_C,21/04/2024
359298,Floresta / CE,Serie_C,21/04/2024
316346,Floresta / CE,Serie_C,21/04/2024
296193,Floresta / CE,Serie_C,21/04/2024
430440,Floresta / CE,Serie_C,21/04/2024
465539,Botafogo / PB,Serie_C,21/04/2024
350435,Botafogo / PB,Serie_C,21/04/2024
181824,Botafogo / PB,Serie_C,21/04/2024
532101,Botafogo / PB,Serie_C,21/04/2024
553037,Botafogo / PB,Serie_C,21/04/2024
347875,Botafogo / PB,Serie_C,21/04/2024
506475,Botafogo / PB,Serie_C,21/04/2024
170477,Botafogo / PB,Serie_C,21/04/2024
184363,Botafogo / PB,Serie_C,21/04/2024
501383,Botafogo / PB,Serie_C,21/04/2024
419230,Botafogo / PB,Serie_C,21/04/2024
317502,Floresta / CE,Serie_C,21/04/2024
586275,Floresta / CE,Serie_C,21/04/2024
310804,Floresta / CE,Serie_C,21/04/2024
369194,Floresta / CE,Serie_C,21/04/2024
392725,Botafogo / PB,Serie_C,21/04/2024
435736,Botafogo / PB,Serie_C,21/04/2024
318082,Floresta / CE,Serie_C,21/04/2024
464709,Botafogo / PB,Serie_C,21/04/2024
531707,Figueirense / SC,Serie_C,21/04/2024
402646,Figueirense / SC,Serie_C,21/04/2024
610773,Figueirense / SC,Serie_C,21/04/2024
430597,Figueirense / SC,Serie_C,21/04/2024
330362,Figueirense / SC,Serie_C,21/04/2024
295153,Figueirense / SC,Serie_C,21/04/2024
600309,Figueirense / SC,Serie_C,21/04/2024
190137,Figueirense / SC,Serie_C,21/04/2024
568543,Figueirense / SC,Serie_C,21/04/2024
437380,Figueirense / SC,Serie_C,21/04/2024
525399,Figueirense / SC,Serie_C,21/04/2024
178044,Ferroviário / CE,Serie_C,21/04/2024
612934,Ferroviário / CE,Serie_C,21/04/2024
177802,Ferroviário / CE,Serie_C,21/04/2024
385488,Ferroviário / CE,Serie_C,21/04/2024
154961,Ferroviário / CE,Serie_C,21/04/2024
629935,Ferroviário / CE,Serie_C,21/04/2024
463627,Ferroviário / CE,Serie_C,21/04/2024
346228,Ferroviário / CE,Serie_C,21/04/2024
177953,Ferroviário / CE,Serie_C,21/04/2024
347222,Ferroviário / CE,Serie_C,21/04/2024
508210,Ferroviário / CE,Serie_C,21/04/2024
443624,Figueirense / SC,Serie_C,21/04/2024
313031,Ferroviário / CE,Serie_C,21/04/2024
410100,Figueirense / SC,Serie_C,21/04/2024
514132,Figueirense / SC,Serie_C,21/04/2024
529724,Ferroviário / CE,Serie_C,21/04/2024
542822,Ferroviário / CE,Serie_C,21/04/2024
407485,Figueirense / SC,Serie_C,21/04/2024
644698,Figueirense / SC,Serie_C,21/04/2024
393916,Ypiranga / RS,Serie_C,20/04/2024
581780,Ypiranga / RS,Serie_C,20/04/2024
444827,Ypiranga / RS,Serie_C,20/04/2024
460812,Ypiranga / RS,Serie_C,20/04/2024
390066,Ypiranga / RS,Serie_C,20/04/2024
179650,Ypiranga / RS,Serie_C,20/04/2024
463114,Ypiranga / RS,Serie_C,20/04/2024
298941,Ypiranga / RS,Serie_C,20/04/2024
183385,Ypiranga / RS,Serie_C,20/04/2024
309601,Ypiranga / RS,Serie_C,20/04/2024
338506,Ypiranga / RS,Serie_C,20/04/2024
306773,CSA / AL,Serie_C,20/04/2024
421457,CSA / AL,Serie_C,20/04/2024
502934,CSA / AL,Serie_C,20/04/2024
607374,CSA / AL,Serie_C,20/04/2024
307674,CSA / AL,Serie_C,20/04/2024
529861,CSA / AL,Serie_C,20/04/2024
303589,CSA / AL,Serie_C,20/04/2024
525771,CSA / AL,Serie_C,20/04/2024
519525,CSA / AL,Serie_C,20/04/2024
179395,CSA / AL,Serie_C,20/04/2024
349712,CSA / AL,Serie_C,20/04/2024
512287,Ypiranga / RS,Serie_C,20/04/2024
515322,Ypiranga / RS,Serie_C,20/04/2024
586226,CSA / AL,Serie_C,20/04/2024
385571,Ypiranga / RS,Serie_C,20/04/2024
588999,Ypiranga / RS,Serie_C,20/04/2024
714604,CSA / AL,Serie_C,20/04/2024
538341,CSA / AL,Serie_C,20/04/2024
