Points,Position,Probability,Cumulative
15,20,0.024009,0.024009
16,20,0.12022,0.144229
17,20,0.242099,0.386328
18,20,0.252488,0.638816
19,20,0.168672,0.807488
20,20,0.102543,0.910031
21,20,0.055329,0.96536
22,20,0.021806,0.987166
23,20,0.008706,0.995872
24,20,0.003174,0.999046
25,20,0.000611,0.999657
26,20,0.000308,0.999965
27,20,2.2e-05,0.999987
28,20,1.3e-05,1.0
33,18,1e-06,1e-06
33,19,0.003705,0.003705
34,19,0.046175,0.04988
34,18,0.000609,0.00061
35,18,0.008274,0.008884
35,19,0.130383,0.180263
36,17,6e-06,6e-06
36,18,0.029362,0.038246
36,19,0.17484,0.355103
37,17,0.001095,0.001101
37,18,0.08296,0.12120600000000001
37,19,0.21596,0.571063
38,17,0.010771,0.011871999999999999
38,18,0.168577,0.289783
38,19,0.206072,0.777135
39,17,0.033883,0.045755000000000004
39,18,0.192758,0.482541
39,19,0.119336,0.896471
40,19,0.070627,0.967098
40,18,0.222689,0.70523
40,17,0.09879,0.144545
40,16,0.002088,0.002088
40,15,2e-06,2e-06
41,15,0.0003,0.00030199999999999997
41,16,0.023593,0.025681
41,17,0.199502,0.344047
41,18,0.173451,0.878681
41,19,0.026324,0.993422
42,19,0.005434,0.998856
42,18,0.08011,0.9587910000000001
42,17,0.238004,0.582051
42,14,0.000208,0.000208
42,15,0.007851,0.008153
42,13,1e-06,1e-06
42,16,0.09503,0.120711
43,18,0.035461,0.994252
43,19,0.001071,0.999927
43,17,0.246288,0.828339
43,15,0.064608,0.07276099999999999
43,14,0.006182,0.00639
43,13,0.000198,0.00019899999999999999
43,16,0.244145,0.364856
44,12,0.000144,0.000144
44,13,0.005354,0.005553000000000001
44,14,0.054428,0.060818
44,15,0.213132,0.28589299999999995
44,16,0.319649,0.684505
44,17,0.127218,0.955557
44,18,0.005167,0.9994190000000001
44,19,7.2e-05,0.999999
45,16,0.213589,0.8980940000000001
45,19,1e-06,1.0
45,18,0.000556,0.9999750000000001
45,17,0.037022,0.992579
45,15,0.321049,0.606942
45,10,1e-06,1e-06
45,13,0.047247,0.0528
45,11,9.5e-05,9.5e-05
45,14,0.189871,0.250689
45,12,0.004239,0.004383
46,18,2.4e-05,0.999999
46,9,1e-06,1e-06
46,10,0.000121,0.000122
46,11,0.004013,0.004108
46,12,0.046708,0.051091
46,13,0.193201,0.24600100000000003
46,14,0.339183,0.589872
46,15,0.267402,0.874344
46,16,0.085308,0.983402
46,17,0.00702,0.999599
47,18,1e-06,1.0
47,17,0.000386,0.999985
47,16,0.015274,0.998676
47,15,0.105164,0.9795079999999999
47,14,0.282413,0.872285
47,10,0.004073,0.004195
47,12,0.195644,0.246735
47,11,0.046241,0.050349
47,9,0.000113,0.00011399999999999999
47,13,0.347321,0.593322
48,14,0.105863,0.978148
48,16,0.001279,0.999955
48,15,0.018838,0.998346
48,17,1.5e-05,1.0
48,13,0.273926,0.867248
48,11,0.174091,0.22444
48,10,0.037184,0.041379
48,9,0.002577,0.002691
48,8,1.5e-05,1.5e-05
48,12,0.328401,0.575136
49,15,0.001596,0.999942
49,14,0.020309,0.998457
49,13,0.111955,0.979203
49,12,0.289481,0.864617
49,16,4.5e-05,1.0
49,10,0.16487,0.206249
49,9,0.029473,0.032164
49,8,0.001077,0.001092
49,7,4e-06,4e-06
49,11,0.336056,0.560496
50,15,5.8e-05,1.0
50,14,0.001504,0.999961
50,13,0.019512,0.998715
50,12,0.114312,0.978929
50,11,0.295461,0.855957
50,10,0.330608,0.536857
50,8,0.02021,0.021301999999999998
50,7,0.000752,0.0007559999999999999
50,6,9e-06,9e-06
