Points,Position,Probability,Cumulative
29,20,0.40563,0.40563
30,20,0.294022,0.6996519999999999
32,20,0.300348,1.0
35,19,0.491215,0.491215
36,19,0.30781,0.799025
38,18,0.540202,0.540202
38,19,0.200975,1.0
39,18,0.26917,0.809372
41,18,0.190628,1.0
43,17,0.3695,0.3695
44,16,0.115869,0.115869
44,17,0.316059,0.685559
45,14,0.02791,0.02791
45,15,0.198489,0.198489
45,16,0.455068,0.570937
45,17,0.215906,0.901465
46,17,0.098535,1.0
46,16,0.429063,1.0
46,14,0.413526,0.441436
46,13,0.089886,0.089886
46,15,0.655066,0.8535550000000001
47,11,0.044318,0.044318
47,12,0.278164,0.278164
47,13,0.585774,0.67566
47,14,0.49837,0.9398059999999999
47,15,0.146445,1.0
48,11,0.266186,0.310504
48,12,0.478404,0.756568
48,13,0.291484,0.967144
48,14,0.060194,1.0
49,13,0.032856,1.0
49,10,0.303058,0.303058
49,11,0.527008,0.837512
49,12,0.243432,1.0
50,11,0.162488,1.0
50,10,0.429087,0.732145
51,9,0.132459,0.132459
51,10,0.048418,0.780563
52,9,0.335389,0.467848
52,10,0.219437,1.0
54,9,0.532152,1.0
55,8,0.532152,0.532152
56,7,0.522052,0.522052
56,8,0.396794,0.9289459999999999
56,6,0.113901,0.113901
57,6,0.232408,0.346309
57,7,0.272736,0.7947879999999999
57,8,0.048871,0.9778169999999999
58,6,0.075981,0.42229
58,7,0.082713,0.877501
58,8,0.022183,0.9999999999999999
59,7,0.122499,0.9999999999999999
59,6,0.57771,1.0
59,5,0.478576,0.478576
59,4,0.070148,0.070148
60,3,0.143564,0.143564
60,4,0.576426,0.646574
60,5,0.521424,1.0
61,2,0.095512,0.095512
61,3,0.311437,0.455001
61,4,0.212012,0.858586
62,2,0.276731,0.372243
62,3,0.39571,0.850711
62,4,0.141414,1.0
63,2,0.627757,1.0
63,3,0.149289,1.0
71,1,0.267855,0.267855
72,1,0.310222,0.578077
74,1,0.421923,1.0
