Points,Position,Probability,Cumulative
30,20,0.016082,0.016082
31,20,0.064772,0.080854
32,19,0.000457,0.000457
32,20,0.110295,0.191149
33,18,5.2e-05,5.2e-05
33,19,0.008677,0.009134000000000001
33,20,0.150608,0.341757
34,20,0.203125,0.544882
34,19,0.045177,0.054311000000000005
34,18,0.001421,0.001473
34,17,1.3e-05,1.3e-05
35,17,0.000242,0.000255
35,18,0.011598,0.013071000000000001
35,19,0.117494,0.171805
35,20,0.193032,0.737914
36,20,0.13857,0.876484
36,19,0.201813,0.373618
36,18,0.049075,0.062146
36,17,0.002971,0.003226
36,16,1.1e-05,1.1e-05
37,15,6e-06,6e-06
37,16,0.000654,0.000665
37,17,0.022027,0.025253
37,18,0.146149,0.208295
37,19,0.261377,0.634995
37,20,0.08389,0.960374
38,20,0.031056,0.99143
38,19,0.21112,0.846115
38,18,0.253071,0.461366
38,15,0.000155,0.000161
38,16,0.008906,0.009571000000000001
38,17,0.091613,0.116866
39,19,0.108904,0.955019
39,20,0.007283,0.998713
39,18,0.267867,0.729233
39,16,0.053178,0.062749
39,15,0.00369,0.0038510000000000003
39,14,1.6e-05,1.6e-05
39,17,0.210275,0.327141
40,13,2.2e-05,2.2e-05
40,14,0.001873,0.001889
40,15,0.036029,0.03988
40,16,0.183591,0.24634
40,17,0.311679,0.6388199999999999
40,18,0.187943,0.917176
40,19,0.037875,0.9928939999999999
40,20,0.001205,0.999918
41,17,0.237122,0.875942
41,20,7.7e-05,0.999995
41,19,0.006483,0.999377
41,18,0.068123,0.985299
41,16,0.308402,0.5547420000000001
41,15,0.149328,0.189208
41,14,0.024778,0.026667000000000003
41,13,0.001234,0.0012560000000000002
41,12,5e-06,5e-06
42,11,6e-06,6e-06
42,12,0.00049,0.000495
42,13,0.015063,0.016319
42,14,0.10788,0.134547
42,15,0.273787,0.462995
42,16,0.263479,0.8182210000000001
42,17,0.096562,0.9725039999999999
42,18,0.013108,0.998407
42,19,0.000593,0.99997
42,20,5e-06,1.0
43,18,0.001531,0.999938
43,17,0.024745,0.9972489999999999
43,19,3e-05,1.0
43,16,0.140016,0.958237
43,15,0.30285,0.765845
43,14,0.257258,0.39180499999999996
43,13,0.082602,0.098921
43,12,0.008289,0.008784
43,11,0.000201,0.00020700000000000002
44,18,6.2e-05,1.0
44,17,0.002615,0.999864
44,16,0.036148,0.9943850000000001
44,15,0.169439,0.935284
44,14,0.303578,0.695383
44,13,0.210496,0.309417
44,12,0.049867,0.058651
44,11,0.003189,0.003396
44,10,1e-06,1e-06
45,17,0.000134,0.9999979999999999
45,16,0.005134,0.999519
45,15,0.052128,0.987412
45,14,0.193049,0.888432
45,13,0.272525,0.581942
45,12,0.137143,0.195794
45,11,0.020164,0.02356
45,10,0.000214,0.000215
46,9,1.6e-05,1.6e-05
46,10,0.003011,0.0032259999999999997
46,11,0.076558,0.100118
46,12,0.248175,0.443969
46,13,0.246033,0.827975
46,14,0.088027,0.976459
46,15,0.011472,0.998884
46,16,0.000459,0.999978
46,17,2e-06,0.9999999999999999
47,16,2.2e-05,1.0
47,15,0.001044,0.999928
47,14,0.02031,0.996769
47,13,0.12316,0.9511350000000001
47,11,0.168473,0.268591
47,10,0.021044,0.02427
47,9,0.000512,0.0005279999999999999
47,12,0.261538,0.705507
48,8,2.9e-05,2.9e-05
48,9,0.005291,0.0058189999999999995
48,10,0.074399,0.098669
48,11,0.236762,0.5053529999999999
48,12,0.174976,0.880483
48,13,0.038624,0.989759
48,14,0.00291,0.999679
48,15,6.9e-05,0.999997
49,13,0.009142,0.998901
49,15,3e-06,1.0
49,14,0.00031,0.999989
49,12,0.08735,0.9678329999999999
49,10,0.153844,0.252513
49,9,0.024841,0.03066
49,8,0.000601,0.0006299999999999999
49,11,0.234943,0.7402960000000001
50,12,0.025941,0.9937739999999999
50,8,0.004618,0.005247999999999999
50,9,0.075902,0.10656199999999999
50,10,0.223934,0.476447
50,11,0.153692,0.893988
50,13,0.001008,0.999909
50,14,1e-05,0.999999
51,12,0.005436,0.9992099999999999
51,11,0.073967,0.967955
51,13,8.8e-05,0.999997
51,9,0.14919,0.255752
51,8,0.020343,0.025591
51,10,0.223763,0.70021
51,14,1e-06,1.0
52,13,3e-06,1.0
52,12,0.000725,0.999935
52,11,0.024719,0.9926740000000001
52,10,0.150785,0.850995
52,9,0.185936,0.44168799999999997
52,8,0.048219,0.07381
53,8,0.102309,0.176119
53,9,0.21418,0.655868
53,10,0.094137,0.945132
53,11,0.006217,0.998891
53,12,5.8e-05,0.999993
54,7,0.00012,0.00012
54,8,0.152079,0.328198
54,9,0.166214,0.822082
54,10,0.038965,0.984097
54,11,0.000994,0.999885
54,12,7e-06,1.0
55,11,0.000103,0.999988
55,10,0.011399,0.995496
55,9,0.090745,0.9128269999999999
55,7,0.001878,0.0019979999999999998
55,6,4e-06,4e-06
55,8,0.151073,0.479271
56,11,1.2e-05,1.0
56,6,6.9e-05,7.3e-05
56,7,0.011256,0.013254
56,8,0.189672,0.6689430000000001
56,9,0.061853,0.97468
56,10,0.003933,0.999429
57,5,8e-06,8e-06
57,6,0.000841,0.000914
57,7,0.036747,0.050001000000000004
57,8,0.136156,0.805099
57,9,0.017517,0.992197
57,10,0.000491,0.99992
58,9,0.005946,0.998143
58,10,7.7e-05,0.999997
58,8,0.087634,0.892733
58,6,0.005417,0.006331
58,5,8e-05,8.800000000000001e-05
58,4,1e-06,1e-06
58,7,0.083957,0.13395800000000002
59,4,1.1e-05,1.2e-05
59,5,0.001158,0.001246
59,6,0.024711,0.031042
59,7,0.156813,0.290771
59,8,0.074667,0.9674
59,9,0.001795,0.999938
59,10,3e-06,1.0
60,9,3.3e-05,0.9999709999999999
60,7,0.199008,0.48977899999999996
60,6,0.071487,0.102529
60,8,0.019248,0.986648
60,4,0.000211,0.000223
60,3,3e-06,3e-06
60,5,0.007596,0.008842000000000001
61,9,2.9e-05,1.0
61,7,0.213789,0.703568
61,6,0.155747,0.258276
61,8,0.010742,0.99739
61,4,0.002749,0.0029720000000000002
61,3,6.6e-05,6.900000000000001e-05
61,5,0.034859,0.043701000000000004
62,7,0.164428,0.867996
62,2,2e-06,2e-06
62,3,0.000872,0.0009410000000000001
62,4,0.016232,0.019204
62,5,0.102326,0.14602700000000002
62,6,0.232809,0.491085
62,8,0.002467,0.999857
63,7,0.088009,0.956005
63,8,0.000107,0.999964
63,6,0.233057,0.724142
63,5,0.193568,0.339595
63,4,0.059343,0.078547
63,3,0.00583,0.006771
63,2,2.4e-05,2.6000000000000002e-05
64,1,1e-06,1e-06
64,2,0.000532,0.000558
64,3,0.027997,0.034768
64,4,0.147795,0.22634200000000002
64,5,0.260148,0.5997429999999999
64,6,0.171914,0.896056
64,7,0.034782,0.990787
64,8,3.6e-05,1.0
65,7,0.008032,0.998819
65,5,0.22171,0.821453
65,4,0.233831,0.46017300000000005
65,6,0.0778,0.9738559999999999
65,2,0.003571,0.004129
65,3,0.083037,0.11780499999999999
65,1,2e-06,3e-06
66,6,0.021301,0.995157
66,5,0.118348,0.939801
66,4,0.234776,0.694949
66,7,0.001086,0.999905
66,2,0.015668,0.019797000000000002
66,1,4.6e-05,4.9e-05
66,3,0.155561,0.273366
67,1,0.000463,0.000512
67,2,0.049175,0.068972
67,3,0.237988,0.511354
67,4,0.190848,0.8857970000000001
67,5,0.050158,0.9899589999999999
67,6,0.004521,0.999678
67,7,9.5e-05,1.0
68,6,0.00029,0.999968
68,5,0.008371,0.9983299999999999
68,4,0.0785,0.9642970000000001
68,2,0.091587,0.160559
68,1,0.002706,0.003218
68,3,0.211272,0.722626
69,1,0.010273,0.013491
69,2,0.147563,0.308122
69,3,0.147505,0.870131
69,4,0.027841,0.9921380000000001
69,5,0.001585,0.999915
69,6,3.2e-05,1.0
70,1,0.027397,0.040888
70,2,0.188838,0.49696
70,3,0.099895,0.9700259999999999
70,4,0.007459,0.9995970000000001
70,5,8.5e-05,1.0
71,4,0.000264,0.999861
71,3,0.015194,0.98522
71,1,0.049209,0.09009700000000001
71,2,0.135862,0.632822
72,1,0.099834,0.18993100000000002
72,2,0.177655,0.810477
72,3,0.014528,0.999748
72,4,0.000139,1.0
73,3,2.8e-05,0.999776
73,1,0.10289,0.292821
73,2,0.075669,0.886146
74,1,0.146237,0.439058
74,2,0.061667,0.947813
74,3,0.000224,1.0
75,1,0.161617,0.6006750000000001
75,2,0.041256,0.989069
76,1,0.09685,0.6975250000000001
76,2,0.002856,0.9919250000000001
77,1,0.138363,0.835888
77,2,0.008075,1.0
78,1,0.065335,0.901223
79,1,0.04086,0.942083
80,1,0.045369,0.987452
82,1,0.012548,1.0
