Points,Position,Probability,Cumulative
10,20,5e-06,5e-06
11,20,1.5e-05,2e-05
12,20,9.6e-05,0.000116
13,20,0.000264,0.00038
14,20,0.000694,0.0010739999999999999
15,20,0.001591,0.002665
16,20,0.003242,0.005907
17,20,0.005973,0.01188
18,20,0.010109,0.021989
19,20,0.016037,0.038026
20,20,0.023582,0.061607999999999996
21,20,0.032485,0.094093
22,19,2e-06,2e-06
22,20,0.043064,0.137157
23,19,4e-06,6e-06
23,20,0.053417,0.190574
24,19,2.4e-05,3e-05
24,20,0.063211,0.253785
25,19,7.4e-05,0.000104
25,20,0.071279,0.325064
26,19,0.000218,0.000322
26,20,0.077229,0.402293
27,20,0.080454,0.482747
27,19,0.000694,0.001016
28,18,2e-06,2e-06
28,19,0.001809,0.0028250000000000003
28,20,0.080712,0.563459
29,18,9e-06,1.1e-05
29,19,0.003795,0.00662
29,20,0.078555,0.642014
30,18,4.3e-05,5.4e-05
30,19,0.007674,0.014294000000000001
30,20,0.073185,0.715199
31,20,0.066311,0.78151
31,19,0.014696,0.028990000000000002
31,18,0.000149,0.000203
32,17,4e-06,4e-06
32,18,0.000454,0.000657
32,19,0.024652,0.053642
32,20,0.057513,0.839023
33,17,9e-06,1.3000000000000001e-05
33,18,0.001421,0.002078
33,19,0.039042,0.092684
33,20,0.047853,0.886876
34,19,0.057998,0.150682
34,18,0.004136,0.006214
34,20,0.037813,0.924689
34,16,1e-06,1e-06
34,17,4.9e-05,6.2e-05
35,16,3e-06,4e-06
35,17,0.000263,0.000325
35,18,0.009768,0.015982
35,19,0.079466,0.230148
35,20,0.028551,0.95324
36,16,1.1e-05,1.4999999999999999e-05
36,17,0.001047,0.001372
36,18,0.021133,0.037114999999999995
36,19,0.102821,0.33296899999999996
36,20,0.020042,0.973282
37,20,0.012839,0.986121
37,19,0.120432,0.453401
37,16,0.000127,0.00014199999999999998
37,17,0.003643,0.005015
37,18,0.041201,0.078316
38,15,1.1e-05,1.1e-05
38,16,0.000586,0.000728
