Points,Position,Probability,Cumulative
32,20,0.517148,0.517148
33,20,0.324249,0.8413970000000001
34,18,0.164173,0.164173
34,19,0.693393,0.693393
34,20,0.124893,0.9662900000000001
35,18,0.508209,0.672382
35,19,0.285323,0.978716
35,20,0.03371,1.0
37,19,0.021284,1.0
37,18,0.327618,1.0
41,17,0.158603,0.158603
42,17,0.324249,0.482852
44,15,0.439406,0.439406
44,16,0.886439,0.886439
44,17,0.517148,1.0
45,16,0.111895,0.9983339999999999
45,15,0.522067,0.961473
45,13,0.226235,0.226235
45,14,0.71388,0.71388
46,13,0.267652,0.49388699999999996
46,14,0.192084,0.905964
46,15,0.031563,0.9930359999999999
46,16,0.001464,0.999798
47,13,0.108853,0.6027399999999999
47,14,0.073472,0.979436
47,15,0.006964,0.9999999999999999
47,16,0.000202,1.0
48,14,0.020564,1.0
48,11,0.252151,0.252151
48,12,0.807143,0.807143
48,13,0.39726,1.0
49,11,0.674993,0.927144
49,12,0.192857,1.0
49,9,0.133384,0.133384
49,10,0.579898,0.579898
50,9,0.042967,0.176351
50,10,0.127967,0.707865
50,11,0.066257,0.993401
51,8,0.264063,0.264063
51,9,0.806279,0.98263
51,10,0.292135,1.0
51,11,0.006599,1.0
52,8,0.459914,0.723977
52,9,0.01737,1.0
54,8,0.276023,1.0
58,6,0.026982,0.026982
58,7,0.333273,0.333273
59,6,0.310947,0.337929
59,7,0.666727,1.0
60,6,0.194747,0.5326759999999999
60,5,0.099118,0.099118
61,5,0.646725,0.745843
61,6,0.467324,1.0
62,5,0.254157,1.0
63,4,0.023739,0.023739
64,3,0.020497,0.020497
64,4,0.295164,0.318903
65,3,0.056331,0.07682800000000001
65,4,0.158763,0.477666
66,3,0.216736,0.29356400000000005
66,4,0.522334,1.0
67,3,0.706436,1.0
68,2,0.083393,0.083393
69,2,0.252833,0.33622599999999997
70,1,0.019097,0.019097
70,2,0.037727,0.373953
71,2,0.626047,1.0
71,1,0.29184,0.31093699999999996
73,1,0.689063,1.0
